UUID,Rank,GameID,Country,Date,SystemDate
75a2639e-7f4a-4eea-8a04-2c11ac5b8e94,1,730,SG,2024-08-15,2024-08-15 23:54
98b2b77c-6d50-4604-a0ed-fe184c942154,2,1985810,SG,2024-08-15,2024-08-15 23:54
f2b87121-99ff-44f7-a9ae-09c03c784c0f,3,2358720,SG,2024-08-15,2024-08-15 23:54
5667c685-be66-42f5-91ae-cac93e43d4b4,4,570,SG,2024-08-15,2024-08-15 23:54
9c0b506b-a902-439e-8643-34604044886a,5,578080,SG,2024-08-15,2024-08-15 23:54
3010ecf6-37cc-40e1-9a31-d6636067bf80,6,2161700,SG,2024-08-15,2024-08-15 23:54
45b27caf-f8d8-4da4-8e26-ee76fb6945c2,8,1962660,SG,2024-08-15,2024-08-15 23:54
d3d322f0-e286-4d85-aa8e-25828cee0c55,9,985810,SG,2024-08-15,2024-08-15 23:54
2610e531-215a-499a-841a-a9a38ff48358,10,1091500,SG,2024-08-15,2024-08-15 23:54
7a150fb7-7f80-431f-88e1-825d787ce923,11,2669320,SG,2024-08-15,2024-08-15 23:54
f9851833-aefd-4703-ba06-cfc228f1c290,12,1687950,SG,2024-08-15,2024-08-15 23:54
c43a314c-6a08-4e7d-9d7e-f3dc4483e30d,13,2074920,SG,2024-08-15,2024-08-15 23:54
fea1c196-d64e-4093-b8e5-be1de3c5c5a6,15,2183900,SG,2024-08-15,2024-08-15 23:54
071a86d5-79b7-4ad9-b1a8-2ac939636b37,16,1040200,SG,2024-08-15,2024-08-15 23:54
2dda8fce-ad1c-4181-82ee-0b7f7fdfd937,17,1313140,SG,2024-08-15,2024-08-15 23:54
322ddca0-20cb-4975-8651-b4e376bd565a,18,1172470,SG,2024-08-15,2024-08-15 23:54
34af89ce-510d-4103-bc82-aee2fe165329,19,1938090,SG,2024-08-15,2024-08-15 23:54
44363da2-7ea9-4d52-9d76-34e4408ee76f,20,1203220,SG,2024-08-15,2024-08-15 23:54
9200a35d-5a2d-423b-87df-7e60608245e4,21,2519060,SG,2024-08-15,2024-08-15 23:54
be599d74-8155-4805-a66d-40def253aab7,22,2289298,SG,2024-08-15,2024-08-15 23:54
f959c5bd-6bd7-4859-b044-ef17f5c4a41e,23,1976440,SG,2024-08-15,2024-08-15 23:54
f6a334cb-1dfe-45f2-87dd-582ebb5910b4,24,230410,SG,2024-08-15,2024-08-15 23:54
5bc84870-f143-4449-9abe-e119ab921126,25,1085660,SG,2024-08-15,2024-08-15 23:54
eba60170-ed26-4a0a-a027-8371d11b8547,26,1549250,SG,2024-08-15,2024-08-15 23:54
8c64301e-8bcb-4795-9c0a-ca42e0c25b50,27,2526380,SG,2024-08-15,2024-08-15 23:54
8ef6c6c0-2b52-44fb-808c-3b0768431d40,28,2138330,SG,2024-08-15,2024-08-15 23:54
8176d47d-3d03-47cd-84ca-8f01898c098e,29,1985820,SG,2024-08-15,2024-08-15 23:54
15bdfebd-df03-4b2b-8eed-01f1ef13055f,30,2139460,SG,2024-08-15,2024-08-15 23:54
