App_Id,Hours_Played(30days),Datetime
730,641506289,2024-08-13 12:07
2923300,290828345,2024-08-13 12:07
570,346208324,2024-08-13 12:07
578080,213472661,2024-08-13 12:07
1172470,87497808,2024-08-13 12:07
2139460,100656892,2024-08-13 12:07
271590,85889586,2024-08-13 12:07
1245620,101268624,2024-08-13 12:07
1938090,49423233,2024-08-13 12:07
1203220,94248469,2024-08-13 12:07
1086940,49623937,2024-08-13 12:07
440,53979755,2024-08-13 12:07
252490,69876074,2024-08-13 12:07
431960,58173119,2024-08-13 12:07
413150,55548584,2024-08-13 12:07
238960,48213653,2024-08-13 12:07
1782210,39539784,2024-08-13 12:07
359550,37923378,2024-08-13 12:07
251570,44289691,2024-08-13 12:07
2074920,66863143,2024-08-13 12:07
236390,42429805,2024-08-13 12:07
230410,34203009,2024-08-13 12:07
1085660,37696700,2024-08-13 12:07
381210,32679655,2024-08-13 12:07
289070,34956545,2024-08-13 12:07
436150,19189280,2024-08-13 12:07
39210,26171294,2024-08-13 12:07
553850,18691205,2024-08-13 12:07
438100,21290792,2024-08-13 12:07
2357570,22876852,2024-08-13 12:07
2195250,35626438,2024-08-13 12:07
1281930,22669446,2024-08-13 12:07
550,18074520,2024-08-13 12:07
1222670,23959013,2024-08-13 12:07
2977660,19861915,2024-08-13 12:07
2252570,34260548,2024-08-13 12:07
394360,26056989,2024-08-13 12:07
105600,21661181,2024-08-13 12:07
582010,19500116,2024-08-13 12:07
221100,24998691,2024-08-13 12:07
304930,18681479,2024-08-13 12:07
1623730,28009578,2024-08-13 12:07
108600,17590554,2024-08-13 12:07
1366800,17789924,2024-08-13 12:07
1174180,22242215,2024-08-13 12:07
322330,20852350,2024-08-13 12:07
489830,13500677,2024-08-13 12:07
294100,16123023,2024-08-13 12:07
346110,18455697,2024-08-13 12:07
1091500,16737837,2024-08-13 12:07
1599340,15170991,2024-08-13 12:07
1449850,13297188,2024-08-13 12:07
377160,15403737,2024-08-13 12:07
3016800,3005638,2024-08-13 12:07
252950,12478334,2024-08-13 12:07
2344520,5937139,2024-08-13 12:07
2016590,16469116,2024-08-13 12:07
218620,13275310,2024-08-13 12:07
275850,18289892,2024-08-13 12:07
2709570,777581,2024-08-13 12:07
1623660,12120751,2024-08-13 12:07
4000,17377743,2024-08-13 12:07
739630,12059017,2024-08-13 12:07
892970,14700385,2024-08-13 12:07
960090,11136433,2024-08-13 12:07
480,20801199,2024-08-13 12:07
1966720,9324715,2024-08-13 12:07
1142710,14939298,2024-08-13 12:07
261550,13792368,2024-08-13 12:07
813780,11219867,2024-08-13 12:07
1238810,12097649,2024-08-13 12:07
250900,11154238,2024-08-13 12:07
2448970,13552637,2024-08-13 12:07
646570,9622227,2024-08-13 12:07
548430,9441892,2024-08-13 12:07
8930,10503681,2024-08-13 12:07
2073850,8754187,2024-08-13 12:07
1158310,11276210,2024-08-13 12:07
232090,8353591,2024-08-13 12:07
1364780,11298034,2024-08-13 12:07
582660,11306612,2024-08-13 12:07
1454400,8591378,2024-08-13 12:07
2709440,2173121,2024-08-13 12:07
322170,10123250,2024-08-13 12:07
311210,4156851,2024-08-13 12:07
2399830,9693538,2024-08-13 12:07
629520,9728613,2024-08-13 12:07
513710,10328403,2024-08-13 12:07
1248130,16461488,2024-08-13 12:07
3047030,17304893,2024-08-13 12:07
386360,5295616,2024-08-13 12:07
594650,9778845,2024-08-13 12:07
