UUID,Rank,GameID,Country,Date,SystemDate
2e8d0892-bd25-4aab-bd0d-df8b0abede8f,1,2358720,BE,2024-08-26,2024-08-26 12:09
ba14ab77-54f5-4968-983b-0159e1819221,2,1675200,BE,2024-08-26,2024-08-26 12:09
0d59380a-7ce2-46ae-828a-8f4378363d30,3,2933620,BE,2024-08-26,2024-08-26 12:09
1551e097-b5a7-480f-97c2-43a321d2a3ae,4,2183900,BE,2024-08-26,2024-08-26 12:09
08402fea-b0be-4cc0-8dd4-a91d7407ac50,5,230410,BE,2024-08-26,2024-08-26 12:09
9b6a02c9-2c4c-44b8-b06c-4ae68a5c0704,6,2344520,BE,2024-08-26,2024-08-26 12:09
3a0a0dbf-9542-480b-b362-6624bbba97da,7,2853730,BE,2024-08-26,2024-08-26 12:09
e6f85aa4-42bf-4e35-8dde-b3d963b726ba,8,1934680,BE,2024-08-26,2024-08-26 12:09
0bb7ecbd-cc0d-430e-ba83-3bc8ea81a31d,9,2162800,BE,2024-08-26,2024-08-26 12:09
404f64c0-f788-4ca1-a2a7-79d9aa3f4ffd,10,1086940,BE,2024-08-26,2024-08-26 12:09
847b5b60-7ecd-48b5-b699-39619bc8119b,11,2139460,BE,2024-08-26,2024-08-26 12:09
d70c7884-5df0-41c9-9563-3043bf52ac96,12,2074920,BE,2024-08-26,2024-08-26 12:09
15d34c5b-1460-4422-9d63-6a62ca5ad586,13,236390,BE,2024-08-26,2024-08-26 12:09
98e10dbd-f819-4332-ae6b-ffd45300eabe,14,1030840,BE,2024-08-26,2024-08-26 12:09
9bf8292a-7f08-4bb4-be49-12763d447887,15,271590,BE,2024-08-26,2024-08-26 12:09
630cb97f-7786-4f52-bf6e-2fc980450dfe,16,1245620,BE,2024-08-26,2024-08-26 12:09
4811e014-edf9-46e6-804b-cadece2d785d,18,1040200,BE,2024-08-26,2024-08-26 12:09
806de4fd-1025-4738-9df2-d606307d3423,19,238960,BE,2024-08-26,2024-08-26 12:09
23d8a963-15a7-41ec-91d3-0267274e0e11,20,1401590,BE,2024-08-26,2024-08-26 12:09
de00f02b-f893-4e4a-9bfe-ae87c5733a7e,21,1295660,BE,2024-08-26,2024-08-26 12:09
