GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1262700,1818773,2024-08-11
570,2,693519,1295114,2024-08-11
578080,3,674658,3257248,2024-08-11
2923300,4,398830,917272,2024-08-11
1203220,5,261939,385770,2024-08-11
1172470,6,257184,624473,2024-08-11
271590,7,170187,364548,2024-08-11
2139460,8,157900,231668,2024-08-11
252490,9,133004,245243,2024-08-11
1245620,10,131570,953426,2024-08-11
238960,11,125131,229337,2024-08-11
431960,12,115374,150375,2024-08-11
413150,13,107082,236614,2024-08-11
1086940,14,103726,875343,2024-08-11
236390,15,100266,121318,2024-08-11
251570,16,98536,125419,2024-08-11
1938090,17,91145,491670,2024-08-11
440,18,90740,253997,2024-08-11
2074920,19,83178,264860,2024-08-11
2195250,20,69059,107359,2024-08-11
289070,21,66451,162657,2024-08-11
2252570,22,65209,89478,2024-08-11
359550,23,64422,201933,2024-08-11
230410,24,58852,189837,2024-08-11
1782210,25,58700,75967,2024-08-11
381210,26,55631,105093,2024-08-11
394360,27,53549,78108,2024-08-11
221100,28,53538,73418,2024-08-11
582010,29,52595,334684,2024-08-11
1085660,30,52061,316750,2024-08-11
3016800,31,51382,51382,2024-08-11
553850,32,50176,458709,2024-08-11
322330,33,49354,115925,2024-08-11
2357570,34,45963,75608,2024-08-11
438100,35,44767,52956,2024-08-11
39210,36,44508,95150,2024-08-11
1623730,37,43900,2101867,2024-08-11
1281930,38,43207,47602,2024-08-11
480,39,42978,102705,2024-08-11
436150,40,42190,47136,2024-08-11
1222670,41,41578,96328,2024-08-11
1174180,42,40266,77655,2024-08-11
227300,43,39962,69754,2024-08-11
3047030,44,38647,38782,2024-08-11
346110,45,38621,248405,2024-08-11
105600,46,37701,489886,2024-08-11
1238810,47,36783,116104,2024-08-11
1248130,48,35855,105636,2024-08-11
550,49,34225,162399,2024-08-11
1366800,50,33581,35101,2024-08-11
4000,51,33006,73863,2024-08-11
2344520,52,32567,39782,2024-08-11
108600,53,32339,65505,2024-08-11
1091500,54,31350,1054388,2024-08-11
2709570,55,30472,30472,2024-08-11
377160,56,29814,472962,2024-08-11
304930,57,29812,112703,2024-08-11
1449850,58,29789,262689,2024-08-11
892970,59,29725,502387,2024-08-11
489830,60,28961,69906,2024-08-11
261550,61,28893,248216,2024-08-11
275850,62,28674,212613,2024-08-11
294100,63,28665,62257,2024-08-11
1142710,64,28633,166754,2024-08-11
1599340,65,27641,1325305,2024-08-11
2977660,66,27627,90669,2024-08-11
739630,67,26782,112717,2024-08-11
252950,68,26220,147632,2024-08-11
1818450,69,24906,38437,2024-08-11
2016590,70,24611,57164,2024-08-11
1364780,71,24585,70573,2024-08-11
548430,72,24294,54160,2024-08-11
292030,73,22786,103329,2024-08-11
2448970,74,22570,39325,2024-08-11
813780,75,21976,38725,2024-08-11
1158310,76,21936,98872,2024-08-11
594650,77,21551,45091,2024-08-11
250900,78,21183,70701,2024-08-11
218620,79,20974,247709,2024-08-11
960090,80,20945,53943,2024-08-11
513710,81,20195,68322,2024-08-11
236850,82,20126,48165,2024-08-11
8930,83,19759,91363,2024-08-11
1568590,84,19730,702845,2024-08-11
107410,85,19644,56679,2024-08-11
1049590,86,19599,52853,2024-08-11
1238840,87,19592,53714,2024-08-11
322170,88,19165,88346,2024-08-11
2709440,89,18743,20524,2024-08-11
629520,90,18743,21920,2024-08-11
284160,91,18582,26844,2024-08-11
2338770,92,18445,30363,2024-08-11
1966720,93,18398,240817,2024-08-11
393380,94,18270,35151,2024-08-11
427520,95,17976,34700,2024-08-11
1973530,96,17792,38950,2024-08-11
1623660,97,17757,97173,2024-08-11
2399830,98,17482,98047,2024-08-11
1293830,99,17351,75689,2024-08-11
1905180,100,17160,20080,2024-08-11
646570,101,17135,33086,2024-08-11
582660,102,16967,60395,2024-08-11
1172620,103,16567,66906,2024-08-11
1325860,104,16403,16688,2024-08-11
2073850,105,16251,242619,2024-08-11
291550,106,16134,34816,2024-08-11
1517290,107,16112,107376,2024-08-11
306130,108,16041,49234,2024-08-11
240,109,15697,100056,2024-08-11
281990,110,15632,68602,2024-08-11
766570,111,15598,24544,2024-08-11
1551360,112,15560,81096,2024-08-11
1426210,113,15454,32685,2024-08-11
457140,114,15405,27486,2024-08-11
1466860,115,15370,73928,2024-08-11
2567870,116,15322,94480,2024-08-11
444200,117,14475,56669,2024-08-11
10,118,13961,319586,2024-08-11
1329410,119,13797,39075,2024-08-11
244210,120,13658,19661,2024-08-11
1454400,121,13456,67867,2024-08-11
255710,122,13302,60386,2024-08-11
1446780,123,13210,231360,2024-08-11
2426960,124,13060,22281,2024-08-11
2349820,125,12855,37249,2024-08-11
311210,126,12831,63681,2024-08-11
1151340,127,12817,73368,2024-08-11
761890,128,12806,27227,2024-08-11
232090,129,12653,69987,2024-08-11
814380,130,12487,125315,2024-08-11
529340,131,12117,70100,2024-08-11
526870,132,12102,34238,2024-08-11
1920960,133,11729,85551,2024-08-11
386360,134,11585,31169,2024-08-11
1665460,135,11487,21316,2024-08-11
949230,136,11316,104697,2024-08-11
1237970,137,11240,27631,2024-08-11
552990,138,11080,411338,2024-08-11
1904540,139,10726,83715,2024-08-11
1203620,140,10689,160405,2024-08-11
714010,141,10688,15141,2024-08-11
2291060,142,10558,18641,2024-08-11
648800,143,10539,101096,2024-08-11
1326470,144,10451,414257,2024-08-11
990080,145,10164,879308,2024-08-11
632360,146,10125,71548,2024-08-11
270880,147,10123,19153,2024-08-11
2670630,148,9997,51363,2024-08-11
1997040,149,9764,18967,2024-08-11
1476970,150,9736,13048,2024-08-11
216150,151,9627,13850,2024-08-11
397540,152,9607,93820,2024-08-11
2707930,153,9533,12607,2024-08-11
2142790,154,9447,9447,2024-08-11
1687950,155,9385,35474,2024-08-11
700330,156,9295,13908,2024-08-11
2526380,157,9153,9914,2024-08-11
1250410,158,9100,61829,2024-08-11
1716740,159,9040,330723,2024-08-11
2445690,160,9033,20280,2024-08-11
1778820,161,8978,49977,2024-08-11
365670,162,8841,10654,2024-08-11
1283970,163,8698,8698,2024-08-11
945360,164,8658,447476,2024-08-11
2855560,165,8466,9508,2024-08-11
286160,166,8367,37198,2024-08-11
2379780,167,8328,37977,2024-08-11
2646460,168,8299,46833,2024-08-11
1144200,169,8228,55174,2024-08-11
1677740,170,8124,43705,2024-08-11
2141910,171,8110,12058,2024-08-11
686810,172,8098,18280,2024-08-11
3076520,173,8059,8563,2024-08-11
1604030,174,8000,150645,2024-08-11
376210,175,7911,11973,2024-08-11
374320,176,7783,129975,2024-08-11
779340,177,7734,192298,2024-08-11
233860,178,7715,10971,2024-08-11
1118200,179,7640,17015,2024-08-11
440900,180,7628,53402,2024-08-11
367520,181,7583,20324,2024-08-11
1593500,182,7481,73529,2024-08-11
2215430,183,7380,77154,2024-08-11
1158160,184,7220,15418,2024-08-11
1812620,185,7219,8794,2024-08-11
1868140,186,7131,98480,2024-08-11
812140,187,6781,62069,2024-08-11
835570,188,6769,19178,2024-08-11
49520,189,6693,124678,2024-08-11
899770,190,6592,264708,2024-08-11
242760,191,6517,78097,2024-08-11
728880,192,6458,12716,2024-08-11
435150,193,6359,93701,2024-08-11
1973710,194,6235,20201,2024-08-11
244850,195,6218,23888,2024-08-11
1468810,196,6170,184171,2024-08-11
2050650,197,6131,168191,2024-08-11
214950,198,6093,118240,2024-08-11
494840,199,6052,7201,2024-08-11
48700,200,6051,33054,2024-08-11
976730,201,6048,161024,2024-08-11
1919590,202,6030,59006,2024-08-11
2321470,203,5936,56943,2024-08-11
1286830,204,5880,34210,2024-08-11
933110,205,5877,20146,2024-08-11
304390,206,5804,225831,2024-08-11
380600,207,5802,9926,2024-08-11
1267910,208,5693,11867,2024-08-11
262060,209,5682,20064,2024-08-11
22380,210,5627,51038,2024-08-11
1260320,211,5586,104174,2024-08-11
231430,212,5539,164688,2024-08-11
1909840,213,5488,6340,2024-08-11
2881650,214,5471,204439,2024-08-11
239140,215,5470,45876,2024-08-11
1407200,216,5470,8024,2024-08-11
412220,217,5459,5494,2024-08-11
359320,218,5445,28923,2024-08-11
1942280,219,5388,32216,2024-08-11
1282100,220,5379,110856,2024-08-11
1794680,221,5349,77061,2024-08-11
1145360,222,5319,54240,2024-08-11
1659040,223,5317,9043,2024-08-11
444090,224,5303,60743,2024-08-11
518790,225,5276,23612,2024-08-11
784150,226,5253,8264,2024-08-11
1361210,227,5170,108395,2024-08-11
264710,228,5134,51156,2024-08-11
2420110,229,5110,40462,2024-08-11
1149460,230,4989,52501,2024-08-11
1328670,231,4959,59817,2024-08-11
1366540,232,4952,59815,2024-08-11
534380,233,4847,274983,2024-08-11
268500,234,4846,133022,2024-08-11
1284210,235,4844,8324,2024-08-11
1062090,236,4818,12354,2024-08-11
2638370,237,4811,6995,2024-08-11
431730,238,4789,5165,2024-08-11
2051620,239,4779,5404,2024-08-11
1943950,240,4778,16529,2024-08-11
1258080,241,4774,7990,2024-08-11
2808930,242,4759,5211,2024-08-11
379430,243,4754,96069,2024-08-11
1363080,244,4727,173178,2024-08-11
1447430,245,4700,11085,2024-08-11
962130,246,4690,32012,2024-08-11
1811260,247,4680,110878,2024-08-11
2591280,248,4631,12066,2024-08-11
2250040,249,4603,10040,2024-08-11
703080,250,4551,38630,2024-08-11
4700,251,4549,8453,2024-08-11
392160,252,4538,15198,2024-08-11
1009850,253,4533,5049,2024-08-11
1240440,254,4510,272586,2024-08-11
1599600,255,4477,12460,2024-08-11
1222680,256,4466,86196,2024-08-11
1465360,257,4404,11145,2024-08-11
3590,258,4401,16225,2024-08-11
1063730,259,4348,913634,2024-08-11
1432860,260,4341,12706,2024-08-11
2951630,261,4339,7980,2024-08-11
1284190,262,4195,28416,2024-08-11
985810,263,4176,79883,2024-08-11
1859910,264,4170,24278,2024-08-11
8500,265,4160,10627,2024-08-11
977400,266,4084,7340,2024-08-11
1184370,267,4078,46724,2024-08-11
386180,268,4058,12170,2024-08-11
2325290,269,4058,8806,2024-08-11
1677280,270,4038,36646,2024-08-11
644930,271,4014,22395,2024-08-11
1129580,272,3993,31057,2024-08-11
2208920,273,3946,15679,2024-08-11
400750,274,3937,8831,2024-08-11
1066780,275,3905,24308,2024-08-11
916440,276,3871,25302,2024-08-11
2849080,277,3848,21133,2024-08-11
877280,278,3840,6966,2024-08-11
1569040,279,3838,88767,2024-08-11
460930,280,3816,45704,2024-08-11
323190,281,3812,29361,2024-08-11
1818750,282,3805,153433,2024-08-11
221380,283,3798,27927,2024-08-11
602960,284,3750,19655,2024-08-11
805550,285,3742,12376,2024-08-11
905370,286,3727,15008,2024-08-11
1874880,287,3699,12342,2024-08-11
570940,288,3681,24501,2024-08-11
1147690,289,3678,8032,2024-08-11
282070,290,3669,9503,2024-08-11
627690,291,3661,18578,2024-08-11
2231380,292,3660,14382,2024-08-11
2186680,293,3632,45405,2024-08-11
1119730,294,3625,6133,2024-08-11
1201240,295,3592,8166,2024-08-11
872410,296,3582,16482,2024-08-11
356190,297,3564,68183,2024-08-11
1477070,298,3558,3558,2024-08-11
880940,299,3555,20957,2024-08-11
34330,300,3553,54115,2024-08-11
1189490,301,3430,26379,2024-08-11
993090,302,3427,4052,2024-08-11
2471100,303,3405,4779,2024-08-11
1371580,304,3404,47654,2024-08-11
1384160,305,3391,31156,2024-08-11
782330,306,3356,104891,2024-08-11
594570,307,3339,84920,2024-08-11
1145350,308,3332,103567,2024-08-11
924970,309,3330,65987,2024-08-11
208650,310,3328,27406,2024-08-11
12210,311,3286,11696,2024-08-11
1343400,312,3275,12569,2024-08-11
881100,313,3274,9256,2024-08-11
1259420,314,3269,27450,2024-08-11
505460,315,3260,11791,2024-08-11
1506830,316,3238,108295,2024-08-11
219990,317,3230,61458,2024-08-11
1482520,318,3217,3473,2024-08-11
815370,319,3208,20003,2024-08-11
427410,320,3175,21753,2024-08-11
1167630,321,3167,8339,2024-08-11
2161700,322,3164,45002,2024-08-11
1290000,323,3160,10512,2024-08-11
2668080,324,3132,9964,2024-08-11
2066020,325,3131,18854,2024-08-11
671860,326,3121,87323,2024-08-11
477160,327,3119,127517,2024-08-11
632810,328,3106,7956,2024-08-11
447040,329,3100,18138,2024-08-11
203770,330,3096,141439,2024-08-11
504230,331,3096,7782,2024-08-11
1401590,332,3092,14314,2024-08-11
10500,333,3050,27559,2024-08-11
2524890,334,3024,25014,2024-08-11
1846380,335,3022,14063,2024-08-11
2281730,336,3016,7141,2024-08-11
588650,337,2988,14910,2024-08-11
601510,338,2956,21520,2024-08-11
655500,339,2946,3842,2024-08-11
958260,340,2929,11284,2024-08-11
1857090,341,2920,11866,2024-08-11
400040,342,2919,3533,2024-08-11
2488620,343,2917,8216,2024-08-11
552500,344,2890,104323,2024-08-11
1304930,345,2889,36689,2024-08-11
787860,346,2856,59466,2024-08-11
1621690,347,2855,34508,2024-08-11
1092790,348,2849,17072,2024-08-11
1948980,349,2838,28936,2024-08-11
2427700,350,2823,36557,2024-08-11
1637320,351,2818,6883,2024-08-11
1151640,352,2818,56557,2024-08-11
1891700,353,2818,3387,2024-08-11
1128810,354,2804,11716,2024-08-11
305620,355,2766,14433,2024-08-11
495420,356,2762,22728,2024-08-11
620,357,2760,98460,2024-08-11
787480,358,2760,4724,2024-08-11
581320,359,2757,14606,2024-08-11
