GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1334176,1818773,2024-08-12
570,2,719514,1295114,2024-08-12
578080,3,677079,3257248,2024-08-12
2923300,4,384329,917272,2024-08-12
1203220,5,266466,385770,2024-08-12
1172470,6,260564,624473,2024-08-12
271590,7,179958,364548,2024-08-12
2139460,8,167375,231668,2024-08-12
1245620,9,133651,953426,2024-08-12
238960,10,129772,229337,2024-08-12
252490,11,128651,245243,2024-08-12
431960,12,119606,150375,2024-08-12
1086940,13,116712,875343,2024-08-12
413150,14,114970,236614,2024-08-12
251570,15,105361,125419,2024-08-12
1938090,16,97472,491670,2024-08-12
236390,17,95926,121318,2024-08-12
440,18,85151,253997,2024-08-12
2074920,19,82544,264860,2024-08-12
359550,20,70572,201933,2024-08-12
289070,21,68674,162657,2024-08-12
2252570,22,68148,89478,2024-08-12
2195250,23,67721,107359,2024-08-12
230410,24,59951,189837,2024-08-12
1782210,25,59734,75967,2024-08-12
381210,26,57671,105093,2024-08-12
221100,27,57469,73418,2024-08-12
582010,28,55144,334684,2024-08-12
394360,29,54814,78108,2024-08-12
1085660,30,51476,316750,2024-08-12
3016800,31,51265,51382,2024-08-12
322330,32,50069,115925,2024-08-12
553850,33,49563,458709,2024-08-12
1222670,34,46564,96328,2024-08-12
39210,35,46337,95150,2024-08-12
480,36,46206,102705,2024-08-12
2357570,37,46165,75608,2024-08-12
438100,38,45981,52956,2024-08-12
1623730,39,45436,2101867,2024-08-12
1281930,40,45136,47602,2024-08-12
227300,41,44551,69754,2024-08-12
436150,42,43476,47136,2024-08-12
1174180,43,43213,77655,2024-08-12
1248130,44,42452,105636,2024-08-12
2709570,45,42433,42433,2024-08-12
346110,46,41148,248405,2024-08-12
1238810,47,39148,116104,2024-08-12
105600,48,38831,489886,2024-08-12
3047030,49,36712,38782,2024-08-12
4000,50,34853,73863,2024-08-12
1366800,51,34231,35101,2024-08-12
1091500,52,33910,1054388,2024-08-12
108600,53,33730,65505,2024-08-12
2344520,54,33717,39782,2024-08-12
550,55,33680,162399,2024-08-12
377160,56,33394,472962,2024-08-12
489830,57,32790,69906,2024-08-12
892970,58,32735,502387,2024-08-12
261550,59,30773,248216,2024-08-12
294100,60,30201,62257,2024-08-12
275850,61,30151,212613,2024-08-12
739630,62,30111,112717,2024-08-12
1142710,63,29802,166754,2024-08-12
304930,64,29530,112703,2024-08-12
2977660,65,29366,90669,2024-08-12
252950,66,28457,147632,2024-08-12
1449850,67,28340,262689,2024-08-12
1818450,68,26947,38437,2024-08-12
1599340,69,26422,1325305,2024-08-12
292030,70,25691,103329,2024-08-12
2016590,71,25643,57164,2024-08-12
548430,72,25505,54160,2024-08-12
1364780,73,25053,70573,2024-08-12
594650,74,23824,45091,2024-08-12
1158310,75,23511,98872,2024-08-12
2448970,76,23374,39325,2024-08-12
813780,77,22590,38725,2024-08-12
960090,78,21800,53943,2024-08-12
250900,79,21728,70701,2024-08-12
513710,80,21305,68322,2024-08-12
218620,81,21283,247709,2024-08-12
236850,82,21277,48165,2024-08-12
1568590,83,21028,702845,2024-08-12
8930,84,20579,91363,2024-08-12
1238840,85,20287,53714,2024-08-12
1049590,86,19659,52853,2024-08-12
393380,87,19570,35151,2024-08-12
284160,88,19494,26844,2024-08-12
107410,89,19312,56679,2024-08-12
322170,90,19230,88346,2024-08-12
427520,91,19161,34700,2024-08-12
2399830,92,18864,98047,2024-08-12
2338770,93,18841,30363,2024-08-12
629520,94,18826,21920,2024-08-12
2709440,95,18365,20524,2024-08-12
1623660,96,17802,97173,2024-08-12
1966720,97,17783,240817,2024-08-12
646570,98,17667,33086,2024-08-12
1517290,99,17632,107376,2024-08-12
306130,100,17523,49234,2024-08-12
