GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1280812,1818773,2024-08-16
578080,2,649939,3257248,2024-08-16
570,3,618380,1295114,2024-08-16
2923300,4,474986,917272,2024-08-16
1203220,5,287970,385770,2024-08-16
1172470,6,251860,624473,2024-08-16
271590,7,166161,364548,2024-08-16
2139460,8,144730,231668,2024-08-16
252490,9,126447,245243,2024-08-16
431960,10,112948,150375,2024-08-16
413150,11,105949,236614,2024-08-16
238960,12,103214,229337,2024-08-16
1245620,13,101158,953426,2024-08-16
236390,14,85739,121318,2024-08-16
1086940,15,85243,875343,2024-08-16
1938090,16,81391,491670,2024-08-16
251570,17,79382,125419,2024-08-16
440,18,67387,253997,2024-08-16
2252570,19,64692,89478,2024-08-16
2074920,20,62793,264860,2024-08-16
2195250,21,61370,107359,2024-08-16
289070,22,60379,162657,2024-08-16
594650,23,60124,60124,2024-08-16
582010,24,58875,334684,2024-08-16
359550,25,57431,201933,2024-08-16
381210,26,54514,105093,2024-08-16
1782210,27,54034,75967,2024-08-16
230410,28,52005,189837,2024-08-16
394360,29,49994,78108,2024-08-16
2357570,30,46655,75608,2024-08-16
221100,31,46268,73418,2024-08-16
436150,32,45074,47136,2024-08-16
322330,33,41617,115925,2024-08-16
480,34,41455,102705,2024-08-16
2709570,35,41448,47836,2024-08-16
1281930,36,40668,47602,2024-08-16
1238810,37,38454,116104,2024-08-16
1623730,38,38421,2101867,2024-08-16
39210,39,38127,95150,2024-08-16
1222670,40,38087,96328,2024-08-16
1085660,41,37910,316750,2024-08-16
3047030,42,37291,38782,2024-08-16
227300,43,36784,69754,2024-08-16
1449850,44,36016,262689,2024-08-16
1248130,45,35590,105636,2024-08-16
346110,46,35400,248405,2024-08-16
1174180,47,35213,77655,2024-08-16
105600,48,35205,489886,2024-08-16
438100,49,34880,52956,2024-08-16
1091500,50,34505,1054388,2024-08-16
1366800,51,32018,35101,2024-08-16
553850,52,31757,458709,2024-08-16
4000,53,30908,73863,2024-08-16
304930,54,29534,112703,2024-08-16
550,55,29446,162399,2024-08-16
739630,56,27592,112717,2024-08-16
108600,57,27374,65505,2024-08-16
489830,58,26964,69906,2024-08-16
2977660,59,26858,90669,2024-08-16
2344520,60,26577,39782,2024-08-16
1364780,61,26512,70573,2024-08-16
261550,62,26512,248216,2024-08-16
252950,63,26318,147632,2024-08-16
1599340,64,26101,1325305,2024-08-16
294100,65,25785,62257,2024-08-16
1818450,66,25074,38437,2024-08-16
377160,67,24984,472962,2024-08-16
892970,68,24286,502387,2024-08-16
1142710,69,23590,166754,2024-08-16
292030,70,23508,103329,2024-08-16
2016590,71,22766,57164,2024-08-16
548430,72,22670,54160,2024-08-16
2448970,73,21814,39325,2024-08-16
250900,74,20381,70701,2024-08-16
1568590,75,20347,702845,2024-08-16
513710,76,19981,68322,2024-08-16
275850,77,19712,212613,2024-08-16
1158310,78,19627,98872,2024-08-16
813780,79,19408,38725,2024-08-16
1238840,80,19108,53714,2024-08-16
1551360,81,18981,81096,2024-08-16
218620,82,18661,247709,2024-08-16
1049590,83,18561,52853,2024-08-16
1293830,84,18317,75689,2024-08-16
2338770,85,18150,30363,2024-08-16
629520,86,17843,21920,2024-08-16
236850,87,17662,48165,2024-08-16
1623660,88,17595,97173,2024-08-16
2709440,89,17568,21806,2024-08-16
322170,90,17460,88346,2024-08-16
8930,91,17442,91363,2024-08-16
1905180,92,17263,20080,2024-08-16
960090,93,16952,53943,2024-08-16
1973530,94,16804,38950,2024-08-16
284160,95,16781,26844,2024-08-16
646570,96,16700,33086,2024-08-16
766570,97,16678,24544,2024-08-16
1313140,98,16475,61780,2024-08-16
393380,99,16027,35151,2024-08-16
1446780,100,15990,231360,2024-08-16
240,101,15778,100056,2024-08-16
1325860,102,15430,16688,2024-08-16
582660,103,15314,60395,2024-08-16
2426960,104,15139,22281,2024-08-16
1517290,105,15086,107376,2024-08-16
1687950,106,15061,35474,2024-08-16
427520,107,14981,34700,2024-08-16
2073850,108,14710,242619,2024-08-16
306130,109,14483,49234,2024-08-16
1466860,110,14192,73928,2024-08-16
1454400,111,14161,67867,2024-08-16
444200,112,13920,56669,2024-08-16
10,113,13896,319586,2024-08-16
107410,114,13869,56679,2024-08-16
2399830,115,13662,98047,2024-08-16
291550,116,13640,34816,2024-08-16
281990,117,13581,68602,2024-08-16
1966720,118,13535,240817,2024-08-16
1329410,119,13483,39075,2024-08-16
1172620,120,13368,66906,2024-08-16
457140,121,13281,27486,2024-08-16
244210,122,13195,19661,2024-08-16
1151340,123,13160,73368,2024-08-16
1665460,124,13006,21316,2024-08-16
1920960,125,12909,85551,2024-08-16
714010,126,12896,15141,2024-08-16
814380,127,12423,125315,2024-08-16
2889840,128,12334,15979,2024-08-16
1426210,129,12301,32685,2024-08-16
255710,130,12289,60386,2024-08-16
232090,131,12199,69987,2024-08-16
397540,132,12179,93820,2024-08-16
1040200,133,12151,12151,2024-08-16
761890,134,12113,27227,2024-08-16
2349820,135,11781,37249,2024-08-16
2567870,136,11728,94480,2024-08-16
552990,137,11365,411338,2024-08-16
386360,138,10952,31169,2024-08-16
311210,139,10858,63681,2024-08-16
529340,140,10180,70100,2024-08-16
1904540,141,10132,83715,2024-08-16
2142790,142,9835,11359,2024-08-16
526870,143,9696,34238,2024-08-16
648800,144,9689,101096,2024-08-16
1237970,145,9673,27631,2024-08-16
365670,146,9643,10654,2024-08-16
1476970,147,9578,13048,2024-08-16
949230,148,9280,104697,2024-08-16
1326470,149,9187,414257,2024-08-16
700330,150,9076,13908,2024-08-16
216150,151,9058,13850,2024-08-16
