App_Id,Hours_Played(30days),Datetime
730,638350769,2024-08-05 13:13
2923300,284753834,2024-08-05 13:13
570,351217124,2024-08-05 13:13
578080,214368243,2024-08-05 13:13
2139460,88650412,2024-08-05 13:13
1245620,131855548,2024-08-05 13:13
1203220,97822300,2024-08-05 13:13
271590,85217330,2024-08-05 13:13
1172470,84616445,2024-08-05 13:13
252490,70163828,2024-08-05 13:13
431960,57966098,2024-08-05 13:13
440,63610744,2024-08-05 13:13
238960,31776982,2024-08-05 13:13
1938090,49409428,2024-08-05 13:13
2074920,86989148,2024-08-05 13:13
1086940,49469691,2024-08-05 13:13
413150,59643321,2024-08-05 13:13
251570,41543486,2024-08-05 13:13
1782210,40644517,2024-08-05 13:13
359550,38158757,2024-08-05 13:13
230410,32887079,2024-08-05 13:13
236390,41177004,2024-08-05 13:13
436150,17801765,2024-08-05 13:13
1085660,42566578,2024-08-05 13:13
289070,36887468,2024-08-05 13:13
381210,30372092,2024-08-05 13:13
39210,28692563,2024-08-05 13:13
438100,20581649,2024-08-05 13:13
2357570,22119627,2024-08-05 13:13
2195250,37499351,2024-08-05 13:13
550,19402494,2024-08-05 13:13
1281930,22390363,2024-08-05 13:13
2977660,20346843,2024-08-05 13:13
1623730,34556257,2024-08-05 13:13
1222670,24020751,2024-08-05 13:13
553850,17198152,2024-08-05 13:13
2252570,35097049,2024-08-05 13:13
394360,25979987,2024-08-05 13:13
1174180,22752187,2024-08-05 13:13
105600,22549811,2024-08-05 13:13
304930,18548088,2024-08-05 13:13
322330,21516160,2024-08-05 13:13
221100,24997046,2024-08-05 13:13
108600,17927225,2024-08-05 13:13
2016590,17856040,2024-08-05 13:13
275850,15241827,2024-08-05 13:13
1366800,17200793,2024-08-05 13:13
346110,18003204,2024-08-05 13:13
294100,15981636,2024-08-05 13:13
1091500,17843512,2024-08-05 13:13
582010,20671708,2024-08-05 13:13
377160,15773983,2024-08-05 13:13
2448970,10322687,2024-08-05 13:13
1599340,14641197,2024-08-05 13:13
960090,11506891,2024-08-05 13:13
4000,17260174,2024-08-05 13:13
489830,13069184,2024-08-05 13:13
252950,12415319,2024-08-05 13:13
1623660,12201638,2024-08-05 13:13
2936120,5930437,2024-08-05 13:13
1966720,10293329,2024-08-05 13:13
892970,15610318,2024-08-05 13:13
1142710,15858594,2024-08-05 13:13
739630,12224773,2024-08-05 13:13
480,21063888,2024-08-05 13:13
218620,13185962,2024-08-05 13:13
1449850,12851989,2024-08-05 13:13
261550,14018657,2024-08-05 13:13
3047030,13860334,2024-08-05 13:13
582660,12064730,2024-08-05 13:13
813780,11397250,2024-08-05 13:13
250900,11118001,2024-08-05 13:13
646570,9602489,2024-08-05 13:13
548430,9694238,2024-08-05 13:13
232090,8182246,2024-08-05 13:13
8930,10569708,2024-08-05 13:13
2399830,10195379,2024-08-05 13:13
1158310,11046273,2024-08-05 13:13
2073850,8623334,2024-08-05 13:13
1364780,11786370,2024-08-05 13:13
513710,10389595,2024-08-05 13:13
1238810,13008701,2024-08-05 13:13
227300,23004115,2024-08-05 13:13
322170,10205774,2024-08-05 13:13
629520,9535994,2024-08-05 13:13
2349820,7955202,2024-08-05 13:13
1248130,17055843,2024-08-05 13:13
2338770,10175213,2024-08-05 13:13
281990,8828147,2024-08-05 13:13
1905180,8480468,2024-08-05 13:13
427520,8552980,2024-08-05 13:13
714010,5018931,2024-08-05 13:13
1454400,9003425,2024-08-05 13:13
236850,9996156,2024-08-05 13:13
284160,9504824,2024-08-05 13:13
291550,7972570,2024-08-05 13:13
292030,13516772,2024-08-05 13:13
2567870,12655467,2024-08-05 13:13
386360,5241441,2024-08-05 13:13
240,7524327,2024-08-05 13:13
306130,8289482,2024-08-05 13:13
2426960,6280202,2024-08-05 13:13
1920960,5802468,2024-08-05 13:13
107410,8336417,2024-08-05 13:13
216150,5289991,2024-08-05 13:13
594650,9483675,2024-08-05 13:13
457140,7328270,2024-08-05 13:13
270880,6036467,2024-08-05 13:13
393380,8400297,2024-08-05 13:13
3076520,2282579,2024-08-05 13:13
2670630,7744760,2024-08-05 13:13
1172620,7507351,2024-08-05 13:13
632360,5970115,2024-08-05 13:13
255710,6971547,2024-08-05 13:13
