1.,Sheepy: A Short Adventure,https://steamdb.info/app/1568400/,95.88%,"5,084",358
2.,The WereCleaner,https://steamdb.info/app/2795000/,95.82%,"2,494",193
3.,Balatro,https://steamdb.info/app/2379780/,95.48%,"50,779","37,977"
4.,20 Small Mazes,https://steamdb.info/app/2570630/,95.14%,716,"1,070"
5.,The Hungry Lamb: Traveling in the Late Ming Dynasty,https://steamdb.info/app/2593370/,95.00%,"36,539","5,093"
6.,Paper Lily - Chapter 1,https://steamdb.info/app/2220360/,94.95%,"6,495",402
7.,"Please, Touch The Artwork 2",https://steamdb.info/app/2600140/,94.95%,"1,283",365
8.,I Wani Hug that Gator!,https://steamdb.info/app/1895350/,94.87%,"5,974",759
9.,Murders on the Yangtze River,https://steamdb.info/app/1746030/,94.80%,"17,798","4,964"
10.,Crow Country,https://steamdb.info/app/1996010/,94.26%,"14,743",836
11.,The Planet Crafter,https://steamdb.info/app/1284190/,94.14%,"141,128","28,416"
12.,Psychopomp,https://steamdb.info/app/2771670/,94.11%,"2,009",65
13.,Summer Clover,https://steamdb.info/app/2458860/,94.09%,"18,576","5,199"
14.,Fallen Aces,https://steamdb.info/app/1411910/,94.07%,"22,669","1,349"
15.,ENDER MAGNOLIA: Bloom in the Mist,https://steamdb.info/app/2725260/,93.97%,"19,944","2,721"
16.,Until Then,https://steamdb.info/app/1574820/,93.91%,"11,551",446
17.,Minami Lane,https://steamdb.info/app/2678990/,93.87%,"8,199",503
18.,DORONKO WANKO,https://steamdb.info/app/2512840/,93.87%,"2,482",537
19.,Felvidek,https://steamdb.info/app/2299900/,93.87%,"9,977",112
20.,买个可乐饼吧！ - Buy a Croquette!,https://steamdb.info/app/2167960/,93.81%,"1,347",313
21.,It Takes Two Friend's Pass,https://steamdb.info/app/2995920/,93.77%,—,—
22.,MULLET MADJACK,https://steamdb.info/app/2111190/,93.77%,"22,131",808
23.,Rabbit and Steel,https://steamdb.info/app/2132850/,93.73%,"19,224","5,446"
24.,Nightmare Kart,https://steamdb.info/app/2930160/,93.68%,"9,975","1,332"
25.,Minishoot' Adventures,https://steamdb.info/app/1634860/,93.68%,"7,337","1,367"
26.,No Case Should Remain Unsolved,https://steamdb.info/app/2676840/,93.60%,"6,804",594
27.,Touhou Hero of Ice Fairy,https://steamdb.info/app/1955830/,93.57%,"9,193","1,168"
28.,Spirit City: Lofi Sessions,https://steamdb.info/app/2113850/,93.53%,"18,144","4,212"
29.,Living With Sister: Monochrome Fantasy,https://steamdb.info/app/2429860/,93.52%,"30,870","5,044"
30.,Winter Memories,https://steamdb.info/app/2495450/,93.49%,"37,848","12,403"
31.,Abiotic Factor,https://steamdb.info/app/427410/,93.47%,"67,882","21,753"
32.,Rusty's Retirement,https://steamdb.info/app/2666510/,93.45%,"20,514","20,876"
33.,Portal: Revolution,https://steamdb.info/app/601360/,93.36%,"23,626","7,483"
34.,Goat Simulator 3,https://steamdb.info/app/850190/,93.34%,"17,636","2,431"
35.,A Tower Full of Cats,https://steamdb.info/app/2179170/,93.33%,"1,729",452
36.,ANIMAL WELL,https://steamdb.info/app/813230/,93.32%,"39,755","8,133"
37.,100 Ninja Cats,https://steamdb.info/app/2776810/,93.26%,"1,551","1,255"
38.,Cureocity,https://steamdb.info/app/2612680/,93.26%,"1,982",534
39.,Indigo Park: Chapter 1,https://steamdb.info/app/2504480/,93.24%,"15,417","2,030"
40.,NUKITASHI 2,https://steamdb.info/app/2614070/,93.19%,"5,129","1,252"
41.,Anomaly Agent,https://steamdb.info/app/2378620/,93.15%,"16,904","1,724"
42.,我的小鲨鱼,https://steamdb.info/app/2758540/,93.13%,"5,474","1,551"
43.,Content Warning,https://steamdb.info/app/2881650/,93.11%,"75,829","204,439"
44.,Buckshot Roulette,https://steamdb.info/app/2835570/,92.93%,"40,835","9,067"
45.,Rooftops & Alleys: The Parkour Game,https://steamdb.info/app/2703850/,92.93%,"19,278","1,425"
46.,100 Capitalist Cats,https://steamdb.info/app/2743080/,92.90%,"1,284","2,313"
47.,Palworld,https://steamdb.info/app/1623730/,92.79%,"551,691","2,101,867"
48.,Hades II,https://steamdb.info/app/1145350/,92.79%,"215,882","103,567"
49.,Path of Achra,https://steamdb.info/app/2128270/,92.76%,"3,863",383
50.,Snufkin: Melody of Moominvalley,https://steamdb.info/app/1808680/,92.73%,"17,722","1,125"
51.,Nine Sols,https://steamdb.info/app/1809540/,92.69%,"46,762","6,568"
52.,Dog Brew,https://steamdb.info/app/2883280/,92.65%,"2,112",436
53.,Crime Scene Cleaner: Prologue,https://steamdb.info/app/2540100/,92.59%,"5,178","3,651"
54.,last seen online,https://steamdb.info/app/2824230/,92.58%,322,35
55.,Persona 3 Reload,https://steamdb.info/app/2161700/,92.56%,"78,124","45,002"
56.,Angel at Dusk,https://steamdb.info/app/1405500/,92.56%,"4,728",318
57.,Illusion Carnival,https://steamdb.info/app/2796340/,92.42%,"3,524",205
58.,"Knowledge, or know Lady",https://steamdb.info/app/2786680/,92.40%,"48,729","15,030"
59.,The Powder Toy,https://steamdb.info/app/1148350/,92.38%,"1,243",430
60.,BlazBlue Entropy Effect - Rachel Character Pack,https://steamdb.info/app/3085820/,92.36%,—,—
61.,Another Crab's Treasure,https://steamdb.info/app/1887840/,92.35%,"38,075","4,715"
62.,Shin Megami Tensei V: Vengeance,https://steamdb.info/app/1875830/,92.30%,"30,677","21,749"
63.,"Little Kitty, Big City",https://steamdb.info/app/1177980/,92.25%,"53,350","3,028"
64.,UNDERDOGS,https://steamdb.info/app/2441700/,92.25%,"6,452",198
65.,Yellow Taxi Goes Vroom,https://steamdb.info/app/2011780/,92.22%,"2,550",137
66.,Arctic Eggs,https://steamdb.info/app/2763670/,92.14%,"2,925",133
67.,Bagel Love Story,https://steamdb.info/app/2798600/,92.05%,"1,042",318
68.,BlazBlue Entropy Effect,https://steamdb.info/app/2273430/,92.00%,"54,055","6,956"
69.,Empires of the Undergrowth,https://steamdb.info/app/463530/,91.91%,"76,791","6,367"
70.,100 March Cats,https://steamdb.info/app/2845260/,91.85%,"1,163",805
71.,100 Funny Cats,https://steamdb.info/app/2881230/,91.83%,"1,122","1,884"
72.,彼方的她-Aliya,https://steamdb.info/app/2704110/,91.80%,711,62
73.,DEVIL BLADE REBOOT,https://steamdb.info/app/2882440/,91.80%,"2,227",202
74.,Kukoro: Stream chat games,https://steamdb.info/app/1166990/,91.79%,"2,541",101
75.,Laughing to Die,https://steamdb.info/app/2182400/,91.76%,"3,173",484
76.,Leap Year,https://steamdb.info/app/2951770/,91.73%,761,128
77.,NIGHT-RUNNERS™ PROLOGUE,https://steamdb.info/app/2707900/,91.71%,"17,419","2,428"
78.,The Outlast Trials,https://steamdb.info/app/1304930/,91.64%,"164,872","36,689"
79.,Windowkill,https://steamdb.info/app/2726450/,91.61%,"4,555",382
80.,Ale & Tale Tavern: First Pints,https://steamdb.info/app/2870840/,91.58%,"8,054","1,311"
81.,Scroll Of Taiwu - 新衣贺春,https://steamdb.info/app/2764960/,91.58%,—,—
82.,Supermarket Simulator,https://steamdb.info/app/2670630/,91.57%,"88,861","51,363"
83.,Duck Detective: The Secret Salami,https://steamdb.info/app/2637990/,91.56%,"9,783",456
84.,[Nightmare Files] Clap Clap,https://steamdb.info/app/2933290/,91.55%,774,171
85.,Slice & Dice,https://steamdb.info/app/1775490/,91.54%,"7,094","1,624"
86.,Dystopika,https://steamdb.info/app/2379910/,91.49%,"12,198",258
87.,BoardLand,https://steamdb.info/app/2735620/,91.47%,681,223
