1.,Sheepy: A Short Adventure,https://steamdb.info/app/1568400/,95.88%,"5,070",358
2.,The WereCleaner,https://steamdb.info/app/2795000/,95.81%,"2,468",193
3.,Balatro,https://steamdb.info/app/2379780/,95.48%,"50,692","37,977"
4.,20 Small Mazes,https://steamdb.info/app/2570630/,95.12%,713,"1,070"
5.,The Hungry Lamb: Traveling in the Late Ming Dynasty,https://steamdb.info/app/2593370/,95.00%,"36,309","5,093"
6.,Paper Lily - Chapter 1,https://steamdb.info/app/2220360/,94.96%,"6,479",402
7.,"Please, Touch The Artwork 2",https://steamdb.info/app/2600140/,94.93%,"1,278",365
8.,I Wani Hug that Gator!,https://steamdb.info/app/1895350/,94.88%,"5,964",759
9.,Murders on the Yangtze River,https://steamdb.info/app/1746030/,94.80%,"17,771","4,964"
10.,Crow Country,https://steamdb.info/app/1996010/,94.25%,"14,723",836
11.,The Planet Crafter,https://steamdb.info/app/1284190/,94.14%,"141,027","28,416"
12.,Summer Clover,https://steamdb.info/app/2458860/,94.13%,"18,296","5,199"
13.,Psychopomp,https://steamdb.info/app/2771670/,94.08%,"2,002",65
14.,Fallen Aces,https://steamdb.info/app/1411910/,94.05%,"22,597","1,349"
15.,ENDER MAGNOLIA: Bloom in the Mist,https://steamdb.info/app/2725260/,93.96%,"19,894","2,721"
16.,DORONKO WANKO,https://steamdb.info/app/2512840/,93.89%,"2,472",537
17.,Until Then,https://steamdb.info/app/1574820/,93.89%,"11,458",446
18.,Minami Lane,https://steamdb.info/app/2678990/,93.85%,"8,182",503
19.,Felvidek,https://steamdb.info/app/2299900/,93.85%,"9,953",112
20.,It Takes Two Friend's Pass,https://steamdb.info/app/2995920/,93.77%,—,—
21.,买个可乐饼吧！ - Buy a Croquette!,https://steamdb.info/app/2167960/,93.77%,"1,336",313
22.,MULLET MADJACK,https://steamdb.info/app/2111190/,93.76%,"22,038",808
23.,Rabbit and Steel,https://steamdb.info/app/2132850/,93.73%,"19,167","5,446"
24.,Nightmare Kart,https://steamdb.info/app/2930160/,93.70%,"9,963","1,332"
25.,Minishoot' Adventures,https://steamdb.info/app/1634860/,93.69%,"7,321","1,367"
26.,No Case Should Remain Unsolved,https://steamdb.info/app/2676840/,93.57%,"6,762",594
27.,Touhou Hero of Ice Fairy,https://steamdb.info/app/1955830/,93.55%,"9,182","1,168"
28.,Spirit City: Lofi Sessions,https://steamdb.info/app/2113850/,93.54%,"18,105","4,212"
29.,Living With Sister: Monochrome Fantasy,https://steamdb.info/app/2429860/,93.51%,"30,717","5,044"
30.,Winter Memories,https://steamdb.info/app/2495450/,93.48%,"37,790","12,403"
31.,Abiotic Factor,https://steamdb.info/app/427410/,93.47%,"67,671","21,753"
32.,Rusty's Retirement,https://steamdb.info/app/2666510/,93.44%,"20,487","20,876"
33.,Portal: Revolution,https://steamdb.info/app/601360/,93.35%,"23,612","7,483"
34.,Goat Simulator 3,https://steamdb.info/app/850190/,93.35%,"17,599","2,431"
35.,ANIMAL WELL,https://steamdb.info/app/813230/,93.34%,"39,665","8,133"
36.,A Tower Full of Cats,https://steamdb.info/app/2179170/,93.31%,"1,723",452
37.,100 Ninja Cats,https://steamdb.info/app/2776810/,93.30%,"1,550","1,255"
38.,Cureocity,https://steamdb.info/app/2612680/,93.25%,"1,976",534
39.,Indigo Park: Chapter 1,https://steamdb.info/app/2504480/,93.23%,"15,339","2,030"
40.,Anomaly Agent,https://steamdb.info/app/2378620/,93.16%,"16,903","1,724"
41.,我的小鲨鱼,https://steamdb.info/app/2758540/,93.12%,"5,466","1,551"
42.,NUKITASHI 2,https://steamdb.info/app/2614070/,93.12%,"5,125","1,252"
43.,Content Warning,https://steamdb.info/app/2881650/,93.11%,"75,631","204,439"
44.,Buckshot Roulette,https://steamdb.info/app/2835570/,92.94%,"40,763","9,067"
45.,Rooftops & Alleys: The Parkour Game,https://steamdb.info/app/2703850/,92.92%,"19,172","1,425"
46.,100 Capitalist Cats,https://steamdb.info/app/2743080/,92.89%,"1,283","2,313"
47.,Palworld,https://steamdb.info/app/1623730/,92.79%,"551,458","2,101,867"
48.,Hades II,https://steamdb.info/app/1145350/,92.77%,"215,692","103,567"
49.,Path of Achra,https://steamdb.info/app/2128270/,92.77%,"3,553",383
50.,Snufkin: Melody of Moominvalley,https://steamdb.info/app/1808680/,92.73%,"17,718","1,125"
51.,Nine Sols,https://steamdb.info/app/1809540/,92.66%,"46,430","6,568"
52.,Dog Brew,https://steamdb.info/app/2883280/,92.65%,"2,111",436
53.,Angel at Dusk,https://steamdb.info/app/1405500/,92.56%,"4,726",318
54.,BlazBlue Entropy Effect - Rachel Character Pack,https://steamdb.info/app/3085820/,92.56%,—,—
55.,Persona 3 Reload,https://steamdb.info/app/2161700/,92.55%,"78,061","45,002"
56.,Crime Scene Cleaner: Prologue,https://steamdb.info/app/2540100/,92.55%,"5,156","3,651"
57.,last seen online,https://steamdb.info/app/2824230/,92.55%,321,35
58.,"Knowledge, or know Lady",https://steamdb.info/app/2786680/,92.40%,"48,676","15,030"
59.,Another Crab's Treasure,https://steamdb.info/app/1887840/,92.37%,"38,013","4,715"
60.,The Powder Toy,https://steamdb.info/app/1148350/,92.34%,"1,232",430
61.,Illusion Carnival,https://steamdb.info/app/2796340/,92.31%,"3,464",205
62.,Shin Megami Tensei V: Vengeance,https://steamdb.info/app/1875830/,92.30%,"30,561","21,749"
63.,UNDERDOGS,https://steamdb.info/app/2441700/,92.24%,"6,445",198
64.,"Little Kitty, Big City",https://steamdb.info/app/1177980/,92.22%,"53,270","3,028"
65.,Yellow Taxi Goes Vroom,https://steamdb.info/app/2011780/,92.20%,"2,549",137
66.,Arctic Eggs,https://steamdb.info/app/2763670/,92.10%,"2,916",133
67.,Bagel Love Story,https://steamdb.info/app/2798600/,92.04%,"1,042",318
68.,BlazBlue Entropy Effect,https://steamdb.info/app/2273430/,91.98%,"53,980","6,956"
69.,Empires of the Undergrowth,https://steamdb.info/app/463530/,91.90%,"76,728","6,367"
70.,100 March Cats,https://steamdb.info/app/2845260/,91.83%,"1,162",805
71.,100 Funny Cats,https://steamdb.info/app/2881230/,91.82%,"1,122","1,884"
72.,Kukoro: Stream chat games,https://steamdb.info/app/1166990/,91.79%,"2,540",101
73.,DEVIL BLADE REBOOT,https://steamdb.info/app/2882440/,91.78%,"2,217",202
74.,Laughing to Die,https://steamdb.info/app/2182400/,91.74%,"3,168",484
75.,彼方的她-Aliya,https://steamdb.info/app/2704110/,91.70%,698,62
76.,NIGHT-RUNNERS™ PROLOGUE,https://steamdb.info/app/2707900/,91.69%,"17,288","2,428"
77.,Leap Year,https://steamdb.info/app/2951770/,91.66%,736,128
78.,The Outlast Trials,https://steamdb.info/app/1304930/,91.65%,"164,776","36,689"
79.,Windowkill,https://steamdb.info/app/2726450/,91.60%,"4,546",382
80.,Supermarket Simulator,https://steamdb.info/app/2670630/,91.58%,"88,552","51,363"
81.,Scroll Of Taiwu - 新衣贺春,https://steamdb.info/app/2764960/,91.57%,—,—
