1.,Portal 2,https://steamdb.info/app/620/,"398,657","5,259","403,916",97.70%
3.,People Playground,https://steamdb.info/app/1118200/,"252,691","3,508","256,199",97.49%
2.,Stardew Valley,https://steamdb.info/app/413150/,"735,531","12,620","748,151",97.49%
4.,Vampire Survivors,https://steamdb.info/app/1794680/,"230,524","3,506","234,030",97.33%
5.,Hades,https://steamdb.info/app/1145360/,"262,111","4,486","266,597",97.19%
6.,Portal,https://steamdb.info/app/400/,"160,785","2,498","163,283",97.16%
7.,HoloCure - Save the Fans!,https://steamdb.info/app/2420510/,"30,440",228,"30,668",97.06%
8.,Terraria,https://steamdb.info/app/105600/,"1,290,797","32,417","1,323,214",96.87%
9.,RimWorld,https://steamdb.info/app/294100/,"188,491","3,852","192,343",96.77%
10.,Half-Life: Alyx,https://steamdb.info/app/546560/,"89,252","1,537","90,789",96.75%
12.,The Henry Stickmin Collection,https://steamdb.info/app/1089980/,"45,243",615,"45,858",96.74%
11.,Left 4 Dead 2,https://steamdb.info/app/550/,"859,742","21,954","881,696",96.74%
13.,Senren＊Banka,https://steamdb.info/app/1144400/,"24,679",240,"24,919",96.71%
14.,Pizza Tower,https://steamdb.info/app/2231450/,"59,518",935,"60,453",96.69%
15.,A Short Hike,https://steamdb.info/app/1055540/,"16,886",131,"17,017",96.61%
16.,Euro Truck Simulator 2,https://steamdb.info/app/227300/,"771,229","20,702","791,931",96.59%
17.,Slay the Spire,https://steamdb.info/app/646570/,"159,057","3,512","162,569",96.55%
18.,Slime Rancher,https://steamdb.info/app/433340/,"121,102","2,574","123,676",96.51%
19.,ULTRAKILL,https://steamdb.info/app/1229490/,"121,180","2,632","123,812",96.47%
21.,Totally Accurate Battle Simulator,https://steamdb.info/app/508440/,"123,807","2,728","126,535",96.45%
20.,Mount & Blade: Warband,https://steamdb.info/app/48700/,"158,664","3,669","162,333",96.45%
22.,The Binding of Isaac: Rebirth,https://steamdb.info/app/250900/,"290,290","7,434","297,724",96.43%
23.,Lethal Company,https://steamdb.info/app/1966720/,"412,613","11,222","423,835",96.39%
25.,Cats Hidden in Jingle Jam,https://steamdb.info/app/2608050/,"9,057",39,"9,096",96.38%
24.,OneShot,https://steamdb.info/app/420530/,"45,539",795,"46,334",96.38%
27.,Katana ZERO,https://steamdb.info/app/460950/,"65,728","1,299","67,027",96.37%
26.,Half-Life 2,https://steamdb.info/app/220/,"193,686","4,797","198,483",96.37%
30.,Cats Hidden in Paris,https://steamdb.info/app/2313250/,"16,093",161,"16,254",96.36%
29.,VPet,https://steamdb.info/app/1920960/,"40,719",693,"41,412",96.36%
28.,Helltaker,https://steamdb.info/app/1289310/,"117,237","2,664","119,901",96.36%
31.,Counter-Strike,https://steamdb.info/app/10/,"233,944","6,160","240,104",96.30%
32.,Bloons TD 6,https://steamdb.info/app/960090/,"315,391","8,741","324,132",96.27%
33.,Resident Evil 4,https://steamdb.info/app/2050650/,"141,444","3,494","144,938",96.26%
34.,BeamNG.drive,https://steamdb.info/app/284160/,"258,109","7,109","265,218",96.22%
36.,ATRI -My Dear Moments-,https://steamdb.info/app/1230140/,"17,854",228,"18,082",96.19%
35.,Plants vs. Zombies: Game of the Year,https://steamdb.info/app/3590/,"126,741","3,159","129,900",96.19%
39.,Papa's Freezeria Deluxe,https://steamdb.info/app/2291760/,"9,167",67,"9,234",96.12%
38.,Deep Rock Galactic,https://steamdb.info/app/548430/,"298,119","8,682","306,801",96.12%
37.,Hollow Knight,https://steamdb.info/app/367520/,"355,515","10,561","366,076",96.12%
41.,Dyson Sphere Program,https://steamdb.info/app/1366540/,"78,459","1,882","80,341",96.07%
40.,Black Myth: Wukong,https://steamdb.info/app/2358720/,"344,541","10,366","354,907",96.07%
42.,A Hat in Time,https://steamdb.info/app/253230/,"49,089","1,051","50,140",96.06%
43.,Dishonored,https://steamdb.info/app/205100/,"77,713","1,874","79,587",96.05%
44.,Entropy : Zero 2,https://steamdb.info/app/1583720/,"24,152",405,"24,557",96.04%
