1.,Sheepy: A Short Adventure,https://steamdb.info/app/1568400/,95.89%,"5,089",358
2.,The WereCleaner,https://steamdb.info/app/2795000/,95.81%,"2,504",193
3.,Balatro,https://steamdb.info/app/2379780/,95.48%,"50,826","37,977"
4.,20 Small Mazes,https://steamdb.info/app/2570630/,95.14%,717,"1,070"
5.,The Hungry Lamb: Traveling in the Late Ming Dynasty,https://steamdb.info/app/2593370/,95.01%,"36,679","5,093"
6.,"Please, Touch The Artwork 2",https://steamdb.info/app/2600140/,94.96%,"1,286",365
7.,Paper Lily - Chapter 1,https://steamdb.info/app/2220360/,94.95%,"6,504",402
8.,I Wani Hug that Gator!,https://steamdb.info/app/1895350/,94.87%,"5,983",759
9.,Murders on the Yangtze River,https://steamdb.info/app/1746030/,94.81%,"17,810","4,964"
10.,Crow Country,https://steamdb.info/app/1996010/,94.27%,"14,750",836
11.,The Planet Crafter,https://steamdb.info/app/1284190/,94.14%,"141,196","28,416"
12.,Psychopomp,https://steamdb.info/app/2771670/,94.11%,"2,013",65
13.,Summer Clover,https://steamdb.info/app/2458860/,94.11%,"18,710","5,199"
14.,Fallen Aces,https://steamdb.info/app/1411910/,94.08%,"22,693","1,349"
15.,ENDER MAGNOLIA: Bloom in the Mist,https://steamdb.info/app/2725260/,93.97%,"19,965","2,721"
16.,Until Then,https://steamdb.info/app/1574820/,93.89%,"11,598",446
17.,DORONKO WANKO,https://steamdb.info/app/2512840/,93.88%,"2,487",537
18.,Felvidek,https://steamdb.info/app/2299900/,93.88%,"9,991",112
19.,买个可乐饼吧！ - Buy a Croquette!,https://steamdb.info/app/2167960/,93.83%,"1,355",313
20.,Minami Lane,https://steamdb.info/app/2678990/,93.79%,"8,208",503
21.,It Takes Two Friend's Pass,https://steamdb.info/app/2995920/,93.77%,—,—
22.,MULLET MADJACK,https://steamdb.info/app/2111190/,93.74%,"22,165",808
23.,Rabbit and Steel,https://steamdb.info/app/2132850/,93.73%,"19,251","5,446"
24.,Nightmare Kart,https://steamdb.info/app/2930160/,93.69%,"9,977","1,332"
25.,Minishoot' Adventures,https://steamdb.info/app/1634860/,93.68%,"7,342","1,367"
26.,Touhou Hero of Ice Fairy,https://steamdb.info/app/1955830/,93.58%,"9,200","1,168"
27.,No Case Should Remain Unsolved,https://steamdb.info/app/2676840/,93.55%,"6,827",594
28.,Spirit City: Lofi Sessions,https://steamdb.info/app/2113850/,93.53%,"18,163","4,212"
29.,Living With Sister: Monochrome Fantasy,https://steamdb.info/app/2429860/,93.52%,"30,932","5,044"
30.,Winter Memories,https://steamdb.info/app/2495450/,93.49%,"37,879","12,403"
31.,Abiotic Factor,https://steamdb.info/app/427410/,93.47%,"67,985","21,753"
32.,Rusty's Retirement,https://steamdb.info/app/2666510/,93.46%,"20,526","20,876"
