1.,Portal 2,https://steamdb.info/app/620/,"398,719","5,258","403,977",97.70%
3.,People Playground,https://steamdb.info/app/1118200/,"252,793","3,506","256,299",97.49%
2.,Stardew Valley,https://steamdb.info/app/413150/,"735,904","12,625","748,529",97.49%
4.,Vampire Survivors,https://steamdb.info/app/1794680/,"230,542","3,506","234,048",97.33%
5.,Hades,https://steamdb.info/app/1145360/,"262,147","4,487","266,634",97.19%
6.,Portal,https://steamdb.info/app/400/,"160,831","2,500","163,331",97.16%
7.,HoloCure - Save the Fans!,https://steamdb.info/app/2420510/,"30,452",228,"30,680",97.06%
8.,Terraria,https://steamdb.info/app/105600/,"1,291,069","32,435","1,323,504",96.87%
9.,RimWorld,https://steamdb.info/app/294100/,"188,547","3,853","192,400",96.77%
10.,Half-Life: Alyx,https://steamdb.info/app/546560/,"89,272","1,539","90,811",96.75%
11.,Left 4 Dead 2,https://steamdb.info/app/550/,"859,974","21,955","881,929",96.74%
12.,The Henry Stickmin Collection,https://steamdb.info/app/1089980/,"45,265",616,"45,881",96.73%
13.,Senren＊Banka,https://steamdb.info/app/1144400/,"24,760",241,"25,001",96.71%
14.,Pizza Tower,https://steamdb.info/app/2231450/,"59,534",936,"60,470",96.69%
15.,A Short Hike,https://steamdb.info/app/1055540/,"16,889",131,"17,020",96.61%
16.,Euro Truck Simulator 2,https://steamdb.info/app/227300/,"771,340","20,709","792,049",96.59%
17.,Slay the Spire,https://steamdb.info/app/646570/,"159,113","3,514","162,627",96.55%
18.,Slime Rancher,https://steamdb.info/app/433340/,"121,134","2,574","123,708",96.51%
19.,ULTRAKILL,https://steamdb.info/app/1229490/,"121,284","2,636","123,920",96.47%
21.,Totally Accurate Battle Simulator,https://steamdb.info/app/508440/,"123,839","2,728","126,567",96.45%
20.,Mount & Blade: Warband,https://steamdb.info/app/48700/,"158,681","3,670","162,351",96.45%
22.,The Binding of Isaac: Rebirth,https://steamdb.info/app/250900/,"290,392","7,436","297,828",96.43%
23.,Lethal Company,https://steamdb.info/app/1966720/,"413,161","11,250","424,411",96.39%
25.,Cats Hidden in Jingle Jam,https://steamdb.info/app/2608050/,"9,059",39,"9,098",96.38%
24.,OneShot,https://steamdb.info/app/420530/,"45,551",795,"46,346",96.38%
27.,Katana ZERO,https://steamdb.info/app/460950/,"65,739","1,299","67,038",96.37%
26.,Half-Life 2,https://steamdb.info/app/220/,"193,730","4,800","198,530",96.37%
30.,Cats Hidden in Paris,https://steamdb.info/app/2313250/,"16,093",161,"16,254",96.36%
29.,VPet,https://steamdb.info/app/1920960/,"40,726",693,"41,419",96.36%
28.,Helltaker,https://steamdb.info/app/1289310/,"117,261","2,666","119,927",96.36%
31.,Counter-Strike,https://steamdb.info/app/10/,"233,959","6,161","240,120",96.30%
33.,Resident Evil 4,https://steamdb.info/app/2050650/,"141,503","3,494","144,997",96.26%
32.,Bloons TD 6,https://steamdb.info/app/960090/,"315,429","8,745","324,174",96.26%
34.,BeamNG.drive,https://steamdb.info/app/284160/,"258,275","7,112","265,387",96.22%
36.,ATRI -My Dear Moments-,https://steamdb.info/app/1230140/,"17,867",228,"18,095",96.19%
35.,Plants vs. Zombies: Game of the Year,https://steamdb.info/app/3590/,"126,782","3,164","129,946",96.19%
39.,Papa's Freezeria Deluxe,https://steamdb.info/app/2291760/,"9,174",67,"9,241",96.12%
38.,Deep Rock Galactic,https://steamdb.info/app/548430/,"298,216","8,683","306,899",96.12%
37.,Hollow Knight,https://steamdb.info/app/367520/,"355,635","10,568","366,203",96.12%
41.,A Hat in Time,https://steamdb.info/app/253230/,"49,097","1,050","50,147",96.06%
40.,Dyson Sphere Program,https://steamdb.info/app/1366540/,"78,468","1,884","80,352",96.06%
43.,Entropy : Zero 2,https://steamdb.info/app/1583720/,"24,174",405,"24,579",96.05%
42.,Dishonored,https://steamdb.info/app/205100/,"77,730","1,876","79,606",96.05%
45.,Celeste,https://steamdb.info/app/504230/,"102,194","2,629","104,823",96.03%
44.,Garry's Mod,https://steamdb.info/app/4000/,"1,058,508","35,675","1,094,183",96.03%
46.,Black Myth: Wukong,https://steamdb.info/app/2358720/,"372,466","11,564","384,030",96.01%
47.,Rhythm Doctor,https://steamdb.info/app/774181/,"19,751",315,"20,066",95.98%
49.,tModLoader,https://steamdb.info/app/1281930/,"259,042","7,826","266,868",95.97%
48.,Baldur's Gate 3,https://steamdb.info/app/1086940/,"623,173","20,593","643,766",95.97%
52.,Our Life: Beginnings & Always,https://steamdb.info/app/1129190/,"11,331",127,"11,458",95.96%
51.,Firework,https://steamdb.info/app/1288310/,"38,558",808,"39,366",95.96%
50.,Stray,https://steamdb.info/app/1332010/,"140,102","3,906","144,008",95.96%
53.,The Room 4: Old Sins,https://steamdb.info/app/1361320/,"14,643",204,"14,847",95.93%
56.,The WereCleaner,https://steamdb.info/app/2795000/,"5,014",15,"5,029",95.88%
55.,South Park™: The Stick of Truth™,https://steamdb.info/app/213670/,"60,925","1,499","62,424",95.88%
54.,Dead Cells,https://steamdb.info/app/588650/,"151,570","4,419","155,989",95.88%
58.,Sheepy: A Short Adventure,https://steamdb.info/app/1568400/,"10,551",121,"10,672",95.87%
57.,The Chronicles Of Myrtana: Archolos,https://steamdb.info/app/1467450/,"14,446",209,"14,655",95.87%
59.,Grimm's Hollow,https://steamdb.info/app/1170880/,"13,121",179,"13,300",95.86%
61.,DAVE THE DIVER,https://steamdb.info/app/1868140/,"105,360","2,981","108,341",95.81%
60.,Subnautica,https://steamdb.info/app/264710/,"272,315","8,753","281,068",95.81%
62.,TOEM,https://steamdb.info/app/1307580/,"6,569",48,"6,617",95.79%
64.,Volcano Princess,https://steamdb.info/app/1669980/,"34,495",766,"35,261",95.78%
63.,OMORI,https://steamdb.info/app/1150690/,"70,564","1,871","72,435",95.78%
65.,Chants of Sennaar,https://steamdb.info/app/1931770/,"15,507",255,"15,762",95.75%
66.,The Wolf Among Us,https://steamdb.info/app/250320/,"32,920",737,"33,657",95.74%
