1.,Portal 2,https://steamdb.info/app/620/,"398,952","5,270","404,222",97.70%
2.,Stardew Valley,https://steamdb.info/app/413150/,"736,897","12,630","749,527",97.49%
3.,People Playground,https://steamdb.info/app/1118200/,"253,042","3,520","256,562",97.48%
4.,Vampire Survivors,https://steamdb.info/app/1794680/,"230,634","3,509","234,143",97.33%
5.,Hades,https://steamdb.info/app/1145360/,"262,226","4,491","266,717",97.19%
6.,Portal,https://steamdb.info/app/400/,"160,908","2,501","163,409",97.16%
7.,HoloCure - Save the Fans!,https://steamdb.info/app/2420510/,"30,484",228,"30,712",97.06%
8.,Terraria,https://steamdb.info/app/105600/,"1,291,873","32,491","1,324,364",96.86%
9.,RimWorld,https://steamdb.info/app/294100/,"188,627","3,852","192,479",96.77%
10.,Half-Life: Alyx,https://steamdb.info/app/546560/,"89,334","1,541","90,875",96.75%
12.,The Henry Stickmin Collection,https://steamdb.info/app/1089980/,"45,294",614,"45,908",96.74%
11.,Left 4 Dead 2,https://steamdb.info/app/550/,"860,418","21,968","882,386",96.74%
13.,Senren＊Banka,https://steamdb.info/app/1144400/,"24,848",242,"25,090",96.71%
14.,Pizza Tower,https://steamdb.info/app/2231450/,"59,577",937,"60,514",96.69%
15.,A Short Hike,https://steamdb.info/app/1055540/,"16,898",133,"17,031",96.60%
16.,Euro Truck Simulator 2,https://steamdb.info/app/227300/,"771,823","20,721","792,544",96.59%
17.,Slay the Spire,https://steamdb.info/app/646570/,"159,252","3,519","162,771",96.55%
18.,Slime Rancher,https://steamdb.info/app/433340/,"121,181","2,575","123,756",96.51%
19.,ULTRAKILL,https://steamdb.info/app/1229490/,"121,501","2,645","124,146",96.47%
21.,Totally Accurate Battle Simulator,https://steamdb.info/app/508440/,"123,940","2,730","126,670",96.45%
20.,Mount & Blade: Warband,https://steamdb.info/app/48700/,"158,707","3,668","162,375",96.45%
22.,The Binding of Isaac: Rebirth,https://steamdb.info/app/250900/,"290,551","7,436","297,987",96.44%
24.,OneShot,https://steamdb.info/app/420530/,"45,592",794,"46,386",96.39%
23.,Lethal Company,https://steamdb.info/app/1966720/,"413,899","11,284","425,183",96.39%
25.,Cats Hidden in Jingle Jam,https://steamdb.info/app/2608050/,"9,060",39,"9,099",96.38%
27.,Katana ZERO,https://steamdb.info/app/460950/,"65,774","1,301","67,075",96.37%
26.,Half-Life 2,https://steamdb.info/app/220/,"193,843","4,803","198,646",96.37%
30.,Cats Hidden in Paris,https://steamdb.info/app/2313250/,"16,107",161,"16,268",96.36%
