1.,Portal 2,https://steamdb.info/app/620/,"398,431","5,253","403,684",97.70%
2.,Stardew Valley,https://steamdb.info/app/413150/,"734,642","12,622","747,264",97.49%
3.,People Playground,https://steamdb.info/app/1118200/,"252,383","3,506","255,889",97.48%
4.,Vampire Survivors,https://steamdb.info/app/1794680/,"230,367","3,502","233,869",97.33%
5.,Hades,https://steamdb.info/app/1145360/,"261,993","4,481","266,474",97.19%
6.,Portal,https://steamdb.info/app/400/,"160,686","2,498","163,184",97.16%
7.,HoloCure - Save the Fans!,https://steamdb.info/app/2420510/,"30,400",227,"30,627",97.06%
8.,Terraria,https://steamdb.info/app/105600/,"1,289,902","32,333","1,322,235",96.87%
9.,RimWorld,https://steamdb.info/app/294100/,"188,327","3,844","192,171",96.77%
10.,Half-Life: Alyx,https://steamdb.info/app/546560/,"89,168","1,534","90,702",96.75%
11.,Left 4 Dead 2,https://steamdb.info/app/550/,"859,159","21,948","881,107",96.74%
12.,The Henry Stickmin Collection,https://steamdb.info/app/1089980/,"45,215",616,"45,831",96.73%
13.,Pizza Tower,https://steamdb.info/app/2231450/,"59,466",931,"60,397",96.70%
14.,Senren＊Banka,https://steamdb.info/app/1144400/,"24,516",241,"24,757",96.69%
15.,A Short Hike,https://steamdb.info/app/1055540/,"16,878",130,"17,008",96.61%
16.,Euro Truck Simulator 2,https://steamdb.info/app/227300/,"770,562","20,671","791,233",96.59%
17.,Slay the Spire,https://steamdb.info/app/646570/,"158,891","3,517","162,408",96.54%
18.,Slime Rancher,https://steamdb.info/app/433340/,"121,025","2,572","123,597",96.51%
19.,ULTRAKILL,https://steamdb.info/app/1229490/,"120,925","2,624","123,549",96.47%
21.,Totally Accurate Battle Simulator,https://steamdb.info/app/508440/,"123,728","2,726","126,454",96.45%
20.,Mount & Blade: Warband,https://steamdb.info/app/48700/,"158,604","3,667","162,271",96.45%
22.,The Binding of Isaac: Rebirth,https://steamdb.info/app/250900/,"289,895","7,423","297,318",96.43%
23.,Lethal Company,https://steamdb.info/app/1966720/,"411,300","11,162","422,462",96.40%
25.,Cats Hidden in Jingle Jam,https://steamdb.info/app/2608050/,"9,053",39,"9,092",96.38%
24.,OneShot,https://steamdb.info/app/420530/,"45,497",795,"46,292",96.38%
28.,Katana ZERO,https://steamdb.info/app/460950/,"65,690","1,298","66,988",96.37%
27.,Helltaker,https://steamdb.info/app/1289310/,"117,199","2,660","119,859",96.37%
26.,Half-Life 2,https://steamdb.info/app/220/,"193,556","4,794","198,350",96.37%
29.,Cats Hidden in Paris,https://steamdb.info/app/2313250/,"16,082",161,"16,243",96.36%
30.,VPet,https://steamdb.info/app/1920960/,"40,631",696,"41,327",96.35%
31.,Counter-Strike,https://steamdb.info/app/10/,"233,859","6,159","240,018",96.30%
32.,Bloons TD 6,https://steamdb.info/app/960090/,"314,942","8,714","323,656",96.27%
33.,Resident Evil 4,https://steamdb.info/app/2050650/,"141,245","3,489","144,734",96.26%
34.,BeamNG.drive,https://steamdb.info/app/284160/,"257,692","7,100","264,792",96.22%
35.,ATRI -My Dear Moments-,https://steamdb.info/app/1230140/,"17,805",226,"18,031",96.20%
36.,Plants vs. Zombies: Game of the Year,https://steamdb.info/app/3590/,"126,622","3,155","129,777",96.19%
39.,Papa's Freezeria Deluxe,https://steamdb.info/app/2291760/,"9,146",67,"9,213",96.12%
38.,Deep Rock Galactic,https://steamdb.info/app/548430/,"297,788","8,675","306,463",96.12%
37.,Hollow Knight,https://steamdb.info/app/367520/,"355,088","10,557","365,645",96.12%
40.,Dyson Sphere Program,https://steamdb.info/app/1366540/,"78,412","1,879","80,291",96.07%
41.,A Hat in Time,https://steamdb.info/app/253230/,"49,086","1,051","50,137",96.06%
42.,Dishonored,https://steamdb.info/app/205100/,"77,654","1,874","79,528",96.05%
44.,Entropy : Zero 2,https://steamdb.info/app/1583720/,"24,093",404,"24,497",96.04%
43.,Celeste,https://steamdb.info/app/504230/,"101,792","2,608","104,400",96.04%
