1.,Portal 2,https://steamdb.info/app/620/,"399,378","5,274","404,652",97.70%
2.,Stardew Valley,https://steamdb.info/app/413150/,"738,771","12,638","751,409",97.50%
3.,People Playground,https://steamdb.info/app/1118200/,"253,677","3,538","257,215",97.48%
4.,Vampire Survivors,https://steamdb.info/app/1794680/,"230,876","3,512","234,388",97.33%
5.,Hades,https://steamdb.info/app/1145360/,"262,503","4,501","267,004",97.19%
6.,Portal,https://steamdb.info/app/400/,"161,213","2,506","163,719",97.16%
7.,HoloCure - Save the Fans!,https://steamdb.info/app/2420510/,"30,554",229,"30,783",97.06%
8.,Terraria,https://steamdb.info/app/105600/,"1,293,653","32,662","1,326,315",96.86%
9.,RimWorld,https://steamdb.info/app/294100/,"188,918","3,858","192,776",96.77%
10.,Half-Life: Alyx,https://steamdb.info/app/546560/,"89,486","1,540","91,026",96.76%
11.,Left 4 Dead 2,https://steamdb.info/app/550/,"861,602","21,996","883,598",96.74%
12.,The Henry Stickmin Collection,https://steamdb.info/app/1089980/,"45,394",615,"46,009",96.74%
13.,Senren＊Banka,https://steamdb.info/app/1144400/,"25,151",243,"25,394",96.73%
14.,Pizza Tower,https://steamdb.info/app/2231450/,"59,824",955,"60,779",96.67%
15.,A Short Hike,https://steamdb.info/app/1055540/,"16,928",134,"17,062",96.60%
16.,Euro Truck Simulator 2,https://steamdb.info/app/227300/,"773,036","20,753","793,789",96.59%
17.,Slay the Spire,https://steamdb.info/app/646570/,"159,771","3,527","163,298",96.55%
18.,Slime Rancher,https://steamdb.info/app/433340/,"121,438","2,578","124,016",96.52%
19.,ULTRAKILL,https://steamdb.info/app/1229490/,"122,165","2,672","124,837",96.46%
20.,Mount & Blade: Warband,https://steamdb.info/app/48700/,"158,778","3,668","162,446",96.45%
21.,Totally Accurate Battle Simulator,https://steamdb.info/app/508440/,"124,132","2,738","126,870",96.45%
22.,The Binding of Isaac: Rebirth,https://steamdb.info/app/250900/,"291,087","7,466","298,553",96.43%
23.,Lethal Company,https://steamdb.info/app/1966720/,"415,813","11,358","427,171",96.39%
24.,OneShot,https://steamdb.info/app/420530/,"45,708",795,"46,503",96.39%
25.,Half-Life 2,https://steamdb.info/app/220/,"194,220","4,809","199,029",96.38%
26.,Cats Hidden in Jingle Jam,https://steamdb.info/app/2608050/,"9,075",40,"9,115",96.38%
27.,Katana ZERO,https://steamdb.info/app/460950/,"65,837","1,302","67,139",96.37%
28.,Helltaker,https://steamdb.info/app/1289310/,"117,367","2,674","120,041",96.36%
29.,Cats Hidden in Paris,https://steamdb.info/app/2313250/,"16,156",162,"16,318",96.36%
30.,VPet,https://steamdb.info/app/1920960/,"40,924",699,"41,623",96.35%
31.,Counter-Strike,https://steamdb.info/app/10/,"234,135","6,166","240,301",96.30%
32.,Bloons TD 6,https://steamdb.info/app/960090/,"316,363","8,773","325,136",96.27%
33.,Resident Evil 4,https://steamdb.info/app/2050650/,"142,032","3,501","145,533",96.27%
34.,BeamNG.drive,https://steamdb.info/app/284160/,"259,557","7,140","266,697",96.22%
35.,Plants vs. Zombies: Game of the Year,https://steamdb.info/app/3590/,"127,127","3,174","130,301",96.19%
36.,ATRI -My Dear Moments-,https://steamdb.info/app/1230140/,"18,083",236,"18,319",96.17%
37.,Hollow Knight,https://steamdb.info/app/367520/,"356,822","10,608","367,430",96.12%
38.,Deep Rock Galactic,https://steamdb.info/app/548430/,"299,020","8,712","307,732",96.12%
39.,Papa's Freezeria Deluxe,https://steamdb.info/app/2291760/,"9,226",68,"9,294",96.12%
40.,Dyson Sphere Program,https://steamdb.info/app/1366540/,"78,602","1,886","80,488",96.07%
41.,A Hat in Time,https://steamdb.info/app/253230/,"49,109","1,054","50,163",96.06%
42.,Dishonored,https://steamdb.info/app/205100/,"77,856","1,878","79,734",96.05%
