1.,Portal 2,https://steamdb.info/app/620/,"396,967","5,228","402,195",97.70%
2.,People Playground,https://steamdb.info/app/1118200/,"250,558","3,472","254,030",97.49%
3.,Stardew Valley,https://steamdb.info/app/413150/,"728,505","12,560","741,065",97.48%
4.,Vampire Survivors,https://steamdb.info/app/1794680/,"229,659","3,456","233,115",97.34%
5.,Hades,https://steamdb.info/app/1145360/,"261,327","4,457","265,784",97.20%
6.,Portal,https://steamdb.info/app/400/,"159,934","2,485","162,419",97.16%
7.,HoloCure - Save the Fans!,https://steamdb.info/app/2420510/,"30,232",222,"30,454",97.07%
8.,Terraria,https://steamdb.info/app/105600/,"1,284,808","31,627","1,316,435",96.91%
10.,Half-Life: Alyx,https://steamdb.info/app/546560/,"88,578","1,510","90,088",96.77%
9.,RimWorld,https://steamdb.info/app/294100/,"187,471","3,824","191,295",96.77%
11.,Left 4 Dead 2,https://steamdb.info/app/550/,"855,747","21,839","877,586",96.74%
12.,The Henry Stickmin Collection,https://steamdb.info/app/1089980/,"44,960",616,"45,576",96.72%
14.,Senren＊Banka,https://steamdb.info/app/1144400/,"24,173",233,"24,406",96.70%
13.,Pizza Tower,https://steamdb.info/app/2231450/,"59,190",920,"60,110",96.70%
15.,A Short Hike,https://steamdb.info/app/1055540/,"16,786",129,"16,915",96.61%
16.,Euro Truck Simulator 2,https://steamdb.info/app/227300/,"766,858","20,572","787,430",96.59%
17.,Slay the Spire,https://steamdb.info/app/646570/,"158,018","3,502","161,520",96.54%
18.,Slime Rancher,https://steamdb.info/app/433340/,"120,622","2,562","123,184",96.51%
19.,ULTRAKILL,https://steamdb.info/app/1229490/,"119,410","2,566","121,976",96.49%
21.,Totally Accurate Battle Simulator,https://steamdb.info/app/508440/,"123,206","2,714","125,920",96.45%
20.,Mount & Blade: Warband,https://steamdb.info/app/48700/,"158,343","3,662","162,005",96.45%
22.,The Binding of Isaac: Rebirth,https://steamdb.info/app/250900/,"288,281","7,352","295,633",96.44%
23.,Lethal Company,https://steamdb.info/app/1966720/,"407,345","10,985","418,330",96.41%
25.,Cats Hidden in Paris,https://steamdb.info/app/2313250/,"15,958",155,"16,113",96.38%
24.,OneShot,https://steamdb.info/app/420530/,"45,247",789,"46,036",96.38%
27.,Helltaker,https://steamdb.info/app/1289310/,"116,966","2,646","119,612",96.37%
26.,Half-Life 2,https://steamdb.info/app/220/,"192,509","4,763","197,272",96.37%
29.,Cats Hidden in Jingle Jam,https://steamdb.info/app/2608050/,"8,998",40,"9,038",96.36%
28.,Katana ZERO,https://steamdb.info/app/460950/,"65,392","1,293","66,685",96.36%
30.,VPet,https://steamdb.info/app/1920960/,"40,232",686,"40,918",96.35%
31.,Counter-Strike,https://steamdb.info/app/10/,"233,466","6,142","239,608",96.30%
32.,Bloons TD 6,https://steamdb.info/app/960090/,"312,669","8,610","321,279",96.28%
33.,Resident Evil 4,https://steamdb.info/app/2050650/,"139,968","3,447","143,415",96.26%
34.,BeamNG.drive,https://steamdb.info/app/284160/,"255,168","7,063","262,231",96.20%
36.,ATRI -My Dear Moments-,https://steamdb.info/app/1230140/,"17,494",221,"17,715",96.19%
35.,Plants vs. Zombies: Game of the Year,https://steamdb.info/app/3590/,"125,962","3,145","129,107",96.19%
38.,Papa's Freezeria Deluxe,https://steamdb.info/app/2291760/,"9,043",65,"9,108",96.12%
37.,Deep Rock Galactic,https://steamdb.info/app/548430/,"295,195","8,583","303,778",96.12%
