App_Id,Hours_Played(30days),Datetime
2358720,173712836,2024-08-27 20:07
730,655697634,2024-08-27 20:07
570,333932545,2024-08-27 20:07
2923300,294864345,2024-08-27 20:07
578080,211077737,2024-08-27 20:07
1203220,87701425,2024-08-27 20:07
271590,86708568,2024-08-27 20:07
1172470,88772235,2024-08-27 20:07
431960,58426718,2024-08-27 20:07
2139460,83532388,2024-08-27 20:07
252490,67577090,2024-08-27 20:07
236390,44520123,2024-08-27 20:07
440,48752590,2024-08-27 20:07
413150,50328581,2024-08-27 20:07
2252570,34650068,2024-08-27 20:07
289070,34706009,2024-08-27 20:07
238960,64153062,2024-08-27 20:07
1245620,66817606,2024-08-27 20:07
230410,34085750,2024-08-27 20:07
1086940,49836398,2024-08-27 20:07
2195250,32977798,2024-08-27 20:07
394360,26425771,2024-08-27 20:07
3047030,19918701,2024-08-27 20:07
251570,46302517,2024-08-27 20:07
1938090,47967873,2024-08-27 20:07
582010,21780299,2024-08-27 20:07
359550,36998899,2024-08-27 20:07
480,20755220,2024-08-27 20:07
2074920,44560330,2024-08-27 20:07
2357570,24849653,2024-08-27 20:07
436150,25174432,2024-08-27 20:07
381210,30811272,2024-08-27 20:07
1222670,23539847,2024-08-27 20:07
2977660,19414470,2024-08-27 20:07
322330,19799818,2024-08-27 20:07
221100,24936684,2024-08-27 20:07
1366800,19383665,2024-08-27 20:07
227300,18985385,2024-08-27 20:07
1281930,21537166,2024-08-27 20:07
304930,18174941,2024-08-27 20:07
346110,18701347,2024-08-27 20:07
438100,22472941,2024-08-27 20:07
105600,20263414,2024-08-27 20:07
1623730,20798916,2024-08-27 20:07
1449850,13535312,2024-08-27 20:07
4000,17127908,2024-08-27 20:07
1091500,17931447,2024-08-27 20:07
1085660,28151255,2024-08-27 20:07
1174180,19965815,2024-08-27 20:07
1818450,11433595,2024-08-27 20:07
1248130,16349519,2024-08-27 20:07
294100,16246336,2024-08-27 20:07
513710,10758939,2024-08-27 20:07
2344520,10488740,2024-08-27 20:07
1623660,12202284,2024-08-27 20:07
