UUID,Rank,GameID,Country,Date
4341c61d-8fdb-4b32-b43f-cf15896053bf,1,730,AT,2024-08-10
e4292b8b-1fb6-4aad-864d-0b2cc060de97,2,306130,AT,2024-08-10
0b522795-4db6-4877-968c-2917026ba92e,3,1675200,AT,2024-08-10
93dc48e0-3e79-482c-bbe5-0f60cc0116b0,4,1593500,AT,2024-08-10
ab5c3afd-f995-4d45-af61-1b6b0136f781,5,2074920,AT,2024-08-10
e5df1b01-c036-4cd0-82c9-eb04a936c4a5,6,236390,AT,2024-08-10
c40b126a-b67b-496e-85d0-dd2866bac04a,7,1222670,AT,2024-08-10
cfa77c8a-8b1a-4f2a-a788-d188182d208f,8,2933620,AT,2024-08-10
e863737b-ce54-428b-860a-72ab54c674c6,9,33369,AT,2024-08-10
8d307b41-0c55-48b3-a798-617bcb72a863,10,397540,AT,2024-08-10
f726b8e8-4510-46fd-a8f5-1fcf1f5b98b7,11,1086940,AT,2024-08-10
c836e1b6-1aab-47eb-a91f-c2dded5f209a,12,238960,AT,2024-08-10
21cb58e1-426f-405e-8f4e-dab20d1644d4,13,578080,AT,2024-08-10
6b2d627e-ce54-434b-b4f5-eebd7979588f,14,1857090,AT,2024-08-10
01260ff0-899e-4ac4-82be-7959a1eb01a5,15,2183900,AT,2024-08-10
1f862d3f-bb20-47b0-825b-3678270faebf,16,2638370,AT,2024-08-10
f421949e-608f-4b24-9dd4-e9df1ef74bdc,17,381210,AT,2024-08-10
5ce07fda-fe2e-4f96-961d-52b7cccc5b8d,18,553850,AT,2024-08-10
84338f2a-4439-4af8-a69e-d3bfcb9ecb61,19,15435,AT,2024-08-10
6b749641-ede9-4ad1-808b-7846bcecce5c,20,2139460,AT,2024-08-10
9069b676-18a8-4c28-a081-6f0f4e5c8ff7,21,230410,AT,2024-08-10
947fba6f-489c-4b1c-859a-1244b61015e3,22,782330,AT,2024-08-10
fc13b038-8b42-4f46-abaa-9e0cb01df883,23,29857,AT,2024-08-10
d00ddc6d-c075-4e11-9085-0b5fbac72a96,24,2195250,AT,2024-08-10
bd1a82d6-691d-4094-87f1-1ef28b7219f3,25,1245620,AT,2024-08-10
fecb4e7f-1e3c-4137-99be-b23508bb575f,26,252490,AT,2024-08-10
9743d4df-7e57-443a-9cc1-210ac1c1ce7d,27,15366,AT,2024-08-10
f1f5a741-c1e4-4abd-9798-2cd954cc3c72,28,2344520,AT,2024-08-10
85c40962-506c-46c1-b642-b317ac744905,29,271590,AT,2024-08-10
df805490-afd3-4b98-bf47-ed6f253cb035,30,1172470,AT,2024-08-10
74db59f0-6748-4c43-abdd-4c758a1702d9,31,2808930,AT,2024-08-10
7f3ac266-7574-4854-bfa2-04e57ac28981,32,41570,AT,2024-08-10
09446f0c-d5ad-4879-ae55-305d33267127,33,1449850,AT,2024-08-10
6b298bec-9d25-4db8-88f0-22043d1977a3,34,377160,AT,2024-08-10
335c1285-94fb-45b7-9d5f-18b0f3dcd6b0,35,39210,AT,2024-08-10
32f63ad9-a2a8-4038-b08b-49483c55a37c,36,2751000,AT,2024-08-10
74c85ec0-795b-4068-86ba-41249a636b77,37,1599340,AT,2024-08-10
cfd76224-4c38-4a07-985b-5bdae981849f,38,1716740,AT,2024-08-10
980bc277-099b-4568-8dfa-948076933983,39,27654,AT,2024-08-10
edf57627-e938-4882-9e10-24a6427906c2,40,1717250,AT,2024-08-10
8f0b9de6-35be-49ff-8c95-6433229553c4,41,38150,AT,2024-08-10
0428c24c-56b9-47b1-a9de-875657e16ffc,42,1237970,AT,2024-08-10
51d7bb1e-a139-4bad-9ebc-401f7a716879,43,2362300,AT,2024-08-10
cc412c04-ce21-4aac-827b-0b1fa40aa9cb,44,2669320,AT,2024-08-10
63636da1-0785-43dd-8309-b1d59c424acf,45,2358720,AT,2024-08-10
797dcc7f-16ab-4b54-92e4-0af56fe44e82,46,489830,AT,2024-08-10
25e38550-a3c5-4f74-a18a-f3328f20838c,47,24066,AT,2024-08-10
8beeced7-e373-45c2-8aa3-3548f540e5fe,48,570,AT,2024-08-10
6a910777-5281-4f7a-9a0a-b646c55d7048,49,2567870,AT,2024-08-10
7441012a-47b8-4fac-b526-402b9d4348a4,50,1250410,AT,2024-08-10
5aa47326-9208-4387-87ba-8313e7e625d7,51,34872,AT,2024-08-10
a9d3e226-3876-4d95-889f-48dcb3d780f3,52,2142790,AT,2024-08-10
350fc855-4565-4d4a-809e-0bd5914a9965,53,1151340,AT,2024-08-10
462dad4e-8250-407b-84f7-8d88e06de355,54,2488620,AT,2024-08-10
8710f50a-69eb-435d-a0e4-0549dfdd3c3d,55,440,AT,2024-08-10
a34c2f64-f1b5-4389-9ef6-8e72b12a4066,56,1962663,AT,2024-08-10
96e45b93-1779-4b05-bd17-6daa1062576a,57,28780,AT,2024-08-10
c9ac7702-3779-43ae-a42c-5fbad2cf39d8,58,2396240,AT,2024-08-10
82908634-2f57-4ba6-b762-747d75e4f18d,59,227300,AT,2024-08-10
e7d69750-31ec-4d89-a266-fdabb3497121,60,49520,AT,2024-08-10
72959ab8-ecab-425b-830d-9f1919958c81,61,1085660,AT,2024-08-10
0d809758-031a-4e6a-8cd5-12b7062acead,62,1286680,AT,2024-08-10
881a0a1c-d254-4b34-b896-8a4668223af0,63,2215430,AT,2024-08-10
1bc949d6-be77-4311-bc7f-881d357c6032,64,359550,AT,2024-08-10
7da45eec-8ea9-449b-b321-80a5937d9a26,65,1158310,AT,2024-08-10
5c6a33b0-18a3-4e8f-ae6e-10d4e17d975e,66,1643310,AT,2024-08-10
9972804a-b364-4459-b4e0-7ffbfc83410c,67,1203620,AT,2024-08-10
c72c84d3-993c-450d-a20e-911c7e3399b3,68,2662170,AT,2024-08-10
36a88fb0-4376-46c0-9f79-a9f41fc9797a,69,304390,AT,2024-08-10
d30438f2-3e19-417f-ad37-cc8e9d5b70b5,70,1144200,AT,2024-08-10
3ca48ec0-50bf-4161-a3ef-52fb28e4484e,71,40740,AT,2024-08-10
f807bc83-f7ea-460b-adf9-b08234e8ddbc,72,552990,AT,2024-08-10
53904e4a-0516-4575-9b38-6244a878b205,73,380600,AT,2024-08-10
d8d1e873-d144-41d1-8b7a-b3c5121289ec,74,1818450,AT,2024-08-10
bd6cc483-eea7-4553-bbaa-86f58387c818,75,494840,AT,2024-08-10
ba772df7-ecfe-498d-b48a-dc3ff72def76,76,1248130,AT,2024-08-10
4845fe76-84b9-4381-96af-f6d98110d78e,77,2280,AT,2024-08-10
c9e7141c-f24d-4389-8ab7-31416e561ca8,78,12661,AT,2024-08-10
b9507196-524a-472e-b83c-119eeff8d00b,79,2141910,AT,2024-08-10
2ed51f39-72a2-41ff-8c87-2268c1de33f5,80,1149460,AT,2024-08-10
29227c66-2fb8-4c58-8682-6837f710dd92,81,546560,AT,2024-08-10
c46b53ce-26f5-4fe0-9e18-df156dc18a0c,82,739630,AT,2024-08-10
9fc06f8a-f8fc-4a95-a7ce-c670caaea556,83,2244470,AT,2024-08-10
f0c10978-e1b9-464e-8ab9-0c81d22a54d6,84,311210,AT,2024-08-10
9f83c485-17d0-4df8-8d53-488b6a8b405d,85,2400510,AT,2024-08-10
2e7444e7-6102-4997-a93c-b98e13115ef5,86,1091500,AT,2024-08-10
4941d6f9-bf66-4e65-9f22-afed7672b434,87,1551360,AT,2024-08-10
71000f23-55cf-4645-ae0b-d14b55f6a889,88,2964020,AT,2024-08-10
2abd8991-9a1b-4b69-a2b0-d9fa0e4aae97,89,43385,AT,2024-08-10
2bf0e35e-16a5-48dc-98fb-d6d560878f83,90,413150,AT,2024-08-10
389e5b3a-f0e6-45b6-9b99-1258c897337d,91,41138,AT,2024-08-10
2491e384-3413-4955-aab1-c3f6c366ab54,92,1017180,AT,2024-08-10
2c7ff171-3b8c-4bb0-abb5-9a78f4739416,93,444200,AT,2024-08-10
c8194121-5afc-492c-affa-f6c21a3b8e3b,94,1232580,AT,2024-08-10
a5552197-fc8d-4699-868f-ccb20e8aa751,95,41962,AT,2024-08-10
6c639365-b43c-4130-b051-461047703fb1,96,2300320,AT,2024-08-10
fdf10d89-61e3-46f3-8dee-13bc03428485,97,18726,AT,2024-08-10
bf9065e3-af7e-4ddb-b2a3-aeae4f1917d2,98,394360,AT,2024-08-10
3ac85a60-74fc-4783-ad21-59bfff51fb98,99,39887,AT,2024-08-10
33b2e73c-9379-45af-898c-a904e8e06c0a,100,43419,AT,2024-08-10
7e1b86e0-f1d7-4710-98a5-997eb60b1da7,1,2358720,global,2024-08-10
979f4b3f-23d3-4154-8d02-0c1a72d8b361,2,730,global,2024-08-10
8240722a-05a1-47a5-9aee-314366c1bb5c,3,578080,global,2024-08-10
6a767143-8f82-4ac1-a8e0-398cb7a7961a,4,1675200,global,2024-08-10
c826154c-ddbf-4115-92bc-fdbdcfd26c81,5,1593500,global,2024-08-10
7e6f7477-0901-4d4d-89d8-4431244d0a6e,6,2074920,global,2024-08-10
6e2f1483-701e-45ed-9fa1-45a3d3fb5250,7,570,global,2024-08-10
597246c6-28b1-4cfd-bdb6-4d11c69702d2,8,2933620,global,2024-08-10
a0b6e1fd-cb95-46a3-abd1-3896866ada19,9,33369,global,2024-08-10
f98081dc-3495-484f-88fe-1760f59b42d7,10,2183900,global,2024-08-10
24b50739-d5f2-4284-8358-fdbf78e3189b,11,397540,global,2024-08-10
df2ba127-d1d9-440b-96eb-d0cf817abaae,12,1245620,global,2024-08-10
86bd62f6-3627-4dee-941e-dada8ae7fea2,13,553850,global,2024-08-10
7fb85503-05ee-406b-9eb3-747154f3f9f0,14,306130,global,2024-08-10
38b58637-32c1-46a1-8431-d16c033ac1f7,15,236390,global,2024-08-10
338f2ec0-365e-409f-8aeb-274f08dd8703,16,1449850,global,2024-08-10
efd5b918-de32-473b-91c1-1d1f0f10d4e9,17,1086940,global,2024-08-10
403cd02a-d0d5-470b-b6cc-ae60ec67fd9e,18,1203220,global,2024-08-10
a870af24-3fa5-4050-8c30-4ef3aa216177,19,2638370,global,2024-08-10
b0695641-cdc9-49e1-bfad-54abf7408b4b,20,2139460,global,2024-08-10
4ec4a146-4636-46f9-bb3e-30d2b2bff61b,21,230410,global,2024-08-10
71a1dcb1-fde6-4035-98f9-a9f8c39023f1,22,1172470,global,2024-08-10
83604440-2460-401d-85d7-d306704cb2e4,23,1085660,global,2024-08-10
ed7cbadd-4a21-4f45-9fd7-c5e6049b8bbe,24,1222670,global,2024-08-10
52c68ba6-fb80-45f1-b366-9d703a881070,25,1237970,global,2024-08-10
1cee8f44-76aa-470d-9517-7b80ff69f27b,26,311210,global,2024-08-10
56b35b52-6c50-4555-886d-19d34337836b,27,271590,global,2024-08-10
08c00344-879a-4b61-887b-4aae28574d2c,28,2344520,global,2024-08-10
b241ff69-91e4-470b-ab4d-1116b6f1a3c3,29,381210,global,2024-08-10
4e0c614f-c73c-4af5-a3d6-7751d833cea8,30,489830,global,2024-08-10
d112abd1-be82-4106-ac58-76ec44061e0c,31,377160,global,2024-08-10
a228ac53-828b-4c6c-9adf-33111f6885a9,32,782330,global,2024-08-10
38b1ef75-b3fe-461c-a57a-4f406f1943ae,33,2142790,global,2024-08-10
6a0e2e5b-7d00-4c54-b14c-a3ca78147f3b,34,1151340,global,2024-08-10
862d502d-0bcd-4b5e-b2f0-6ae07848b444,35,413150,global,2024-08-10
87caa73c-61f5-4075-ac99-0192aa8dcbb7,36,2778580,global,2024-08-10
4ad2165c-1dad-48aa-98ca-6ca0f4806d36,37,252490,global,2024-08-10
aa4ad80b-8883-41ab-bb85-07d91e6514ff,38,49520,global,2024-08-10
19b1cd87-682a-4156-90e2-55beb4825204,39,2400510,global,2024-08-10
9d22153b-32f3-4ddd-a0f3-b0ddec556bd3,40,5700,global,2024-08-10
e468c993-567e-4c7b-b6ae-aec46e6dc96d,41,2567870,global,2024-08-10
b5ee2625-049a-441e-825a-6163f6a56376,42,2751000,global,2024-08-10
a5117f35-e417-4a77-8e32-1e1208cbe50a,43,440,global,2024-08-10
fb02bbe1-c4b2-47a8-a1ad-e976edc37655,44,359550,global,2024-08-10
470fcfb4-a6be-4d73-a228-054faf41baf3,45,739630,global,2024-08-10
600cb750-0281-4755-82a2-3aa266a32a18,46,1286680,global,2024-08-10
4d73463c-fc61-4e37-a032-386c000d76ce,47,1716740,global,2024-08-10
dbb31c3f-dbfa-42ad-9893-92110705eec1,48,38150,global,2024-08-10
a7de81bc-4908-4ba7-9993-616b5dc9d765,49,2669320,global,2024-08-10
addbfeba-734d-4dac-8e5e-fc935f5f0ceb,50,15435,global,2024-08-10
031ee980-f6a9-44c6-b6ed-65b808f7ffe4,51,1962663,global,2024-08-10
f5fff069-02c8-46d2-98b3-b6ff3f8da3d8,52,427410,global,2024-08-10
975d1256-0d57-4c16-a281-5d8f67baefdd,53,202970,global,2024-08-10
a132cc90-d158-4a6a-8068-6b4e84e756ff,54,2215430,global,2024-08-10
cda4c237-3291-4dad-9975-8ea7a9b1ed56,55,1091500,global,2024-08-10
e21cf743-759c-471b-8027-6e4248758671,56,30424,global,2024-08-10
42459a1f-0aa4-4027-9d5c-61354398aa27,57,1938090,global,2024-08-10
5bee28fe-d4b5-41f0-a7cb-c0052e284994,58,199943,global,2024-08-10
b588e4f8-226f-4489-a506-e89947916e62,59,1144200,global,2024-08-10
21c81758-9cf3-414a-9eb4-f7e2a7737db8,60,2195250,global,2024-08-10
80c6f1ab-0bb6-4d5a-9b4d-d371993095b6,61,1973710,global,2024-08-10
0d9baa65-9909-4d4f-a3e9-3bb56ed7fdf0,62,2396980,global,2024-08-10
21efc01e-bbe7-4f83-b3f9-46bf50e944fd,63,261640,global,2024-08-10
86542cad-f1ba-4201-bc8c-07bb2b3f82ea,64,552990,global,2024-08-10
3983853d-051a-44cf-aab5-122250f782b8,65,2396240,global,2024-08-10
668a22cd-ee75-4ae0-bb95-adee3baeac77,66,251570,global,2024-08-10
38352159-ce10-4c35-8c57-8a3189abf6cc,67,1316680,global,2024-08-10
1ac02a50-fd9c-4e1a-9503-8d8d38d29ecd,68,431960,global,2024-08-10
84679c11-eec5-468f-95f5-dc69e2b74aff,69,1985810,global,2024-08-10
49ff870c-d161-4c60-9066-d2772e3d20a7,70,1172620,global,2024-08-10
9f178c54-d455-4344-bad5-1c1bddf95ec7,71,582660,global,2024-08-10
9df8a6ee-100b-42d6-ac5e-a0d1efe696d3,72,548430,global,2024-08-10
e60fcaac-284a-493c-991e-73669e9a3823,73,2338770,global,2024-08-10
78b82182-163c-40af-8160-aad7d7896fbb,74,2280,global,2024-08-10
cbdcb26c-b0ed-40dd-ac5f-300c7eb5ee26,75,546560,global,2024-08-10
bf8dd972-e78a-42dc-9c96-c78e02d8b8d5,76,814380,global,2024-08-10
923825ca-901c-491b-8a84-c0a3cf4ad964,77,15366,global,2024-08-10
21d4d0eb-f522-4d67-a2d5-8daa7a777be1,78,1629520,global,2024-08-10
c08a7165-ed2a-467b-a18d-9e27c4382629,79,2519060,global,2024-08-10
e41ee21d-45d8-4edb-bbcd-6b13578ba26b,80,1238810,global,2024-08-10
13f66ea7-a39e-4781-9489-c29250a7fcdd,81,1326470,global,2024-08-10
d3641db7-61ff-4554-b59e-5c19b003afaf,82,2305840,global,2024-08-10
3f7f7310-e751-45f4-b2a0-a625e253170c,83,444200,global,2024-08-10
e8fdfe2d-de9f-49d6-8f20-542728e129eb,84,1282100,global,2024-08-10
21e5fa76-3a0e-49e1-bdcf-d54603932f7c,85,1149460,global,2024-08-10
83c4c180-05c0-408d-8a71-b801f21fa419,86,1477070,global,2024-08-10
3244b0e6-9a6d-48dc-811a-97f7635fc7eb,87,1517290,global,2024-08-10
97772e71-ba84-49fb-8ae7-9dcd5ae0888f,88,2526380,global,2024-08-10
c56e8747-fd3c-4ef5-9e07-09809b085b29,89,1966720,global,2024-08-10
2e50f4b1-5a2c-4b4e-88f9-17a5a1c6d90a,90,1562430,global,2024-08-10
a8d76972-771a-4e73-96ae-3c23788d0246,91,2379780,global,2024-08-10
79b00982-25bc-4266-a2cf-0e6b8a0f027d,92,1551360,global,2024-08-10
7224e58d-812f-4a10-b16a-07b89e6dfcd0,93,3782,global,2024-08-10
43786a10-e489-461f-a982-a6f9c32c60d9,94,2016590,global,2024-08-10
e6d2a681-c92d-43ff-9314-45c2d66bc702,95,992300,global,2024-08-10
7d176f73-6673-4815-b1dd-36ba5bc39759,96,1623730,global,2024-08-10
5a560f4c-33e8-4201-b038-30c7b902d192,97,2366980,global,2024-08-10
3e1e5b33-36a4-47cc-b758-23a04bf3920e,98,1174180,global,2024-08-10
f3c710bf-6dfb-414a-b20d-a3e8bf5fda3a,99,2881650,global,2024-08-10
9c383901-5108-4b73-bf27-b3364c10f39e,100,612880,global,2024-08-10
85e53d45-e952-4aa1-bfb6-0ba78b199550,1,730,PL,2024-08-10
cb0dc5ba-36f2-40aa-9a78-915840c2745b,2,1675200,PL,2024-08-10
5a256003-aca9-4925-83c8-c4ddb5ddb8c7,3,1593500,PL,2024-08-10
c2c2da30-75b2-4ab1-a362-29a2350e9589,4,238960,PL,2024-08-10
c8d1a58a-7908-4c39-96fc-5f91a5940e1d,5,1326470,PL,2024-08-10
2f8dd63e-194f-406d-a014-0e0ad52260b7,6,236390,PL,2024-08-10
2fb11501-431a-4066-b975-0cbe5c07a84f,7,33369,PL,2024-08-10
3ee6a621-f362-4df6-945e-40995971acc4,8,2638370,PL,2024-08-10
d2ce7a2f-1dc6-48fb-a534-5024a8ca7527,9,397540,PL,2024-08-10
6309fb44-ba95-4945-90f4-8f8377e6a8ff,10,570,PL,2024-08-10
8f3ec969-264a-4adb-ba83-fac43fa06750,11,2669320,PL,2024-08-10
fe007489-71b4-418c-acba-ee31bf12e878,12,1086940,PL,2024-08-10
da530dd6-120e-4207-9f87-6036a18628da,13,2183900,PL,2024-08-10
e962eee4-22e4-4751-847e-bfc0c552db20,14,739630,PL,2024-08-10
5255bf85-62b5-4d85-83b7-9fe644cf6dd5,15,1245620,PL,2024-08-10
b51a0703-e3a9-4810-bbf1-9e65fc092584,16,489830,PL,2024-08-10
cdff996e-bd95-42b1-9673-fb076ed0668a,17,15435,PL,2024-08-10
31c0dae7-5006-4333-ab3d-679aa49aef38,18,782330,PL,2024-08-10
bd5b9cc2-b705-4798-a729-db280b0aefb1,19,578080,PL,2024-08-10
df0b814f-c4dd-4e0e-b500-81d8f1ad45b3,20,227300,PL,2024-08-10
badf406e-5cca-44a3-88ed-295679d14d70,21,553850,PL,2024-08-10
223230cb-3e22-4cfc-953a-f5284ee6202f,22,381210,PL,2024-08-10
e2c4ac6b-0e00-4aba-814a-48125f1cc042,23,1222670,PL,2024-08-10
1f33fed6-0cca-438f-b7ce-e035c6cebe74,24,306130,PL,2024-08-10
23e35f6d-acab-4745-b512-a5854165bb74,25,444200,PL,2024-08-10
3bba4d1c-844a-479a-a87b-bb7706d7c08d,26,5700,PL,2024-08-10
5c389640-f165-407d-bfa0-4e777ca81a83,27,271590,PL,2024-08-10
e4e22791-e7df-4762-84d8-605a5c90f78f,28,377160,PL,2024-08-10
4b3fbc6e-2714-4b7d-8e06-ebdaa3cea7d7,29,2074920,PL,2024-08-10
dc67b446-63ee-4605-90c9-2978e84f0dcf,30,582660,PL,2024-08-10
f6dc743b-c480-46dd-afeb-8de78bd62aaf,31,2139460,PL,2024-08-10
ad4c053a-32ae-4e4e-866a-1bfefe308c92,32,380600,PL,2024-08-10
b438b80c-023c-4661-a4a8-fb21bd5bcab1,33,1237970,PL,2024-08-10
ecc04f21-10b9-47f1-b20c-d920abe11b82,34,2344520,PL,2024-08-10
89e58b2c-817d-40b2-b3f9-797c8645311e,35,49520,PL,2024-08-10
e9adeaac-309a-4a9b-b9c9-58c1218da66a,36,2778580,PL,2024-08-10
f1fd202f-1973-46c3-b5eb-ce6a66097337,37,2933620,PL,2024-08-10
8f88ca71-3380-4190-8916-538241362983,38,1846380,PL,2024-08-10
0df68bc3-8eb0-444a-816f-71db4f8e0fb0,39,440,PL,2024-08-10
32112c24-706e-4569-bbe4-1fbdb121764f,40,2751000,PL,2024-08-10
27eabece-bf4b-4e65-8b03-f12437e9bc5e,41,230410,PL,2024-08-10
54684429-2504-4fda-ae19-94ee9ba4b88b,42,1091500,PL,2024-08-10
a16b2073-1cf9-4d4d-896b-2f04ee1ce617,43,2567870,PL,2024-08-10
da7f9e9d-6183-4a5a-b83d-791d02899395,44,2358720,PL,2024-08-10
5b30e8ed-cc89-4ed0-b3e7-2bea615d6450,45,546560,PL,2024-08-10
f676c91d-fc25-4674-8b01-316ac4ae3233,46,2215430,PL,2024-08-10
7f1ba0f2-df58-4726-87e4-9a8ed25efdeb,47,413150,PL,2024-08-10
dcbedb4a-6dc8-408e-8246-cbc3dd8c14db,48,1172470,PL,2024-08-10
5d25930d-92eb-478b-b9a4-a8cce5027d22,49,1818450,PL,2024-08-10
09cf4ec4-8683-4928-9fa8-c8ab8e3758d4,50,2195250,PL,2024-08-10
1c40ca43-6f91-4842-bd45-f217f67ee64f,51,284160,PL,2024-08-10
8b3f4e94-941b-4be1-b7e0-ec9d615aaea5,52,1551360,PL,2024-08-10
e5c83844-408b-4dec-9941-0e022f032eb8,53,27500,PL,2024-08-10
b616bd43-d092-4d9f-9e93-6686aad58794,54,1151340,PL,2024-08-10
7545588c-75b9-48f1-8186-91084522b01a,55,252490,PL,2024-08-10
bebbe4a4-d80f-42a8-a894-3461f7351e86,56,199943,PL,2024-08-10
b4e40f30-50f2-4c36-8f0a-d6f0571d4b3b,57,2808930,PL,2024-08-10
a956a042-fba9-4908-9f50-71e85e39f51e,58,1286680,PL,2024-08-10
93033022-0525-44cd-9c06-647185bc5e6c,59,379720,PL,2024-08-10
8aae515c-bafd-4703-ba05-3e33ab971073,60,35840,PL,2024-08-10
5f313885-6214-4c63-8460-057d5f71a3a5,61,1248130,PL,2024-08-10
5dc8146d-d28b-4c4c-85d2-28f67f3c06d0,62,2300320,PL,2024-08-10
9ca09296-9f84-427d-a7e7-1721cc46366c,63,30424,PL,2024-08-10
d97b0d3f-c7ad-45de-99a1-4be57b62217d,64,2488620,PL,2024-08-10
ba02b9a5-8b7e-44c0-83c4-306d241c0153,65,1222680,PL,2024-08-10
9c314135-644d-4e64-b53c-e1bb55fc7835,66,612880,PL,2024-08-10
becb570b-67d8-4dd6-9c8b-3a441b3ff80e,67,38150,PL,2024-08-10
67a1d566-dfe4-4f94-85cb-6b0150019ea5,68,1985810,PL,2024-08-10
4829a1a3-66a8-460f-8234-2a64bea877d4,69,15366,PL,2024-08-10
cd1c3fbb-ff32-4bdd-b654-16b2d509eda5,70,1092790,PL,2024-08-10
ffedc62c-3565-4c12-b09a-b7d1bee61488,71,1172620,PL,2024-08-10
1613dc1b-4157-4d12-afc6-202def1561b8,72,2138330,PL,2024-08-10
a9c4cb5c-dedc-4904-82e4-cbb309e17c7b,73,761890,PL,2024-08-10
e5cc2f0d-0917-4869-8b2d-1c1263412cb7,74,2000950,PL,2024-08-10
37cc4ada-e44a-4874-bb3a-00fad88510c3,75,1144200,PL,2024-08-10
00820f1c-55a1-4687-b65d-287671260070,76,261640,PL,2024-08-10
1c830f85-0fb0-46f7-a5e4-bcaa2fd11cca,77,1774580,PL,2024-08-10
9d2a5e16-9426-46c4-ae9a-782243b81c71,78,201810,PL,2024-08-10
f17e076f-9893-4444-8f35-a7e39639d670,79,359550,PL,2024-08-10
809b9df6-b9af-44b1-ac8b-79c55d11fb88,80,1962663,PL,2024-08-10
e8eb12b1-db50-4f70-a6bd-939b10b3a22b,81,242760,PL,2024-08-10
9194abee-4c38-4df4-9a4c-e27fd9c688e8,82,1222700,PL,2024-08-10
bea79b64-c481-465c-aee2-d0f9f00a9f0b,83,1716740,PL,2024-08-10
f7486c45-a588-4c18-b256-387a65fe6cfe,84,898590,PL,2024-08-10
9f84b08e-0660-4734-a025-98db5a0c864b,85,1085660,PL,2024-08-10
8b97dd06-efb5-40e7-9896-ddd974b219ac,86,250900,PL,2024-08-10
64415695-d0cd-4ed6-a755-1daa93f6e010,87,1517290,PL,2024-08-10
83cd1eb5-6249-4622-bfca-54bb534812aa,88,494840,PL,2024-08-10
3cea451b-d5e1-40e7-9c9c-f99a5dc4e159,89,1407200,PL,2024-08-10
09ce4492-0db0-45d0-94fe-4667216e7f2f,90,438040,PL,2024-08-10
217778cc-0f41-47cd-a2a9-b120ed24028d,91,2004210,PL,2024-08-10
6345c3a5-23e3-4c3c-9f70-e06b24c6e512,92,548430,PL,2024-08-10
30ba6776-215a-4475-8a11-7632ce15d379,93,36406,PL,2024-08-10
c6cf3221-64f6-4e6a-b4e9-5198d7bdb277,94,343780,PL,2024-08-10
19c54408-0dde-4a54-9993-9daa13862c9b,95,2379780,PL,2024-08-10
9973d335-6abe-4ffb-aa5d-299a3da4a01f,96,394360,PL,2024-08-10
8a7b1252-c796-4062-8295-7a738754ae25,97,236850,PL,2024-08-10
8f46d5c2-1fa6-4dd6-a1ed-7ade287bf599,98,784150,PL,2024-08-10
43c076d5-81e0-4eaf-b284-ee301c72e1bd,99,534380,PL,2024-08-10
9ece2961-92b8-42a1-8bef-ab4df47ca4fd,100,1232580,PL,2024-08-10
62b780ca-832d-4d95-993c-2daae09dab5e,1,730,AU,2024-08-10
892fcaf2-065c-485a-a7c9-691d8aedda0c,2,33369,AU,2024-08-10
1def180d-daa4-4bbd-8446-00350bfd14f9,3,2183900,AU,2024-08-10
295e5f3d-4ee8-4c4f-a7cb-66ba49f1ae25,4,2933620,AU,2024-08-10
babe2580-e234-4f6f-b0e6-bd1b2b4e1dbc,5,397540,AU,2024-08-10
770cbd77-dd3c-4de5-be33-95cc3841223c,6,553850,AU,2024-08-10
5df39316-2a95-4318-be61-825dbbec1966,7,1593500,AU,2024-08-10
5195ddd8-0383-4987-bb2e-4bec886a18ba,8,2074920,AU,2024-08-10
0e96db5b-b4e6-4ebd-8eec-856cd48008c1,9,236390,AU,2024-08-10
e7d8c19d-7c87-459e-ae8f-e6a631a86ce1,10,1245620,AU,2024-08-10
2a7616fd-3b60-4eca-ad77-7f9929331066,11,578080,AU,2024-08-10
d5d1315b-541d-48b7-aa6d-1b3db4ca8e89,12,306130,AU,2024-08-10
c2e82cbb-653d-473d-9677-9beca5bb9a08,13,2638370,AU,2024-08-10
ff81f4d4-56ae-4b5b-a5b6-82d59cd7066d,14,252490,AU,2024-08-10
81794224-71aa-4f39-b8af-34a1b6457649,15,1085660,AU,2024-08-10
0b8c5f4c-298d-4f08-be7c-f239c4fe5274,16,238960,AU,2024-08-10
077485bc-fdd6-4350-a316-29fb084b104d,17,230410,AU,2024-08-10
0eb062d3-dab1-4317-a9e9-eefcf66c67e5,18,2358720,AU,2024-08-10
6ff2b4c4-c4c8-4238-bc63-ecca8e02ef21,19,311210,AU,2024-08-10
3fe76e31-8041-4b45-967f-21bec3440236,20,38150,AU,2024-08-10
