UUID,Rank,GameID,Country,Date
15878c11-4ba7-4780-807d-745a2aa34ce6,61,1973710,global,2024-08-10
8aa56267-c158-41e5-ba4b-10a9035de214,62,2396980,global,2024-08-10
10af3b9c-3248-4c44-9f66-b7381bf4cc86,63,261640,global,2024-08-10
8360e2c8-fa7d-4697-b0dc-922131e51e4d,64,552990,global,2024-08-10
8919bfa2-a2e2-4ee7-b70c-02e95d5c2033,65,2396240,global,2024-08-10
d544c2e8-66f5-4595-bf67-fbae648f8163,66,251570,global,2024-08-10
f175c1ca-ebff-4270-a56d-2e486b692cab,67,1316680,global,2024-08-10
44e585eb-40fe-41b4-941b-c015c1ca28d2,68,431960,global,2024-08-10
1e96a5d3-b2cd-4514-b82e-f1bbe79f14ac,69,1985810,global,2024-08-10
4c8bfaae-272f-4d66-81d2-1614dc06bb85,70,1172620,global,2024-08-10
cd287d14-9e8e-4668-a3f1-d393353369cb,71,582660,global,2024-08-10
a68795b6-16e7-4cc4-995a-f961f09789d4,72,548430,global,2024-08-10
2584b8e5-eb18-470d-a883-ccc9bdc4e3d5,73,2338770,global,2024-08-10
8873bec6-5a24-4f7c-92cb-2350eb8a057c,74,2280,global,2024-08-10
2fda8500-f6c4-49bb-8b45-2cfe666fe03c,75,546560,global,2024-08-10
4e26ab56-3d42-47da-9be3-78c02bb3aa5a,76,814380,global,2024-08-10
718f4cdb-eb22-4705-a346-703c15dfad1c,77,15366,global,2024-08-10
bb3c1118-9eca-425a-9f84-6d5351091ca2,78,1629520,global,2024-08-10
4a0a8103-4671-4774-ba54-50acb59185bb,79,2519060,global,2024-08-10
87ce61a0-0a42-4c36-bfed-6564ed6c455a,80,1238810,global,2024-08-10
71a1ab5e-f153-489a-a8ce-e2959c396884,81,1326470,global,2024-08-10
40c59b7f-54b6-43ed-99a8-351aa0d6cb81,82,2305840,global,2024-08-10
def1dcd7-df33-44ad-b4c8-e80059f2a2eb,83,444200,global,2024-08-10
97ab6bcb-4e72-4fe7-969c-21271de981e1,84,1282100,global,2024-08-10
074e615e-bb8f-4c37-a348-909e74bad22a,85,1149460,global,2024-08-10
3ea45928-e997-4d51-a503-71cc6059a258,86,1477070,global,2024-08-10
37029b80-786e-477a-9bb2-dc44a5acb71d,87,1517290,global,2024-08-10
aaab68ba-7432-4c66-b5bf-3489b59d981e,88,2526380,global,2024-08-10
1e13fdd9-ae03-40f6-9f85-6e7e7152830e,89,1966720,global,2024-08-10
76a7eb0e-20e7-44e9-abc8-f6e7d774ba79,90,1562430,global,2024-08-10
799dcc01-077b-4e50-ac8a-30ed0e7f2675,91,2379780,global,2024-08-10
43666220-36f0-4b9f-a86d-e77fdc3557a8,92,1551360,global,2024-08-10
b8b730d9-e4cc-47af-a50c-103096a54898,93,3782,global,2024-08-10
dd147f4a-0a3a-4226-a35b-4eaf85795eac,94,2016590,global,2024-08-10
c552ca00-7252-4dae-9ca7-f016579d4ed1,95,992300,global,2024-08-10
c353044a-0d0c-4e45-b015-8308ba49eaf9,96,1623730,global,2024-08-10
e155f0f1-954f-4d54-90db-1b80704efa70,97,2366980,global,2024-08-10
b03b5936-0ad6-4832-bb27-cd28a7d81b94,98,1174180,global,2024-08-10
c0d9d219-24f4-4d3a-8ec9-14847364ba6b,99,2881650,global,2024-08-10
323e7ffe-4de9-4dfd-87f4-540a3728841a,100,612880,global,2024-08-10
8ad4cc7a-c182-4d40-b60e-a410cf6c1844,1,730,PL,2024-08-10
dc4495e3-d362-4927-a6bd-9171e6399f4d,2,1675200,PL,2024-08-10
9a25bfc7-c303-4747-91ae-3d4b51743764,3,1593500,PL,2024-08-10
9c57b932-5343-451c-875f-85656038cb0e,4,238960,PL,2024-08-10
3a6da68a-56a0-40b3-ad84-e66a0d7db892,5,1326470,PL,2024-08-10
8d21f441-befc-484c-8095-f21379221e94,6,236390,PL,2024-08-10
0ec6287b-c6ef-4832-a4b7-e2fb355c3ec7,7,33369,PL,2024-08-10
25f7309e-eccd-4a01-acc5-40e13b6bb390,8,2638370,PL,2024-08-10
226f7b82-aeb1-4913-aec8-06e46f9fcb97,9,397540,PL,2024-08-10
479e1638-7668-4b08-89a6-50398db08877,10,570,PL,2024-08-10
1225a0d2-72d5-481d-b279-fa24b14f6fdf,11,2669320,PL,2024-08-10
7772cfa4-2a88-46eb-ae6f-1fae47a2ba41,12,1086940,PL,2024-08-10
867b98d3-96f4-4d34-b5e2-f8e5f0112d9d,13,2183900,PL,2024-08-10
bcbc879a-1edc-40d0-8586-2f040c86f46f,14,739630,PL,2024-08-10
70f3e08c-dad2-42d1-8f67-2b27082869a4,15,1245620,PL,2024-08-10
62eacf75-3bcf-45dd-ba42-8471d5d8d9d4,16,489830,PL,2024-08-10
34740d33-e74b-400d-b37f-32a0bc41f3e9,17,15435,PL,2024-08-10
527d3f6a-e43d-4586-a480-e68ec02c9149,18,782330,PL,2024-08-10
19a93cb8-9228-42bf-ade4-28a22a07cb21,19,578080,PL,2024-08-10
469ea224-8c4a-408d-b48f-6f9cc07472de,20,227300,PL,2024-08-10
5520f9e0-5503-47f2-b7d4-26c83821e588,21,553850,PL,2024-08-10
28b1cb91-bc48-41b2-a41b-ae82e8b514be,22,381210,PL,2024-08-10
4f9fd06a-b740-437f-8f9f-2cd309a98cbc,23,1222670,PL,2024-08-10
3671b9c4-b185-4432-bdbd-00ccaef93972,24,306130,PL,2024-08-10
98cd9146-a4e4-4b2a-a303-54383e13b5fa,25,444200,PL,2024-08-10
87542737-05a4-4134-ace3-a732fe906f8c,26,5700,PL,2024-08-10
13f60e37-0653-4612-a8aa-78d14d27a420,27,271590,PL,2024-08-10
541f98a8-af1a-410c-b033-244d9ce30a2d,28,377160,PL,2024-08-10
5d63fff7-4b1b-489f-ba5f-610bfa83c207,29,2074920,PL,2024-08-10
e3bdeb88-1108-49f4-a260-c41f2d1ed9bc,30,582660,PL,2024-08-10
4c45486d-b058-4c87-9331-71cd801c2bfc,31,2139460,PL,2024-08-10
17907d14-c552-4e7f-9d36-8fa9e1c4de0f,32,380600,PL,2024-08-10
fde6d5be-d4f0-41f9-beb8-6e3ac834cde9,33,1237970,PL,2024-08-10
1ba7bb65-58e6-42b6-808d-7194f7321afd,34,2344520,PL,2024-08-10
dd2df06c-6635-4b10-8553-ccaa39da572f,35,49520,PL,2024-08-10
80cdd08f-bfa0-4731-8721-c7636a4f3e95,36,2778580,PL,2024-08-10
3db3a36d-9ac5-4ec4-b119-682d3df0368d,37,2933620,PL,2024-08-10
0c711a39-e5ff-41bd-aaaa-b2f6e9609b86,38,1846380,PL,2024-08-10
798854db-17f4-4e30-86d2-9c4d75fc8e90,39,440,PL,2024-08-10
4bad79ba-20ef-4441-9c87-87892d6fcea2,40,2751000,PL,2024-08-10
5fcf1a42-0ca5-466d-a8a7-dd2c41567333,41,230410,PL,2024-08-10
885dee0b-59f5-4706-ade9-5a0bb05babed,42,1091500,PL,2024-08-10
dad607b0-aaed-4706-82a4-acdef0be324f,43,2567870,PL,2024-08-10
7ff51f05-2d49-4435-a4f0-2c14524c8b7f,44,2358720,PL,2024-08-10
be0a1f50-29be-4831-9413-4867f1dced6a,45,546560,PL,2024-08-10
ce07f239-580b-4a01-b14d-0fd2f7b9a6c6,46,2215430,PL,2024-08-10
45273374-d8a7-47a2-a3e0-7f8b9914b82b,47,413150,PL,2024-08-10
4937e8a3-71dc-4e67-8f07-e404bf280445,48,1172470,PL,2024-08-10
a7ec7ae8-20e1-4e4e-b58f-ed8f5e9a5ff6,49,1818450,PL,2024-08-10
59a6c6ac-9ff7-4e5c-8520-c0da2787f3e2,50,2195250,PL,2024-08-10
5fa6b10f-feab-4454-b832-d4586c761cd9,51,284160,PL,2024-08-10
a482766c-b3b7-42f6-b794-297e6c077a5f,52,1551360,PL,2024-08-10
e652e6e3-f41f-4c03-90b6-7b334d4bf75f,53,27500,PL,2024-08-10
825d9cd7-6a08-4c0c-b9c2-238bc0f81768,54,1151340,PL,2024-08-10
3f39fd4a-50bc-4433-b2ab-60a7fe1d0856,55,252490,PL,2024-08-10
df5d8ad8-a643-46a1-aec2-60e550fd69b2,56,199943,PL,2024-08-10
b9d98ace-1697-49dd-8218-e165ee1f41fe,57,2808930,PL,2024-08-10
4507aaf9-e357-41c0-bc8b-bcf15969a2ba,58,1286680,PL,2024-08-10
95c9f359-8791-49f9-87e9-fd20cecfa10a,59,379720,PL,2024-08-10
01259366-fb78-4fc3-96b8-420a96c1ae87,60,35840,PL,2024-08-10
e686dd6c-4de8-4af2-a66c-1cfed845a771,61,1248130,PL,2024-08-10
a943193c-0ed1-40aa-a141-56607d874bf0,62,2300320,PL,2024-08-10
1b1cc4c8-5092-4419-96e1-42febf5633da,63,30424,PL,2024-08-10
14de6e38-6286-4aae-be72-fc2920c0cb07,64,2488620,PL,2024-08-10
5406b13c-0c29-4456-9445-35afbbd7e957,65,1222680,PL,2024-08-10
7bc375f3-15e4-476c-bff3-05a9845dff84,66,612880,PL,2024-08-10
e2c5b496-dfaa-4c5c-9936-86613fda7a1f,67,38150,PL,2024-08-10
149d1559-05d0-4a52-929c-43a6c3ca952d,68,1985810,PL,2024-08-10
29acab26-8cd3-42fd-a968-618279182c9e,69,15366,PL,2024-08-10
3f10fb17-ec0c-4b1d-9b18-aa74df0c14d9,70,1092790,PL,2024-08-10
e7b72476-82a9-40fe-81e0-9a8d1299ae5d,71,1172620,PL,2024-08-10
f9b3d9cb-8d99-4c8c-be60-748b53e7a87f,72,2138330,PL,2024-08-10
5eb1bb95-c5ce-4e0c-b381-48f1f99ad232,73,761890,PL,2024-08-10
9f53e8d9-a45a-4172-83d8-dea4bcb78797,74,2000950,PL,2024-08-10
ca114f21-4c5c-4ca2-a211-2e94078d3c84,75,1144200,PL,2024-08-10
1631e49d-b9ea-4a08-9aa9-8606bc8f753b,76,261640,PL,2024-08-10
db374427-fe72-41b0-a010-9057e7f5fac9,77,1774580,PL,2024-08-10
2df574b9-c72b-4369-916d-de8148c70323,78,201810,PL,2024-08-10
1fff77bb-a0c4-496c-a33b-73d57e8c8b13,79,359550,PL,2024-08-10
52f3f25e-f246-4554-b34a-89960c8661cc,80,1962663,PL,2024-08-10
2453d54d-da18-4ce5-a1f8-59e49235f537,81,242760,PL,2024-08-10
88fa8a44-828b-4d3c-a005-969402218550,82,1222700,PL,2024-08-10
0440c8dc-5e6a-4ca1-8b36-302ebb097cc9,83,1716740,PL,2024-08-10
ef727dbc-e3e6-43dc-b661-a6e33b3f9027,84,898590,PL,2024-08-10
d11152e0-d3fa-45ac-b5c6-cdf088d58305,85,1085660,PL,2024-08-10
915f3e09-b991-441b-ba3d-22f05f913931,86,250900,PL,2024-08-10
a74a2e98-e0a7-4a54-8ad6-52e31821535c,87,1517290,PL,2024-08-10
76034469-c070-4970-937b-a1c97b207a3b,88,494840,PL,2024-08-10
92f2d456-6c98-4a4e-b90b-65d8460e2936,89,1407200,PL,2024-08-10
e2cd51bc-e00d-4db5-8115-9becf76083f4,90,438040,PL,2024-08-10
663bd71d-9f2b-4a29-9f6b-e65fab367883,91,2004210,PL,2024-08-10
13629abd-9ead-48b9-8f36-a6fe6b1b7a45,92,548430,PL,2024-08-10
8f14fcbf-3a79-4c0e-ae6a-fb43891efe1a,93,36406,PL,2024-08-10
a5f15964-2ff2-4b83-94ea-b68e75ce18f0,94,343780,PL,2024-08-10
dcf2fca2-420d-455b-8484-569b09d66221,95,2379780,PL,2024-08-10
d91ef4c7-9a10-4c34-87d0-04bd8ed73684,96,394360,PL,2024-08-10
8a682f77-0609-4342-834a-57fa29067d5f,97,236850,PL,2024-08-10
e028ac65-900d-40eb-8ed0-9bbb1ab95d6f,98,784150,PL,2024-08-10
a9c94ab8-f8bd-4c04-98d8-e8894ee603e5,99,534380,PL,2024-08-10
a7f3c767-f8e5-4584-a16d-d4e293e409c3,100,1232580,PL,2024-08-10
8ffc3e24-bf8f-4196-a47d-d978a8cc2aaf,1,730,AU,2024-08-10
e49ce722-1077-47c7-873d-0ca5887e7dc2,2,33369,AU,2024-08-10
2cf557f5-77c5-4011-83a3-6389fc93b0b9,3,2183900,AU,2024-08-10
bf82a434-2aa8-4a56-8ab8-bc18bbc792a7,4,2933620,AU,2024-08-10
e1e5fd2e-8eb9-4487-ad3e-d0a7c45e956b,5,397540,AU,2024-08-10
c1cd7b2b-9156-4205-9b73-670a62c927da,6,553850,AU,2024-08-10
5825b492-c6d4-4a34-a5c7-7dfb7ad267ec,7,1593500,AU,2024-08-10
b3fd23ab-58ce-4ff9-9a9a-13ea41e34180,8,2074920,AU,2024-08-10
51c18c14-060b-4ce7-bd3e-d1563621026c,9,236390,AU,2024-08-10
af41ac2b-c951-42df-951d-4b1aab1b88cf,10,1245620,AU,2024-08-10
59062db1-ba5d-42c9-9241-291fb788007a,11,578080,AU,2024-08-10
1ae70b23-156e-4cc6-8ec6-256c637e4866,12,306130,AU,2024-08-10
82a1032c-13ef-4ef2-a89b-beb1775b2770,13,2638370,AU,2024-08-10
23052302-64bb-41ce-866b-a48ee3852062,14,252490,AU,2024-08-10
117bd1b7-17d3-42ff-b6b5-70aca497f253,15,1085660,AU,2024-08-10
2ca4c949-345f-4202-b3db-627f91e8defe,16,238960,AU,2024-08-10
d288b190-6411-4143-97c2-83421c8c8bde,17,230410,AU,2024-08-10
3bfe96bf-b807-4c4d-840c-063ec47ff31a,18,2358720,AU,2024-08-10
f606e51c-c07c-4213-afaa-9c3fdcdb6abe,19,311210,AU,2024-08-10
e3cd9d57-59a4-4ce7-a1f2-ed9206f6e029,20,38150,AU,2024-08-10
043a8698-07c5-417b-90ac-828fa062ffa1,21,1086940,AU,2024-08-10
2bb9de68-f09a-4d4b-97e6-a2171e49ea36,22,15435,AU,2024-08-10
0327fdbb-070d-48c8-b859-c4e89c70ea32,23,570,AU,2024-08-10
74261f94-dc6c-486a-9135-b3225c701405,24,1151340,AU,2024-08-10
38678f2a-35f1-40a0-977e-5ca558386663,25,30424,AU,2024-08-10
db7f8506-2910-4ca8-adc8-24ba3c74bb40,26,377160,AU,2024-08-10
