GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
2358720,1,2223179,2223179,2024-08-21
730,2,1275540,1818773,2024-08-21
578080,3,614900,3257248,2024-08-21
570,4,603265,1295114,2024-08-21
2923300,5,436289,917272,2024-08-21
1203220,6,241845,385770,2024-08-21
1172470,7,192486,624473,2024-08-21
271590,8,155940,364548,2024-08-21
2139460,9,138346,231668,2024-08-21
431960,10,109804,150375,2024-08-21
252490,11,109161,245243,2024-08-21
413150,12,92011,236614,2024-08-21
238960,13,88087,229337,2024-08-21
236390,14,85754,121318,2024-08-21
1086940,15,85016,875343,2024-08-21
1938090,16,76453,491670,2024-08-21
1245620,17,75811,953426,2024-08-21
2252570,18,69396,89478,2024-08-21
251570,19,66540,125419,2024-08-21
440,20,62159,253997,2024-08-21
2195250,21,58859,107359,2024-08-21
2357570,22,56953,75608,2024-08-21
289070,23,55304,162657,2024-08-21
359550,24,55004,201933,2024-08-21
1782210,25,54339,75967,2024-08-21
2074920,26,52525,264860,2024-08-21
582010,27,51910,334684,2024-08-21
230410,28,50593,189837,2024-08-21
394360,29,47791,78108,2024-08-21
221100,30,47032,73418,2024-08-21
381210,31,44528,105093,2024-08-21
480,32,42136,102705,2024-08-21
322330,33,40593,115925,2024-08-21
3047030,34,38704,38838,2024-08-21
594650,35,38239,60124,2024-08-21
436150,36,37644,47136,2024-08-21
1222670,37,37604,96328,2024-08-21
1248130,38,37151,105636,2024-08-21
39210,39,36970,95150,2024-08-21
1281930,40,36757,47602,2024-08-21
1085660,41,35656,316750,2024-08-21
227300,42,35537,69754,2024-08-21
438100,43,35295,52956,2024-08-21
1091500,44,34246,1054388,2024-08-21
1366800,45,34102,38258,2024-08-21
1966720,46,33923,240817,2024-08-21
346110,47,33554,248405,2024-08-21
2709570,48,33133,47836,2024-08-21
105600,49,32777,489886,2024-08-21
1238810,50,32054,116104,2024-08-21
1623730,51,31878,2101867,2024-08-21
304930,52,31565,112703,2024-08-21
1174180,53,30720,77655,2024-08-21
4000,54,30387,73863,2024-08-21
2977660,55,27270,90669,2024-08-21
489830,56,27226,69906,2024-08-21
553850,57,26425,458709,2024-08-21
252950,58,26345,147632,2024-08-21
550,59,26172,162399,2024-08-21
1449850,60,25774,262689,2024-08-21
108600,61,25736,65505,2024-08-21
739630,62,25520,112717,2024-08-21
294100,63,24122,62257,2024-08-21
892970,64,24048,502387,2024-08-21
1818450,65,24000,38437,2024-08-21
261550,66,23767,248216,2024-08-21
1142710,67,23750,166754,2024-08-21
377160,68,23626,472962,2024-08-21
1364780,69,22676,70573,2024-08-21
292030,70,22587,103329,2024-08-21
1049590,71,21218,52853,2024-08-21
2889840,72,21171,21171,2024-08-21
1599340,73,21060,1325305,2024-08-21
