App_Id,Hours_Played(30days),Datetime
730,635754990,2024-08-09 12:02
2923300,286367106,2024-08-09 12:02
570,349768188,2024-08-09 12:02
578080,211552268,2024-08-09 12:02
1172470,85300171,2024-08-09 12:02
2139460,99567889,2024-08-09 12:02
1245620,113608719,2024-08-09 12:02
1203220,96199381,2024-08-09 12:02
271590,84954815,2024-08-09 12:02
1938090,48884869,2024-08-09 12:02
440,56951023,2024-08-09 12:02
252490,69172613,2024-08-09 12:02
1086940,48636624,2024-08-09 12:02
238960,40066123,2024-08-09 12:02
431960,57747049,2024-08-09 12:02
413150,57237005,2024-08-09 12:02
1782210,39561633,2024-08-09 12:02
2074920,74925106,2024-08-09 12:02
251570,42114128,2024-08-09 12:02
359550,37909975,2024-08-09 12:02
236390,41163044,2024-08-09 12:02
553850,17732129,2024-08-09 12:02
1085660,39866108,2024-08-09 12:02
230410,33274378,2024-08-09 12:02
381210,31516350,2024-08-09 12:02
39210,27036286,2024-08-09 12:02
289070,35403395,2024-08-09 12:02
438100,20643865,2024-08-09 12:02
2357570,22473557,2024-08-09 12:02
2195250,36246692,2024-08-09 12:02
550,18506155,2024-08-09 12:02
1281930,22397758,2024-08-09 12:02
1222670,23846645,2024-08-09 12:02
2977660,19943801,2024-08-09 12:02
436150,16582298,2024-08-09 12:02
2252570,34379046,2024-08-09 12:02
105600,22034282,2024-08-09 12:02
394360,25739875,2024-08-09 12:02
221100,24603901,2024-08-09 12:02
304930,18621167,2024-08-09 12:02
1623730,30548685,2024-08-09 12:02
322330,20945765,2024-08-09 12:02
1599340,14834545,2024-08-09 12:02
1174180,22320503,2024-08-09 12:02
1366800,17445998,2024-08-09 12:02
108600,17500597,2024-08-09 12:02
1449850,13044729,2024-08-09 12:02
582010,19677268,2024-08-09 12:02
2016590,16990892,2024-08-09 12:02
252950,12390657,2024-08-09 12:02
294100,15862499,2024-08-09 12:02
346110,17982141,2024-08-09 12:02
218620,13165796,2024-08-09 12:02
377160,15243974,2024-08-09 12:02
1091500,17033215,2024-08-09 12:02
275850,16717045,2024-08-09 12:02
489830,12982750,2024-08-09 12:02
2344520,4483754,2024-08-09 12:02
4000,17253157,2024-08-09 12:02
1973530,5553383,2024-08-09 12:02
960090,11286843,2024-08-09 12:02
3047030,15809248,2024-08-09 12:02
1623660,12151853,2024-08-09 12:02
892970,14841980,2024-08-09 12:02
739630,11961956,2024-08-09 12:02
480,20725410,2024-08-09 12:02
2448970,12006201,2024-08-09 12:02
1966720,9674700,2024-08-09 12:02
813780,11129259,2024-08-09 12:02
261550,13757586,2024-08-09 12:02
1142710,15118503,2024-08-09 12:02
250900,11072239,2024-08-09 12:02
1238810,12344706,2024-08-09 12:02
548430,9400146,2024-08-09 12:02
2073850,8589859,2024-08-09 12:02
646570,9591068,2024-08-09 12:02
582660,11546452,2024-08-09 12:02
8930,10377510,2024-08-09 12:02
1158310,11043640,2024-08-09 12:02
322170,10118169,2024-08-09 12:02
2709440,876764,2024-08-09 12:02
232090,8194358,2024-08-09 12:02
2399830,9711458,2024-08-09 12:02
629520,9581403,2024-08-09 12:02
1248130,16508471,2024-08-09 12:02
227300,21558661,2024-08-09 12:02
291550,7896466,2024-08-09 12:02
386360,5191128,2024-08-09 12:02
1454400,8685822,2024-08-09 12:02
513710,10251338,2024-08-09 12:02
1364780,11424722,2024-08-09 12:02
311210,3952214,2024-08-09 12:02
284160,9472496,2024-08-09 12:02
427520,8502058,2024-08-09 12:02
240,7538725,2024-08-09 12:02
594650,9471240,2024-08-09 12:02
236850,9872737,2024-08-09 12:02
281990,8472547,2024-08-09 12:02
306130,8008234,2024-08-09 12:02
2349820,7683213,2024-08-09 12:02
107410,8038333,2024-08-09 12:02
2338770,9667349,2024-08-09 12:02
1172620,7353823,2024-08-09 12:02
216150,5250678,2024-08-09 12:02
292030,12489559,2024-08-09 12:02
632360,5478779,2024-08-09 12:02
1905180,8520326,2024-08-09 12:02
1151340,7516781,2024-08-09 12:02
2426960,6551149,2024-08-09 12:02
1517290,7640865,2024-08-09 12:02
1238840,6762999,2024-08-09 12:02
270880,5669705,2024-08-09 12:02
393380,8249644,2024-08-09 12:02
457140,7290119,2024-08-09 12:02
3076520,3016794,2024-08-09 12:02
1551360,8356317,2024-08-09 12:02
1920960,5790666,2024-08-09 12:02
1665460,6143666,2024-08-09 12:02
2567870,10994704,2024-08-09 12:02
2670630,7057077,2024-08-09 12:02
761890,6938644,2024-08-09 12:02
1293830,10885730,2024-08-09 12:02
2379780,5150922,2024-08-09 12:02
2142790,326057,2024-08-09 12:02
255710,6724315,2024-08-09 12:02
766570,7167809,2024-08-09 12:02
1325860,6132159,2024-08-09 12:02
2141910,4127668,2024-08-09 12:02
814380,5575612,2024-08-09 12:02
1997040,3650224,2024-08-09 12:02
244210,6908833,2024-08-09 12:02
1778820,5251046,2024-08-09 12:02
286160,3602975,2024-08-09 12:02
365670,5501603,2024-08-09 12:02
2526380,859912,2024-08-09 12:02
529340,6909985,2024-08-09 12:02
526870,7225572,2024-08-09 12:02
2707930,4903737,2024-08-09 12:02
1466860,6458630,2024-08-09 12:02
1818450,10102727,2024-08-09 12:02
945360,3821367,2024-08-09 12:02
1144200,4600645,2024-08-09 12:02
1476970,4978503,2024-08-09 12:02
552990,4457115,2024-08-09 12:02
1812620,4168883,2024-08-09 12:02
10,7441854,2024-08-09 12:02
714010,5287362,2024-08-09 12:02
1283970,4248428,2024-08-09 12:02
1446780,5205769,2024-08-09 12:02
1203620,3903882,2024-08-09 12:02
367520,4870808,2024-08-09 12:02
1237970,1382116,2024-08-09 12:02
376210,3185516,2024-08-09 12:02
1049590,6624621,2024-08-09 12:02
949230,5466626,2024-08-09 12:02
1716740,4000726,2024-08-09 12:02
1326470,5621741,2024-08-09 12:02
2638370,15409,2024-08-09 12:02
976730,2624199,2024-08-09 12:02
2291060,2493371,2024-08-09 12:02
1687950,4402794,2024-08-09 12:02
990080,5834603,2024-08-09 12:02
686810,3443513,2024-08-09 12:02
1329410,5685380,2024-08-09 12:02
374320,4534485,2024-08-09 12:02
1267910,3949812,2024-08-09 12:02
1973710,2269392,2024-08-09 12:02
1250410,4772103,2024-08-09 12:02
