GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
2358720,1,2415714,2415714,2024-08-23
730,2,1292063,1818773,2024-08-23
570,3,603871,1295114,2024-08-23
578080,4,598155,3257248,2024-08-23
2923300,5,472353,917272,2024-08-23
1203220,6,229943,385770,2024-08-23
1172470,7,191954,624473,2024-08-23
271590,8,157024,364548,2024-08-23
2139460,9,131976,231668,2024-08-23
431960,10,110740,150375,2024-08-23
252490,11,109093,245243,2024-08-23
236390,12,88533,121318,2024-08-23
413150,13,87054,236614,2024-08-23
238960,14,81864,229337,2024-08-23
1086940,15,81433,875343,2024-08-23
1938090,16,75069,491670,2024-08-23
1245620,17,70836,953426,2024-08-23
2252570,18,67874,89478,2024-08-23
440,19,66363,253997,2024-08-23
251570,20,62091,125419,2024-08-23
289070,21,61895,162657,2024-08-23
230410,22,60465,189837,2024-08-23
359550,23,55420,201933,2024-08-23
582010,24,55214,334684,2024-08-23
2195250,25,54970,107359,2024-08-23
2357570,26,54716,75608,2024-08-23
2074920,27,47281,264860,2024-08-23
394360,28,46306,78108,2024-08-23
221100,29,45681,73418,2024-08-23
1782210,30,45567,75967,2024-08-23
436150,31,44408,47136,2024-08-23
381210,32,44051,105093,2024-08-23
480,33,42061,102705,2024-08-23
594650,34,40575,60124,2024-08-23
322330,35,38854,115925,2024-08-23
3047030,36,37638,40421,2024-08-23
1973530,37,37347,38950,2024-08-23
1248130,38,37047,105636,2024-08-23
1222670,39,36454,96328,2024-08-23
1366800,40,35054,38258,2024-08-23
227300,41,35047,69754,2024-08-23
438100,42,34887,52956,2024-08-23
1281930,43,34222,47602,2024-08-23
39210,44,32994,95150,2024-08-23
105600,45,32500,489886,2024-08-23
346110,46,31958,248405,2024-08-23
1091500,47,31949,1054388,2024-08-23
2709570,48,31020,47836,2024-08-23
1966720,49,30695,240817,2024-08-23
4000,50,30213,73863,2024-08-23
1085660,51,30134,316750,2024-08-23
1623730,52,29938,2101867,2024-08-23
1238810,53,29142,116104,2024-08-23
1174180,54,29135,77655,2024-08-23
304930,55,28159,112703,2024-08-23
2977660,56,27567,90669,2024-08-23
1599340,57,27144,1325305,2024-08-23
2344520,58,26961,39782,2024-08-23
252950,59,26701,147632,2024-08-23
550,60,26473,162399,2024-08-23
489830,61,26448,69906,2024-08-23
1142710,62,25470,166754,2024-08-23
553850,63,24911,458709,2024-08-23
108600,64,24879,65505,2024-08-23
739630,65,24727,112717,2024-08-23
1818450,66,24385,38437,2024-08-23
1364780,67,23980,70573,2024-08-23
1449850,68,23788,262689,2024-08-23
294100,69,23560,62257,2024-08-23
892970,70,23362,502387,2024-08-23
513710,71,22708,68322,2024-08-23
261550,72,22563,248216,2024-08-23
377160,73,22504,472962,2024-08-23
292030,74,21383,103329,2024-08-23
1049590,75,19872,52853,2024-08-23
8930,76,19326,91363,2024-08-23
1158310,77,19228,98872,2024-08-23
218620,78,19203,247709,2024-08-23
1329410,79,18547,39075,2024-08-23
1905180,80,18470,20080,2024-08-23
629520,81,18393,21920,2024-08-23
250900,82,17999,70701,2024-08-23
1623660,83,17946,97173,2024-08-23
1551360,84,17897,81096,2024-08-23
813780,85,17824,38725,2024-08-23
1568590,86,17386,702845,2024-08-23
1446780,87,17347,231360,2024-08-23
322170,88,17302,88346,2024-08-23
236850,89,17076,48165,2024-08-23
2016590,90,16918,57164,2024-08-23
284160,91,16862,26844,2024-08-23
275850,92,15965,212613,2024-08-23
960090,93,15761,53943,2024-08-23
766570,94,15620,24544,2024-08-23
548430,95,15266,54160,2024-08-23
1325860,96,15115,16688,2024-08-23
1238840,97,14914,53714,2024-08-23
427520,98,14730,34700,2024-08-23
306130,99,14714,49234,2024-08-23
2338770,100,14666,30363,2024-08-23
2448970,101,14611,39325,2024-08-23
2073850,102,14443,242619,2024-08-23
1293830,103,14330,75689,2024-08-23
646570,104,14245,33086,2024-08-23
291550,105,14137,34816,2024-08-23
393380,106,14065,35151,2024-08-23
1454400,107,14054,67867,2024-08-23
10,108,13973,319586,2024-08-23
240,109,13592,100056,2024-08-23
582660,110,13553,60395,2024-08-23
107410,111,13040,56679,2024-08-23
1687950,112,12975,35474,2024-08-23
244210,113,12944,19661,2024-08-23
232090,114,12940,69987,2024-08-23
444200,115,12855,56669,2024-08-23
397540,116,12651,93820,2024-08-23
2399830,117,12649,98047,2024-08-23
281990,118,12594,68602,2024-08-23
1172620,119,12566,66906,2024-08-23
2162800,120,12339,18806,2024-08-23
1665460,121,12292,21316,2024-08-23
2709440,122,12281,21806,2024-08-23
2426960,123,12093,22281,2024-08-23
1466860,124,11961,73928,2024-08-23
2349820,125,11948,37249,2024-08-23
814380,126,11939,125315,2024-08-23
1151340,127,11796,73368,2024-08-23
239140,128,11687,45876,2024-08-23
761890,129,11588,27227,2024-08-23
1426210,130,11394,32685,2024-08-23
457140,131,11347,27486,2024-08-23
1920960,132,11313,85551,2024-08-23
255710,133,11256,60386,2024-08-23
1313140,134,10938,61780,2024-08-23
1716740,135,10814,330723,2024-08-23
1517290,136,10805,107376,2024-08-23
386360,137,10280,31169,2024-08-23
2670630,138,10222,51363,2024-08-23
552990,139,10144,411338,2024-08-23
1904540,140,9823,83715,2024-08-23
1476970,141,9662,13048,2024-08-23
1326470,142,9589,414257,2024-08-23
365670,143,9567,10654,2024-08-23
632360,144,9445,71548,2024-08-23
700330,145,9322,13908,2024-08-23
526870,146,9201,34238,2024-08-23
1250410,147,9182,61829,2024-08-23
648800,148,9102,101096,2024-08-23
529340,149,9035,70100,2024-08-23
1283970,150,8910,9670,2024-08-23
216150,151,8666,13850,2024-08-23
2142790,152,8614,12452,2024-08-23
1997040,153,8523,18967,2024-08-23
412220,154,8354,8464,2024-08-23
990080,155,8331,879308,2024-08-23
2567870,156,8326,94480,2024-08-23
728880,157,8247,12716,2024-08-23
3076520,158,8074,8563,2024-08-23
270880,159,7963,19153,2024-08-23
2707930,160,7925,12607,2024-08-23
949230,161,7904,104697,2024-08-23
714010,162,7828,15141,2024-08-23
945360,163,7803,447476,2024-08-23
311210,164,7743,63681,2024-08-23
2141910,165,7713,12058,2024-08-23
2855560,166,7634,9508,2024-08-23
49520,167,7460,124678,2024-08-23
1575940,168,7396,13394,2024-08-23
1778820,169,7378,49977,2024-08-23
2668080,170,7251,9964,2024-08-23
2379780,171,7225,37977,2024-08-23
376210,172,7036,11973,2024-08-23
440900,173,6997,53402,2024-08-23
1118200,174,6595,17015,2024-08-23
1677740,175,6581,43705,2024-08-23
286160,176,6552,37198,2024-08-23
1812620,177,6470,8794,2024-08-23
534380,178,6467,274983,2024-08-23
