UUID,Rank,GameID,Country,Date,SystemDate
89522e60-3dcd-4fc5-a75c-032ced83338d,1,1575940,NZ,2024-08-17,2024-08-17 17:15
376c28fe-0d10-4d40-a21e-9eac405396d5,2,2139460,NZ,2024-08-17,2024-08-17 17:15
ab51d3d1-7784-48b2-8a66-1a7d34e6968a,3,730,NZ,2024-08-17,2024-08-17 17:15
88dea31f-1d0e-404f-bcac-6b6264e5a3c7,4,2358720,NZ,2024-08-17,2024-08-17 17:15
ecae2934-5776-466a-b4ea-cdfd832a93a9,5,2162800,NZ,2024-08-17,2024-08-17 17:15
af25a260-db7b-4604-90e6-b94a183654a9,6,1091500,NZ,2024-08-17,2024-08-17 17:15
d6e2dd68-907a-43a9-993c-4b137973ca35,7,2183900,NZ,2024-08-17,2024-08-17 17:15
39d2a10f-81ec-46ea-961e-ff0f5178a10c,8,1245620,NZ,2024-08-17,2024-08-17 17:15
1d5c4231-37cf-412a-9706-8b1a24b0c727,10,1086940,NZ,2024-08-17,2024-08-17 17:15
068af41e-0cc1-4efa-b02d-70d182bf67b8,11,2074920,NZ,2024-08-17,2024-08-17 17:15
f7e73305-fcb3-44af-a484-de1b76511354,12,397540,NZ,2024-08-17,2024-08-17 17:15
b45db5f4-26a2-4db8-8bfe-3af13e96bd50,14,1313140,NZ,2024-08-17,2024-08-17 17:15
83bdf3f2-a5da-4f77-8809-342eaccf1bc2,15,236390,NZ,2024-08-17,2024-08-17 17:15
142fb39d-6e09-49bc-86ff-c97d5b5d1afe,16,1562430,NZ,2024-08-17,2024-08-17 17:15
47a463ae-0955-42dc-9002-311b08e21182,17,1040200,NZ,2024-08-17,2024-08-17 17:15
2ea2587e-0fd5-408c-ae1b-e198516876cf,18,1203220,NZ,2024-08-17,2024-08-17 17:15
f8c5efa4-7096-4953-a562-8eda709d6736,19,238960,NZ,2024-08-17,2024-08-17 17:15
b0fb4340-bf02-4d23-a121-af75def5422b,20,570,NZ,2024-08-17,2024-08-17 17:15
1baf03d5-fe00-4be1-8bb5-e12db804646b,21,1222670,NZ,2024-08-17,2024-08-17 17:15
0959cd79-f3c7-417a-b795-f68837db3986,22,2059530,NZ,2024-08-17,2024-08-17 17:15
65e9dc38-f686-4b0e-b0d2-95d6bba4b9c6,23,578080,NZ,2024-08-17,2024-08-17 17:15
b0a89eb9-3ef9-4a0d-941c-81f102baae57,24,2138330,NZ,2024-08-17,2024-08-17 17:15
719c2f98-b4fd-4c5c-9ca3-d3c0f882f6fa,25,99910,NZ,2024-08-17,2024-08-17 17:15
c80a9c87-c851-4ae9-990b-43a8423b335c,26,252490,NZ,2024-08-17,2024-08-17 17:15
f2fc8b90-a67c-4d49-a53c-8c7e3feab807,27,39210,NZ,2024-08-17,2024-08-17 17:15
31992d36-af28-44d6-a054-12e4cbeec29d,28,2561450,NZ,2024-08-17,2024-08-17 17:15
5fc6924b-223d-4507-87ec-cfe30e1d2308,29,1845910,NZ,2024-08-17,2024-08-17 17:15
0c2e4c85-7052-4ca2-9e1d-095c03f99251,30,2369390,NZ,2024-08-17,2024-08-17 17:15
4fa1ea8f-b6ca-4171-94cd-11f1aa08c093,31,553850,NZ,2024-08-17,2024-08-17 17:15
0b7ad905-74e3-4c9b-a24a-854c75287663,32,230410,NZ,2024-08-17,2024-08-17 17:15
cbb65ac6-d6a2-43da-9e14-dbbabd030e68,33,1174180,NZ,2024-08-17,2024-08-17 17:15
1a675cda-ac5f-4d7e-95c8-fa33b0e40e44,34,594650,NZ,2024-08-17,2024-08-17 17:15
0dd3606c-3632-4a59-9190-3b01f2ab5572,35,489830,NZ,2024-08-17,2024-08-17 17:15
628b06ac-7c96-4dc5-94a8-86b6c984b224,36,2142790,NZ,2024-08-17,2024-08-17 17:15
887ca981-ec09-45d4-8162-56b8a6e5c230,38,1172620,NZ,2024-08-17,2024-08-17 17:15
239ed8dc-c87b-4caa-8f14-91b4cf277c73,39,359550,NZ,2024-08-17,2024-08-17 17:15
63daff7a-b35a-4314-bf98-49e728807004,40,1151340,NZ,2024-08-17,2024-08-17 17:15
30eb4ad6-2c8c-4d0c-bcc6-24989e5fd37a,41,1172470,NZ,2024-08-17,2024-08-17 17:15
d892d450-2d56-4247-992e-f46f06e9d83c,42,552520,NZ,2024-08-17,2024-08-17 17:15
fbf0ea60-59d8-4c21-8b65-d5441716277a,43,2778580,NZ,2024-08-17,2024-08-17 17:15
5774aea3-a33a-474a-82cb-21131b85b44d,44,1627720,NZ,2024-08-17,2024-08-17 17:15
b44e3a45-ee8f-4923-b53b-e7f2d50aa8c7,45,1085660,NZ,2024-08-17,2024-08-17 17:15
847fd232-e2ab-4b0c-9c86-4df8ffb13a1d,46,381210,NZ,2024-08-17,2024-08-17 17:15
39bccdf0-72e1-4923-8edb-5613a5f55805,48,2344520,NZ,2024-08-17,2024-08-17 17:15
d0445271-7666-4a8a-ad6c-9283377275a9,49,266410,NZ,2024-08-17,2024-08-17 17:15
92dae6bf-d8f2-413b-b147-07d6452c0381,50,377160,NZ,2024-08-17,2024-08-17 17:15
4c2c8565-43a7-42ea-ada7-a4c6089a8139,51,306130,NZ,2024-08-17,2024-08-17 17:15
239a3e49-332b-4084-ab52-89853f8c0dbe,52,271590,NZ,2024-08-17,2024-08-17 17:15
8d5a0164-4c6a-4d97-b8b2-1ed1d1e8b196,53,1937780,NZ,2024-08-17,2024-08-17 17:15
01e71e84-2d07-4028-895f-0c5b73efae46,54,1687950,NZ,2024-08-17,2024-08-17 17:15
4d79d637-b3de-4101-86cd-a176d7b0f3e8,55,2669320,NZ,2024-08-17,2024-08-17 17:15
2b3e39bb-304f-40db-883e-79971e1569da,56,49520,NZ,2024-08-17,2024-08-17 17:15
c24dac6e-ade1-47f8-a266-6dcdd9c4665b,57,949230,NZ,2024-08-17,2024-08-17 17:15
aac34391-0958-4b27-bd7f-2fbb7ee34a4e,58,292030,NZ,2024-08-17,2024-08-17 17:15
e7ff5c73-67f7-421c-9c73-f284e58f2453,59,2161700,NZ,2024-08-17,2024-08-17 17:15
06080f60-345e-4c5c-9534-0eda7c5b7139,60,255710,NZ,2024-08-17,2024-08-17 17:15
ce9cf18e-16e2-4e54-997b-a874e9244930,61,546560,NZ,2024-08-17,2024-08-17 17:15
edd2674e-c7f8-4de2-8692-c283d4833cb5,62,2608270,NZ,2024-08-17,2024-08-17 17:15
d5cc6f75-2d56-419e-947c-f298e8f51866,63,427520,NZ,2024-08-17,2024-08-17 17:15
eaa410df-130e-45c7-a85a-1e29c562f750,64,782330,NZ,2024-08-17,2024-08-17 17:15
c5b474be-24e4-4116-880c-6b422fa42d53,65,1290000,NZ,2024-08-17,2024-08-17 17:15
d7efdc93-2d1a-48a9-bda0-345627461433,66,2933620,NZ,2024-08-17,2024-08-17 17:15
1a1bf2f2-b228-4a14-9983-d5099408457b,68,244210,NZ,2024-08-17,2024-08-17 17:15
b6d84923-c914-4aaa-aa58-71284365a785,69,2567870,NZ,2024-08-17,2024-08-17 17:15
aa8f2fa4-4598-42a9-a32c-59765afcad0d,70,2519060,NZ,2024-08-17,2024-08-17 17:15
79eee8b8-3645-4093-b397-9b5857cd210f,71,413150,NZ,2024-08-17,2024-08-17 17:15
6aac999e-822d-4983-8e75-13156293d5af,72,371660,NZ,2024-08-17,2024-08-17 17:15
4e9349db-299e-41b6-b22a-e3dfaae547e8,73,440,NZ,2024-08-17,2024-08-17 17:15
8c503351-74ef-4d7e-bfad-d0991e16a9c2,74,1250410,NZ,2024-08-17,2024-08-17 17:15
950c2ed2-edc7-47a3-9b7c-14a76c726210,76,251570,NZ,2024-08-17,2024-08-17 17:15
a3b695d7-a0d6-458e-ab6f-c391bfd96cd1,77,582010,NZ,2024-08-17,2024-08-17 17:15
82823db5-8850-4c10-8ea5-c4c1127f052f,78,1846380,NZ,2024-08-17,2024-08-17 17:15
3b3e9e68-3471-43c5-be50-b5ad2c1fe0e5,79,1142710,NZ,2024-08-17,2024-08-17 17:15
bff73207-424a-4d5c-8a88-7ba76b2ad952,80,2215430,NZ,2024-08-17,2024-08-17 17:15
b02544fb-f656-4f53-adaa-989f3a405528,81,2252570,NZ,2024-08-17,2024-08-17 17:15
f33f4a1c-1c05-48c3-828b-e5aee0ea90e9,83,1938090,NZ,2024-08-17,2024-08-17 17:15
efba55fa-25dd-4c96-a83d-d989423a78cf,84,1284210,NZ,2024-08-17,2024-08-17 17:15
17eb0bde-49cc-4d03-adb3-dd642d255c7a,85,2965660,NZ,2024-08-17,2024-08-17 17:15
adac2c1b-4405-4bed-98f9-a1ef63e516f1,87,1551360,NZ,2024-08-17,2024-08-17 17:15
4b9785b7-fc20-4358-8283-71bdbe99597f,89,582660,NZ,2024-08-17,2024-08-17 17:15
ed53c21a-a581-4cb2-90c2-b4fb99a26d9d,90,1222680,NZ,2024-08-17,2024-08-17 17:15
b7b4199d-b259-4b45-ae5c-f462ea376ae5,92,1599340,NZ,2024-08-17,2024-08-17 17:15
d6ac2637-8657-44eb-954f-f3d1ba34d542,93,739630,NZ,2024-08-17,2024-08-17 17:15
eea9fd04-c2db-4319-b7c2-012c225d19d3,94,1169040,NZ,2024-08-17,2024-08-17 17:15
7c2511c9-8928-4deb-8997-0954245b3051,95,2406770,NZ,2024-08-17,2024-08-17 17:15
e4babfb5-9085-4497-af08-fd7d7b847213,96,304390,NZ,2024-08-17,2024-08-17 17:15
c32f7a7a-890f-40c5-a798-c3588580b8db,97,1817070,NZ,2024-08-17,2024-08-17 17:15
6a89918e-8239-4b56-9bc8-8e174ea85897,99,393380,NZ,2024-08-17,2024-08-17 17:15
3c912fa3-3db7-4d6b-9ab6-b32296fb4210,1,730,CZ,2024-08-17,2024-08-17 17:15
cb1d9824-b43c-4ec8-ac1d-fae394210455,2,2139460,CZ,2024-08-17,2024-08-17 17:15
8d09e250-2411-4fec-b187-d4b871696f94,3,1575940,CZ,2024-08-17,2024-08-17 17:15
c7e24157-9653-4d6c-af3d-2af009ef10e7,4,2162800,CZ,2024-08-17,2024-08-17 17:15
489f8ec1-eb6b-4b20-8ea5-59a2f9f4eb05,5,1675200,CZ,2024-08-17,2024-08-17 17:15
dd81586e-1636-4617-8694-22e1995b9999,6,236390,CZ,2024-08-17,2024-08-17 17:15
7f5310ca-00fa-48d3-8655-64282c6f8a38,8,570,CZ,2024-08-17,2024-08-17 17:15
ac58cb2d-f7d8-463f-bfa6-ced8f58823c3,9,594650,CZ,2024-08-17,2024-08-17 17:15
4ca5772b-8099-4577-a60a-9000a6480775,10,1091500,CZ,2024-08-17,2024-08-17 17:15
841e4d55-f4e6-49a0-affb-399002f8867a,11,2183900,CZ,2024-08-17,2024-08-17 17:15
7f46b74d-a8ed-41b4-8220-eefb28dd007a,12,578080,CZ,2024-08-17,2024-08-17 17:15
ef6c6cd7-9b42-446d-b0bd-a475dbb0b4f4,14,552520,CZ,2024-08-17,2024-08-17 17:15
e131253d-46ba-40fb-89c0-e370bef8519c,15,2358720,CZ,2024-08-17,2024-08-17 17:15
fd14f264-b338-4585-9dd4-14dbbf11ffd5,16,438040,CZ,2024-08-17,2024-08-17 17:15
6a273d94-607f-4b1b-bb32-d97c1c84bbaf,17,1222670,CZ,2024-08-17,2024-08-17 17:15
212d3859-bd9d-4e4f-b6da-93e4cff17175,18,2669320,CZ,2024-08-17,2024-08-17 17:15
4da00e49-5f9b-48ce-86b1-e6c433ac6ee8,19,238960,CZ,2024-08-17,2024-08-17 17:15
0a4ac966-c96a-4b7b-b208-21931efeebcc,20,2369390,CZ,2024-08-17,2024-08-17 17:15
49dd8b93-b27d-4b86-b42b-b8117044af0c,21,252490,CZ,2024-08-17,2024-08-17 17:15
7591669d-d6af-4c0c-bce6-da50c39b69f0,22,2756770,CZ,2024-08-17,2024-08-17 17:15
98e944b1-7d17-4ff9-ba50-739b09a6e30f,23,1040200,CZ,2024-08-17,2024-08-17 17:15
51fa6bab-4211-49ad-8cbc-f78ea26eb733,24,292030,CZ,2024-08-17,2024-08-17 17:15
96fbacc8-113f-4987-8457-c28c5f055729,25,1845910,CZ,2024-08-17,2024-08-17 17:15
127c0fa3-2429-4607-9e48-27724999d4e0,27,1172620,CZ,2024-08-17,2024-08-17 17:15
c94d4cb9-e480-43e5-9234-3fcccdbe6577,28,1245620,CZ,2024-08-17,2024-08-17 17:15
1c5ff351-2ae2-4a2f-a1d9-1a7f91ef9edc,29,359550,CZ,2024-08-17,2024-08-17 17:15
a9e167e4-a49b-413d-aa25-98a6dd2430a0,30,444200,CZ,2024-08-17,2024-08-17 17:15
3a0e4c07-aaf8-4c67-868d-1fef916dc4ef,31,2074920,CZ,2024-08-17,2024-08-17 17:15
790defe1-e24c-4733-9fc5-b8900174ca29,32,1172470,CZ,2024-08-17,2024-08-17 17:15
56b2b55a-e4c2-4812-b511-e0c62f9b435c,34,1313140,CZ,2024-08-17,2024-08-17 17:15
07d44660-1f1d-4fd0-8dbc-5f6cac7d1b03,37,227300,CZ,2024-08-17,2024-08-17 17:15
de00aa08-262e-4237-bf13-a54dcea2ec11,38,397540,CZ,2024-08-17,2024-08-17 17:15
0964c40c-c1b2-40ac-aaca-d6e6ce58003e,39,2138330,CZ,2024-08-17,2024-08-17 17:15
df4efb77-7271-43ad-b827-5ae30c6be555,40,1059530,CZ,2024-08-17,2024-08-17 17:15
1346829b-ab3c-4792-b101-49d5f54b6c5a,41,1086940,CZ,2024-08-17,2024-08-17 17:15
e4931b30-57e1-4dd4-87a1-ec6225a83323,42,381210,CZ,2024-08-17,2024-08-17 17:15
38350467-aad9-4306-8f2e-695066ca3954,44,298110,CZ,2024-08-17,2024-08-17 17:15
48b89d3d-7539-47b0-a951-71d4f8441af0,45,1627720,CZ,2024-08-17,2024-08-17 17:15
b6443677-b086-46d8-870e-9150566a89b1,46,2840770,CZ,2024-08-17,2024-08-17 17:15
3e3a68d4-3492-42e1-a0c9-0f9f7a820d71,47,230410,CZ,2024-08-17,2024-08-17 17:15
a43cb663-e928-4ec9-b298-c466fb6db927,50,1469610,CZ,2024-08-17,2024-08-17 17:15
c9f3b1ef-77b9-4465-94f3-43459e7fb29b,51,739630,CZ,2024-08-17,2024-08-17 17:15
b89097f6-0b16-49c7-9411-41fadbdc77ff,52,1109680,CZ,2024-08-17,2024-08-17 17:15
bd660c1b-8baf-41fb-917b-30957321fa79,53,1562430,CZ,2024-08-17,2024-08-17 17:15
50cf96e3-c523-42c5-90e7-24c93d369b5b,54,1151340,CZ,2024-08-17,2024-08-17 17:15
3685c376-7c16-49bc-8ba9-8a0110ca9590,56,306130,CZ,2024-08-17,2024-08-17 17:15
201dd49c-5ad5-45b9-9ac9-4e683a87da90,58,440,CZ,2024-08-17,2024-08-17 17:15
2d360295-0c4f-4a76-bde2-e5fa626899b9,60,1846380,CZ,2024-08-17,2024-08-17 17:15
57a97285-cf88-47ad-b02b-5aa9e5e7d530,61,2933620,CZ,2024-08-17,2024-08-17 17:15
7c21fefa-a843-4cb9-b980-6465c6fcc04c,63,2542770,CZ,2024-08-17,2024-08-17 17:15
c9606d08-f459-495e-824a-39ce7093cc7c,64,1551360,CZ,2024-08-17,2024-08-17 17:15
0456bebe-1b63-4485-97b5-4916ffb26284,65,371660,CZ,2024-08-17,2024-08-17 17:15
cd7f5bbf-a1ea-414a-b1b1-08a633edfa23,66,271590,CZ,2024-08-17,2024-08-17 17:15
961ef925-2137-4b98-ab2f-c1776900285e,68,2215430,CZ,2024-08-17,2024-08-17 17:15
19e91966-9a6a-4bc9-9e5a-955cb536833c,69,553850,CZ,2024-08-17,2024-08-17 17:15
2ff44a77-b385-4560-ba45-35fe92f1b353,70,782330,CZ,2024-08-17,2024-08-17 17:15
4475bf44-2267-4c51-bdea-afd3451ecd3e,72,489830,CZ,2024-08-17,2024-08-17 17:15
8b999230-6dd1-4b1c-942a-066fff0d40ae,73,546560,CZ,2024-08-17,2024-08-17 17:15
28f2566e-b458-4bbd-9d7e-6135b3be3380,74,220240,CZ,2024-08-17,2024-08-17 17:15
67b932bc-5926-4e41-b052-554c8c5ad76e,76,214490,CZ,2024-08-17,2024-08-17 17:15
e7361387-fa93-42dd-8f26-79775c5440d6,77,2124490,CZ,2024-08-17,2024-08-17 17:15
c459b898-074c-4ea4-a7f6-d6a16a9fcd05,78,377160,CZ,2024-08-17,2024-08-17 17:15
beee1a80-be32-42b6-b55c-73e4fbb73de8,80,244210,CZ,2024-08-17,2024-08-17 17:15
9115b051-8065-4cc6-a0cd-f776e843ea38,82,826630,CZ,2024-08-17,2024-08-17 17:15
8cb021bc-3b0d-4f1b-a660-a91910224490,83,1774580,CZ,2024-08-17,2024-08-17 17:15
8dd56ce8-91e4-4d64-8fba-f6319e71d40d,85,2059530,CZ,2024-08-17,2024-08-17 17:15
d4f5f1b4-130b-4975-8b38-87a67870d5aa,87,2778580,CZ,2024-08-17,2024-08-17 17:15
b027591d-363a-4b6d-94a8-384d8169ab18,88,2638370,CZ,2024-08-17,2024-08-17 17:15
aeddef3c-6c45-412c-8bf8-2fd5b649dc50,89,1262560,CZ,2024-08-17,2024-08-17 17:15
c2adbfd8-1f87-40ff-80cd-04363019d4fb,90,494840,CZ,2024-08-17,2024-08-17 17:15
40d7bd17-3ad7-405a-b0b6-72a96acb3485,91,1222680,CZ,2024-08-17,2024-08-17 17:15
079fdc14-4746-437e-b484-b3fbdf75b0d6,92,1203620,CZ,2024-08-17,2024-08-17 17:15
24823631-e5a0-4173-aecf-bfe20224906b,94,2300320,CZ,2024-08-17,2024-08-17 17:15
48ed87fc-1159-4bf2-a284-8736dbd0754a,95,1456940,CZ,2024-08-17,2024-08-17 17:15
f3248685-691c-43aa-abf4-aec2ae64634d,96,686810,CZ,2024-08-17,2024-08-17 17:15
ad3aea06-adf2-4af7-965b-dd8be8f00218,99,1289670,CZ,2024-08-17,2024-08-17 17:15
85a4b3bd-5c84-4c05-b5f0-f01acfdfa14a,1,730,DK,2024-08-17,2024-08-17 17:15
5732f368-febc-4078-990f-e26f5a9e4346,2,2139460,DK,2024-08-17,2024-08-17 17:15
bebc0322-a5cb-4ea6-92ff-1c2cf6001b91,3,1575940,DK,2024-08-17,2024-08-17 17:15
cc1f9ae9-0ce4-47f1-a9c0-4ba788c11b67,4,2162800,DK,2024-08-17,2024-08-17 17:15
bef97c65-df84-484f-982a-5cea67ac359b,5,238960,DK,2024-08-17,2024-08-17 17:15
28587e8d-7286-4f1f-9eba-569b40dceaa3,6,2669320,DK,2024-08-17,2024-08-17 17:15
8e7982a1-43c1-481e-8325-c126bdca2bd1,7,1675200,DK,2024-08-17,2024-08-17 17:15
d8e2c8c9-adcb-4099-b97d-bb8824818db5,8,2358720,DK,2024-08-17,2024-08-17 17:15
3f0588c0-5f11-4a6f-ad17-8179384f01d3,9,1040200,DK,2024-08-17,2024-08-17 17:15
a7f7a3fb-7e71-4431-ae06-26232e59a841,10,2183900,DK,2024-08-17,2024-08-17 17:15
1d8cc312-479b-4386-9b30-b119eeb17eb4,11,236390,DK,2024-08-17,2024-08-17 17:15
c77bb8dc-64b3-480e-9898-66789fe60173,12,1091500,DK,2024-08-17,2024-08-17 17:15
0cedf34d-f8ce-492d-8391-3595eecad8e0,13,252490,DK,2024-08-17,2024-08-17 17:15
a0644204-3b3d-4032-b5d6-9dbc823d1ba0,14,1845910,DK,2024-08-17,2024-08-17 17:15
a68bf22a-7fb0-4f45-9f95-17f9f5c14537,15,594650,DK,2024-08-17,2024-08-17 17:15
c7aaa199-5c27-43f8-940c-5d9b87cad5af,16,570,DK,2024-08-17,2024-08-17 17:15
f829aae4-f459-48ed-ac39-046e6b435a06,17,1245620,DK,2024-08-17,2024-08-17 17:15
96b5ca4f-cbbd-4b13-ad3f-50bb4ebce63c,18,1599340,DK,2024-08-17,2024-08-17 17:15
48ae6887-4eb4-4509-9035-18e82eb6310f,19,1086940,DK,2024-08-17,2024-08-17 17:15
655bcc29-259c-49f7-8809-53310c8136e6,20,553850,DK,2024-08-17,2024-08-17 17:15
b65b42c3-4c3e-4dd0-aa1c-9d9eca17458e,21,1172620,DK,2024-08-17,2024-08-17 17:15
957e647f-7768-4762-89e3-2b806c79caa0,22,1562430,DK,2024-08-17,2024-08-17 17:15
f4985f7c-c9b5-4e6e-b8f6-1ccaf2874f76,23,2074920,DK,2024-08-17,2024-08-17 17:15
113a8572-3e61-4433-9ed6-51ecb8fc9ae9,24,2252570,DK,2024-08-17,2024-08-17 17:15
403f6578-fe76-4b3b-a5f3-65e6cd848d6a,25,1313140,DK,2024-08-17,2024-08-17 17:15
6e5a78df-8668-4893-a3bf-d2fdd378becc,26,578080,DK,2024-08-17,2024-08-17 17:15
