UUID,Rank,GameID,Country,Date,SystemDate
c50362bd-9c6b-4a2e-b350-96f37ec3a995,1,730,AT,2024-08-07,2024-08-14 18:45
deaf04ff-7aa7-464c-b692-813a50b34658,3,1172470,AT,2024-08-07,2024-08-14 18:45
f0839b8e-9578-4b92-b504-863a58d5c29e,4,2074920,AT,2024-08-07,2024-08-14 18:45
42de2ba5-21b8-49d4-89d9-275d4c99d573,5,236390,AT,2024-08-07,2024-08-14 18:45
d36fa209-efb6-43f4-be4f-fa8b2154eb43,8,1222670,AT,2024-08-07,2024-08-14 18:45
2aaeb7d5-d2b6-4792-8533-7c3cce335ec9,9,238960,AT,2024-08-07,2024-08-14 18:45
70991533-625e-4277-ab86-cdacd391d2dd,10,2139460,AT,2024-08-07,2024-08-14 18:45
a008651b-61b5-4e90-9936-5baadbd15bbd,11,381210,AT,2024-08-07,2024-08-14 18:45
aea1f2f7-6be4-42e5-9249-e6d3c8d6ab85,14,1245620,AT,2024-08-07,2024-08-14 18:45
8ebe63d6-026a-43d0-bb17-917e75a4745f,15,1599340,AT,2024-08-07,2024-08-14 18:45
1af05d71-5c28-4cfa-b199-fb4cf7a78889,16,271590,AT,2024-08-07,2024-08-14 18:45
2008d68d-8547-46ea-8b6f-6024dbbcbca8,17,230410,AT,2024-08-07,2024-08-14 18:45
81458c6a-a7ad-48ea-847e-c9ba27279924,18,2933620,AT,2024-08-07,2024-08-14 18:45
ba9895ae-2126-452d-b146-e8cc3f1e93e1,20,2195250,AT,2024-08-07,2024-08-14 18:45
928c2c82-1494-496b-a50f-036b962fe98d,21,1085660,AT,2024-08-07,2024-08-14 18:45
89647d9b-5dc9-4b20-9344-712b4e305fd1,22,2344520,AT,2024-08-07,2024-08-14 18:45
95056f02-e285-4857-9047-bc22de35f0f5,24,553850,AT,2024-08-07,2024-08-14 18:45
13afe500-76be-4d61-b044-7bda41dfc551,25,2567870,AT,2024-08-07,2024-08-14 18:45
3b543b60-1762-4e24-b693-bfdafef11f95,26,1149460,AT,2024-08-07,2024-08-14 18:45
a9edce62-edef-4f54-98a2-cfbe593e6d4d,28,546560,AT,2024-08-07,2024-08-14 18:45
b7adb2d6-3f8e-473d-9f32-9c1fca3f0492,29,1086940,AT,2024-08-07,2024-08-14 18:45
5d5a82bb-64d0-4899-9908-bceb2524aa03,30,39210,AT,2024-08-07,2024-08-14 18:45
ad2300a2-cf12-4238-977e-6dfba66e3973,31,2142790,AT,2024-08-07,2024-08-14 18:45
85cab162-b6e0-4f4a-aede-457580f3e525,33,2064650,AT,2024-08-07,2024-08-14 18:45
b0265d33-ee95-4075-b547-faeadf468a32,34,1489970,AT,2024-08-07,2024-08-14 18:45
076933d2-4343-4631-a324-b3a625f16393,35,578080,AT,2024-08-07,2024-08-14 18:45
26eaadfc-74dc-4ea3-83ef-2dbf2a285493,36,570,AT,2024-08-07,2024-08-14 18:45
61b50aec-a353-4cc5-8a7f-e484fdc083ae,37,2215430,AT,2024-08-07,2024-08-14 18:45
d99a56ae-4329-4d48-83c3-ec9e748dd5fe,38,494840,AT,2024-08-07,2024-08-14 18:45
ae9958ed-ad70-4e47-a89f-5a7d08d1f9a1,39,2395210,AT,2024-08-07,2024-08-14 18:45
3cbedfe6-a7a3-4534-8857-ff70df9afa84,40,2488620,AT,2024-08-07,2024-08-14 18:45
3c447468-b8bf-4388-9e04-cd2f2c9088df,42,440,AT,2024-08-07,2024-08-14 18:45
ee928c17-84e2-4dbe-b0fd-d2b8decb2a76,45,2778580,AT,2024-08-07,2024-08-14 18:45
27113701-7dd4-45b1-811c-89035c08a7e7,47,2358720,AT,2024-08-07,2024-08-14 18:45
9abc2836-f7d9-4b61-91be-e8a8abd7b627,48,2300320,AT,2024-08-07,2024-08-14 18:45
5c8eea26-fa00-4a48-9fef-f63510d07b27,50,306130,AT,2024-08-07,2024-08-14 18:45
90a6927f-ca32-4eee-8426-eeeb88dc4a9f,53,2426960,AT,2024-08-07,2024-08-14 18:45
ca3d1e1e-f3d7-42be-b9d9-228eb71fbd83,54,2141910,AT,2024-08-07,2024-08-14 18:45
80a0685a-e70b-47a7-8d60-34e863359a99,55,2519060,AT,2024-08-07,2024-08-14 18:45
e4a60977-33b2-474a-8bc4-c46c9c01d863,56,227300,AT,2024-08-07,2024-08-14 18:45
95111b93-859d-4f6d-9f32-1f64c8446dcc,58,2808930,AT,2024-08-07,2024-08-14 18:45
5ae8a861-73f6-469e-b3f0-04358eb4f867,60,311210,AT,2024-08-07,2024-08-14 18:45
b6647126-141a-49ad-95da-55fbfbaa01ef,61,552990,AT,2024-08-07,2024-08-14 18:45
e2befe06-d9d7-4cbf-b819-0f5e5d70ea37,62,1222700,AT,2024-08-07,2024-08-14 18:45
ba3e24e7-0833-4f47-b34a-5ae9b7795a56,63,1938090,AT,2024-08-07,2024-08-14 18:45
a261d154-fbee-4100-a061-753917cf07dc,65,1174180,AT,2024-08-07,2024-08-14 18:45
eb53b06f-4772-4978-a059-4ddbb6e42e18,66,1985810,AT,2024-08-07,2024-08-14 18:45
94440732-0d45-4826-a37e-f5f5340fc91c,67,359550,AT,2024-08-07,2024-08-14 18:45
2e2ffd8c-3bde-4bb3-8764-61ff027a4358,69,1017180,AT,2024-08-07,2024-08-14 18:45
51095507-ffde-4054-9b0d-0c10ecab1ac7,70,784150,AT,2024-08-07,2024-08-14 18:45
5b22ea51-a09d-43e4-b361-ccbd70887b61,71,1332010,AT,2024-08-07,2024-08-14 18:45
ccf83f18-e97a-44a2-85d6-6579c3539759,73,518790,AT,2024-08-07,2024-08-14 18:45
aeb893ba-9306-4036-b947-8fe28ae3541b,74,2399830,AT,2024-08-07,2024-08-14 18:45
dae78b19-2dfa-489a-b90a-d6b073a0dd3b,75,1203620,AT,2024-08-07,2024-08-14 18:45
cd6cda9f-e7f0-4e3a-bcd0-d9d2c0288273,76,983380,AT,2024-08-07,2024-08-14 18:45
2ee1f4c4-6b03-4a8d-9e5c-a08e04395f3e,77,1151340,AT,2024-08-07,2024-08-14 18:45
08ed1e40-b8da-487f-aebc-b1d2bf964b24,78,1105420,AT,2024-08-07,2024-08-14 18:45
a8db32f3-6eb5-4515-8871-357c2fd670cd,79,1774580,AT,2024-08-07,2024-08-14 18:45
127a0fd7-7be4-4e4c-adfb-a47ca811e4d3,81,202970,AT,2024-08-07,2024-08-14 18:45
91a9ef9c-332c-4571-8da3-9c0cd19a77ad,82,252490,AT,2024-08-07,2024-08-14 18:45
d05573cd-903e-40af-875d-a95cb45dbecb,83,107410,AT,2024-08-07,2024-08-14 18:45
85de8c25-058f-4ccd-a36c-a472c6ad94d6,85,582660,AT,2024-08-07,2024-08-14 18:45
5f92fde2-6e9f-4089-b5df-e65caf45afc2,86,1250410,AT,2024-08-07,2024-08-14 18:45
5d0f8995-4939-43eb-b2cc-3ff659e5aa68,87,1659040,AT,2024-08-07,2024-08-14 18:45
4a1d4b6a-b45c-4691-b89c-d8f511e83048,91,1449850,AT,2024-08-07,2024-08-14 18:45
86f52705-0b6f-4398-927d-429ad8abe294,92,1091500,AT,2024-08-07,2024-08-14 18:45
c0cb1d6c-deca-4409-90e7-cd9841724f6a,93,1363080,AT,2024-08-07,2024-08-14 18:45
2501224b-f724-4a8c-9e06-0358d1da1ec7,94,294100,AT,2024-08-07,2024-08-14 18:45
c57ceedc-5cce-4ef6-bfe3-04ab2ea33d54,95,1351240,AT,2024-08-07,2024-08-14 18:45
9a7159a3-dce6-49b0-a7d9-63dfd0086014,96,739630,AT,2024-08-07,2024-08-14 18:45
cc47153f-39ca-430a-8306-38325c046c74,97,648800,AT,2024-08-07,2024-08-14 18:45
537e0e6c-87ba-4835-9368-cf5c02ac4bfc,98,266410,AT,2024-08-07,2024-08-14 18:45
