UUID,Rank,GameID,Country,Date,SystemDate
668859aa-a413-4f71-815c-051d762daee9,1,2358720,TW,2024-08-19,2024-08-19 12:33
e46ada12-fda8-4906-b3fb-46637c8cc6c4,2,2139460,TW,2024-08-19,2024-08-19 12:33
245f571a-f9dc-4ba2-a75c-167c031d01fb,3,578080,TW,2024-08-19,2024-08-19 12:33
c25b0507-8605-4ef4-89d9-42fa91e076a1,4,2074920,TW,2024-08-19,2024-08-19 12:33
fa0fa933-6814-4116-a585-8ca96146c783,5,1203220,TW,2024-08-19,2024-08-19 12:33
cb2f45f3-b486-4274-8098-b069450d3e20,6,1091500,TW,2024-08-19,2024-08-19 12:33
8fccb283-1d95-45d1-aeb1-a101755f6129,8,1172470,TW,2024-08-19,2024-08-19 12:33
e265dc95-fb2a-4cb3-b7cf-65ffeaf4b188,9,730,TW,2024-08-19,2024-08-19 12:33
c5877016-33c9-431b-ae72-514b348438d3,10,2855560,TW,2024-08-19,2024-08-19 12:33
ff30bc0f-1920-440d-b16f-dc6d9e45a6b1,11,958260,TW,2024-08-19,2024-08-19 12:33
bd16eb58-e417-40b4-a93e-366438c4c52b,12,582010,TW,2024-08-19,2024-08-19 12:33
f5b9fae3-3a8d-4fcb-8f64-74025e943583,13,1313140,TW,2024-08-19,2024-08-19 12:33
a7ffb328-aef6-4941-bde3-fd606f28e357,15,1687950,TW,2024-08-19,2024-08-19 12:33
7578601a-faa8-47be-8331-9dc859e4ca80,16,985810,TW,2024-08-19,2024-08-19 12:33
d4097e93-706f-4a80-b706-4d5afc264048,17,2183900,TW,2024-08-19,2024-08-19 12:33
1f1d12a9-6206-4aa6-b453-87d2590ee411,19,1859910,TW,2024-08-19,2024-08-19 12:33
8540967e-2889-4d4d-8433-b67a162a35f9,20,2161700,TW,2024-08-19,2024-08-19 12:33
9bc28a4a-658d-45aa-aba6-6c1e658072d8,21,2162800,TW,2024-08-19,2024-08-19 12:33
e4154e4f-be44-48ea-bff5-a975d7523f98,23,1446780,TW,2024-08-19,2024-08-19 12:33
54f92001-c8cb-433b-a1a4-5090a03037e0,24,230410,TW,2024-08-19,2024-08-19 12:33
8021cfd0-3b4a-4aa4-8fe5-ecaaf9d12149,25,835570,TW,2024-08-19,2024-08-19 12:33
50300cf6-cc8d-4279-912b-31fb867b6555,26,1948980,TW,2024-08-19,2024-08-19 12:33
0a97670d-cfa1-455d-a5f9-54693cfa5a7d,27,1118010,TW,2024-08-19,2024-08-19 12:33
98f29fe3-b679-431d-ab3d-b0df06bb14ce,28,2138330,TW,2024-08-19,2024-08-19 12:33
81f9c2fa-5907-4208-bf34-01c6e6f71a48,29,1245620,TW,2024-08-19,2024-08-19 12:33
ab9c96a3-d95e-491c-92b4-54ba0af60d76,30,2344520,TW,2024-08-19,2024-08-19 12:33
76a0faa7-5aa8-458c-9144-a5de92347390,31,1575940,TW,2024-08-19,2024-08-19 12:33
87e65ffb-8f93-451e-a36e-298370f8d4f0,32,271590,TW,2024-08-19,2024-08-19 12:33
448800e2-46e6-4448-85f5-eb9b28b8a869,34,2668080,TW,2024-08-19,2024-08-19 12:33
b5cacd4c-93a7-4cce-b78f-c183bb6c8c17,36,2878980,TW,2024-08-19,2024-08-19 12:33
1cd292e6-6691-4ed1-8d97-bcb0a2a18470,38,1222670,TW,2024-08-19,2024-08-19 12:33
04470fe6-375e-4c8f-9229-a30cdee60ff4,39,251570,TW,2024-08-19,2024-08-19 12:33
e7995034-5040-47c3-9df2-a0739fa4fb3c,40,2492780,TW,2024-08-19,2024-08-19 12:33
95df9f00-584d-4ca8-a60c-4029d4f17f33,41,1449850,TW,2024-08-19,2024-08-19 12:33
9489020d-ceab-4389-a6d1-a3f9af44e722,42,1040200,TW,2024-08-19,2024-08-19 12:33
f1fc8ec4-d410-474b-9fc7-27e0ee262436,43,2897760,TW,2024-08-19,2024-08-19 12:33
5daeeac5-bf82-4a5c-9064-b92e331a893b,44,236390,TW,2024-08-19,2024-08-19 12:33
b340a3c7-b6ff-4095-8881-aee5452069db,46,1934680,TW,2024-08-19,2024-08-19 12:33
cb1836cc-f4cc-4bb7-a161-0f984a99e3d0,47,227300,TW,2024-08-19,2024-08-19 12:33
