GameID,Cost,Date
518790,NT$ 318.00,2024-08-10
1875830,"NT$ 1,790.00",2024-08-10
2672610,NT$ 300.00,2024-08-10
22330,NT$ 117.00,2024-08-10
2662630,NT$ 779.00,2024-08-10
1645820,NT$ 113.00,2024-08-10
767560,Free,2024-08-10
2300320,"NT$ 1,199.00",2024-08-10
2790710,NT$ 690.00,2024-08-10
1272080,NT$ 585.00,2024-08-10
1696780,,2024-08-10
1937780,"NT$ 1,090.00",2024-08-10
2815270,"NT$ 1,199.00",2024-08-10
330830,NT$ 442.00,2024-08-10
205100,NT$ 80.00,2024-08-10
291550,Free,2024-08-10
374320,"NT$ 1,290.00",2024-08-10
457140,NT$ 378.00,2024-08-10
1328670,NT$ 239.00,2024-08-10
813230,NT$ 449.00,2024-08-10
990080,"NT$ 1,690.00",2024-08-10
1426210,"NT$ 1,099.00",2024-08-10
1466860,"NT$ 1,088.00",2024-08-10
2965660,NT$ 152.00,2024-08-10
2662170,NT$ 599.00,2024-08-10
292730,NT$ 567.00,2024-08-10
1458140,NT$ 340.00,2024-08-10
872280,NT$ 495.00,2024-08-10
784150,NT$ 649.00,2024-08-10
2445690,NT$ 245.00,2024-08-10
386360,Free,2024-08-10
493520,NT$ 797.00,2024-08-10
1290000,NT$ 790.00,2024-08-10
2849080,NT$ 328.00,2024-08-10
629730,NT$ 488.00,2024-08-10
2479810,NT$ 566.00,2024-08-10
2552430,"NT$ 1,490.00",2024-08-10
1230530,NT$ 549.00,2024-08-10
945360,NT$ 77.00,2024-08-10
1681430,NT$ 599.00,2024-08-10
985810,Free,2024-08-10
900883,NT$ 147.00,2024-08-10
2995920,,2024-08-10
2349820,Free,2024-08-10
758870,NT$ 244.00,2024-08-10
2591280,NT$ 820.00,2024-08-10
286160,NT$ 328.00,2024-08-10
2695940,NT$ 102.00,2024-08-10
393080,NT$ 655.00,2024-08-10
1888160,"NT$ 1,790.00",2024-08-10
601510,Free,2024-08-10
208200,NT$ 119.00,2024-08-10
2223840,NT$ 610.00,2024-08-10
2707930,Free,2024-08-10
703080,NT$ 975.00,2024-08-10
386940,NT$ 134.00,2024-08-10
2780980,NT$ 188.00,2024-08-10
255710,NT$ 768.00,2024-08-10
1343400,Free,2024-08-10
476600,NT$ 659.00,2024-08-10
983380,NT$ 295.00,2024-08-10
431240,NT$ 148.00,2024-08-10
1401590,"NT$ 1,359.00",2024-08-10
1746860,NT$ 299.00,2024-08-10
3080260,NT$ 660.00,2024-08-10
107410,NT$ 698.00,2024-08-10
212500,Free,2024-08-10
264710,NT$ 895.00,2024-08-10
880940,NT$ 268.00,2024-08-10
976730,"NT$ 1,199.00",2024-08-10
242760,NT$ 318.00,2024-08-10
2161700,"NT$ 1,890.00",2024-08-10
2764370,Free,2024-08-10
620980,NT$ 488.00,2024-08-10
1449690,NT$ 746.00,2024-08-10
9900,Free,2024-08-10
2050650,"NT$ 1,250.00",2024-08-10
1361210,"NT$ 1,149.00",2024-08-10
1817070,"NT$ 1,490.00",2024-08-10
898750,NT$ 557.00,2024-08-10
1284190,NT$ 408.00,2024-08-10
1422440,NT$ 699.00,2024-08-10
115300,NT$ 618.00,2024-08-10
268910,NT$ 468.00,2024-08-10
2521630,NT$ 169.00,2024-08-10
1548850,NT$ 449.00,2024-08-10
22320,NT$ 187.00,2024-08-10
1888930,"NT$ 1,490.00",2024-08-10
1313140,NT$ 488.00,2024-08-10
958260,Free,2024-08-10
1164940,NT$ 630.00,2024-08-10
1465360,NT$ 849.00,2024-08-10
761890,Free,2024-08-10
1243830,NT$ 479.00,2024-08-10
526870,NT$ 599.00,2024-08-10
601430,NT$ 239.00,2024-08-10
570940,NT$ 990.00,2024-08-10
1971870,"NT$ 1,990.00",2024-08-10
2437170,NT$ 702.00,2024-08-10
799960,Free,2024-08-10
2012510,NT$ 678.00,2024-08-10
962130,"NT$ 1,088.00",2024-08-10
529340,"NT$ 1,268.00",2024-08-10
1812450,NT$ 488.00,2024-08-10
673750,NT$ 175.00,2024-08-10
2972990,NT$ 172.00,2024-08-10
1119730,NT$ 113.00,2024-08-10
1874880,NT$ 899.00,2024-08-10
228380,NT$ 279.00,2024-08-10
1240440,Free,2024-08-10
2380740,NT$ 408.00,2024-08-10
1235721,NT$ 549.00,2024-08-10
326360,Free,2024-08-10
1229490,NT$ 408.00,2024-08-10
2646460,NT$ 599.00,2024-08-10
744900,Free,2024-08-10
2420110,"NT$ 1,490.00",2024-08-10
2458860,NT$ 329.00,2024-08-10
2835570,NT$ 59.00,2024-08-10
1818750,Free,2024-08-10
268050,NT$ 161.00,2024-08-10
2054970,"NT$ 2,180.00",2024-08-10
534380,NT$ 986.00,2024-08-10
2964020,NT$ 315.00,2024-08-10
1533390,NT$ 328.00,2024-08-10
2963880,NT$ 96.00,2024-08-10
223750,Free,2024-08-10
2419090,NT$ 328.00,2024-08-10
2051620,Free,2024-08-10
367520,NT$ 268.00,2024-08-10
2602770,NT$ 367.00,2024-08-10
1458150,NT$ 549.00,2024-08-10
614570,NT$ 179.00,2024-08-10
1446780,"NT$ 1,120.00",2024-08-10
1118010,"NT$ 1,230.00",2024-08-10
2321470,NT$ 141.00,2024-08-10
2698780,NT$ 328.00,2024-08-10
1088850,NT$ 298.00,2024-08-10
2413275,NT$ 590.00,2024-08-10
1593030,NT$ 298.00,2024-08-10
1222690,NT$ 109.00,2024-08-10
2307350,NT$ 599.00,2024-08-10
2717880,NT$ 455.00,2024-08-10
2524890,Free,2024-08-10
1611600,"NT$ 1,099.00",2024-08-10
1158160,NT$ 899.00,2024-08-10
1404850,NT$ 188.00,2024-08-10
2878600,NT$ 950.00,2024-08-10
1669000,"NT$ 1,398.00",2024-08-10
1985820,NT$ 759.00,2024-08-10
2849960,NT$ 488.00,2024-08-10
1868140,NT$ 350.00,2024-08-10
392160,NT$ 746.00,2024-08-10
359320,NT$ 458.00,2024-08-10
1062810,NT$ 292.00,2024-08-10
2088570,NT$ 93.00,2024-08-10
1235733,NT$ 549.00,2024-08-10
1689500,NT$ 262.00,2024-08-10
736190,NT$ 132.00,2024-08-10
233450,NT$ 192.00,2024-08-10
1063730,"NT$ 1,290.00",2024-08-10
1898300,NT$ 408.00,2024-08-10
2828160,NT$ 172.00,2024-08-10
993090,NT$ 138.00,2024-08-10
1687950,"NT$ 1,790.00",2024-08-10
1826140,NT$ 408.00,2024-08-10
1648532,NT$ 292.00,2024-08-10
2186680,NT$ 746.00,2024-08-10
2739590,NT$ 328.00,2024-08-10
1708850,NT$ 408.00,2024-08-10
307960,NT$ 186.00,2024-08-10
38420,NT$ 69.00,2024-08-10
2210,NT$ 154.00,2024-08-10
1808680,NT$ 262.00,2024-08-10
503560,NT$ 119.00,2024-08-10
1190970,NT$ 646.00,2024-08-10
1432860,NT$ 408.00,2024-08-10
1235734,NT$ 549.00,2024-08-10
400750,NT$ 566.00,2024-08-10
435150,"NT$ 1,038.00",2024-08-10
386180,Free,2024-08-10
1145360,NT$ 408.00,2024-08-10
1627720,"NT$ 1,290.00",2024-08-10
440900,NT$ 999.00,2024-08-10
1237950,NT$ 274.00,2024-08-10
594570,"NT$ 1,690.00",2024-08-10
2200,NT$ 187.00,2024-08-10
1172380,NT$ 274.00,2024-08-10
1904392,NT$ 549.00,2024-08-10
899770,NT$ 566.00,2024-08-10
805550,"NT$ 1,190.00",2024-08-10
2897760,NT$ 328.00,2024-08-10
1274570,NT$ 102.00,2024-08-10
1469610,NT$ 299.00,2024-08-10
454650,NT$ 590.00,2024-08-10
1235731,NT$ 549.00,2024-08-10
2109270,NT$ 214.00,2024-08-10
10090,NT$ 491.00,2024-08-10
1288320,NT$ 227.00,2024-08-10
1243850,NT$ 265.00,2024-08-10
2527390,"NT$ 1,560.00",2024-08-10
8870,NT$ 223.00,2024-08-10
1769533,NT$ 290.00,2024-08-10
611660,NT$ 732.00,2024-08-10
1945340,NT$ 197.00,2024-08-10
3067200,NT$ 318.00,2024-08-10
655500,NT$ 566.00,2024-08-10
1206560,NT$ 328.00,2024-08-10
1769532,NT$ 290.00,2024-08-10
2490990,"NT$ 1,790.00",2024-08-10
1769531,NT$ 290.00,2024-08-10
1769530,NT$ 290.00,2024-08-10
389730,NT$ 247.00,2024-08-10
244850,NT$ 318.00,2024-08-10
548570,NT$ 239.00,2024-08-10
729040,NT$ 326.00,2024-08-10
2427700,NT$ 214.00,2024-08-10
1238860,NT$ 164.00,2024-08-10
731490,NT$ 479.00,2024-08-10
753640,NT$ 459.00,2024-08-10
1205970,NT$ 227.00,2024-08-10
881020,"NT$ 1,180.00",2024-08-10
1190000,NT$ 403.00,2024-08-10
1351240,NT$ 323.00,2024-08-10
316410,NT$ 298.00,2024-08-10
1990600,NT$ 681.00,2024-08-10
2666510,NT$ 103.00,2024-08-10
376210,NT$ 468.00,2024-08-10
728880,NT$ 675.00,2024-08-10
1824220,NT$ 568.00,2024-08-10
1419850,NT$ 317.00,2024-08-10
2231380,"NT$ 1,699.00",2024-08-10
1056640,Free,2024-08-10
1435790,NT$ 349.00,2024-08-10
1816550,NT$ 549.00,2024-08-10
1244460,"NT$ 1,288.00",2024-08-10
2320,NT$ 119.00,2024-08-10
1607890,NT$ 268.00,2024-08-10
997010,NT$ 599.00,2024-08-10
2304440,NT$ 367.00,2024-08-10
2459550,NT$ 268.00,2024-08-10
209160,NT$ 623.00,2024-08-10
2310,NT$ 119.00,2024-08-10
588650,NT$ 698.00,2024-08-10
2186320,NT$ 103.00,2024-08-10
1929610,NT$ 308.00,2024-08-10
1476970,Free,2024-08-10
1258080,Free,2024-08-10
1148590,NT$ 59.00,2024-08-10
2881150,NT$ 943.00,2024-08-10
996580,NT$ 419.00,2024-08-10
1607250,Free,2024-08-10
835570,Free,2024-08-10
2167580,Free,2024-08-10
2078450,Free,2024-08-10
1173820,NT$ 399.00,2024-08-10
581320,NT$ 849.00,2024-08-10
2140610,NT$ 824.00,2024-08-10
2004210,NT$ 398.00,2024-08-10
1262560,NT$ 80.00,2024-08-10
1167630,NT$ 849.00,2024-08-10
10180,NT$ 491.00,2024-08-10
1643320,"NT$ 1,699.00",2024-08-10
1333350,Free,2024-08-10
1465460,NT$ 499.00,2024-08-10
1017180,NT$ 278.00,2024-08-10
1465470,NT$ 488.00,2024-08-10
871980,NT$ 347.00,2024-08-10
916440,"NT$ 1,699.00",2024-08-10
2840100,NT$ 638.00,2024-08-10
2413274,NT$ 300.00,2024-08-10
2100,NT$ 139.00,2024-08-10
1310410,NT$ 449.00,2024-08-10
1335200,Free,2024-08-10
1013320,Free,2024-08-10
245170,NT$ 37.00,2024-08-10
516750,NT$ 268.00,2024-08-10
204360,NT$ 268.00,2024-08-10
1378990,NT$ 645.00,2024-08-10
1367550,NT$ 222.00,2024-08-10
2066020,NT$ 122.00,2024-08-10
1995520,"NT$ 1,290.00",2024-08-10
2952300,NT$ 152.00,2024-08-10
2080690,NT$ 328.00,2024-08-10
1129580,NT$ 899.00,2024-08-10
1970470,NT$ 150.00,2024-08-10
1367080,Free,2024-08-10
1259980,NT$ 178.00,2024-08-10
475150,NT$ 93.00,2024-08-10
2160360,NT$ 278.00,2024-08-10
1426300,NT$ 930.00,2024-08-10
1684350,NT$ 379.00,2024-08-10
1520470,Free,2024-08-10
2708450,NT$ 188.00,2024-08-10
1149620,NT$ 229.00,2024-08-10
1217060,NT$ 318.00,2024-08-10
200210,Free,2024-08-10
2854170,NT$ 599.00,2024-08-10
965580,NT$ 134.00,2024-08-10
239140,NT$ 300.00,2024-08-10
1849250,NT$ 419.00,2024-08-10
1527950,NT$ 739.00,2024-08-10
1785150,NT$ 47.00,2024-08-10
427730,NT$ 138.00,2024-08-10
282070,NT$ 65.00,2024-08-10
1222140,NT$ 990.00,2024-08-10
365360,NT$ 349.00,2024-08-10
1495320,NT$ 488.00,2024-08-10
1601580,NT$ 670.00,2024-08-10
1637320,NT$ 298.00,2024-08-10
2513280,"NT$ 1,290.00",2024-08-10
1105420,Free,2024-08-10
17390,NT$ 134.00,2024-08-10
1712350,NT$ 566.00,2024-08-10
2510710,"NT$ 1,560.00",2024-08-10
3129990,NT$ 106.00,2024-08-10
1817190,"NT$ 1,190.00",2024-08-10
56437,NT$ 137.00,2024-08-10
620,NT$ 188.00,2024-08-10
470220,NT$ 285.00,2024-08-10
1235730,NT$ 549.00,2024-08-10
2411231,NT$ 768.00,2024-08-10
1211630,NT$ 488.00,2024-08-10
1622910,NT$ 566.00,2024-08-10
327030,NT$ 118.00,2024-08-10
1588010,"NT$ 1,790.00",2024-08-10
2975970,NT$ 539.00,2024-08-10
364360,"NT$ 1,690.00",2024-08-10
812140,"NT$ 1,699.00",2024-08-10
268500,NT$ 89.00,2024-08-10
784080,NT$ 438.00,2024-08-10
1069660,NT$ 418.00,2024-08-10
1771980,NT$ 248.00,2024-08-10
1607680,NT$ 174.00,2024-08-10
434170,NT$ 408.00,2024-08-10
1266700,NT$ 187.00,2024-08-10
391540,NT$ 278.00,2024-08-10
2311920,NT$ 768.00,2024-08-10
3060720,NT$ 750.00,2024-08-10
231430,NT$ 140.00,2024-08-10
444090,Free,2024-08-10
1331550,NT$ 375.00,2024-08-10
573090,NT$ 408.00,2024-08-10
2343790,NT$ 118.00,2024-08-10
2221490,"NT$ 1,129.00",2024-08-10
736220,NT$ 694.00,2024-08-10
637090,NT$ 254.00,2024-08-10
1235732,NT$ 549.00,2024-08-10
1041720,NT$ 224.00,2024-08-10
2197680,"NT$ 1,490.00",2024-08-10
1184370,NT$ 959.00,2024-08-10
508440,NT$ 399.00,2024-08-10
1225570,NT$ 134.00,2024-08-10
572220,NT$ 107.00,2024-08-10
667970,NT$ 688.00,2024-08-10
2671070,"NT$ 1,130.00",2024-08-10
803330,NT$ 69.00,2024-08-10
1922560,NT$ 799.00,2024-08-10
2840770,"NT$ 1,990.00",2024-08-10
1656330,NT$ 158.00,2024-08-10
824550,NT$ 557.00,2024-08-10
2919660,NT$ 138.00,2024-08-10
1043260,NT$ 134.00,2024-08-10
1273400,NT$ 566.00,2024-08-10
901583,,2024-08-10
233860,NT$ 438.00,2024-08-10
914710,NT$ 89.00,2024-08-10
2325290,Free,2024-08-10
1887840,NT$ 549.00,2024-08-10
1939970,NT$ 731.00,2024-08-10
2671060,NT$ 508.00,2024-08-10
1041320,Free,2024-08-10
1235720,NT$ 549.00,2024-08-10
1084160,NT$ 335.00,2024-08-10
1611910,NT$ 339.00,2024-08-10
1454400,NT$ 102.00,2024-08-10
287700,NT$ 990.00,2024-08-10
756800,NT$ 488.00,2024-08-10
848450,NT$ 895.00,2024-08-10
1173810,NT$ 399.00,2024-08-10
12210,NT$ 640.00,2024-08-10
1371980,NT$ 650.00,2024-08-10
47890,NT$ 539.00,2024-08-10
635260,NT$ 268.00,2024-08-10
1672970,NT$ 538.00,2024-08-10
214950,"NT$ 1,690.00",2024-08-10
2132850,NT$ 268.00,2024-08-10
815370,NT$ 132.00,2024-08-10
1062090,NT$ 408.00,2024-08-10
55150,"NT$ 1,499.00",2024-08-10
282440,NT$ 83.00,2024-08-10
681280,NT$ 75.00,2024-08-10
208650,NT$ 667.00,2024-08-10
1677280,"NT$ 1,590.00",2024-08-10
2703850,NT$ 278.00,2024-08-10
379430,NT$ 877.00,2024-08-10
209650,NT$ 623.00,2024-08-10
16900,NT$ 438.00,2024-08-10
934700,"NT$ 1,755.00",2024-08-10
975370,NT$ 488.00,2024-08-10
1235743,NT$ 377.00,2024-08-10
1610440,NT$ 385.00,2024-08-10
1235722,NT$ 549.00,2024-08-10
1621690,NT$ 328.00,2024-08-10
1118200,NT$ 186.00,2024-08-10
1283400,NT$ 139.00,2024-08-10
371970,NT$ 328.00,2024-08-10
2124490,"NT$ 1,987.00",2024-08-10
627690,Free,2024-08-10
2986400,NT$ 278.00,2024-08-10
1957780,NT$ 439.00,2024-08-10
881100,NT$ 318.00,2024-08-10
1173800,NT$ 399.00,2024-08-10
613100,NT$ 408.00,2024-08-10
552500,NT$ 570.00,2024-08-10
794260,NT$ 140.00,2024-08-10
3024580,NT$ 105.00,2024-08-10
2561440,NT$ 144.00,2024-08-10
728530,NT$ 595.00,2024-08-10
1959430,NT$ 398.00,2024-08-10
38410,NT$ 69.00,2024-08-10
24010,NT$ 488.00,2024-08-10
460930,"NT$ 1,419.00",2024-08-10
611790,NT$ 549.00,2024-08-10
600480,NT$ 122.00,2024-08-10
597820,NT$ 142.00,2024-08-10
671860,NT$ 410.00,2024-08-10
1985960,NT$ 268.00,2024-08-10
1173790,NT$ 399.00,2024-08-10
1238040,NT$ 79.00,2024-08-10
1216060,NT$ 559.00,2024-08-10
9200,NT$ 128.00,2024-08-10
1002300,NT$ 152.00,2024-08-10
981890,NT$ 258.00,2024-08-10
1256670,NT$ 750.00,2024-08-10
699130,NT$ 790.00,2024-08-10
1211020,NT$ 328.00,2024-08-10
1113410,NT$ 268.00,2024-08-10
692890,NT$ 719.00,2024-08-10
2593370,NT$ 188.00,2024-08-10
2290000,NT$ 268.00,2024-08-10
2141730,NT$ 152.00,2024-08-10
4570,NT$ 71.00,2024-08-10
493340,NT$ 958.00,2024-08-10
1223750,NT$ 254.00,2024-08-10
933110,Free,2024-08-10
1971650,"NT$ 1,790.00",2024-08-10
659540,NT$ 74.00,2024-08-10
1451190,"NT$ 1,463.00",2024-08-10
1392840,NT$ 328.00,2024-08-10
1940340,NT$ 599.00,2024-08-10
8500,Free,2024-08-10
3133990,"NT$ 1,670.00",2024-08-10
2449710,Free,2024-08-10
2825190,NT$ 840.00,2024-08-10
47810,NT$ 79.00,2024-08-10
322170,NT$ 102.00,2024-08-10
2208920,"NT$ 1,699.00",2024-08-10
2399420,"NT$ 1,007.00",2024-08-10
1249970,"NT$ 1,199.00",2024-08-10
2378500,NT$ 188.00,2024-08-10
389430,Free,2024-08-10
401920,NT$ 208.00,2024-08-10
19680,NT$ 40.00,2024-08-10
2138610,"NT$ 1,490.00",2024-08-10
2543810,NT$ 270.00,2024-08-10
38400,NT$ 69.00,2024-08-10
1730700,NT$ 197.00,2024-08-10
1721470,Free,2024-08-10
1874000,"NT$ 1,490.00",2024-08-10
1462040,"NT$ 1,990.00",2024-08-10
495420,NT$ 479.00,2024-08-10
986130,NT$ 328.00,2024-08-10
2146170,"NT$ 1,043.00",2024-08-10
1509960,NT$ 102.00,2024-08-10
1235746,NT$ 377.00,2024-08-10
2878420,NT$ 112.00,2024-08-10
755500,NT$ 129.00,2024-08-10
33230,NT$ 71.00,2024-08-10
2203070,Free,2024-08-10
109600,Free,2024-08-10
335300,"NT$ 1,190.00",2024-08-10
1954420,Free,2024-08-10
