GameID,Cost,Date
1593500,NT$ 476.00,2024-08-12
2778580,"NT$ 1,190.00",2024-08-12
814380,NT$ 795.00,2024-08-12
2567870,NT$ 102.00,2024-08-12
2668080,Free,2024-08-12
1551360,"NT$ 1,688.00",2024-08-12
1859910,NT$ 369.00,2024-08-12
397540,NT$ 178.00,2024-08-12
1049590,Free,2024-08-12
1089090,NT$ 297.00,2024-08-12
1237970,NT$ 79.00,2024-08-12
306130,NT$ 179.00,2024-08-12
1151340,NT$ 299.00,2024-08-12
1973710,Free,2024-08-12
2358720,"NT$ 1,280.00",2024-08-12
1332010,NT$ 323.00,2024-08-12
958260,Free,2024-08-12
648800,NT$ 468.00,2024-08-12
835570,Free,2024-08-12
2215430,"NT$ 1,490.00",2024-08-12
1282100,NT$ 550.00,2024-08-12
1260320,NT$ 419.00,2024-08-12
949230,"NT$ 1,398.00",2024-08-12
2855560,Free,2024-08-12
2445690,NT$ 245.00,2024-08-12
427410,NT$ 326.00,2024-08-12
992300,NT$ 63.00,2024-08-12
1809540,NT$ 650.00,2024-08-12
1659040,NT$ 420.00,2024-08-12
1517290,NT$ 239.00,2024-08-12
1329410,Free,2024-08-12
1909840,NT$ 278.00,2024-08-12
1326470,NT$ 488.00,2024-08-12
1203620,NT$ 499.00,2024-08-12
2183900,"NT$ 1,590.00",2024-08-12
1466860,"NT$ 1,088.00",2024-08-12
1610440,NT$ 385.00,2024-08-12
1336980,NT$ 995.00,2024-08-12
1857090,NT$ 699.00,2024-08-12
1868140,NT$ 350.00,2024-08-12
2881650,NT$ 121.00,2024-08-12
1416920,NT$ 188.00,2024-08-12
1875830,"NT$ 1,790.00",2024-08-12
1144200,NT$ 846.00,2024-08-12
1562430,NT$ 486.00,2024-08-12
985810,Free,2024-08-12
1426210,"NT$ 1,099.00",2024-08-12
1974050,Free,2024-08-12
1985810,NT$ 626.00,2024-08-12
1363080,NT$ 999.00,2024-08-12
1446780,"NT$ 1,120.00",2024-08-12
2379780,NT$ 232.00,2024-08-12
1149460,NT$ 283.00,2024-08-12
2072450,"NT$ 1,890.00",2024-08-12
444200,Free,2024-08-12
1629520,NT$ 160.00,2024-08-12
1604030,NT$ 566.00,2024-08-12
1056640,Free,2024-08-12
2420110,"NT$ 1,490.00",2024-08-12
2000950,NT$ 605.00,2024-08-12
1954420,Free,2024-08-12
552990,Free,2024-08-12
744900,Free,2024-08-12
2336880,NT$ 884.00,2024-08-12
2972990,NT$ 172.00,2024-08-12
255710,NT$ 768.00,2024-08-12
1088850,NT$ 298.00,2024-08-12
2291060,"NT$ 1,950.00",2024-08-12
2995920,,2024-08-12
782330,NT$ 299.00,2024-08-12
916440,"NT$ 1,699.00",2024-08-12
1293830,NT$ 858.00,2024-08-12
2138330,NT$ 799.00,2024-08-12
2426960,Free,2024-08-12
728880,NT$ 675.00,2024-08-12
2050650,"NT$ 1,250.00",2024-08-12
1304930,NT$ 599.00,2024-08-12
881020,"NT$ 1,180.00",2024-08-12
2305840,NT$ 340.00,2024-08-12
2396980,NT$ 439.00,2024-08-12
779340,"NT$ 1,690.00",2024-08-12
1407200,Free,2024-08-12
1290000,NT$ 790.00,2024-08-12
1243830,NT$ 479.00,2024-08-12
1177980,NT$ 326.00,2024-08-12
2197680,"NT$ 1,490.00",2024-08-12
1477070,NT$ 229.00,2024-08-12
1250410,"NT$ 1,690.00",2024-08-12
699130,NT$ 790.00,2024-08-12
1384160,"NT$ 1,193.00",2024-08-12
990080,"NT$ 1,690.00",2024-08-12
761890,Free,2024-08-12
1286680,NT$ 433.00,2024-08-12
872410,"NT$ 1,790.00",2024-08-12
49520,NT$ 149.00,2024-08-12
1284210,Free,2024-08-12
898750,NT$ 557.00,2024-08-12
1145350,NT$ 488.00,2024-08-12
601510,Free,2024-08-12
1599600,NT$ 131.00,2024-08-12
1118010,"NT$ 1,230.00",2024-08-12
457140,NT$ 378.00,2024-08-12
2519060,"NT$ 2,219.00",2024-08-12
2751000,NT$ 677.00,2024-08-12
1222680,NT$ 199.00,2024-08-12
1672500,"NT$ 1,790.00",2024-08-12
1377580,Free,2024-08-12
1817230,NT$ 510.00,2024-08-12
431240,NT$ 148.00,2024-08-12
2849080,NT$ 328.00,2024-08-12
380600,Free,2024-08-12
546560,NT$ 305.00,2024-08-12
518790,NT$ 318.00,2024-08-12
1817070,"NT$ 1,490.00",2024-08-12
2878980,"NT$ 2,090.00",2024-08-12
2429860,NT$ 238.00,2024-08-12
1876890,NT$ 408.00,2024-08-12
2142790,NT$ 248.00,2024-08-12
673750,NT$ 175.00,2024-08-12
2825190,NT$ 840.00,2024-08-12
2933620,"NT$ 2,219.00",2024-08-12
1693980,NT$ 559.00,2024-08-12
1313140,NT$ 488.00,2024-08-12
1422440,NT$ 699.00,2024-08-12
447040,"NT$ 1,699.00",2024-08-12
934700,"NT$ 1,755.00",2024-08-12
1217060,NT$ 318.00,2024-08-12
899770,NT$ 566.00,2024-08-12
2510710,"NT$ 1,560.00",2024-08-12
1172620,"NT$ 1,088.00",2024-08-12
1888160,"NT$ 1,790.00",2024-08-12
1244460,"NT$ 1,288.00",2024-08-12
2670630,NT$ 238.00,2024-08-12
1259980,NT$ 178.00,2024-08-12
1227890,NT$ 318.00,2024-08-12
1222700,NT$ 159.00,2024-08-12
278080,"NT$ 1,038.00",2024-08-12
2933080,NT$ 328.00,2024-08-12
2208920,"NT$ 1,699.00",2024-08-12
2321470,NT$ 141.00,2024-08-12
1092790,NT$ 151.00,2024-08-12
291550,Free,2024-08-12
1638230,NT$ 179.00,2024-08-12
1475810,NT$ 449.00,2024-08-12
1435790,NT$ 349.00,2024-08-12
851850,"NT$ 1,490.00",2024-08-12
632360,NT$ 588.00,2024-08-12
367520,NT$ 268.00,2024-08-12
1846380,NT$ 199.00,2024-08-12
1959430,NT$ 398.00,2024-08-12
784150,NT$ 999.00,2024-08-12
1948980,NT$ 305.00,2024-08-12
2840770,NT$ 995.00,2024-08-12
2815270,"NT$ 1,199.00",2024-08-12
2484250,Free,2024-08-12
663090,Free,2024-08-12
244210,NT$ 318.00,2024-08-12
1962663,Free,2024-08-12
2400510,NT$ 241.00,2024-08-12
1465460,NT$ 499.00,2024-08-12
2825200,"NT$ 1,400.00",2024-08-12
2666510,NT$ 103.00,2024-08-12
588650,NT$ 698.00,2024-08-12
386940,NT$ 299.00,2024-08-12
1687950,"NT$ 1,790.00",2024-08-12
524220,"NT$ 1,190.00",2024-08-12
2054970,"NT$ 2,180.00",2024-08-12
2161700,"NT$ 1,890.00",2024-08-12
1794680,NT$ 82.00,2024-08-12
1943950,NT$ 186.00,2024-08-12
242760,NT$ 318.00,2024-08-12
204360,NT$ 268.00,2024-08-12
1665460,Free,2024-08-12
1335200,Free,2024-08-12
1469610,NT$ 299.00,2024-08-12
2221490,"NT$ 1,129.00",2024-08-12
1888930,"NT$ 1,490.00",2024-08-12
1351240,NT$ 323.00,2024-08-12
2790720,"NT$ 1,008.00",2024-08-12
787480,NT$ 880.00,2024-08-12
1196590,"NT$ 1,120.00",2024-08-12
1462040,"NT$ 1,990.00",2024-08-12
1627720,"NT$ 1,290.00",2024-08-12
767560,Free,2024-08-12
270880,NT$ 428.00,2024-08-12
2051620,Free,2024-08-12
2244130,NT$ 262.00,2024-08-12
813230,NT$ 449.00,2024-08-12
997010,NT$ 599.00,2024-08-12
2983230,NT$ 99.00,2024-08-12
815370,NT$ 132.00,2024-08-12
534380,NT$ 986.00,2024-08-12
1902690,"NT$ 1,990.00",2024-08-12
2638370,NT$ 328.00,2024-08-12
1837970,Free,2024-08-12
1543030,NT$ 400.00,2024-08-12
2646460,NT$ 599.00,2024-08-12
1606180,NT$ 408.00,2024-08-12
286160,NT$ 328.00,2024-08-12
477160,NT$ 398.00,2024-08-12
805550,"NT$ 1,190.00",2024-08-12
2495450,NT$ 318.00,2024-08-12
2380740,NT$ 408.00,2024-08-12
976730,"NT$ 1,199.00",2024-08-12
1358750,"NT$ 1,490.00",2024-08-12
1790600,"NT$ 1,890.00",2024-08-12
1898300,NT$ 408.00,2024-08-12
933110,Free,2024-08-12
686810,NT$ 899.00,2024-08-12
812140,"NT$ 1,699.00",2024-08-12
1476970,Free,2024-08-12
495910,Free,2024-08-12
1971650,"NT$ 1,790.00",2024-08-12
774171,NT$ 90.00,2024-08-12
2591280,NT$ 820.00,2024-08-12
2325290,Free,2024-08-12
264710,NT$ 895.00,2024-08-12
1350840,NT$ 229.00,2024-08-12
1937780,"NT$ 1,090.00",2024-08-12
1774580,NT$ 899.00,2024-08-12
3080260,NT$ 660.00,2024-08-12
2315690,NT$ 895.00,2024-08-12
1458140,NT$ 340.00,2024-08-12
239140,NT$ 300.00,2024-08-12
2004210,NT$ 398.00,2024-08-12
440900,NT$ 999.00,2024-08-12
850190,NT$ 488.00,2024-08-12
1650010,"NT$ 1,790.00",2024-08-12
1934680,"NT$ 1,018.00",2024-08-12
2488620,"NT$ 1,439.00",2024-08-12
2231380,"NT$ 1,699.00",2024-08-12
2427700,NT$ 214.00,2024-08-12
2051010,"NT$ 1,673.00",2024-08-12
2406770,NT$ 566.00,2024-08-12
2849960,NT$ 488.00,2024-08-12
1549250,Free,2024-08-12
993090,NT$ 138.00,2024-08-12
1677280,"NT$ 1,590.00",2024-08-12
1121560,"NT$ 1,990.00",2024-08-12
1778820,"NT$ 1,990.00",2024-08-12
1716740,"NT$ 1,333.00",2024-08-12
594570,"NT$ 1,690.00",2024-08-12
550470,Free,2024-08-12
2366980,NT$ 296.00,2024-08-12
2459550,NT$ 268.00,2024-08-12
1547000,"NT$ 1,790.00",2024-08-12
2190290,NT$ 149.00,2024-08-12
1681430,NT$ 599.00,2024-08-12
880940,NT$ 268.00,2024-08-12
2622000,Free,2024-08-12
728530,NT$ 595.00,2024-08-12
2991400,NT$ 214.00,2024-08-12
2362300,NT$ 599.00,2024-08-12
2695940,NT$ 102.00,2024-08-12
572890,NT$ 59.00,2024-08-12
463530,NT$ 699.00,2024-08-12
1432860,NT$ 408.00,2024-08-12
2066020,NT$ 122.00,2024-08-12
526870,NT$ 599.00,2024-08-12
2593370,NT$ 188.00,2024-08-12
1509960,NT$ 102.00,2024-08-12
2552430,"NT$ 1,490.00",2024-08-12
379720,NT$ 119.00,2024-08-12
107410,NT$ 698.00,2024-08-12
304390,NT$ 849.00,2024-08-12
3015760,NT$ 249.00,2024-08-12
1209460,NT$ 398.00,2024-08-12
1145360,NT$ 408.00,2024-08-12
2816950,NT$ 299.00,2024-08-12
1289670,NT$ 34.00,2024-08-12
1258080,Free,2024-08-12
1621690,NT$ 328.00,2024-08-12
2399220,NT$ 285.00,2024-08-12
1827180,Free,2024-08-12
1097430,Free,2024-08-12
1371580,NT$ 488.00,2024-08-12
2224460,NT$ 840.00,2024-08-12
1356670,NT$ 650.00,2024-08-12
1458150,NT$ 549.00,2024-08-12
1222140,NT$ 990.00,2024-08-12
284160,NT$ 408.00,2024-08-12
1676840,NT$ 648.00,2024-08-12
2581700,"NT$ 1,490.00",2024-08-12
2074800,NT$ 498.00,2024-08-12
1188930,NT$ 408.00,2024-08-12
1584090,NT$ 170.00,2024-08-12
601150,NT$ 870.00,2024-08-12
2899890,Free,2024-08-12
2903950,"NT$ 1,390.00",2024-08-12
2080690,NT$ 328.00,2024-08-12
2147450,Free,2024-08-12
268910,NT$ 468.00,2024-08-12
1974520,NT$ 238.00,2024-08-12
703080,NT$ 975.00,2024-08-12
1235731,NT$ 549.00,2024-08-12
233450,NT$ 192.00,2024-08-12
558244,NT$ 398.00,2024-08-12
5700,NT$ 662.00,2024-08-12
531130,NT$ 398.00,2024-08-12
1622910,NT$ 566.00,2024-08-12
2195120,NT$ 589.00,2024-08-12
947510,"NT$ 1,260.00",2024-08-12
341800,NT$ 268.00,2024-08-12
1657630,NT$ 549.00,2024-08-12
1232580,NT$ 302.00,2024-08-12
1284190,NT$ 408.00,2024-08-12
2114740,NT$ 599.00,2024-08-12
304212,NT$ 398.00,2024-08-12
1997040,Free,2024-08-12
2490990,"NT$ 1,790.00",2024-08-12
1643310,NT$ 825.00,2024-08-12
2614070,NT$ 285.00,2024-08-12
2786680,NT$ 172.00,2024-08-12
2141580,NT$ 499.00,2024-08-12
2167580,Free,2024-08-12
2835570,NT$ 59.00,2024-08-12
2322010,"NT$ 1,490.00",2024-08-12
403640,NT$ 179.00,2024-08-12
393080,NT$ 655.00,2024-08-12
1190970,NT$ 646.00,2024-08-12
1826140,NT$ 408.00,2024-08-12
1031510,NT$ 297.00,2024-08-12
628070,NT$ 938.00,2024-08-12
1031500,NT$ 297.00,2024-08-12
375450,NT$ 990.00,2024-08-12
2764370,Free,2024-08-12
960170,NT$ 698.00,2024-08-12
2707930,Free,2024-08-12
714010,Free,2024-08-12
2515070,NT$ 662.00,2024-08-12
1637320,NT$ 298.00,2024-08-12
1135230,NT$ 328.00,2024-08-12
824550,NT$ 557.00,2024-08-12
323190,NT$ 488.00,2024-08-12
3060720,NT$ 750.00,2024-08-12
1325200,"NT$ 1,490.00",2024-08-12
1761620,NT$ 219.00,2024-08-12
1295510,"NT$ 1,190.00",2024-08-12
962130,"NT$ 1,088.00",2024-08-12
1274570,NT$ 102.00,2024-08-12
1235734,NT$ 549.00,2024-08-12
1730700,NT$ 197.00,2024-08-12
494840,NT$ 146.00,2024-08-12
2963880,NT$ 96.00,2024-08-12
1273400,NT$ 566.00,2024-08-12
612880,NT$ 179.00,2024-08-12
2555420,NT$ 398.00,2024-08-12
1057090,NT$ 438.00,2024-08-12
391540,NT$ 278.00,2024-08-12
2698780,NT$ 328.00,2024-08-12
292990,NT$ 395.00,2024-08-12
389730,NT$ 247.00,2024-08-12
2369390,"NT$ 1,699.00",2024-08-12
1018830,NT$ 265.00,2024-08-12
1939970,NT$ 731.00,2024-08-12
1566390,NT$ 244.00,2024-08-12
1638220,NT$ 124.00,2024-08-12
1390150,NT$ 186.00,2024-08-12
952060,"NT$ 1,120.00",2024-08-12
2238900,"NT$ 1,490.00",2024-08-12
261640,NT$ 446.00,2024-08-12
1189490,NT$ 236.00,2024-08-12
2106840,NT$ 354.00,2024-08-12
1817190,"NT$ 1,190.00",2024-08-12
418370,NT$ 560.00,2024-08-12
356190,"NT$ 1,095.00",2024-08-12
427730,NT$ 138.00,2024-08-12
1129580,NT$ 899.00,2024-08-12
1206560,NT$ 328.00,2024-08-12
2331330,NT$ 499.00,2024-08-12
2875140,NT$ 214.00,2024-08-12
1169040,NT$ 174.00,2024-08-12
2952300,NT$ 152.00,2024-08-12
1333350,Free,2024-08-12
1184370,NT$ 959.00,2024-08-12
1585220,NT$ 268.00,2024-08-12
924970,"NT$ 1,490.00",2024-08-12
2828160,NT$ 172.00,2024-08-12
1985960,NT$ 399.00,2024-08-12
33369,"NT$ 1,119",2024-08-12
2356560,NT$ 940.00,2024-08-12
460930,"NT$ 1,419.00",2024-08-12
1119730,NT$ 113.00,2024-08-12
393380,"NT$ 1,000.00",2024-08-12
613100,NT$ 408.00,2024-08-12
30424,NT$ 732,2024-08-12
2273430,NT$ 328.00,2024-08-12
1235733,NT$ 549.00,2024-08-12
374320,"NT$ 1,290.00",2024-08-12
529340,"NT$ 1,268.00",2024-08-12
268500,NT$ 89.00,2024-08-12
1084600,NT$ 990.00,2024-08-12
668580,"NT$ 1,590.00",2024-08-12
756800,NT$ 488.00,2024-08-12
2593750,"NT$ 1,050.00",2024-08-12
925580,NT$ 398.00,2024-08-12
2322560,NT$ 150.00,2024-08-12
2477660,NT$ 318.00,2024-08-12
1190000,NT$ 408.00,2024-08-12
1887840,NT$ 549.00,2024-08-12
1465360,NT$ 849.00,2024-08-12
780310,NT$ 488.00,2024-08-12
2052410,NT$ 898.00,2024-08-12
527230,NT$ 318.00,2024-08-12
470220,NT$ 114.00,2024-08-12
2132850,NT$ 268.00,2024-08-12
1162520,NT$ 399.00,2024-08-12
2375550,"NT$ 1,190.00",2024-08-12
602960,NT$ 649.00,2024-08-12
1059990,NT$ 268.00,2024-08-12
1286580,NT$ 383.00,2024-08-12
740130,"NT$ 1,190.00",2024-08-12
837470,NT$ 399.00,2024-08-12
1451940,NT$ 278.00,2024-08-12
1071870,NT$ 80.00,2024-08-12
2524890,Free,2024-08-12
13560,NT$ 457,2024-08-12
1252330,NT$ 359.00,2024-08-12
1216060,NT$ 559.00,2024-08-12
21432,"Your Price:NT$ 2,984",2024-08-12
2738380,NT$ 268.00,2024-08-12
2659960,NT$ 214.00,2024-08-12
1922560,NT$ 799.00,2024-08-12
1316680,NT$ 203.00,2024-08-12
3024580,NT$ 105.00,2024-08-12
1879330,"NT$ 1,190.00",2024-08-12
1173820,NT$ 399.00,2024-08-12
1669980,NT$ 178.00,2024-08-12
199943,NT$ 479.00,2024-08-12
736190,NT$ 132.00,2024-08-12
1649080,NT$ 999.00,2024-08-12
2396910,Free,2024-08-12
1824220,NT$ 568.00,2024-08-12
1948280,NT$ 178.00,2024-08-12
977950,NT$ 118.00,2024-08-12
1164940,NT$ 630.00,2024-08-12
632470,NT$ 568.00,2024-08-12
1029690,NT$ 698.00,2024-08-12
22380,NT$ 149.00,2024-08-12
266410,NT$ 278.00,2024-08-12
262060,NT$ 408.00,2024-08-12
1812450,NT$ 488.00,2024-08-12
233860,NT$ 438.00,2024-08-12
3122150,NT$ 100.00,2024-08-12
223750,Free,2024-08-12
2396240,NT$ 439.00,2024-08-12
858820,NT$ 95.00,2024-08-12
831560,"NT$ 1,990.00",2024-08-12
1367550,NT$ 318.00,2024-08-12
1367080,Free,2024-08-12
12210,NT$ 640.00,2024-08-12
1235732,NT$ 549.00,2024-08-12
594650,NT$ 799.00,2024-08-12
1672970,NT$ 538.00,2024-08-12
201270,NT$ 850.00,2024-08-12
1588010,"NT$ 1,790.00",2024-08-12
2679460,"NT$ 1,890.00",2024-08-12
1056760,NT$ 398.00,2024-08-12
1135690,NT$ 318.00,2024-08-12
1931770,NT$ 549.00,2024-08-12
1286830,Free,2024-08-12
208650,NT$ 667.00,2024-08-12
1641700,NT$ 449.00,2024-08-12
1816550,NT$ 549.00,2024-08-12
883710,"NT$ 1,310.00",2024-08-12
1850570,"NT$ 1,190.00",2024-08-12
2100160,NT$ 238.00,2024-08-12
641320,NT$ 395.00,2024-08-12
42700,NT$ 618.00,2024-08-12
1708850,NT$ 408.00,2024-08-12
1392840,NT$ 328.00,2024-08-12
1361210,"NT$ 1,149.00",2024-08-12
493520,"NT$ 1,190.00",2024-08-12
1235721,NT$ 549.00,2024-08-12
1167630,NT$ 849.00,2024-08-12
1429500,NT$ 498.00,2024-08-12
39394,Your Price:NT$ 288,2024-08-12
1557210,NT$ 349.00,2024-08-12
504230,NT$ 328.00,2024-08-12
799960,Free,2024-08-12
1151450,NT$ 324.00,2024-08-12
1066780,NT$ 599.00,2024-08-12
3782,"NT$ 1,615",2024-08-12
491540,NT$ 566.00,2024-08-12
1436700,NT$ 322.00,2024-08-12
2187220,"NT$ 1,560.00",2024-08-12
1962660,"NT$ 1,109.00",2024-08-12
945360,NT$ 110.00,2024-08-12
495420,NT$ 479.00,2024-08-12
921570,"NT$ 1,950.00",2024-08-12
1593030,NT$ 298.00,2024-08-12
2626940,Free,2024-08-12
914710,NT$ 89.00,2024-08-12
33608,"Your Price:NT$ 1,432",2024-08-12
1771980,NT$ 248.00,2024-08-12
1669000,"NT$ 1,398.00",2024-08-12
2012510,NT$ 678.00,2024-08-12
1929610,NT$ 308.00,2024-08-12
349040,NT$ 590.00,2024-08-12
2161440,NT$ 265.00,2024-08-12
1072420,"NT$ 1,499.00",2024-08-12
1797880,Free,2024-08-12
2138710,NT$ 569.00,2024-08-12
1259420,"NT$ 1,190.00",2024-08-12
476600,NT$ 659.00,2024-08-12
1971870,"NT$ 1,990.00",2024-08-12
305620,NT$ 349.00,2024-08-12
1969870,Free,2024-08-12
38150,NT$ 470.00,2024-08-12
1272080,NT$ 585.00,2024-08-12
1336490,NT$ 699.00,2024-08-12
2186680,NT$ 746.00,2024-08-12
1611600,"NT$ 1,099.00",2024-08-12
1761390,"NT$ 1,090.00",2024-08-12
1084160,NT$ 335.00,2024-08-12
1942280,NT$ 102.00,2024-08-12
392160,NT$ 746.00,2024-08-12
1548850,NT$ 449.00,2024-08-12
1172380,NT$ 274.00,2024-08-12
1230530,NT$ 549.00,2024-08-12
1140620,Free,2024-08-12
1468810,NT$ 318.00,2024-08-12
1746030,NT$ 268.00,2024-08-12
1233260,"NT$ 1,990.00",2024-08-12
581320,NT$ 849.00,2024-08-12
2865490,NT$ 198.00,2024-08-12
435150,"NT$ 1,038.00",2024-08-12
645402,NT$ 895.00,2024-08-12
1151640,"NT$ 1,190.00",2024-08-12
1324130,NT$ 748.00,2024-08-12
1648532,NT$ 292.00,2024-08-12
1328670,NT$ 239.00,2024-08-12
620980,NT$ 488.00,2024-08-12
2924120,NT$ 66.00,2024-08-12
3025990,NT$ 330.00,2024-08-12
2833600,NT$ 328.00,2024-08-12
848450,NT$ 895.00,2024-08-12
1746860,NT$ 299.00,2024-08-12
2492430,Free,2024-08-12
2239150,NT$ 188.00,2024-08-12
227310,NT$ 220.00,2024-08-12
753640,NT$ 459.00,2024-08-12
1230140,NT$ 333.00,2024-08-12
1659420,"NT$ 1,190.00",2024-08-12
1989270,NT$ 238.00,2024-08-12
774181,NT$ 278.00,2024-08-12
1238860,NT$ 164.00,2024-08-12
219990,NT$ 408.00,2024-08-12
228380,NT$ 279.00,2024-08-12
2103140,NT$ 188.00,2024-08-12
2276930,NT$ 118.00,2024-08-12
201810,NT$ 161.00,2024-08-12
508440,NT$ 399.00,2024-08-12
337320,NT$ 328.00,2024-08-12
454650,NT$ 590.00,2024-08-12
1173790,NT$ 399.00,2024-08-12
1020790,"NT$ 1,790.00",2024-08-12
1599660,"NT$ 1,490.00",2024-08-12
1607680,NT$ 174.00,2024-08-12
1904392,NT$ 549.00,2024-08-12
646910,"NT$ 1,419.00",2024-08-12
433340,NT$ 399.00,2024-08-12
2761610,NT$ 310.00,2024-08-12
492720,NT$ 695.00,2024-08-12
3048530,Free,2024-08-12
2450450,"NT$ 1,490.00",2024-08-12
2566270,Free,2024-08-12
282070,NT$ 65.00,2024-08-12
2440510,"NT$ 1,990.00",2024-08-12
550650,Free,2024-08-12
1149550,NT$ 507.00,2024-08-12
339610,Free,2024-08-12
1869820,NT$ 349.00,2024-08-12
1684350,NT$ 379.00,2024-08-12
376210,NT$ 468.00,2024-08-12
1401590,"NT$ 1,359.00",2024-08-12
1818450,Free,2024-08-12
2157560,"NT$ 1,040.00",2024-08-12
1452490,NT$ 238.00,2024-08-12
2371630,Free,2024-08-12
582160,"NT$ 1,699.00",2024-08-12
1938010,NT$ 599.00,2024-08-12
1608070,"NT$ 1,490.00",2024-08-12
1092250,NT$ 79.00,2024-08-12
1382330,"NT$ 1,790.00",2024-08-12
2343790,NT$ 118.00,2024-08-12
1240210,NT$ 166.00,2024-08-12
2693930,NT$ 238.00,2024-08-12
2669320,"NT$ 2,099.00",2024-08-12
2224640,NT$ 299.00,2024-08-12
1173800,NT$ 399.00,2024-08-12
2280,NT$ 285.00,2024-08-12
1335790,NT$ 416.00,2024-08-12
1870150,NT$ 124.00,2024-08-12
629730,NT$ 488.00,2024-08-12
1958220,NT$ 780.00,2024-08-12
1811990,NT$ 328.00,2024-08-12
601050,"NT$ 1,190.00",2024-08-12
24810,NT$ 288.00,2024-08-12
620,NT$ 188.00,2024-08-12
1880360,"NT$ 1,120.00",2024-08-12
570940,NT$ 990.00,2024-08-12
1343240,NT$ 224.00,2024-08-12
243470,NT$ 142.00,2024-08-12
1985820,NT$ 759.00,2024-08-12
692850,"NT$ 1,221.00",2024-08-12
1001270,NT$ 298.00,2024-08-12
2492320,NT$ 160.00,2024-08-12
1149640,NT$ 328.00,2024-08-12
289650,NT$ 849.00,2024-08-12
1211020,NT$ 328.00,2024-08-12
24790,NT$ 288.00,2024-08-12
2790660,NT$ 690.00,2024-08-12
