GameID,Cost,Date
2961880,NT$ 121.00,2024-08-17
541570,NT$ 22.00,2024-08-17
1652250,NT$ 208.00,2024-08-17
2881650,NT$ 152.00,2024-08-17
1286830,Free,2024-08-17
266410,NT$ 278.00,2024-08-17
1135690,NT$ 159.00,2024-08-17
1649080,NT$ 199.00,2024-08-17
2366980,NT$ 349.00,2024-08-17
2790720,"NT$ 1,008.00",2024-08-17
826630,NT$ 131.00,2024-08-17
949230,"NT$ 1,398.00",2024-08-17
1361210,"NT$ 1,149.00",2024-08-17
805550,NT$ 349.00,2024-08-17
1109680,NT$ 438.00,2024-08-17
1363080,NT$ 999.00,2024-08-17
1286680,NT$ 433.00,2024-08-17
2668080,Free,2024-08-17
2400510,NT$ 241.00,2024-08-17
1774580,NT$ 899.00,2024-08-17
1818450,Free,2024-08-17
1284210,Free,2024-08-17
2542770,NT$ 238.00,2024-08-17
2878980,"NT$ 2,090.00",2024-08-17
2013730,NT$ 81.00,2024-08-17
767560,Free,2024-08-17
1693980,NT$ 559.00,2024-08-17
2291060,"NT$ 1,950.00",2024-08-17
1238840,NT$ 164.00,2024-08-17
261640,NT$ 446.00,2024-08-17
220240,NT$ 142.00,2024-08-17
304390,NT$ 849.00,2024-08-17
2488620,"NT$ 1,439.00",2024-08-17
1049590,Free,2024-08-17
1262560,NT$ 80.00,2024-08-17
1113000,NT$ 354.00,2024-08-17
1145350,NT$ 488.00,2024-08-17
567990,NT$ 135.00,2024-08-17
1622910,NT$ 424.00,2024-08-17
239140,NT$ 134.00,2024-08-17
534380,NT$ 847.00,2024-08-17
2396980,NT$ 439.00,2024-08-17
686810,"NT$ 1,085.00",2024-08-17
502500,NT$ 206.00,2024-08-17
1190970,NT$ 484.00,2024-08-17
2756770,NT$ 214.00,2024-08-17
1857090,NT$ 699.00,2024-08-17
1304930,NT$ 599.00,2024-08-17
858210,NT$ 238.00,2024-08-17
1778820,"NT$ 1,990.00",2024-08-17
945360,NT$ 110.00,2024-08-17
2322010,"NT$ 1,490.00",2024-08-17
1948980,NT$ 204.00,2024-08-17
3146530,NT$ 102.00,2024-08-17
2695940,NT$ 81.00,2024-08-17
632360,NT$ 588.00,2024-08-17
1943950,NT$ 186.00,2024-08-17
518790,NT$ 318.00,2024-08-17
517630,NT$ 93.00,2024-08-17
1262350,NT$ 222.00,2024-08-17
1466860,"NT$ 1,088.00",2024-08-17
1222700,NT$ 159.00,2024-08-17
535930,NT$ 178.00,2024-08-17
2379780,NT$ 258.00,2024-08-17
1432850,NT$ 639.00,2024-08-17
814380,"NT$ 1,590.00",2024-08-17
1260320,NT$ 419.00,2024-08-17
1997040,Free,2024-08-17
380600,Free,2024-08-17
1426210,"NT$ 1,099.00",2024-08-17
1696780,,2024-08-17
1407200,Free,2024-08-17
2537920,NT$ 295.00,2024-08-17
1384160,"NT$ 1,193.00",2024-08-17
2492780,NT$ 214.00,2024-08-17
2646130,NT$ 76.00,2024-08-17
1604030,NT$ 566.00,2024-08-17
2366970,NT$ 314.00,2024-08-17
526870,NT$ 599.00,2024-08-17
2015890,NT$ 122.00,2024-08-17
2479810,NT$ 566.00,2024-08-17
494840,NT$ 488.00,2024-08-17
1659040,NT$ 488.00,2024-08-17
1809540,NT$ 650.00,2024-08-17
1971870,"NT$ 1,670.00",2024-08-17
993090,NT$ 138.00,2024-08-17
1177980,NT$ 326.00,2024-08-17
1401590,"NT$ 1,359.00",2024-08-17
3015760,NT$ 249.00,2024-08-17
2995920,,2024-08-17
880940,NT$ 268.00,2024-08-17
992300,NT$ 63.00,2024-08-17
2331540,NT$ 76.00,2024-08-17
2751000,NT$ 677.00,2024-08-17
1574820,NT$ 262.00,2024-08-17
2461850,"NT$ 1,110.00",2024-08-17
286160,NT$ 328.00,2024-08-17
1343400,Free,2024-08-17
2437170,NT$ 702.00,2024-08-17
990080,"NT$ 1,690.00",2024-08-17
1336980,NT$ 995.00,2024-08-17
939960,NT$ 255.00,2024-08-17
2552430,"NT$ 1,490.00",2024-08-17
379720,NT$ 119.00,2024-08-17
374320,"NT$ 1,290.00",2024-08-17
255710,NT$ 768.00,2024-08-17
529340,"NT$ 1,268.00",2024-08-17
393380,"NT$ 1,000.00",2024-08-17
1229490,NT$ 408.00,2024-08-17
1875830,"NT$ 1,790.00",2024-08-17
223750,Free,2024-08-17
1817230,NT$ 510.00,2024-08-17
242760,NT$ 318.00,2024-08-17
1665460,Free,2024-08-17
264710,NT$ 895.00,2024-08-17
2300320,"NT$ 1,199.00",2024-08-17
2050650,"NT$ 1,250.00",2024-08-17
2707930,Free,2024-08-17
1316680,NT$ 226.00,2024-08-17
1222690,NT$ 109.00,2024-08-17
1937780,"NT$ 1,090.00",2024-08-17
2332260,NT$ 117.00,2024-08-17
799960,Free,2024-08-17
1328670,NT$ 239.00,2024-08-17
976730,"NT$ 1,199.00",2024-08-17
1119730,NT$ 113.00,2024-08-17
1718570,NT$ 302.00,2024-08-17
1013320,Free,2024-08-17
431240,NT$ 251.00,2024-08-17
703080,NT$ 975.00,2024-08-17
585420,NT$ 378.00,2024-08-17
1282100,"NT$ 1,100.00",2024-08-17
2280,NT$ 285.00,2024-08-17
1643320,"NT$ 1,699.00",2024-08-17
107410,NT$ 698.00,2024-08-17
212500,Free,2024-08-17
2420110,"NT$ 1,490.00",2024-08-17
1382330,NT$ 537.00,2024-08-17
1328660,NT$ 159.00,2024-08-17
1888930,"NT$ 1,490.00",2024-08-17
22380,NT$ 149.00,2024-08-17
761890,Free,2024-08-17
2790710,NT$ 690.00,2024-08-17
291550,Free,2024-08-17
1794680,NT$ 110.00,2024-08-17
2646460,NT$ 599.00,2024-08-17
457140,NT$ 378.00,2024-08-17
962130,"NT$ 1,088.00",2024-08-17
2815270,"NT$ 1,199.00",2024-08-17
620980,NT$ 488.00,2024-08-17
268910,NT$ 468.00,2024-08-17
2186680,NT$ 746.00,2024-08-17
1465360,NT$ 849.00,2024-08-17
8500,Free,2024-08-17
2380740,NT$ 408.00,2024-08-17
1868140,NT$ 350.00,2024-08-17
1888160,"NT$ 1,790.00",2024-08-17
1874880,NT$ 899.00,2024-08-17
2015880,NT$ 63.00,2024-08-17
1262580,NT$ 119.00,2024-08-17
997010,NT$ 599.00,2024-08-17
1817070,"NT$ 1,490.00",2024-08-17
1147560,NT$ 159.00,2024-08-17
629730,NT$ 488.00,2024-08-17
2167580,Free,2024-08-17
2349820,Free,2024-08-17
688060,NT$ 246.00,2024-08-17
2490990,"NT$ 1,790.00",2024-08-17
1985810,"NT$ 1,899.00",2024-08-17
2689210,NT$ 840.00,2024-08-17
1611600,"NT$ 1,099.00",2024-08-17
2051620,Free,2024-08-17
2054970,"NT$ 2,180.00",2024-08-17
1388880,NT$ 236.00,2024-08-17
1149460,NT$ 566.00,2024-08-17
1217060,NT$ 318.00,2024-08-17
2701210,NT$ 156.00,2024-08-17
1476970,Free,2024-08-17
2445690,NT$ 245.00,2024-08-17
3128600,NT$ 82.00,2024-08-17
1628070,NT$ 207.00,2024-08-17
233270,NT$ 106.00,2024-08-17
570940,NT$ 990.00,2024-08-17
376210,NT$ 468.00,2024-08-17
367520,NT$ 268.00,2024-08-17
1107320,NT$ 566.00,2024-08-17
440900,NT$ 999.00,2024-08-17
1477070,NT$ 229.00,2024-08-17
202970,"NT$ 1,890.00",2024-08-17
1669000,"NT$ 1,398.00",2024-08-17
3080260,NT$ 660.00,2024-08-17
1284190,NT$ 408.00,2024-08-17
2458860,NT$ 329.00,2024-08-17
1063730,"NT$ 1,290.00",2024-08-17
1265920,NT$ 495.00,2024-08-17
1746860,NT$ 299.00,2024-08-17
1789490,NT$ 295.00,2024-08-17
470220,NT$ 114.00,2024-08-17
56437,NT$ 688.00,2024-08-17
1954420,Free,2024-08-17
1898300,NT$ 408.00,2024-08-17
2828160,NT$ 146.00,2024-08-17
899770,NT$ 566.00,2024-08-17
1962660,"NT$ 2,219.00",2024-08-17
1812450,NT$ 488.00,2024-08-17
1164940,NT$ 539.00,2024-08-17
2739590,NT$ 328.00,2024-08-17
324800,NT$ 48.00,2024-08-17
2698780,NT$ 328.00,2024-08-17
1454970,NT$ 595.00,2024-08-17
392160,NT$ 746.00,2024-08-17
1520470,Free,2024-08-17
2591280,NT$ 820.00,2024-08-17
2459550,NT$ 268.00,2024-08-17
1677110,NT$ 306.00,2024-08-17
683320,NT$ 53.00,2024-08-17
1158160,NT$ 899.00,2024-08-17
2141730,NT$ 152.00,2024-08-17
1240440,Free,2024-08-17
678960,NT$ 201.00,2024-08-17
1016800,NT$ 161.00,2024-08-17
1465460,NT$ 499.00,2024-08-17
2933080,NT$ 262.00,2024-08-17
2012510,Free,2024-08-17
2005160,NT$ 434.00,2024-08-17
1880360,NT$ 448.00,2024-08-17
612880,NT$ 179.00,2024-08-17
1206560,NT$ 328.00,2024-08-17
2362300,NT$ 599.00,2024-08-17
1826140,NT$ 408.00,2024-08-17
594570,"NT$ 1,690.00",2024-08-17
2307350,NT$ 599.00,2024-08-17
307690,NT$ 96.00,2024-08-17
1190000,NT$ 408.00,2024-08-17
1533390,NT$ 328.00,2024-08-17
1684350,NT$ 379.00,2024-08-17
1995520,"NT$ 1,290.00",2024-08-17
1139900,NT$ 266.00,2024-08-17
2303350,NT$ 131.00,2024-08-17
936790,NT$ 537.00,2024-08-17
2484110,Free,2024-08-17
2524890,Free,2024-08-17
1244460,"NT$ 1,288.00",2024-08-17
2897760,NT$ 328.00,2024-08-17
1929610,NT$ 308.00,2024-08-17
756800,NT$ 488.00,2024-08-17
996770,NT$ 168.00,2024-08-17
815370,NT$ 132.00,2024-08-17
2004210,NT$ 398.00,2024-08-17
400750,NT$ 566.00,2024-08-17
611670,NT$ 457.00,2024-08-17
1432860,NT$ 408.00,2024-08-17
1235721,NT$ 549.00,2024-08-17
655500,NT$ 566.00,2024-08-17
2561440,NT$ 144.00,2024-08-17
1238860,NT$ 164.00,2024-08-17
958260,Free,2024-08-17
753640,NT$ 459.00,2024-08-17
916440,"NT$ 1,699.00",2024-08-17
1637320,NT$ 298.00,2024-08-17
2708450,NT$ 188.00,2024-08-17
1272080,"NT$ 1,170.00",2024-08-17
2144740,NT$ 396.00,2024-08-17
1341702,NT$ 87.00,2024-08-17
1237950,NT$ 274.00,2024-08-17
1540210,NT$ 663.00,2024-08-17
2396240,NT$ 488.00,2024-08-17
2849080,NT$ 328.00,2024-08-17
766570,Free,2024-08-17
2315690,"NT$ 1,790.00",2024-08-17
359320,NT$ 458.00,2024-08-17
2223840,NT$ 610.00,2024-08-17
1824220,NT$ 568.00,2024-08-17
1435790,NT$ 349.00,2024-08-17
1818750,Free,2024-08-17
2693930,NT$ 190.00,2024-08-17
2963880,NT$ 129.00,2024-08-17
1062520,NT$ 254.00,2024-08-17
2648050,NT$ 295.00,2024-08-17
3009870,NT$ 152.00,2024-08-17
1274570,NT$ 102.00,2024-08-17
323190,NT$ 224.00,2024-08-17
835570,Free,2024-08-17
3110340,NT$ 169.00,2024-08-17
1599600,NT$ 328.00,2024-08-17
19900,NT$ 85.00,2024-08-17
1422440,NT$ 699.00,2024-08-17
2231380,"NT$ 1,699.00",2024-08-17
1145360,NT$ 408.00,2024-08-17
1172380,NT$ 274.00,2024-08-17
2080690,NT$ 328.00,2024-08-17
1017180,NT$ 278.00,2024-08-17
1262572,NT$ 263.00,2024-08-17
516750,NT$ 268.00,2024-08-17
881020,"NT$ 1,180.00",2024-08-17
1167630,NT$ 849.00,2024-08-17
1262600,NT$ 107.00,2024-08-17
1012790,NT$ 292.00,2024-08-17
1475810,NT$ 449.00,2024-08-17
1056640,Free,2024-08-17
282070,NT$ 65.00,2024-08-17
1426300,NT$ 930.00,2024-08-17
55150,"NT$ 1,499.00",2024-08-17
1969870,Free,2024-08-17
22370,NT$ 197.00,2024-08-17
1458150,NT$ 549.00,2024-08-17
2325290,Free,2024-08-17
435150,"NT$ 1,038.00",2024-08-17
1258080,Free,2024-08-17
1235734,NT$ 549.00,2024-08-17
1691320,NT$ 179.00,2024-08-17
9900,Free,2024-08-17
1105420,Free,2024-08-17
1530160,NT$ 392.00,2024-08-17
20920,NT$ 70.00,2024-08-17
244850,NT$ 318.00,2024-08-17
588650,NT$ 698.00,2024-08-17
438040,Free,2024-08-17
1817190,"NT$ 1,190.00",2024-08-17
2878600,NT$ 950.00,2024-08-17
1238040,NT$ 79.00,2024-08-17
1235733,NT$ 549.00,2024-08-17
1129580,NT$ 899.00,2024-08-17
2679460,"NT$ 1,890.00",2024-08-17
900883,NT$ 147.00,2024-08-17
573090,NT$ 408.00,2024-08-17
870780,NT$ 297.00,2024-08-17
480490,NT$ 179.00,2024-08-17
2305840,NT$ 378.00,2024-08-17
2840100,NT$ 638.00,2024-08-17
2881150,NT$ 943.00,2024-08-17
1708850,NT$ 408.00,2024-08-17
454650,NT$ 590.00,2024-08-17
2671070,"NT$ 1,130.00",2024-08-17
813230,NT$ 499.00,2024-08-17
1222140,NT$ 990.00,2024-08-17
1686940,NT$ 188.00,2024-08-17
1601580,NT$ 670.00,2024-08-17
1273400,NT$ 566.00,2024-08-17
667970,NT$ 688.00,2024-08-17
1249970,"NT$ 1,199.00",2024-08-17
2662630,NT$ 779.00,2024-08-17
1527950,NT$ 739.00,2024-08-17
1340480,NT$ 178.00,2024-08-17
2254740,"NT$ 1,074.00",2024-08-17
1098770,NT$ 241.00,2024-08-17
2564860,NT$ 152.00,2024-08-17
1990600,NT$ 681.00,2024-08-17
1607890,NT$ 268.00,2024-08-17
47810,NT$ 79.00,2024-08-17
2131680,NT$ 646.00,2024-08-17
2969160,NT$ 138.00,2024-08-17
1920780,NT$ 341.00,2024-08-17
403640,NT$ 179.00,2024-08-17
47890,NT$ 539.00,2024-08-17
2411231,NT$ 768.00,2024-08-17
330830,NT$ 442.00,2024-08-17
1433140,NT$ 599.00,2024-08-17
1963570,NT$ 384.00,2024-08-17
214950,"NT$ 1,690.00",2024-08-17
1602010,NT$ 207.00,2024-08-17
1840080,"NT$ 1,279.00",2024-08-17
22330,NT$ 117.00,2024-08-17
200210,Free,2024-08-17
386180,Free,2024-08-17
13520,NT$ 85.00,2024-08-17
1089090,NT$ 457.00,2024-08-17
872280,NT$ 495.00,2024-08-17
692890,NT$ 719.00,2024-08-17
983380,NT$ 328.00,2024-08-17
1945340,NT$ 197.00,2024-08-17
635260,NT$ 268.00,2024-08-17
2527390,"NT$ 1,560.00",2024-08-17
1235731,NT$ 549.00,2024-08-17
1465470,NT$ 488.00,2024-08-17
2972990,NT$ 172.00,2024-08-17
1335200,Free,2024-08-17
784150,NT$ 999.00,2024-08-17
2671060,NT$ 508.00,2024-08-17
225540,NT$ 87.00,2024-08-17
2982320,NT$ 790.00,2024-08-17
1588010,"NT$ 1,790.00",2024-08-17
201810,NT$ 161.00,2024-08-17
552500,NT$ 570.00,2024-08-17
1293830,NT$ 858.00,2024-08-17
692850,NT$ 317.00,2024-08-17
2593370,NT$ 188.00,2024-08-17
239030,NT$ 188.00,2024-08-17
1658280,NT$ 559.00,2024-08-17
620,NT$ 188.00,2024-08-17
1371580,NT$ 488.00,2024-08-17
24010,NT$ 488.00,2024-08-17
3133990,"NT$ 1,670.00",2024-08-17
699130,NT$ 790.00,2024-08-17
1211630,NT$ 488.00,2024-08-17
311560,NT$ 170.00,2024-08-17
1333350,Free,2024-08-17
2911250,NT$ 268.00,2024-08-17
1118012,NT$ 299.00,2024-08-17
2311920,NT$ 768.00,2024-08-17
581320,NT$ 849.00,2024-08-17
1592190,NT$ 599.00,2024-08-17
601510,Free,2024-08-17
934700,"NT$ 1,755.00",2024-08-17
1621690,NT$ 328.00,2024-08-17
1816550,NT$ 549.00,2024-08-17
204360,NT$ 268.00,2024-08-17
1904392,NT$ 549.00,2024-08-17
1462040,"NT$ 1,990.00",2024-08-17
2321470,NT$ 188.00,2024-08-17
445980,NT$ 83.00,2024-08-17
1332010,NT$ 539.00,2024-08-17
287700,NT$ 990.00,2024-08-17
613100,NT$ 408.00,2024-08-17
459820,Free,2024-08-17
434170,NT$ 408.00,2024-08-17
1184370,NT$ 959.00,2024-08-17
784080,NT$ 438.00,2024-08-17
391540,NT$ 278.00,2024-08-17
10680,NT$ 99.00,2024-08-17
1677740,Free,2024-08-17
3142390,NT$ 169.00,2024-08-17
243470,NT$ 142.00,2024-08-17
1495320,NT$ 488.00,2024-08-17
2441570,"NT$ 1,200.00",2024-08-17
2952300,NT$ 152.00,2024-08-17
1677280,"NT$ 1,590.00",2024-08-17
2379910,NT$ 110.00,2024-08-17
1959430,NT$ 398.00,2024-08-17
326360,Free,2024-08-17
898750,"NT$ 1,690.00",2024-08-17
714010,Free,2024-08-17
2140610,NT$ 824.00,2024-08-17
2132850,NT$ 268.00,2024-08-17
2060130,NT$ 204.00,2024-08-17
1029690,NT$ 698.00,2024-08-17
1445790,NT$ 268.00,2024-08-17
2124490,"NT$ 1,987.00",2024-08-17
812140,"NT$ 1,699.00",2024-08-17
2195120,NT$ 530.00,2024-08-17
671860,NT$ 410.00,2024-08-17
2513280,"NT$ 1,290.00",2024-08-17
2835570,NT$ 66.00,2024-08-17
1940340,NT$ 599.00,2024-08-17
736190,NT$ 132.00,2024-08-17
1809700,NT$ 590.00,2024-08-17
379430,NT$ 877.00,2024-08-17
401920,NT$ 208.00,2024-08-17
17390,NT$ 134.00,2024-08-17
986130,NT$ 328.00,2024-08-17
12210,NT$ 640.00,2024-08-17
364360,"NT$ 1,690.00",2024-08-17
1549250,Free,2024-08-17
1849250,NT$ 419.00,2024-08-17
2208920,"NT$ 1,699.00",2024-08-17
1073440,"NT$ 1,159.00",2024-08-17
1607680,NT$ 268.00,2024-08-17
1466060,NT$ 366.00,2024-08-17
1041320,Free,2024-08-17
2343790,NT$ 118.00,2024-08-17
2825190,NT$ 840.00,2024-08-17
2989950,NT$ 152.00,2024-08-17
850190,NT$ 488.00,2024-08-17
335300,"NT$ 1,190.00",2024-08-17
632470,NT$ 568.00,2024-08-17
1256670,NT$ 750.00,2024-08-17
42700,"NT$ 1,237.00",2024-08-17
2138610,"NT$ 1,490.00",2024-08-17
901583,,2024-08-17
444090,Free,2024-08-17
1262540,NT$ 119.00,2024-08-17
745920,NT$ 276.00,2024-08-17
747660,NT$ 568.00,2024-08-17
1235730,NT$ 549.00,2024-08-17
1887840,NT$ 549.00,2024-08-17
1771980,NT$ 248.00,2024-08-17
774171,NT$ 90.00,2024-08-17
2473420,NT$ 199.00,2024-08-17
872670,NT$ 328.00,2024-08-17
1985820,"NT$ 1,899.00",2024-08-17
233860,NT$ 438.00,2024-08-17
1318690,NT$ 188.00,2024-08-17
881100,NT$ 318.00,2024-08-17
427730,NT$ 138.00,2024-08-17
1548850,NT$ 599.00,2024-08-17
1989270,NT$ 298.00,2024-08-17
2487480,"NT$ 1,099.00",2024-08-17
1343370,Free,2024-08-17
1371980,NT$ 650.00,2024-08-17
47410,Free,2024-08-17
1627870,NT$ 169.00,2024-08-17
1392840,NT$ 328.00,2024-08-17
983870,NT$ 858.00,2024-08-17
1118200,NT$ 186.00,2024-08-17
848450,NT$ 895.00,2024-08-17
16900,NT$ 438.00,2024-08-17
2221490,"NT$ 1,129.00",2024-08-17
1996010,NT$ 295.00,2024-08-17
2378900,NT$ 150.00,2024-08-17
1558830,NT$ 244.00,2024-08-17
2922540,NT$ 898.00,2024-08-17
1712350,NT$ 566.00,2024-08-17
508440,NT$ 399.00,2024-08-17
1113410,NT$ 268.00,2024-08-17
1225570,NT$ 134.00,2024-08-17
460930,"NT$ 1,419.00",2024-08-17
2854170,NT$ 599.00,2024-08-17
495420,NT$ 479.00,2024-08-17
570660,NT$ 662.00,2024-08-17
1458140,NT$ 488.00,2024-08-17
2510710,"NT$ 1,560.00",2024-08-17
524220,"NT$ 1,190.00",2024-08-17
1939970,NT$ 731.00,2024-08-17
386940,NT$ 299.00,2024-08-17
1746930,NT$ 366.00,2024-08-17
1593030,NT$ 298.00,2024-08-17
1808680,NT$ 262.00,2024-08-17
3116710,NT$ 188.00,2024-08-17
2273430,NT$ 328.00,2024-08-17
371970,NT$ 328.00,2024-08-17
1607250,Free,2024-08-17
2004080,NT$ 208.00,2024-08-17
1252330,NT$ 359.00,2024-08-17
99910,Free,2024-08-17
1235720,NT$ 549.00,2024-08-17
3133780,NT$ 102.00,2024-08-17
208650,NT$ 667.00,2024-08-17
3029990,NT$ 96.00,2024-08-17
2072450,"NT$ 1,890.00",2024-08-17
1657630,NT$ 549.00,2024-08-17
2325830,NT$ 740.00,2024-08-17
493520,"NT$ 1,190.00",2024-08-17
10090,NT$ 655.00,2024-08-17
361420,NT$ 895.00,2024-08-17
2378500,NT$ 188.00,2024-08-17
1721470,Free,2024-08-17
2253310,,2024-08-17
2104240,NT$ 119.00,2024-08-17
975370,NT$ 488.00,2024-08-17
1178490,NT$ 119.00,2024-08-17
1996840,NT$ 863.00,2024-08-17
673750,NT$ 270.00,2024-08-17
