GameID,Cost,Date
1575940,NT$ 596.00,2024-08-19
2183900,"NT$ 1,590.00",2024-08-19
2669320,"NT$ 2,099.00",2024-08-19
2933620,"NT$ 2,219.00",2024-08-19
2138330,NT$ 679.00,2024-08-19
2161700,"NT$ 1,134.00",2024-08-19
1040200,NT$ 288.00,2024-08-19
2582560,"NT$ 2,099.00",2024-08-19
2672610,NT$ 300.00,2024-08-19
1172620,NT$ 652.00,2024-08-19
1151340,NT$ 299.00,2024-08-19
2369390,NT$ 424.00,2024-08-19
2142790,NT$ 248.00,2024-08-19
2778580,"NT$ 1,190.00",2024-08-19
306130,NT$ 179.00,2024-08-19
2567870,NT$ 102.00,2024-08-19
1665460,Free,2024-08-19
1562430,NT$ 486.00,2024-08-19
1846380,NT$ 199.00,2024-08-19
552520,NT$ 254.00,2024-08-19
1353230,NT$ 299.00,2024-08-19
2780980,NT$ 188.00,2024-08-19
1962663,Free,2024-08-19
2059530,NT$ 246.00,2024-08-19
1446780,NT$ 280.00,2024-08-19
1517290,NT$ 239.00,2024-08-19
214490,NT$ 199.00,2024-08-19
1326470,NT$ 488.00,2024-08-19
2215430,"NT$ 1,490.00",2024-08-19
1845910,"NT$ 1,799.00",2024-08-19
1118010,NT$ 455.00,2024-08-19
1144200,NT$ 846.00,2024-08-19
1222680,NT$ 199.00,2024-08-19
49520,NT$ 149.00,2024-08-19
868360,NT$ 138.00,2024-08-19
1237970,NT$ 79.00,2024-08-19
2519060,"NT$ 2,219.00",2024-08-19
2638370,NT$ 328.00,2024-08-19
958260,Free,2024-08-19
1551360,"NT$ 1,688.00",2024-08-19
244210,NT$ 79.00,2024-08-19
1290000,NT$ 553.00,2024-08-19
782330,NT$ 299.00,2024-08-19
1250410,"NT$ 1,690.00",2024-08-19
2561450,NT$ 360.00,2024-08-19
648800,NT$ 468.00,2024-08-19
1232580,NT$ 302.00,2024-08-19
2670630,NT$ 238.00,2024-08-19
2336880,NT$ 884.00,2024-08-19
546560,NT$ 305.00,2024-08-19
270880,NT$ 428.00,2024-08-19
311210,"NT$ 1,998.00",2024-08-19
427410,NT$ 408.00,2024-08-19
1672500,"NT$ 1,790.00",2024-08-19
2890190,NT$ 138.00,2024-08-19
1716740,"NT$ 1,333.00",2024-08-19
284160,NT$ 408.00,2024-08-19
1363080,NT$ 999.00,2024-08-19
2406770,NT$ 566.00,2024-08-19
552990,Free,2024-08-19
298110,NT$ 169.00,2024-08-19
1934680,"NT$ 1,018.00",2024-08-19
728880,NT$ 168.00,2024-08-19
1203620,NT$ 499.00,2024-08-19
1676840,NT$ 388.00,2024-08-19
985810,Free,2024-08-19
1629520,NT$ 160.00,2024-08-19
2808930,Free,2024-08-19
1238840,NT$ 164.00,2024-08-19
2961880,NT$ 121.00,2024-08-19
266410,NT$ 278.00,2024-08-19
1774580,NT$ 899.00,2024-08-19
1284210,Free,2024-08-19
2668080,Free,2024-08-19
949230,"NT$ 1,398.00",2024-08-19
1169040,NT$ 174.00,2024-08-19
1790600,"NT$ 1,890.00",2024-08-19
371660,NT$ 354.00,2024-08-19
355790,NT$ 88.00,2024-08-19
1456940,NT$ 295.00,2024-08-19
2881650,NT$ 152.00,2024-08-19
1693980,NT$ 559.00,2024-08-19
1857090,NT$ 699.00,2024-08-19
2790720,"NT$ 1,008.00",2024-08-19
805550,NT$ 349.00,2024-08-19
2426960,Free,2024-08-19
2878980,"NT$ 2,090.00",2024-08-19
2488620,"NT$ 1,439.00",2024-08-19
1286680,NT$ 433.00,2024-08-19
1649080,NT$ 199.00,2024-08-19
1286830,Free,2024-08-19
1113000,NT$ 354.00,2024-08-19
1262560,NT$ 80.00,2024-08-19
1222700,NT$ 159.00,2024-08-19
2965660,NT$ 152.00,2024-08-19
1818450,Free,2024-08-19
1190970,NT$ 484.00,2024-08-19
534380,NT$ 847.00,2024-08-19
1145350,NT$ 488.00,2024-08-19
239140,NT$ 134.00,2024-08-19
2756770,NT$ 214.00,2024-08-19
2608270,NT$ 295.00,2024-08-19
686810,"NT$ 1,085.00",2024-08-19
261640,NT$ 446.00,2024-08-19
1817230,NT$ 510.00,2024-08-19
2492780,NT$ 214.00,2024-08-19
1659040,NT$ 488.00,2024-08-19
502500,NT$ 206.00,2024-08-19
2366980,NT$ 349.00,2024-08-19
518790,NT$ 318.00,2024-08-19
2840770,"NT$ 1,990.00",2024-08-19
304390,NT$ 849.00,2024-08-19
1943950,NT$ 186.00,2024-08-19
1361210,"NT$ 1,149.00",2024-08-19
1766100,NT$ 113.00,2024-08-19
1778820,"NT$ 1,990.00",2024-08-19
993090,NT$ 138.00,2024-08-19
2526380,Free,2024-08-19
1604030,NT$ 566.00,2024-08-19
632360,NT$ 588.00,2024-08-19
1466860,"NT$ 1,088.00",2024-08-19
2322010,"NT$ 1,490.00",2024-08-19
767560,Free,2024-08-19
1696780,,2024-08-19
1260320,NT$ 419.00,2024-08-19
990080,"NT$ 1,690.00",2024-08-19
220240,NT$ 142.00,2024-08-19
1622910,NT$ 424.00,2024-08-19
945360,NT$ 110.00,2024-08-19
2400510,NT$ 241.00,2024-08-19
1304930,NT$ 599.00,2024-08-19
1135690,NT$ 159.00,2024-08-19
535930,NT$ 178.00,2024-08-19
2695940,NT$ 102.00,2024-08-19
1144400,NT$ 283.00,2024-08-19
1328670,NT$ 239.00,2024-08-19
1426210,"NT$ 1,099.00",2024-08-19
552500,NT$ 114.00,2024-08-19
2379780,NT$ 258.00,2024-08-19
444200,Free,2024-08-19
858210,NT$ 238.00,2024-08-19
2396980,NT$ 439.00,2024-08-19
2646130,NT$ 76.00,2024-08-19
1948980,NT$ 204.00,2024-08-19
3015760,NT$ 249.00,2024-08-19
2751000,NT$ 677.00,2024-08-19
1049590,Free,2024-08-19
2300320,"NT$ 1,199.00",2024-08-19
380600,Free,2024-08-19
526870,NT$ 599.00,2024-08-19
2015890,NT$ 122.00,2024-08-19
1809540,NT$ 650.00,2024-08-19
2013730,NT$ 81.00,2024-08-19
2291060,"NT$ 1,950.00",2024-08-19
1407200,Free,2024-08-19
1384160,"NT$ 1,193.00",2024-08-19
703080,NT$ 975.00,2024-08-19
2479810,NT$ 566.00,2024-08-19
517630,NT$ 93.00,2024-08-19
286160,NT$ 328.00,2024-08-19
2995920,,2024-08-19
2331540,NT$ 76.00,2024-08-19
3146530,NT$ 102.00,2024-08-19
2050650,"NT$ 1,250.00",2024-08-19
814380,"NT$ 1,590.00",2024-08-19
1888930,"NT$ 1,490.00",2024-08-19
2461850,"NT$ 1,110.00",2024-08-19
529340,"NT$ 1,268.00",2024-08-19
1177980,NT$ 326.00,2024-08-19
264710,NT$ 895.00,2024-08-19
393380,"NT$ 1,000.00",2024-08-19
962130,"NT$ 1,088.00",2024-08-19
107410,NT$ 698.00,2024-08-19
1382330,NT$ 537.00,2024-08-19
2593370,NT$ 188.00,2024-08-19
374320,"NT$ 1,290.00",2024-08-19
242760,NT$ 318.00,2024-08-19
992300,NT$ 63.00,2024-08-19
22380,NT$ 149.00,2024-08-19
255710,NT$ 768.00,2024-08-19
291550,Free,2024-08-19
379720,NT$ 119.00,2024-08-19
2437170,NT$ 702.00,2024-08-19
1652250,NT$ 208.00,2024-08-19
2490990,"NT$ 1,790.00",2024-08-19
1328660,NT$ 159.00,2024-08-19
1465360,NT$ 849.00,2024-08-19
2338770,"NT$ 1,790.00",2024-08-19
2707930,Free,2024-08-19
1401590,"NT$ 1,359.00",2024-08-19
541570,NT$ 22.00,2024-08-19
1343400,Free,2024-08-19
1868140,NT$ 350.00,2024-08-19
1898300,NT$ 408.00,2024-08-19
1997040,Free,2024-08-19
223750,Free,2024-08-19
1063730,"NT$ 1,290.00",2024-08-19
1817070,"NT$ 1,490.00",2024-08-19
880940,NT$ 268.00,2024-08-19
2420110,"NT$ 1,490.00",2024-08-19
268910,NT$ 468.00,2024-08-19
1222690,NT$ 109.00,2024-08-19
2051620,Free,2024-08-19
1262580,NT$ 119.00,2024-08-19
1794680,NT$ 110.00,2024-08-19
1096900,NT$ 645.00,2024-08-19
799960,Free,2024-08-19
761890,Free,2024-08-19
939960,NT$ 255.00,2024-08-19
2552430,"NT$ 1,490.00",2024-08-19
2380740,NT$ 408.00,2024-08-19
457140,NT$ 378.00,2024-08-19
1282100,"NT$ 1,100.00",2024-08-19
976730,"NT$ 1,199.00",2024-08-19
2815270,"NT$ 1,199.00",2024-08-19
620980,NT$ 488.00,2024-08-19
2646460,NT$ 599.00,2024-08-19
1611600,"NT$ 1,099.00",2024-08-19
1746860,NT$ 299.00,2024-08-19
1284190,NT$ 408.00,2024-08-19
431240,NT$ 251.00,2024-08-19
1937780,"NT$ 1,090.00",2024-08-19
2015880,NT$ 63.00,2024-08-19
1888160,"NT$ 1,790.00",2024-08-19
494840,NT$ 488.00,2024-08-19
2458860,NT$ 329.00,2024-08-19
1229490,NT$ 408.00,2024-08-19
842180,NT$ 173.00,2024-08-19
2445690,NT$ 245.00,2024-08-19
1603180,NT$ 21.00,2024-08-19
2186680,NT$ 746.00,2024-08-19
440900,NT$ 999.00,2024-08-19
1971870,"NT$ 1,670.00",2024-08-19
1465460,NT$ 499.00,2024-08-19
2790710,NT$ 690.00,2024-08-19
1812450,NT$ 488.00,2024-08-19
1643320,"NT$ 1,699.00",2024-08-19
212500,Free,2024-08-19
367520,NT$ 268.00,2024-08-19
2332260,NT$ 117.00,2024-08-19
1206560,NT$ 328.00,2024-08-19
629730,NT$ 488.00,2024-08-19
2537920,NT$ 295.00,2024-08-19
392160,NT$ 746.00,2024-08-19
10680,NT$ 99.00,2024-08-19
1476970,Free,2024-08-19
567990,NT$ 135.00,2024-08-19
1164940,NT$ 539.00,2024-08-19
1874880,NT$ 899.00,2024-08-19
997010,NT$ 599.00,2024-08-19
570940,NT$ 990.00,2024-08-19
1574820,NT$ 262.00,2024-08-19
1107320,NT$ 566.00,2024-08-19
376210,NT$ 468.00,2024-08-19
1477070,NT$ 229.00,2024-08-19
2280,NT$ 285.00,2024-08-19
202970,"NT$ 1,890.00",2024-08-19
2054970,"NT$ 2,180.00",2024-08-19
3080260,NT$ 660.00,2024-08-19
2698780,NT$ 328.00,2024-08-19
766570,Free,2024-08-19
1016800,NT$ 161.00,2024-08-19
1880360,NT$ 448.00,2024-08-19
1149460,NT$ 566.00,2024-08-19
1875830,"NT$ 1,790.00",2024-08-19
2362300,NT$ 599.00,2024-08-19
815370,NT$ 132.00,2024-08-19
756800,NT$ 488.00,2024-08-19
1262350,NT$ 222.00,2024-08-19
678960,NT$ 201.00,2024-08-19
1826140,NT$ 408.00,2024-08-19
1238860,NT$ 164.00,2024-08-19
233270,NT$ 106.00,2024-08-19
1454970,NT$ 595.00,2024-08-19
2739590,NT$ 328.00,2024-08-19
2591280,NT$ 820.00,2024-08-19
1432850,NT$ 639.00,2024-08-19
1533390,NT$ 328.00,2024-08-19
2828160,NT$ 146.00,2024-08-19
1336980,NT$ 995.00,2024-08-19
1684350,NT$ 379.00,2024-08-19
1190000,NT$ 408.00,2024-08-19
1432860,NT$ 408.00,2024-08-19
1244460,"NT$ 1,288.00",2024-08-19
1237950,NT$ 274.00,2024-08-19
2529170,NT$ 113.00,2024-08-19
400750,NT$ 566.00,2024-08-19
1669000,"NT$ 1,398.00",2024-08-19
1145360,NT$ 408.00,2024-08-19
2701210,NT$ 156.00,2024-08-19
594570,"NT$ 1,690.00",2024-08-19
1172380,NT$ 274.00,2024-08-19
1265920,NT$ 495.00,2024-08-19
2897760,NT$ 328.00,2024-08-19
1235721,NT$ 549.00,2024-08-19
916440,"NT$ 1,699.00",2024-08-19
1158160,NT$ 899.00,2024-08-19
1240440,Free,2024-08-19
2141730,NT$ 152.00,2024-08-19
1217060,NT$ 318.00,2024-08-19
585420,NT$ 378.00,2024-08-19
835570,Free,2024-08-19
1316680,NT$ 226.00,2024-08-19
1167630,NT$ 849.00,2024-08-19
1599600,NT$ 328.00,2024-08-19
2849080,NT$ 328.00,2024-08-19
1954420,Free,2024-08-19
2223840,NT$ 610.00,2024-08-19
1962660,"NT$ 2,219.00",2024-08-19
2689210,NT$ 840.00,2024-08-19
307690,NT$ 96.00,2024-08-19
324800,NT$ 48.00,2024-08-19
2080690,NT$ 328.00,2024-08-19
1282550,NT$ 101.00,2024-08-19
612880,NT$ 179.00,2024-08-19
1985810,"NT$ 1,899.00",2024-08-19
2366970,NT$ 314.00,2024-08-19
323190,NT$ 224.00,2024-08-19
1139900,NT$ 266.00,2024-08-19
1274570,NT$ 102.00,2024-08-19
1824220,NT$ 568.00,2024-08-19
2524890,Free,2024-08-19
753640,NT$ 459.00,2024-08-19
1718570,NT$ 302.00,2024-08-19
2878600,NT$ 950.00,2024-08-19
1726120,NT$ 95.00,2024-08-19
1458150,NT$ 549.00,2024-08-19
655500,NT$ 566.00,2024-08-19
516750,NT$ 268.00,2024-08-19
2396240,NT$ 488.00,2024-08-19
899770,NT$ 566.00,2024-08-19
2325290,Free,2024-08-19
454650,NT$ 590.00,2024-08-19
1235733,NT$ 549.00,2024-08-19
2881150,NT$ 943.00,2024-08-19
282070,NT$ 65.00,2024-08-19
244850,NT$ 318.00,2024-08-19
1637320,NT$ 298.00,2024-08-19
1109680,NT$ 438.00,2024-08-19
20920,NT$ 70.00,2024-08-19
2840100,NT$ 638.00,2024-08-19
1817190,"NT$ 1,190.00",2024-08-19
49540,NT$ 209.00,2024-08-19
2307350,NT$ 599.00,2024-08-19
1262572,NT$ 263.00,2024-08-19
359320,NT$ 458.00,2024-08-19
326360,Free,2024-08-19
1435790,NT$ 349.00,2024-08-19
1945340,NT$ 197.00,2024-08-19
3128600,NT$ 82.00,2024-08-19
1249970,"NT$ 1,199.00",2024-08-19
870780,NT$ 297.00,2024-08-19
435150,"NT$ 1,038.00",2024-08-19
2004210,NT$ 398.00,2024-08-19
588650,NT$ 698.00,2024-08-19
22370,NT$ 197.00,2024-08-19
2144740,NT$ 396.00,2024-08-19
1330000,NT$ 196.00,2024-08-19
1332010,NT$ 539.00,2024-08-19
611670,NT$ 457.00,2024-08-19
934700,"NT$ 1,755.00",2024-08-19
1235734,NT$ 549.00,2024-08-19
1465470,NT$ 488.00,2024-08-19
1105420,Free,2024-08-19
881020,"NT$ 1,180.00",2024-08-19
635260,NT$ 268.00,2024-08-19
470220,NT$ 285.00,2024-08-19
2671070,"NT$ 1,130.00",2024-08-19
1607890,NT$ 268.00,2024-08-19
1273400,NT$ 566.00,2024-08-19
688060,NT$ 246.00,2024-08-19
1520470,Free,2024-08-19
403640,NT$ 179.00,2024-08-19
242640,NT$ 56.00,2024-08-19
1929610,NT$ 308.00,2024-08-19
1262600,NT$ 107.00,2024-08-19
1129580,NT$ 899.00,2024-08-19
611790,NT$ 549.00,2024-08-19
936790,NT$ 537.00,2024-08-19
1235731,NT$ 549.00,2024-08-19
1686940,NT$ 188.00,2024-08-19
2561440,NT$ 144.00,2024-08-19
2012510,Free,2024-08-19
784150,NT$ 999.00,2024-08-19
1335200,Free,2024-08-19
573090,NT$ 408.00,2024-08-19
480490,NT$ 179.00,2024-08-19
1995520,"NT$ 1,290.00",2024-08-19
620,NT$ 188.00,2024-08-19
3066910,NT$ 121.00,2024-08-19
2303350,NT$ 131.00,2024-08-19
1658280,NT$ 559.00,2024-08-19
1602010,NT$ 207.00,2024-08-19
1062520,NT$ 254.00,2024-08-19
47890,NT$ 539.00,2024-08-19
22330,NT$ 117.00,2024-08-19
1089090,NT$ 457.00,2024-08-19
2231380,"NT$ 1,699.00",2024-08-19
1422440,NT$ 699.00,2024-08-19
1601580,NT$ 670.00,2024-08-19
1238040,NT$ 79.00,2024-08-19
1262540,NT$ 119.00,2024-08-19
363890,NT$ 247.00,2024-08-19
2933080,NT$ 262.00,2024-08-19
1368210,NT$ 79.00,2024-08-19
19900,NT$ 85.00,2024-08-19
1549970,NT$ 790.00,2024-08-19
2254740,"NT$ 1,074.00",2024-08-19
1423900,NT$ 79.00,2024-08-19
2459550,NT$ 268.00,2024-08-19
2671060,NT$ 508.00,2024-08-19
2167580,Free,2024-08-19
2487480,"NT$ 1,099.00",2024-08-19
1708850,NT$ 408.00,2024-08-19
1017180,NT$ 278.00,2024-08-19
9900,Free,2024-08-19
613100,NT$ 408.00,2024-08-19
2963880,NT$ 129.00,2024-08-19
1540210,NT$ 663.00,2024-08-19
1222140,NT$ 990.00,2024-08-19
1990600,NT$ 681.00,2024-08-19
667970,NT$ 688.00,2024-08-19
1184370,NT$ 959.00,2024-08-19
812140,"NT$ 1,699.00",2024-08-19
1904392,NT$ 549.00,2024-08-19
1527950,NT$ 739.00,2024-08-19
900883,NT$ 147.00,2024-08-19
1816550,NT$ 549.00,2024-08-19
2411231,NT$ 768.00,2024-08-19
55150,"NT$ 1,499.00",2024-08-19
1426300,NT$ 930.00,2024-08-19
2708450,NT$ 188.00,2024-08-19
1293830,NT$ 858.00,2024-08-19
330830,NT$ 442.00,2024-08-19
1818750,Free,2024-08-19
42700,"NT$ 1,237.00",2024-08-19
872280,NT$ 495.00,2024-08-19
683320,NT$ 53.00,2024-08-19
47810,NT$ 79.00,2024-08-19
813230,NT$ 499.00,2024-08-19
386180,Free,2024-08-19
983380,NT$ 328.00,2024-08-19
692850,NT$ 317.00,2024-08-19
1621690,NT$ 328.00,2024-08-19
2662630,NT$ 779.00,2024-08-19
2542770,NT$ 238.00,2024-08-19
364360,"NT$ 1,690.00",2024-08-19
391540,NT$ 278.00,2024-08-19
17390,NT$ 134.00,2024-08-19
1475810,NT$ 449.00,2024-08-19
1225570,NT$ 134.00,2024-08-19
2305840,NT$ 378.00,2024-08-19
225540,NT$ 87.00,2024-08-19
1849250,NT$ 419.00,2024-08-19
2311920,NT$ 768.00,2024-08-19
1588010,"NT$ 1,790.00",2024-08-19
1789490,NT$ 295.00,2024-08-19
1530160,NT$ 392.00,2024-08-19
1056640,Free,2024-08-19
493340,NT$ 958.00,2024-08-19
736220,NT$ 694.00,2024-08-19
1801110,NT$ 99.00,2024-08-19
671860,NT$ 410.00,2024-08-19
581320,NT$ 849.00,2024-08-19
201810,NT$ 161.00,2024-08-19
632470,NT$ 568.00,2024-08-19
371970,NT$ 328.00,2024-08-19
1959430,NT$ 398.00,2024-08-19
1458140,NT$ 488.00,2024-08-19
2982320,NT$ 790.00,2024-08-19
200210,Free,2024-08-19
1258080,Free,2024-08-19
692890,NT$ 719.00,2024-08-19
2835570,NT$ 66.00,2024-08-19
2679460,"NT$ 1,890.00",2024-08-19
1669980,NT$ 178.00,2024-08-19
736190,NT$ 132.00,2024-08-19
204360,NT$ 268.00,2024-08-19
2315690,"NT$ 1,790.00",2024-08-19
784080,NT$ 438.00,2024-08-19
983870,NT$ 858.00,2024-08-19
2321470,NT$ 188.00,2024-08-19
1495320,NT$ 488.00,2024-08-19
1677110,NT$ 306.00,2024-08-19
1887840,NT$ 549.00,2024-08-19
1593500,"NT$ 1,190.00",2024-08-19
2969160,NT$ 138.00,2024-08-19
1062090,NT$ 408.00,2024-08-19
1392840,NT$ 328.00,2024-08-19
2140610,NT$ 824.00,2024-08-19
1380070,NT$ 408.00,2024-08-19
1286580,NT$ 263.00,2024-08-19
1712350,NT$ 566.00,2024-08-19
714010,Free,2024-08-19
2124490,"NT$ 1,987.00",2024-08-19
1571200,Free,2024-08-19
2221490,"NT$ 1,129.00",2024-08-19
1118012,NT$ 299.00,2024-08-19
287700,NT$ 990.00,2024-08-19
826630,NT$ 131.00,2024-08-19
848450,NT$ 895.00,2024-08-19
1989270,NT$ 298.00,2024-08-19
1627720,"NT$ 1,290.00",2024-08-19
1656330,NT$ 158.00,2024-08-19
2132850,NT$ 268.00,2024-08-19
24010,NT$ 488.00,2024-08-19
2325830,NT$ 740.00,2024-08-19
2131680,NT$ 646.00,2024-08-19
508440,NT$ 399.00,2024-08-19
1029690,NT$ 698.00,2024-08-19
2952300,NT$ 152.00,2024-08-19
901583,,2024-08-19
13520,NT$ 85.00,2024-08-19
1013320,Free,2024-08-19
427730,NT$ 138.00,2024-08-19
1969870,Free,2024-08-19
219990,NT$ 408.00,2024-08-19
669330,NT$ 268.00,2024-08-19
1549250,Free,2024-08-19
16900,NT$ 438.00,2024-08-19
2349820,Free,2024-08-19
2195120,NT$ 530.00,2024-08-19
2693930,NT$ 190.00,2024-08-19
214950,"NT$ 1,690.00",2024-08-19
208650,NT$ 667.00,2024-08-19
12210,NT$ 640.00,2024-08-19
933110,Free,2024-08-19
1466060,NT$ 366.00,2024-08-19
233860,NT$ 438.00,2024-08-19
1235732,NT$ 549.00,2024-08-19
1318690,NT$ 188.00,2024-08-19
2343790,NT$ 118.00,2024-08-19
1119730,NT$ 378.00,2024-08-19
1607250,Free,2024-08-19
2133640,NT$ 137.00,2024-08-19
1940340,NT$ 599.00,2024-08-19
2132750,NT$ 84.00,2024-08-19
1333350,Free,2024-08-19
1996840,NT$ 863.00,2024-08-19
1343370,Free,2024-08-19
1235730,NT$ 549.00,2024-08-19
975370,NT$ 488.00,2024-08-19
1809700,NT$ 590.00,2024-08-19
1256670,NT$ 750.00,2024-08-19
1150440,"NT$ 1,099.00",2024-08-19
1657630,NT$ 549.00,2024-08-19
1178490,NT$ 119.00,2024-08-19
495420,NT$ 479.00,2024-08-19
1548850,NT$ 599.00,2024-08-19
8500,Free,2024-08-19
881100,NT$ 318.00,2024-08-19
1938010,NT$ 599.00,2024-08-19
509980,NT$ 379.00,2024-08-19
2543810,NT$ 270.00,2024-08-19
1211020,NT$ 328.00,2024-08-19
1118200,NT$ 186.00,2024-08-19
850190,NT$ 488.00,2024-08-19
601510,Free,2024-08-19
673750,NT$ 270.00,2024-08-19
460930,"NT$ 1,419.00",2024-08-19
699130,NT$ 790.00,2024-08-19
1433140,NT$ 599.00,2024-08-19
2378500,NT$ 188.00,2024-08-19
1462040,"NT$ 1,990.00",2024-08-19
1235720,NT$ 549.00,2024-08-19
1672970,NT$ 538.00,2024-08-19
775500,NT$ 238.00,2024-08-19
444090,Free,2024-08-19
465250,NT$ 46.00,2024-08-19
986130,NT$ 328.00,2024-08-19
2072450,"NT$ 1,890.00",2024-08-19
2325832,NT$ 270.00,2024-08-19
205100,NT$ 80.00,2024-08-19
2183930,NT$ 508.00,2024-08-19
239030,NT$ 188.00,2024-08-19
434170,NT$ 408.00,2024-08-19
2253310,,2024-08-19
335300,"NT$ 1,190.00",2024-08-19
1677740,Free,2024-08-19
1092790,NT$ 378.00,2024-08-19
1277400,"NT$ 1,230.00",2024-08-19
602960,NT$ 649.00,2024-08-19
606150,NT$ 47.00,2024-08-19
2911250,NT$ 268.00,2024-08-19
1922560,NT$ 799.00,2024-08-19
2891710,NT$ 270.00,2024-08-19
1592190,NT$ 599.00,2024-08-19
1113410,NT$ 268.00,2024-08-19
438040,Free,2024-08-19
1238060,NT$ 107.00,2024-08-19
401920,NT$ 208.00,2024-08-19
1547000,"NT$ 1,790.00",2024-08-19
1388880,NT$ 236.00,2024-08-19
1149620,NT$ 328.00,2024-08-19
2378900,NT$ 150.00,2024-08-19
379430,NT$ 877.00,2024-08-19
505460,NT$ 438.00,2024-08-19
1235722,NT$ 549.00,2024-08-19
2825190,NT$ 840.00,2024-08-19
2401970,"NT$ 1,250.00",2024-08-19
1771980,NT$ 248.00,2024-08-19
2484110,Free,2024-08-19
1303182,NT$ 768.00,2024-08-19
1295510,"NT$ 1,190.00",2024-08-19
1593030,NT$ 298.00,2024-08-19
22320,NT$ 187.00,2024-08-19
747660,NT$ 568.00,2024-08-19
1509960,NT$ 102.00,2024-08-19
3110340,NT$ 169.00,2024-08-19
1150690,NT$ 318.00,2024-08-19
1371580,NT$ 488.00,2024-08-19
1211630,NT$ 488.00,2024-08-19
1238000,NT$ 219.00,2024-08-19
2648050,NT$ 295.00,2024-08-19
1252330,NT$ 359.00,2024-08-19
2473420,NT$ 199.00,2024-08-19
492720,NT$ 695.00,2024-08-19
293760,NT$ 488.00,2024-08-19
