GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1426478,1818773,2024-08-19
570,2,714897,1295114,2024-08-19
578080,3,709078,3257248,2024-08-19
2923300,4,619491,917272,2024-08-19
1203220,5,282622,385770,2024-08-19
1172470,6,255520,624473,2024-08-19
271590,7,181546,364548,2024-08-19
2139460,8,168562,231668,2024-08-19
252490,9,124691,245243,2024-08-19
431960,10,123012,150375,2024-08-19
1086940,11,119775,875343,2024-08-19
1245620,12,117257,953426,2024-08-19
413150,13,114810,236614,2024-08-19
238960,14,109001,229337,2024-08-19
251570,15,97955,125419,2024-08-19
236390,16,97935,121318,2024-08-19
1938090,17,96523,491670,2024-08-19
2252570,18,76811,89478,2024-08-19
440,19,75387,253997,2024-08-19
289070,20,73884,162657,2024-08-19
2074920,21,70453,264860,2024-08-19
2195250,22,69966,107359,2024-08-19
359550,23,69505,201933,2024-08-19
582010,24,68125,334684,2024-08-19
230410,25,59184,189837,2024-08-19
594650,26,58131,60124,2024-08-19
221100,27,57274,73418,2024-08-19
394360,28,57148,78108,2024-08-19
1782210,29,55518,75967,2024-08-19
381210,30,52831,105093,2024-08-19
322330,31,49805,115925,2024-08-19
2357570,32,48559,75608,2024-08-19
1091500,33,48338,1054388,2024-08-19
480,34,48282,102705,2024-08-19
438100,35,47030,52956,2024-08-19
1222670,36,46957,96328,2024-08-19
1248130,37,45564,105636,2024-08-19
227300,38,44468,69754,2024-08-19
1281930,39,44105,47602,2024-08-19
2709570,40,43714,47836,2024-08-19
1966720,41,43510,240817,2024-08-19
1623730,42,42626,2101867,2024-08-19
1085660,43,42318,316750,2024-08-19
436150,44,42239,47136,2024-08-19
1174180,45,41858,77655,2024-08-19
346110,46,41497,248405,2024-08-19
1238810,47,41479,116104,2024-08-19
39210,48,41466,95150,2024-08-19
553850,49,38391,458709,2024-08-19
1366800,50,38258,38258,2024-08-19
105600,51,38253,489886,2024-08-19
3047030,52,37555,38838,2024-08-19
489830,53,35614,69906,2024-08-19
4000,54,35139,73863,2024-08-19
108600,55,33783,65505,2024-08-19
550,56,33081,162399,2024-08-19
892970,57,32309,502387,2024-08-19
377160,58,32262,472962,2024-08-19
739630,59,31392,112717,2024-08-19
292030,60,31063,103329,2024-08-19
304930,61,31060,112703,2024-08-19
294100,62,31007,62257,2024-08-19
261550,63,30986,248216,2024-08-19
1449850,64,29866,262689,2024-08-19
1142710,65,29788,166754,2024-08-19
252950,66,29272,147632,2024-08-19
2344520,67,28950,39782,2024-08-19
2977660,68,28383,90669,2024-08-19
1599340,69,28281,1325305,2024-08-19
1818450,70,26017,38437,2024-08-19
1364780,71,25374,70573,2024-08-19
275850,72,24612,212613,2024-08-19
813780,73,24185,38725,2024-08-19
1158310,74,24184,98872,2024-08-19
2016590,75,23752,57164,2024-08-19
1568590,76,23616,702845,2024-08-19
2448970,77,23179,39325,2024-08-19
250900,78,22103,70701,2024-08-19
