GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
2358720,1,2068291,2415714,2024-08-27
730,2,1305855,1818773,2024-08-27
578080,3,617742,3257248,2024-08-27
570,4,603433,1295114,2024-08-27
2923300,5,451837,917272,2024-08-27
1203220,6,236971,385770,2024-08-27
1172470,7,199474,624473,2024-08-27
271590,8,156004,364548,2024-08-27
2139460,9,135619,231668,2024-08-27
431960,10,116835,150375,2024-08-27
252490,11,100219,245243,2024-08-27
1086940,12,86596,875343,2024-08-27
413150,13,85687,236614,2024-08-27
236390,14,77230,121318,2024-08-27
1938090,15,76179,491670,2024-08-27
238960,16,73846,229337,2024-08-27
2252570,17,72745,89478,2024-08-27
289070,18,69089,162657,2024-08-27
1245620,19,66588,953426,2024-08-27
440,20,66019,253997,2024-08-27
582010,21,62937,334684,2024-08-27
359550,22,60501,201933,2024-08-27
251570,23,60178,125419,2024-08-27
230410,24,58522,189837,2024-08-27
2195250,25,58308,107359,2024-08-27
2357570,26,51636,75608,2024-08-27
1782210,27,48627,75967,2024-08-27
394360,28,47710,78108,2024-08-27
221100,29,46643,73418,2024-08-27
381210,30,44780,105093,2024-08-27
480,31,43340,102705,2024-08-27
2074920,32,42553,264860,2024-08-27
436150,33,42383,47136,2024-08-27
322330,34,40491,115925,2024-08-27
1222670,35,39863,96328,2024-08-27
1248130,36,39757,105636,2024-08-27
3047030,37,36868,40421,2024-08-27
227300,38,36626,69754,2024-08-27
438100,39,36364,52956,2024-08-27
1366800,40,34802,41113,2024-08-27
1281930,41,33048,47602,2024-08-27
346110,42,32843,248405,2024-08-27
1085660,43,32447,316750,2024-08-27
594650,44,32435,60124,2024-08-27
1091500,45,30730,1054388,2024-08-27
39210,46,30549,95150,2024-08-27
4000,47,30282,73863,2024-08-27
105600,48,30153,489886,2024-08-27
1623730,49,30153,2101867,2024-08-27
304930,50,29589,112703,2024-08-27
1174180,51,28433,77655,2024-08-27
1142710,52,28270,166754,2024-08-27
1966720,53,28225,240817,2024-08-27
2709570,54,28114,47836,2024-08-27
1238810,55,28073,116104,2024-08-27
252950,56,27821,147632,2024-08-27
2977660,57,27540,90669,2024-08-27
2344520,58,27334,39782,2024-08-27
513710,59,26627,68322,2024-08-27
489830,60,26623,69906,2024-08-27
550,61,26271,162399,2024-08-27
739630,62,26104,112717,2024-08-27
1449850,63,25688,262689,2024-08-27
108600,64,25571,65505,2024-08-27
294100,65,25222,62257,2024-08-27
1158310,66,25170,98872,2024-08-27
1818450,67,24752,38437,2024-08-27
892970,68,23848,502387,2024-08-27
1364780,69,23727,70573,2024-08-27
553850,70,23447,458709,2024-08-27
261550,71,22649,248216,2024-08-27
377160,72,22369,472962,2024-08-27
1599340,73,21738,1325305,2024-08-27
1049590,74,21017,52853,2024-08-27
292030,75,20753,103329,2024-08-27
218620,76,20635,247709,2024-08-27
8930,77,20480,91363,2024-08-27
1446780,78,20279,231360,2024-08-27
250900,79,18493,70701,2024-08-27
1329410,80,18450,39075,2024-08-27
813780,81,18416,38725,2024-08-27
1623660,82,18112,97173,2024-08-27
629520,83,17990,21920,2024-08-27
1905180,84,17963,20080,2024-08-27
