GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1277883,1818773,2024-08-14
578080,2,661738,3257248,2024-08-14
570,3,645651,1295114,2024-08-14
2923300,4,502869,917272,2024-08-14
1203220,5,266452,385770,2024-08-14
1172470,6,231114,624473,2024-08-14
271590,7,162670,364548,2024-08-14
2139460,8,138235,231668,2024-08-14
431960,9,118928,150375,2024-08-14
252490,10,117703,245243,2024-08-14
238960,11,110479,229337,2024-08-14
413150,12,106690,236614,2024-08-14
1245620,13,97728,953426,2024-08-14
1086940,14,88657,875343,2024-08-14
236390,15,85777,121318,2024-08-14
1938090,16,80540,491670,2024-08-14
251570,17,78902,125419,2024-08-14
440,18,74584,253997,2024-08-14
2074920,19,67469,264860,2024-08-14
2252570,20,62836,89478,2024-08-14
2195250,21,60541,107359,2024-08-14
1782210,22,60220,75967,2024-08-14
359550,23,60067,201933,2024-08-14
289070,24,57711,162657,2024-08-14
582010,25,55730,334684,2024-08-14
381210,26,54611,105093,2024-08-14
230410,27,53784,189837,2024-08-14
394360,28,49375,78108,2024-08-14
221100,29,48855,73418,2024-08-14
2709570,30,47836,47836,2024-08-14
322330,31,47570,115925,2024-08-14
1085660,32,44503,316750,2024-08-14
2357570,33,44248,75608,2024-08-14
1281930,34,42547,47602,2024-08-14
480,35,42324,102705,2024-08-14
39210,36,41885,95150,2024-08-14
436150,37,40255,47136,2024-08-14
1623730,38,39079,2101867,2024-08-14
1222670,39,38681,96328,2024-08-14
105600,40,38293,489886,2024-08-14
1238810,41,37773,116104,2024-08-14
3016800,42,37570,51382,2024-08-14
346110,43,36537,248405,2024-08-14
1174180,44,36425,77655,2024-08-14
2977660,45,36403,90669,2024-08-14
553850,46,36364,458709,2024-08-14
227300,47,35779,69754,2024-08-14
1248130,48,35736,105636,2024-08-14
438100,49,34406,52956,2024-08-14
1366800,50,33101,35101,2024-08-14
4000,51,32200,73863,2024-08-14
304930,52,31993,112703,2024-08-14
3047030,53,31929,38782,2024-08-14
2344520,54,30809,39782,2024-08-14
1091500,55,30254,1054388,2024-08-14
550,56,29717,162399,2024-08-14
108600,57,27550,65505,2024-08-14
1449850,58,27223,262689,2024-08-14
252950,59,27074,147632,2024-08-14
489830,60,26924,69906,2024-08-14
1364780,61,26635,70573,2024-08-14
261550,62,26316,248216,2024-08-14
377160,63,26166,472962,2024-08-14
739630,64,25571,112717,2024-08-14
892970,65,25355,502387,2024-08-14
294100,66,25304,62257,2024-08-14
1818450,67,25094,38437,2024-08-14
1599340,68,24514,1325305,2024-08-14
1142710,69,23456,166754,2024-08-14
548430,70,22154,54160,2024-08-14
275850,71,22045,212613,2024-08-14
2016590,72,21816,57164,2024-08-14
292030,73,21694,103329,2024-08-14
2709440,74,21262,21806,2024-08-14
250900,75,20479,70701,2024-08-14
218620,76,20428,247709,2024-08-14
2448970,77,20393,39325,2024-08-14
1568590,78,20273,702845,2024-08-14
513710,79,20171,68322,2024-08-14
1158310,80,20104,98872,2024-08-14
1049590,81,19446,52853,2024-08-14
1238840,82,19169,53714,2024-08-14
813780,83,18760,38725,2024-08-14
2338770,84,18409,30363,2024-08-14
960090,85,17992,53943,2024-08-14
629520,86,17918,21920,2024-08-14
1623660,87,17669,97173,2024-08-14
322170,88,17590,88346,2024-08-14
8930,89,17493,91363,2024-08-14
236850,90,17456,48165,2024-08-14
1905180,91,17324,20080,2024-08-14
284160,92,17276,26844,2024-08-14
646570,93,17014,33086,2024-08-14
766570,94,16811,24544,2024-08-14
1293830,95,16094,75689,2024-08-14
393380,96,16080,35151,2024-08-14
582660,97,15871,60395,2024-08-14
427520,98,15606,34700,2024-08-14
