GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1250645,1818773,2024-08-07
570,2,668302,1295114,2024-08-07
578080,3,607669,3257248,2024-08-07
2923300,4,410819,917272,2024-08-07
1203220,5,283359,385770,2024-08-07
1172470,6,199465,624473,2024-08-07
271590,7,164505,364548,2024-08-07
2139460,8,159376,231668,2024-08-07
252490,9,132936,245243,2024-08-07
238960,10,130329,229337,2024-08-07
1245620,11,122637,953426,2024-08-07
431960,12,115353,150375,2024-08-07
413150,13,103137,236614,2024-08-07
440,14,97050,253997,2024-08-07
2074920,15,89981,264860,2024-08-07
251570,16,89372,125419,2024-08-07
1086940,17,86600,875343,2024-08-07
1938090,18,84977,491670,2024-08-07
236390,19,76671,121318,2024-08-07
359550,20,63990,201933,2024-08-07
1085660,21,63979,316750,2024-08-07
553850,22,62819,458709,2024-08-07
2252570,23,62105,89478,2024-08-07
2195250,24,60854,107359,2024-08-07
381210,25,60033,105093,2024-08-07
1782210,26,59734,75967,2024-08-07
289070,27,57571,162657,2024-08-07
230410,28,54767,189837,2024-08-07
221100,29,49991,73418,2024-08-07
394360,30,47527,78108,2024-08-07
582010,31,47326,334684,2024-08-07
322330,32,46946,115925,2024-08-07
2357570,33,45548,75608,2024-08-07
39210,34,44199,95150,2024-08-07
1222670,35,43567,96328,2024-08-07
1281930,36,43097,47602,2024-08-07
480,37,43013,102705,2024-08-07
1623730,38,42139,2101867,2024-08-07
227300,39,38962,69754,2024-08-07
105600,40,38235,489886,2024-08-07
1174180,41,37856,77655,2024-08-07
1248130,42,36073,105636,2024-08-07
3047030,43,35614,36348,2024-08-07
346110,44,35606,248405,2024-08-07
438100,45,34346,52956,2024-08-07
4000,46,33705,73863,2024-08-07
436150,47,33339,47136,2024-08-07
1238810,48,33023,116104,2024-08-07
1366800,49,32062,33229,2024-08-07
550,50,31309,162399,2024-08-07
304930,51,31123,112703,2024-08-07
2977660,52,29650,90669,2024-08-07
108600,53,28019,65505,2024-08-07
1091500,54,27365,1054388,2024-08-07
1364780,55,27348,70573,2024-08-07
275850,56,27194,212613,2024-08-07
252950,57,27181,147632,2024-08-07
892970,58,26922,502387,2024-08-07
261550,59,26553,248216,2024-08-07
2448970,60,26346,39325,2024-08-07
377160,61,25946,472962,2024-08-07
1449850,62,25809,262689,2024-08-07
739630,63,25529,112717,2024-08-07
2016590,64,25241,57164,2024-08-07
294100,65,24925,62257,2024-08-07
1599340,66,24169,1325305,2024-08-07
1818450,67,24146,38437,2024-08-07
489830,68,22818,69906,2024-08-07
1142710,69,21756,166754,2024-08-07
960090,70,21673,53943,2024-08-07
292030,71,21566,103329,2024-08-07
548430,72,21230,54160,2024-08-07
218620,73,20948,247709,2024-08-07
1905180,74,20080,20080,2024-08-07
513710,75,19980,68322,2024-08-07
1158310,76,19953,98872,2024-08-07
250900,77,19930,70701,2024-08-07
1049590,78,19599,52853,2024-08-07
594650,79,19205,45091,2024-08-07
1568590,80,18701,702845,2024-08-07
2709440,81,18538,18538,2024-08-07
322170,82,18163,88346,2024-08-07
284160,83,18055,26844,2024-08-07
813780,84,17829,38725,2024-08-07
2338770,85,17527,30363,2024-08-07
1238840,86,17519,53714,2024-08-07
236850,87,17498,48165,2024-08-07
629520,88,17471,21920,2024-08-07
1623660,89,17371,97173,2024-08-07
582660,90,17318,60395,2024-08-07
1293830,91,17182,75689,2024-08-07
8930,92,17073,91363,2024-08-07
646570,93,16905,33086,2024-08-07
766570,94,16035,24544,2024-08-07
427520,95,15780,34700,2024-08-07
393380,96,15712,35151,2024-08-07
2344520,97,15711,39782,2024-08-07
240,98,15709,100056,2024-08-07
1325860,99,15596,16688,2024-08-07
1966720,100,15536,240817,2024-08-07
2567870,101,15252,94480,2024-08-07
1329410,102,15249,39075,2024-08-07
1172620,103,14978,66906,2024-08-07
107410,104,14901,56679,2024-08-07
306130,105,14249,49234,2024-08-07
10,106,14213,319586,2024-08-07
444200,107,14113,56669,2024-08-07
2399830,108,14056,98047,2024-08-07
2426960,109,14022,22281,2024-08-07
2073850,110,13987,242619,2024-08-07
1551360,111,13937,81096,2024-08-07
291550,112,13925,34816,2024-08-07
1426210,113,13625,32685,2024-08-07
1517290,114,13283,107376,2024-08-07
244210,115,13250,19661,2024-08-07
1466860,116,13244,73928,2024-08-07
457140,117,13204,27486,2024-08-07
281990,118,13051,68602,2024-08-07
1151340,119,12996,73368,2024-08-07
714010,120,12984,14592,2024-08-07
2349820,121,12963,37249,2024-08-07
232090,122,12421,69987,2024-08-07
1920960,123,12278,85551,2024-08-07
761890,124,12243,27227,2024-08-07
255710,125,12004,60386,2024-08-07
1454400,126,11582,67867,2024-08-07
1446780,127,11478,231360,2024-08-07
1997040,128,11406,18967,2024-08-07
814380,129,11307,125315,2024-08-07
2445690,130,11288,20280,2024-08-07
526870,131,11175,34238,2024-08-07
386360,132,11105,31169,2024-08-07
2291060,133,10750,18641,2024-08-07
3016800,134,10488,10488,2024-08-07
529340,135,10095,70100,2024-08-07
365670,136,10057,10654,2024-08-07
2670630,137,10021,51363,2024-08-07
648800,138,9940,101096,2024-08-07
1665460,139,9859,21316,2024-08-07
1326470,140,9734,414257,2024-08-07
1203620,141,9668,160405,2024-08-07
1904540,142,9461,83715,2024-08-07
552990,143,9449,411338,2024-08-07
270880,144,9315,19153,2024-08-07
2526380,145,9203,9914,2024-08-07
1687950,146,9112,35474,2024-08-07
990080,147,9110,879308,2024-08-07
2855560,148,9064,9508,2024-08-07
700330,149,9049,13908,2024-08-07
216150,150,8934,13850,2024-08-07
2707930,151,8809,12607,2024-08-07
311210,152,8800,63681,2024-08-07
1778820,153,8790,49977,2024-08-07
1973530,154,8769,38950,2024-08-07
949230,155,8635,104697,2024-08-07
945360,156,8605,447476,2024-08-07
1283970,157,8282,8588,2024-08-07
2141910,158,8188,12058,2024-08-07
3076520,159,8060,8563,2024-08-07
632360,160,8053,71548,2024-08-07
2646460,161,7852,46833,2024-08-07
1144200,162,7751,55174,2024-08-07
1250410,163,7749,61829,2024-08-07
835570,164,7715,19178,2024-08-07
1476970,165,7513,13048,2024-08-07
2379780,166,7304,37977,2024-08-07
1118200,167,7287,17015,2024-08-07
376210,168,7186,11973,2024-08-07
374320,169,7181,129975,2024-08-07
1812620,170,7093,8794,2024-08-07
779340,171,7067,192298,2024-08-07
1604030,172,7013,150645,2024-08-07
367520,173,6995,20324,2024-08-07
899770,174,6977,264708,2024-08-07
440900,175,6870,53402,2024-08-07
286160,176,6856,37198,2024-08-07
1158160,177,6760,15418,2024-08-07
1716740,178,6700,330723,2024-08-07
242760,179,6646,78097,2024-08-07
812140,180,6577,62069,2024-08-07
233860,181,6493,10971,2024-08-07
1868140,182,6478,98480,2024-08-07
686810,183,6466,18280,2024-08-07
1468810,184,6439,184171,2024-08-07
1677740,185,6391,43705,2024-08-07
1909840,186,6340,6340,2024-08-07
728880,187,6268,12716,2024-08-07
494840,188,6241,7201,2024-08-07
2215430,189,6233,77154,2024-08-07
2142790,190,6163,6163,2024-08-07
1267910,191,6072,11867,2024-08-07
282070,192,5860,9503,2024-08-07
1919590,193,5814,59006,2024-08-07
214950,194,5778,118240,2024-08-07
2321470,195,5760,56943,2024-08-07
48700,196,5610,33054,2024-08-07
262060,197,5610,20064,2024-08-07
244850,198,5581,23888,2024-08-07
2050650,199,5544,168191,2024-08-07
380600,200,5542,9926,2024-08-07
1942280,201,5505,32216,2024-08-07
1286830,202,5493,34210,2024-08-07
412220,203,5347,5351,2024-08-07
1659040,204,5347,9043,2024-08-07
784150,205,5343,8264,2024-08-07
2849080,206,5294,21133,2024-08-07
2591280,207,5265,12066,2024-08-07
1260320,208,5226,104174,2024-08-07
518790,209,5171,23612,2024-08-07
1943950,210,5095,16529,2024-08-07
435150,211,5094,93701,2024-08-07
976730,212,5005,161024,2024-08-07
239140,213,5004,45876,2024-08-07
933110,214,5004,20146,2024-08-07
304390,215,5002,225831,2024-08-07
264710,216,4962,51156,2024-08-07
1818750,217,4946,153433,2024-08-07
431730,218,4919,5165,2024-08-07
1145360,219,4882,54240,2024-08-07
2003310,220,4872,5338,2024-08-07
444090,221,4864,60743,2024-08-07
1258080,222,4850,7990,2024-08-07
1363080,223,4829,173178,2024-08-07
1237970,224,4806,27631,2024-08-07
2808930,225,4766,5211,2024-08-07
1973710,226,4752,20201,2024-08-07
22380,227,4751,51038,2024-08-07
1447430,228,4712,11085,2024-08-07
231430,229,4676,164688,2024-08-07
2051620,230,4625,5404,2024-08-07
3590,231,4548,16225,2024-08-07
703080,232,4526,38630,2024-08-07
2420110,233,4500,40462,2024-08-07
1465360,234,4478,11145,2024-08-07
2881650,235,4476,204439,2024-08-07
1407200,236,4450,8024,2024-08-07
2951630,237,4444,7980,2024-08-07
1240440,238,4426,272586,2024-08-07
534380,239,4404,274983,2024-08-07
1366540,240,4364,59815,2024-08-07
1284210,241,4317,8324,2024-08-07
1811260,242,4280,110878,2024-08-07
1282100,243,4255,110856,2024-08-07
4700,244,4231,8453,2024-08-07
379430,245,4226,96069,2024-08-07
1361210,246,4223,108395,2024-08-07
1062090,247,4188,12354,2024-08-07
1328670,248,4177,59817,2024-08-07
805550,249,4170,12376,2024-08-07
962130,250,4152,32012,2024-08-07
268500,251,4133,133022,2024-08-07
1794680,252,4110,77061,2024-08-07
1432860,253,4087,12706,2024-08-07
386180,254,4077,12170,2024-08-07
977400,255,4063,7340,2024-08-07
2325290,256,4042,8806,2024-08-07
49520,257,4030,124678,2024-08-07
2250040,258,3998,10040,2024-08-07
877280,259,3987,6966,2024-08-07
985810,260,3982,79883,2024-08-07
1063730,261,3973,913634,2024-08-07
1147690,262,3915,8032,2024-08-07
323190,263,3882,29361,2024-08-07
1201240,264,3872,8166,2024-08-07
905370,265,3860,15008,2024-08-07
602960,266,3813,19655,2024-08-07
2208920,267,3800,15679,2024-08-07
1129580,268,3778,31057,2024-08-07
392160,269,3752,15198,2024-08-07
397540,270,3742,93820,2024-08-07
1859910,271,3683,24278,2024-08-07
1384160,272,3642,31156,2024-08-07
8500,273,3592,10627,2024-08-07
2471100,274,3587,4779,2024-08-07
2668080,275,3574,9964,2024-08-07
570940,276,3552,24501,2024-08-07
644930,277,3530,22395,2024-08-07
460930,278,3525,45704,2024-08-07
1184370,279,3508,46724,2024-08-07
1569040,280,3466,88767,2024-08-07
1009850,281,3460,5049,2024-08-07
1922560,282,3458,9670,2024-08-07
1637320,283,3402,6883,2024-08-07
1677280,284,3399,36646,2024-08-07
1371580,285,3395,47654,2024-08-07
872410,286,3386,16482,2024-08-07
1290000,287,3378,10512,2024-08-07
1066780,288,3345,24308,2024-08-07
359320,289,3327,28923,2024-08-07
627690,290,3325,18578,2024-08-07
221380,291,3324,27927,2024-08-07
815370,292,3323,20003,2024-08-07
356190,293,3295,68183,2024-08-07
1284190,294,3291,28416,2024-08-07
655500,295,3287,3842,2024-08-07
400750,296,3281,8831,2024-08-07
2066020,297,3267,18854,2024-08-07
2186680,298,3236,45405,2024-08-07
12210,299,3228,11696,2024-08-07
1189490,300,3209,26379,2024-08-07
2231380,301,3162,14382,2024-08-07
505460,302,3159,11791,2024-08-07
924970,303,3152,65987,2024-08-07
916440,304,3141,25302,2024-08-07
787480,305,3113,4724,2024-08-07
34330,306,3108,54115,2024-08-07
208650,307,3100,27406,2024-08-07
958260,308,3068,11284,2024-08-07
1482520,309,3059,3473,2024-08-07
1145350,310,3054,103567,2024-08-07
1167630,311,3035,8339,2024-08-07
400040,312,3027,3533,2024-08-07
477160,313,3020,127517,2024-08-07
1343400,314,3017,12569,2024-08-07
594570,315,3016,84920,2024-08-07
2281730,316,3011,7141,2024-08-07
881100,317,3010,9256,2024-08-07
601510,318,3001,21520,2024-08-07
504230,319,2993,7782,2024-08-07
1874880,320,2983,12342,2024-08-07
2488620,321,2963,8216,2024-08-07
632810,322,2960,7956,2024-08-07
993090,323,2948,4052,2024-08-07
1259420,324,2948,27450,2024-08-07
203770,325,2913,141439,2024-08-07
1119730,326,2890,6133,2024-08-07
787860,327,2886,59466,2024-08-07
1948980,328,2843,28936,2024-08-07
588650,329,2842,14910,2024-08-07
671860,330,2831,87323,2024-08-07
219990,331,2821,61458,2024-08-07
10500,332,2789,27559,2024-08-07
1149460,333,2778,52501,2024-08-07
1401590,334,2766,14314,2024-08-07
1128810,335,2759,11716,2024-08-07
1891700,336,2757,3387,2024-08-07
493340,337,2756,21971,2024-08-07
2161700,338,2754,45002,2024-08-07
1506830,339,2753,108295,2024-08-07
2078450,340,2719,2719,2024-08-07
1304930,341,2701,36689,2024-08-07
2427700,342,2698,36557,2024-08-07
471710,343,2692,7154,2024-08-07
1325200,344,2676,41325,2024-08-07
1222680,345,2675,86196,2024-08-07
1787090,346,2654,3869,2024-08-07
568220,347,2653,7928,2024-08-07
880940,348,2639,20957,2024-08-07
1797880,349,2636,7787,2024-08-07
632470,350,2608,8081,2024-08-07
1621690,351,2605,34508,2024-08-07
620,352,2604,98460,2024-08-07
447040,353,2596,18138,2024-08-07
1190000,354,2568,22561,2024-08-07
573090,355,2556,6820,2024-08-07
1151640,356,2519,56557,2024-08-07
552500,357,2512,104323,2024-08-07
305620,358,2499,14433,2024-08-07
219740,359,2496,16796,2024-08-07
581320,360,2463,14606,2024-08-07
335300,361,2456,12106,2024-08-07
601150,362,2445,88894,2024-08-07
363970,363,2439,65882,2024-08-07
204360,364,2435,16013,2024-08-07
