App_Id,Hours_Played(30days),Datetime
730,646972316,2024-08-19 12:44
2923300,290279717,2024-08-19 12:44
570,340315600,2024-08-19 12:44
578080,213821098,2024-08-19 12:44
2139460,92967353,2024-08-19 12:44
1172470,89871657,2024-08-19 12:44
1203220,92956581,2024-08-19 12:44
271590,87225262,2024-08-19 12:44
1086940,50284115,2024-08-19 12:44
1938090,49648658,2024-08-19 12:44
1245620,85159236,2024-08-19 12:44
431960,58199176,2024-08-19 12:44
440,51819904,2024-08-19 12:44
413150,53422335,2024-08-19 12:44
252490,70111023,2024-08-19 12:44
238960,58533441,2024-08-19 12:44
359550,37586348,2024-08-19 12:44
251570,46390444,2024-08-19 12:44
1782210,38105165,2024-08-19 12:44
236390,43495711,2024-08-19 12:44
230410,34891261,2024-08-19 12:44
2074920,56430234,2024-08-19 12:44
1966720,9634718,2024-08-19 12:44
289070,34447222,2024-08-19 12:44
436150,22437978,2024-08-19 12:44
1085660,33468605,2024-08-19 12:44
381210,32933453,2024-08-19 12:44
438100,21948492,2024-08-19 12:44
2357570,23403319,2024-08-19 12:44
39210,24683105,2024-08-19 12:44
2195250,34938802,2024-08-19 12:44
582010,20227925,2024-08-19 12:44
550,17700980,2024-08-19 12:44
1091500,17220926,2024-08-19 12:44
2252570,34221384,2024-08-19 12:44
553850,19331144,2024-08-19 12:44
594650,11638394,2024-08-19 12:44
1222670,23877938,2024-08-19 12:44
1281930,22571399,2024-08-19 12:44
394360,26464660,2024-08-19 12:44
2977660,19551916,2024-08-19 12:44
221100,25089671,2024-08-19 12:44
1366800,18431477,2024-08-19 12:44
105600,21108679,2024-08-19 12:44
489830,14270114,2024-08-19 12:44
108600,17604611,2024-08-19 12:44
304930,18272332,2024-08-19 12:44
322330,20507149,2024-08-19 12:44
1623730,24410688,2024-08-19 12:44
1174180,21763992,2024-08-19 12:44
1599340,15350443,2024-08-19 12:44
294100,16361448,2024-08-19 12:44
377160,15582072,2024-08-19 12:44
346110,18832177,2024-08-19 12:44
252950,12578930,2024-08-19 12:44
1449850,13541458,2024-08-19 12:44
739630,12317373,2024-08-19 12:44
2016590,15244305,2024-08-19 12:44
4000,17354744,2024-08-19 12:44
2709570,4431145,2024-08-19 12:44
892970,14289362,2024-08-19 12:44
218620,12911765,2024-08-19 12:44
1623660,12025725,2024-08-19 12:44
480,20799781,2024-08-19 12:44
2344520,7829169,2024-08-19 12:44
813780,11293796,2024-08-19 12:44
1142710,14626096,2024-08-19 12:44
261550,13794853,2024-08-19 12:44
960090,11096420,2024-08-19 12:44
1313140,3057209,2024-08-19 12:44
275850,19267801,2024-08-19 12:44
1238810,12104032,2024-08-19 12:44
3047030,19241073,2024-08-19 12:44
8930,10621064,2024-08-19 12:44
250900,11256117,2024-08-19 12:44
1158310,11491744,2024-08-19 12:44
646570,9528886,2024-08-19 12:44
2448970,15384143,2024-08-19 12:44
1454400,8598389,2024-08-19 12:44
2399830,9631604,2024-08-19 12:44
2073850,8875134,2024-08-19 12:44
232090,8344044,2024-08-19 12:44
1248130,16404769,2024-08-19 12:44
582660,10883587,2024-08-19 12:44
322170,10094707,2024-08-19 12:44
292030,11389553,2024-08-19 12:44
281990,8427213,2024-08-19 12:44
629520,9866107,2024-08-19 12:44
397540,3861244,2024-08-19 12:44
2162800,54729,2024-08-19 12:44
386360,5368261,2024-08-19 12:44
227300,20042725,2024-08-19 12:44
513710,10343420,2024-08-19 12:44
427520,8931982,2024-08-19 12:44
548430,9529227,2024-08-19 12:44
1687950,4888800,2024-08-19 12:44
2889840,1181765,2024-08-19 12:44
311210,4449885,2024-08-19 12:44
2142790,2027750,2024-08-19 12:44
284160,9593621,2024-08-19 12:44
291550,7846747,2024-08-19 12:44
1364780,11180376,2024-08-19 12:44
306130,8069414,2024-08-19 12:44
236850,10102665,2024-08-19 12:44
1172620,7641004,2024-08-19 12:44
1517290,7038512,2024-08-19 12:44
1151340,6953431,2024-08-19 12:44
1446780,5440919,2024-08-19 12:44
714010,5708689,2024-08-19 12:44
1973530,6390067,2024-08-19 12:44
107410,8035970,2024-08-19 12:44
2709440,4176137,2024-08-19 12:44
1238840,6806786,2024-08-19 12:44
632360,5081291,2024-08-19 12:44
1575940,567311,2024-08-19 12:44
1920960,5883259,2024-08-19 12:44
1905180,8488776,2024-08-19 12:44
240,7667290,2024-08-19 12:44
3132990,1406491,2024-08-19 12:44
270880,5336667,2024-08-19 12:44
2338770,8964286,2024-08-19 12:44
457140,7651485,2024-08-19 12:44
216150,5379553,2024-08-19 12:44
393380,8385386,2024-08-19 12:44
2349820,7152972,2024-08-19 12:44
2426960,7247483,2024-08-19 12:44
3076520,4920598,2024-08-19 12:44
1476970,5264043,2024-08-19 12:44
761890,6997513,2024-08-19 12:44
255710,6642159,2024-08-19 12:44
427410,1984658,2024-08-19 12:44
2379780,4889303,2024-08-19 12:44
766570,7262692,2024-08-19 12:44
286160,3659470,2024-08-19 12:44
2141910,4529248,2024-08-19 12:44
814380,5378638,2024-08-19 12:44
1818450,10851989,2024-08-19 12:44
1466860,6557741,2024-08-19 12:44
1551360,7674065,2024-08-19 12:44
49520,2836046,2024-08-19 12:44
1665460,5895564,2024-08-19 12:44
2707930,4957428,2024-08-19 12:44
244210,6715544,2024-08-19 12:44
1716740,4173569,2024-08-19 12:44
1325860,6190442,2024-08-19 12:44
945360,3909876,2024-08-19 12:44
2670630,6168055,2024-08-19 12:44
529340,6302666,2024-08-19 12:44
1794680,3072086,2024-08-19 12:44
