App_Id,Hours_Played(30days),Datetime
2358720,29628969,2024-08-22 12:12
730,647326056,2024-08-22 12:12
2923300,287379999,2024-08-22 12:12
570,333822452,2024-08-22 12:12
578080,210206630,2024-08-22 12:12
2139460,88057878,2024-08-22 12:12
1172470,89052573,2024-08-22 12:12
271590,86703342,2024-08-22 12:12
1203220,90978132,2024-08-22 12:12
1086940,49365252,2024-08-22 12:12
431960,57875522,2024-08-22 12:12
1938090,48716065,2024-08-22 12:12
1245620,76460541,2024-08-22 12:12
413150,51844324,2024-08-22 12:12
230410,33968935,2024-08-22 12:12
252490,68730540,2024-08-22 12:12
359550,37025083,2024-08-22 12:12
238960,62481915,2024-08-22 12:12
440,49767505,2024-08-22 12:12
1782210,36818964,2024-08-22 12:12
2357570,23566608,2024-08-22 12:12
236390,43486633,2024-08-22 12:12
251570,46459694,2024-08-22 12:12
289070,33609384,2024-08-22 12:12
436150,22759263,2024-08-22 12:12
2074920,50883829,2024-08-22 12:12
438100,21790314,2024-08-22 12:12
1966720,10224883,2024-08-22 12:12
381210,32463886,2024-08-22 12:12
39210,23636180,2024-08-22 12:12
1085660,30900806,2024-08-22 12:12
2252570,33977859,2024-08-22 12:12
2195250,33788257,2024-08-22 12:12
2977660,19455904,2024-08-22 12:12
582010,20303981,2024-08-22 12:12
550,17231196,2024-08-22 12:12
1222670,23520726,2024-08-22 12:12
553850,19124541,2024-08-22 12:12
1366800,18706642,2024-08-22 12:12
304930,18249400,2024-08-22 12:12
1281930,22140102,2024-08-22 12:12
394360,26215947,2024-08-22 12:12
1091500,17316444,2024-08-22 12:12
221100,24728804,2024-08-22 12:12
105600,20687851,2024-08-22 12:12
108600,17281589,2024-08-22 12:12
489830,14414528,2024-08-22 12:12
594650,12437622,2024-08-22 12:12
322330,20031451,2024-08-22 12:12
218620,12512578,2024-08-22 12:12
252950,12525530,2024-08-22 12:12
294100,16127846,2024-08-22 12:12
1174180,20944729,2024-08-22 12:12
346110,18626042,2024-08-22 12:12
1599340,14987189,2024-08-22 12:12
1623660,11969307,2024-08-22 12:12
377160,15390825,2024-08-22 12:12
1623730,22508111,2024-08-22 12:12
1449850,13446008,2024-08-22 12:12
2344520,8467259,2024-08-22 12:12
4000,17153968,2024-08-22 12:12
3047030,19783516,2024-08-22 12:12
480,20653139,2024-08-22 12:12
2709570,6033450,2024-08-22 12:12
2016590,14492539,2024-08-22 12:12
1142710,14213128,2024-08-22 12:12
892970,13723456,2024-08-22 12:12
739630,12267286,2024-08-22 12:12
813780,11083224,2024-08-22 12:12
8930,10515093,2024-08-22 12:12
960090,11100614,2024-08-22 12:12
232090,8425737,2024-08-22 12:12
2073850,8788445,2024-08-22 12:12
