GameID,Rank,Positive,Negative,Total,Rating,Date
557600,131,16165,393,16558,0.9506999999999999,2024-08-06
1567800,134,4054,38,4092,0.9506,2024-08-06
238320,133,113396,4182,117578,0.9506,2024-08-06
240,132,166855,6429,173284,0.9506,2024-08-06
1093910,136,12331,273,12604,0.9505,2024-08-06
629730,135,50350,1648,51998,0.9505,2024-08-06
632360,137,270675,11001,281676,0.9504,2024-08-06
1586800,139,4136,41,4177,0.9503,2024-08-06
2415010,138,6378,98,6476,0.9503,2024-08-06
1260520,141,3489,27,3516,0.9501999999999999,2024-08-06
203160,140,225822,9078,234900,0.9501999999999999,2024-08-06
1713610,144,4064,41,4105,0.95,2024-08-06
1708150,143,5155,68,5223,0.95,2024-08-06
2593370,142,31465,952,32417,0.95,2024-08-06
412830,146,16831,429,17260,0.9499,2024-08-06
2324650,145,20750,566,21316,0.9499,2024-08-06
2220360,149,3671,33,3704,0.9497,2024-08-06
8930,148,191025,7665,198690,0.9497,2024-08-06
22380,147,206255,8331,214586,0.9497,2024-08-06
1507970,151,4462,53,4515,0.9495,2024-08-06
1684930,150,6015,94,6109,0.9495,2024-08-06
2600140,155,2904,17,2921,0.9494,2024-08-06
432350,154,5108,70,5178,0.9494,2024-08-06
851100,153,13033,310,13343,0.9494,2024-08-06
319630,152,159192,6320,165512,0.9494,2024-08-06
1901370,157,3692,35,3727,0.9493,2024-08-06
683320,156,70066,2516,72582,0.9493,2024-08-06
2121360,158,11567,266,11833,0.9492,2024-08-06
1895350,159,2916,19,2935,0.9489,2024-08-06
1390350,160,12548,305,12853,0.9487000000000001,2024-08-06
1277930,161,5116,75,5191,0.9486,2024-08-06
1969080,162,3568,36,3604,0.9484,2024-08-06
1292940,163,5966,101,6067,0.9481999999999999,2024-08-06
1059990,165,8647,184,8831,0.9481,2024-08-06
1746030,164,12209,302,12511,0.9481,2024-08-06
1806840,166,5709,95,5804,0.948,2024-08-06
206190,168,12354,309,12663,0.9479000000000001,2024-08-06
541570,167,18416,525,18941,0.9479000000000001,2024-08-06
322330,169,442946,20017,462963,0.9478,2024-08-06
1369320,171,9304,209,9513,0.9477,2024-08-06
206440,170,72965,2772,75737,0.9477,2024-08-06
1275670,173,12151,307,12458,0.9476,2024-08-06
312990,172,17574,500,18074,0.9476,2024-08-06
2291850,175,5390,89,5479,0.9475,2024-08-06
204360,174,111330,4484,115814,0.9475,2024-08-06
351640,176,11579,289,11868,0.9473999999999999,2024-08-06
1989270,181,13398,355,13753,0.9473,2024-08-06
2532550,180,24042,752,24794,0.9473,2024-08-06
1392820,179,25043,791,25834,0.9473,2024-08-06
597170,178,28014,908,28922,0.9473,2024-08-06
435150,177,173745,7371,181116,0.9473,2024-08-06
597220,182,9059,207,9266,0.9470999999999999,2024-08-06
450540,183,19898,603,20501,0.9469,2024-08-06
745880,184,4408,65,4473,0.9468000000000001,2024-08-06
1067310,186,6489,128,6617,0.9466,2024-08-06
242760,185,528559,24873,553432,0.9466,2024-08-06
362680,187,16263,472,16735,0.9465,2024-08-06
1604000,189,15088,433,15521,0.9462999999999999,2024-08-06
35140,188,62906,2436,65342,0.9462999999999999,2024-08-06
1469280,193,6670,137,6807,0.9462,2024-08-06
1520370,192,12296,331,12627,0.9462,2024-08-06
221640,191,23558,764,24322,0.9462,2024-08-06
312530,190,36376,1291,37667,0.9462,2024-08-06
1211020,195,21165,671,21836,0.9460999999999999,2024-08-06
500,194,54898,2096,56994,0.9460999999999999,2024-08-06
1328840,198,5546,103,5649,0.946,2024-08-06
1241510,197,18936,585,19521,0.946,2024-08-06
653530,196,25035,829,25864,0.946,2024-08-06
1530140,200,2412,17,2429,0.9458,2024-08-06
246420,199,13031,364,13395,0.9458,2024-08-06
897220,203,3396,42,3438,0.9457,2024-08-06
2280,202,17634,541,18175,0.9457,2024-08-06
1388880,201,23402,771,24173,0.9457,2024-08-06
1985690,204,13260,375,13635,0.9456,2024-08-06
488860,205,14011,405,14416,0.9455,2024-08-06
644560,206,83085,3423,86508,0.9454,2024-08-06
1171370,208,3677,52,3729,0.9451999999999999,2024-08-06
1708870,207,6287,132,6419,0.9451999999999999,2024-08-06
1250760,209,6210,130,6340,0.9451,2024-08-06
617670,210,13586,397,13983,0.945,2024-08-06
1434480,214,3952,61,4013,0.9449,2024-08-06
1927720,213,4158,67,4225,0.9449,2024-08-06
990630,212,9513,246,9759,0.9449,2024-08-06
2495980,211,14381,428,14809,0.9449,2024-08-06
214560,216,15333,473,15806,0.9445,2024-08-06
235460,215,73736,3063,76799,0.9445,2024-08-06
926990,219,7919,194,8113,0.9444,2024-08-06
1388770,218,17378,557,17935,0.9444,2024-08-06
601150,217,122155,5402,127557,0.9444,2024-08-06
397740,221,5000,96,5096,0.9443,2024-08-06
420110,220,12140,351,12491,0.9443,2024-08-06
1406990,225,8201,207,8408,0.9440999999999999,2024-08-06
1262350,224,18816,620,19436,0.9440999999999999,2024-08-06
32440,223,21839,748,22587,0.9440999999999999,2024-08-06
1817070,222,93120,4028,97148,0.9440999999999999,2024-08-06
909080,228,9280,247,9527,0.9440000000000001,2024-08-06
1455840,227,25243,894,26137,0.9440000000000001,2024-08-06
200260,226,60240,2475,62715,0.9440000000000001,2024-08-06
1428310,229,5148,103,5251,0.9439,2024-08-06
623080,230,2684,30,2714,0.9437000000000001,2024-08-06
658920,232,5851,129,5980,0.9434999999999999,2024-08-06
1285670,231,9811,272,10083,0.9434999999999999,2024-08-06
2109460,234,14466,456,14922,0.9434,2024-08-06
2378900,233,21212,737,21949,0.9434,2024-08-06
814380,235,278474,13569,292043,0.9433,2024-08-06
2551500,240,5379,115,5494,0.9431999999999999,2024-08-06
1337010,239,5622,123,5745,0.9431999999999999,2024-08-06
1421250,238,17885,601,18486,0.9431999999999999,2024-08-06
1948280,237,23137,826,23963,0.9431999999999999,2024-08-06
221380,236,95644,4242,99886,0.9431999999999999,2024-08-06
1829980,242,4003,71,4074,0.9431,2024-08-06
602520,241,11496,342,11838,0.9431,2024-08-06
2365810,244,10079,288,10367,0.943,2024-08-06
261030,243,28864,1082,29946,0.943,2024-08-06
2056220,245,4839,99,4938,0.9429000000000001,2024-08-06
1665190,247,2789,36,2825,0.9427,2024-08-06
1282200,246,5637,127,5764,0.9427,2024-08-06
1764390,250,7105,180,7285,0.9426000000000001,2024-08-06
1281800,249,8232,222,8454,0.9426000000000001,2024-08-06
379720,248,183720,8817,192537,0.9426000000000001,2024-08-06
