GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1323086,1818773,2024-08-05
570,2,736265,1295114,2024-08-05
2923300,3,683653,917272,2024-08-05
578080,4,635245,3257248,2024-08-05
1203220,5,299454,385770,2024-08-05
1172470,6,222297,624473,2024-08-05
2139460,7,194609,231668,2024-08-05
271590,8,185495,364548,2024-08-05
238960,9,163320,229337,2024-08-05
1245620,10,162442,953426,2024-08-05
252490,11,149070,245243,2024-08-05
251570,12,119824,125419,2024-08-05
431960,13,119649,150375,2024-08-05
1086940,14,116314,875343,2024-08-05
413150,15,115829,236614,2024-08-05
2074920,16,115700,264860,2024-08-05
1938090,17,100784,491670,2024-08-05
440,18,86748,253997,2024-08-05
236390,19,85785,121318,2024-08-05
359550,20,72331,201933,2024-08-05
289070,21,71498,162657,2024-08-05
2195250,22,70999,107359,2024-08-05
2252570,23,69819,89478,2024-08-05
230410,24,63143,189837,2024-08-05
381210,25,62905,105093,2024-08-05
1782210,26,60273,75967,2024-08-05
221100,27,59520,73418,2024-08-05
1085660,28,54433,316750,2024-08-05
394360,29,53579,78108,2024-08-05
39210,30,52192,95150,2024-08-05
1623730,31,51402,2101867,2024-08-05
1222670,32,50133,96328,2024-08-05
227300,33,50076,69754,2024-08-05
322330,34,49199,115925,2024-08-05
582010,35,49070,334684,2024-08-05
480,36,47819,102705,2024-08-05
2357570,37,47746,75608,2024-08-05
1174180,38,47256,77655,2024-08-05
438100,39,46376,52956,2024-08-05
1248130,40,45845,105636,2024-08-05
1281930,41,45492,47602,2024-08-05
436150,42,43046,47136,2024-08-05
275850,43,41138,212613,2024-08-05
346110,44,40882,248405,2024-08-05
105600,45,40440,489886,2024-08-05
553850,46,38663,458709,2024-08-05
1818450,47,38437,38437,2024-08-05
3047030,48,36348,36348,2024-08-05
4000,49,35846,73863,2024-08-05
892970,50,35812,502387,2024-08-05
377160,51,34876,472962,2024-08-05
1091500,52,34297,1054388,2024-08-05
550,53,34248,162399,2024-08-05
108600,54,34086,65505,2024-08-05
2448970,55,33224,39325,2024-08-05
1142710,56,32611,166754,2024-08-05
1366800,57,32600,33229,2024-08-05
1238810,58,32286,116104,2024-08-05
261550,59,31131,248216,2024-08-05
252950,60,30975,147632,2024-08-05
294100,61,30635,62257,2024-08-05
304930,62,30239,112703,2024-08-05
2016590,63,30221,57164,2024-08-05
