GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1292977,1818773,2024-08-17
578080,2,656361,3257248,2024-08-17
570,3,650479,1295114,2024-08-17
2923300,4,516852,917272,2024-08-17
1203220,5,277156,385770,2024-08-17
1172470,6,249860,624473,2024-08-17
271590,7,171661,364548,2024-08-17
2139460,8,140548,231668,2024-08-17
252490,9,126537,245243,2024-08-17
431960,10,113209,150375,2024-08-17
413150,11,102049,236614,2024-08-17
238960,12,101498,229337,2024-08-17
1245620,13,100262,953426,2024-08-17
236390,14,89308,121318,2024-08-17
1086940,15,86456,875343,2024-08-17
1938090,16,84545,491670,2024-08-17
251570,17,80837,125419,2024-08-17
440,18,70684,253997,2024-08-17
2252570,19,65354,89478,2024-08-17
2195250,20,63002,107359,2024-08-17
289070,21,62984,162657,2024-08-17
2074920,22,62500,264860,2024-08-17
582010,23,61283,334684,2024-08-17
359550,24,59635,201933,2024-08-17
594650,25,56055,60124,2024-08-17
1782210,26,55433,75967,2024-08-17
230410,27,53213,189837,2024-08-17
394360,28,51686,78108,2024-08-17
322330,29,48131,115925,2024-08-17
381210,30,47974,105093,2024-08-17
2357570,31,47524,75608,2024-08-17
221100,32,47403,73418,2024-08-17
436150,33,44692,47136,2024-08-17
438100,34,44168,52956,2024-08-17
1085660,35,42298,316750,2024-08-17
480,36,42019,102705,2024-08-17
2709570,37,40442,47836,2024-08-17
1281930,38,40318,47602,2024-08-17
1222670,39,39227,96328,2024-08-17
3047030,40,38838,38838,2024-08-17
1623730,41,38334,2101867,2024-08-17
1238810,42,38159,116104,2024-08-17
553850,43,36897,458709,2024-08-17
39210,44,36593,95150,2024-08-17
346110,45,35975,248405,2024-08-17
227300,46,35479,69754,2024-08-17
1091500,47,35458,1054388,2024-08-17
1174180,48,35012,77655,2024-08-17
1366800,49,34824,35101,2024-08-17
1248130,50,34760,105636,2024-08-17
105600,51,34603,489886,2024-08-17
550,52,32505,162399,2024-08-17
1449850,53,31891,262689,2024-08-17
4000,54,30298,73863,2024-08-17
304930,55,29290,112703,2024-08-17
108600,56,28171,65505,2024-08-17
252950,57,28152,147632,2024-08-17
1599340,58,27968,1325305,2024-08-17
2977660,59,27713,90669,2024-08-17
2344520,60,27427,39782,2024-08-17
489830,61,27001,69906,2024-08-17
739630,62,26850,112717,2024-08-17
261550,63,26436,248216,2024-08-17
1364780,64,26267,70573,2024-08-17
294100,65,26078,62257,2024-08-17
377160,66,25232,472962,2024-08-17
892970,67,24559,502387,2024-08-17
1142710,68,24329,166754,2024-08-17
1818450,69,23833,38437,2024-08-17
292030,70,22888,103329,2024-08-17
2448970,71,22881,39325,2024-08-17
2016590,72,22494,57164,2024-08-17
1568590,73,21240,702845,2024-08-17
548430,74,20694,54160,2024-08-17
250900,75,20643,70701,2024-08-17
813780,76,20551,38725,2024-08-17
513710,77,20004,68322,2024-08-17
1158310,78,19885,98872,2024-08-17
275850,79,19492,212613,2024-08-17
218620,80,19278,247709,2024-08-17
1238840,81,19263,53714,2024-08-17
1049590,82,18592,52853,2024-08-17
2338770,83,18161,30363,2024-08-17
629520,84,18105,21920,2024-08-17
8930,85,18064,91363,2024-08-17
236850,86,18027,48165,2024-08-17
2709440,87,17703,21806,2024-08-17
1293830,88,17639,75689,2024-08-17
322170,89,17413,88346,2024-08-17
1623660,90,17293,97173,2024-08-17
646570,91,17115,33086,2024-08-17
1905180,92,17108,20080,2024-08-17
1313140,93,16964,61780,2024-08-17
1966720,94,16877,240817,2024-08-17
1551360,95,16809,81096,2024-08-17
284160,96,16692,26844,2024-08-17
1446780,97,16690,231360,2024-08-17
960090,98,16643,53943,2024-08-17
393380,99,16432,35151,2024-08-17
1172620,100,16280,66906,2024-08-17
766570,101,16279,24544,2024-08-17
1325860,102,15970,16688,2024-08-17
107410,103,15822,56679,2024-08-17
1687950,104,15658,35474,2024-08-17
427520,105,15547,34700,2024-08-17
1517290,106,15465,107376,2024-08-17
2399830,107,15332,98047,2024-08-17
582660,108,15288,60395,2024-08-17
240,109,15235,100056,2024-08-17
1466860,110,14870,73928,2024-08-17
2073850,111,14714,242619,2024-08-17
281990,112,14480,68602,2024-08-17
1973530,113,14477,38950,2024-08-17
306130,114,14210,49234,2024-08-17
1454400,115,14091,67867,2024-08-17
291550,116,13997,34816,2024-08-17
444200,117,13771,56669,2024-08-17
457140,118,13690,27486,2024-08-17
2426960,119,13586,22281,2024-08-17
714010,120,13489,15141,2024-08-17
10,121,13369,319586,2024-08-17
244210,122,13271,19661,2024-08-17
1329410,123,13138,39075,2024-08-17
1426210,124,13042,32685,2024-08-17
1151340,125,13027,73368,2024-08-17
1920960,126,12856,85551,2024-08-17
232090,127,12789,69987,2024-08-17
255710,128,12564,60386,2024-08-17
1040200,129,12395,12395,2024-08-17
2567870,130,12372,94480,2024-08-17
397540,131,12300,93820,2024-08-17
2889840,132,12062,15979,2024-08-17
814380,133,12032,125315,2024-08-17
761890,134,12014,27227,2024-08-17
2349820,135,11818,37249,2024-08-17
386360,136,11253,31169,2024-08-17
1665460,137,11235,21316,2024-08-17
2162800,138,11231,11231,2024-08-17
552990,139,11215,411338,2024-08-17
311210,140,10782,63681,2024-08-17
529340,141,10554,70100,2024-08-17
1904540,142,10205,83715,2024-08-17
1575940,143,10140,10140,2024-08-17
1326470,144,9956,414257,2024-08-17
2142790,145,9736,11359,2024-08-17
526870,146,9704,34238,2024-08-17
648800,147,9657,101096,2024-08-17
1476970,148,9585,13048,2024-08-17
949230,149,9558,104697,2024-08-17
632360,150,9484,71548,2024-08-17
700330,151,9371,13908,2024-08-17
365670,152,9211,10654,2024-08-17
216150,153,9100,13850,2024-08-17
1237970,154,9036,27631,2024-08-17
1283970,155,8867,9023,2024-08-17
427410,156,8863,21753,2024-08-17
2291060,157,8717,18641,2024-08-17
1794680,158,8599,77061,2024-08-17
270880,159,8571,19153,2024-08-17
1778820,160,8530,49977,2024-08-17
990080,161,8381,879308,2024-08-17
2526380,162,8372,9914,2024-08-17
2670630,163,8323,51363,2024-08-17
728880,164,8284,12716,2024-08-17
945360,165,8244,447476,2024-08-17
2707930,166,8212,12607,2024-08-17
1250410,167,8209,61829,2024-08-17
2855560,168,8181,9508,2024-08-17
3076520,169,8071,8563,2024-08-17
286160,170,8021,37198,2024-08-17
2379780,171,7984,37977,2024-08-17
1716740,172,7782,330723,2024-08-17
2141910,173,7740,12058,2024-08-17
376210,174,7676,11973,2024-08-17
1203620,175,7622,160405,2024-08-17
779340,176,7450,192298,2024-08-17
686810,177,7276,18280,2024-08-17
1997040,178,7202,18967,2024-08-17
440900,179,7105,53402,2024-08-17
1812620,180,7022,8794,2024-08-17
49520,181,6953,124678,2024-08-17
985810,182,6867,79883,2024-08-17
1677740,183,6803,43705,2024-08-17
2646460,184,6775,46833,2024-08-17
367520,185,6770,20324,2024-08-17
1468810,186,6709,184171,2024-08-17
233860,187,6677,10971,2024-08-17
1118200,188,6628,17015,2024-08-17
1868140,189,6615,98480,2024-08-17
