App_Id,Hours_Played(30days),Datetime
2358720,1019413,2024-08-21 12:05
730,645879458,2024-08-21 12:05
2923300,288382786,2024-08-21 12:05
570,334783029,2024-08-21 12:05
2139460,89357670,2024-08-21 12:05
1172470,88980283,2024-08-21 12:05
271590,86736554,2024-08-21 12:05
1203220,91435027,2024-08-21 12:05
1938090,49036330,2024-08-21 12:05
1086940,49473993,2024-08-21 12:05
431960,57895113,2024-08-21 12:05
1245620,78746606,2024-08-21 12:05
413150,52228788,2024-08-21 12:05
252490,69235601,2024-08-21 12:05
2357570,23246904,2024-08-21 12:05
359550,37153740,2024-08-21 12:05
238960,61200121,2024-08-21 12:05
440,50562743,2024-08-21 12:05
236390,43409180,2024-08-21 12:05
251570,46269804,2024-08-21 12:05
230410,34046570,2024-08-21 12:05
289070,33638259,2024-08-21 12:05
2074920,52364482,2024-08-21 12:05
1085660,31497612,2024-08-21 12:05
39210,23881933,2024-08-21 12:05
1966720,10023609,2024-08-21 12:05
381210,32598984,2024-08-21 12:05
438100,21762131,2024-08-21 12:05
2195250,34119435,2024-08-21 12:05
2252570,33973127,2024-08-21 12:05
2977660,19443135,2024-08-21 12:05
582010,20190046,2024-08-21 12:05
550,17347748,2024-08-21 12:05
1222670,23634379,2024-08-21 12:05
553850,19134319,2024-08-21 12:05
1366800,18612281,2024-08-21 12:05
105600,20818766,2024-08-21 12:05
394360,26258356,2024-08-21 12:05
1091500,17258690,2024-08-21 12:05
221100,24790052,2024-08-21 12:05
1281930,22284755,2024-08-21 12:05
304930,18274229,2024-08-21 12:05
489830,14339489,2024-08-21 12:05
1782210,37393230,2024-08-21 12:05
108600,17353350,2024-08-21 12:05
594650,12193148,2024-08-21 12:05
294100,16169758,2024-08-21 12:05
252950,12524501,2024-08-21 12:05
1623730,22981218,2024-08-21 12:05
1174180,21180235,2024-08-21 12:05
578080,210696185,2024-08-21 12:05
322330,20147341,2024-08-21 12:05
346110,18663297,2024-08-21 12:05
377160,15410222,2024-08-21 12:05
1623660,11947340,2024-08-21 12:05
2889840,1658588,2024-08-21 12:05
1449850,13461596,2024-08-21 12:05
4000,17228898,2024-08-21 12:05
1599340,15098758,2024-08-21 12:05
2709570,5529131,2024-08-21 12:05
436150,22852216,2024-08-21 12:05
892970,13858771,2024-08-21 12:05
2016590,14710674,2024-08-21 12:05
480,20683277,2024-08-21 12:05
739630,12294910,2024-08-21 12:05
813780,11100269,2024-08-21 12:05
1142710,14258960,2024-08-21 12:05
8930,10503008,2024-08-21 12:05
960090,11085519,2024-08-21 12:05
261550,13594318,2024-08-21 12:05
1454400,8624381,2024-08-21 12:05
250900,11205873,2024-08-21 12:05
1158310,11360181,2024-08-21 12:05
275850,18251764,2024-08-21 12:05
1238810,11981702,2024-08-21 12:05
646570,9398761,2024-08-21 12:05
232090,8386807,2024-08-21 12:05
322170,10038630,2024-08-21 12:05
2073850,8799826,2024-08-21 12:05
2344520,8244731,2024-08-21 12:05
582660,10632357,2024-08-21 12:05
629520,9885325,2024-08-21 12:05
397540,4135893,2024-08-21 12:05
2399830,9385679,2024-08-21 12:05
1248130,16180477,2024-08-21 12:05
513710,10244927,2024-08-21 12:05
1313140,3544195,2024-08-21 12:05
306130,7977646,2024-08-21 12:05
218620,12633608,2024-08-21 12:05
281990,8288248,2024-08-21 12:05
227300,19668242,2024-08-21 12:05
386360,5327930,2024-08-21 12:05
2448970,14635713,2024-08-21 12:05
427520,8819388,2024-08-21 12:05
291550,7746500,2024-08-21 12:05
292030,11171491,2024-08-21 12:05
2162800,618336,2024-08-21 12:05
1364780,10898663,2024-08-21 12:05
1151340,6821373,2024-08-21 12:05
3047030,19522742,2024-08-21 12:05
284160,9542257,2024-08-21 12:05
236850,9984122,2024-08-21 12:05
1905180,8512978,2024-08-21 12:05
548430,9383668,2024-08-21 12:05
1687950,5088520,2024-08-21 12:05
1446780,5488692,2024-08-21 12:05
2142790,2341151,2024-08-21 12:05
216150,5279911,2024-08-21 12:05
1973530,6457391,2024-08-21 12:05
240,7653784,2024-08-21 12:05
1329410,5446385,2024-08-21 12:05
3076520,5292634,2024-08-21 12:05
311210,4444841,2024-08-21 12:05
1476970,5329674,2024-08-21 12:05
2349820,6978805,2024-08-21 12:05
107410,7884034,2024-08-21 12:05
2426960,7358897,2024-08-21 12:05
1920960,5885881,2024-08-21 12:05
632360,4971161,2024-08-21 12:05
457140,7446950,2024-08-21 12:05
2338770,8700866,2024-08-21 12:05
270880,5224775,2024-08-21 12:05
1517290,6903434,2024-08-21 12:05
1325860,6165511,2024-08-21 12:05
