App_Id,Hours_Played(30days),Datetime
730,646938716,2024-08-20 12:14
2923300,289827323,2024-08-20 12:14
570,337760535,2024-08-20 12:14
578080,212514581,2024-08-20 12:14
2139460,91384302,2024-08-20 12:14
1172470,89575417,2024-08-20 12:14
1203220,92278867,2024-08-20 12:14
271590,87078439,2024-08-20 12:14
1938090,49399418,2024-08-20 12:14
1086940,50025320,2024-08-20 12:14
431960,58102290,2024-08-20 12:14
1245620,82134235,2024-08-20 12:14
252490,69701276,2024-08-20 12:14
440,51267832,2024-08-20 12:14
413150,52901653,2024-08-20 12:14
238960,59911649,2024-08-20 12:14
359550,37405614,2024-08-20 12:14
1782210,37807856,2024-08-20 12:14
251570,46420173,2024-08-20 12:14
236390,43477386,2024-08-20 12:14
230410,34554049,2024-08-20 12:14
2074920,54467065,2024-08-20 12:14
436150,22778379,2024-08-20 12:14
289070,34076999,2024-08-20 12:14
1966720,9832036,2024-08-20 12:14
381210,32804162,2024-08-20 12:14
438100,21879244,2024-08-20 12:14
1085660,32552432,2024-08-20 12:14
2357570,23244450,2024-08-20 12:14
39210,24309770,2024-08-20 12:14
2195250,34564428,2024-08-20 12:14
2252570,34140310,2024-08-20 12:14
2977660,19517379,2024-08-20 12:14
1222670,23800305,2024-08-20 12:14
553850,19266993,2024-08-20 12:14
582010,20270555,2024-08-20 12:14
550,17545940,2024-08-20 12:14
1091500,17309435,2024-08-20 12:14
1281930,22487769,2024-08-20 12:14
394360,26398338,2024-08-20 12:14
221100,24993881,2024-08-20 12:14
1366800,18532143,2024-08-20 12:14
105600,20980667,2024-08-20 12:14
304930,18286120,2024-08-20 12:14
594650,11995768,2024-08-20 12:14
108600,17517470,2024-08-20 12:14
489830,14342393,2024-08-20 12:14
322330,20360865,2024-08-20 12:14
294100,16302208,2024-08-20 12:14
1623730,23733955,2024-08-20 12:14
252950,12560882,2024-08-20 12:14
1174180,21536445,2024-08-20 12:14
346110,18781440,2024-08-20 12:14
377160,15533273,2024-08-20 12:14
1599340,15254109,2024-08-20 12:14
1449850,13517340,2024-08-20 12:14
2709570,5006276,2024-08-20 12:14
2016590,15005741,2024-08-20 12:14
