UUID,Rank,GameID,Country,Date,SystemDate
e633f03c-0eb3-497f-8ddb-cb07ad1c1b60,1,2358720,IT,2024-08-22,2024-08-22 12:09
7861604e-9963-4844-9e61-310d012f03ed,2,1675200,IT,2024-08-22,2024-08-22 12:09
3e7c8faf-a573-4982-a2a3-633eb13c749e,3,230410,IT,2024-08-22,2024-08-22 12:09
66709384-612a-4aba-9fd8-228be2d43981,4,2933620,IT,2024-08-22,2024-08-22 12:09
584f2e17-971c-4323-bbde-f97eeb1ca518,5,1295660,IT,2024-08-22,2024-08-22 12:09
e97562a4-616a-4185-bb38-0a14aaab77b9,6,730,IT,2024-08-22,2024-08-22 12:09
537c73cd-ae2d-46cf-acf2-27e29d2bfa4f,7,1030840,IT,2024-08-22,2024-08-22 12:09
83364f5c-aa76-4573-8d7d-94388706359c,8,1086940,IT,2024-08-22,2024-08-22 12:09
3eb75224-6244-4708-ab9e-95ce94d674e1,9,1771300,IT,2024-08-22,2024-08-22 12:09
9f4fcac6-2d1b-457b-b4a3-0264df8a7cb5,10,2074920,IT,2024-08-22,2024-08-22 12:09
49cff408-df05-4409-a2b0-432919980129,11,2183900,IT,2024-08-22,2024-08-22 12:09
72ab04b0-e4f9-4b37-bbbd-fed19a1d88df,12,397540,IT,2024-08-22,2024-08-22 12:09
23941485-e3cd-400b-944c-cfbee177079b,13,2344520,IT,2024-08-22,2024-08-22 12:09
e2506988-2e46-44ce-8741-6c5c96c98608,14,2139460,IT,2024-08-22,2024-08-22 12:09
61db115b-a075-4312-b1d4-30ceeafe6d6b,16,1172470,IT,2024-08-22,2024-08-22 12:09
f5e6a2c2-c0bc-4cfb-a80c-8c64395564ff,18,271590,IT,2024-08-22,2024-08-22 12:09
919d834a-f98c-4305-abc3-0e1bf3b0dd04,19,2515020,IT,2024-08-22,2024-08-22 12:09
a0fc07a8-dc86-4d8c-86f6-695ff4ec5fb5,20,582010,IT,2024-08-22,2024-08-22 12:09
e8e9215c-054f-4ecb-9b3f-a544be619938,21,578080,IT,2024-08-22,2024-08-22 12:09
b9692295-585c-46f7-bad6-4d5d27f07f1b,22,381210,IT,2024-08-22,2024-08-22 12:09
78c8c8f4-b7f0-470e-947c-853ea67269f6,24,236390,IT,2024-08-22,2024-08-22 12:09
2336f62a-bba7-469a-94d1-9ea8f083eb40,25,1599340,IT,2024-08-22,2024-08-22 12:09
2db4ee1a-865b-4ce1-a624-0a4922f630a2,26,1245620,IT,2024-08-22,2024-08-22 12:09
100701a1-4783-43cd-b793-7a5404b48099,27,2808930,IT,2024-08-22,2024-08-22 12:09
f5120e47-1d96-4d8b-88b6-80d39feec0cd,28,227300,IT,2024-08-22,2024-08-22 12:09
dc58402d-d143-4415-b8e4-34d10072bbe1,29,1934680,IT,2024-08-22,2024-08-22 12:09
cbc019bf-5d8a-47de-a3e8-ce91bd14fc5e,30,1446780,IT,2024-08-22,2024-08-22 12:09
b12c5a23-f5bc-49a9-b97b-15f3299daeca,31,1790600,IT,2024-08-22,2024-08-22 12:09
31298bbe-25d2-48dd-8853-b74b6454781e,33,534380,IT,2024-08-22,2024-08-22 12:09
4e2ac146-4fab-4e82-a4f2-189ad10c6722,35,2669320,IT,2024-08-22,2024-08-22 12:09
ca4d45b0-928b-494b-85ec-bb1561ccec5e,36,570,IT,2024-08-22,2024-08-22 12:09
5bb3ffac-21a0-4184-9671-c1dcaa7bb8fa,38,289070,IT,2024-08-22,2024-08-22 12:09
ba5c1d16-f1d9-4cea-ae0a-1b90087efb20,39,2252570,IT,2024-08-22,2024-08-22 12:09
cd097c98-6f62-40af-9da6-cd4fa1a88b80,40,2357570,IT,2024-08-22,2024-08-22 12:09
e8a4bc47-127d-4fe6-9b6e-be37a815f524,41,2141910,IT,2024-08-22,2024-08-22 12:09
79c9b5cb-4ec5-4a2e-9c0d-c5525c68af82,42,1716740,IT,2024-08-22,2024-08-22 12:09
b198e4c8-20e9-4ad8-8013-6c35779d19d1,43,594650,IT,2024-08-22,2024-08-22 12:09
2d6edf1b-555c-4cbd-b19f-6be37c6c6e57,44,1118010,IT,2024-08-22,2024-08-22 12:09
05bf3c6d-f366-4591-b082-06f11f44a263,45,2677660,IT,2024-08-22,2024-08-22 12:09
6dd68224-ffb0-4a2c-8b32-cf4165d900b5,46,1151340,IT,2024-08-22,2024-08-22 12:09
47c8d974-b05c-486a-9b58-e40a5242a8bf,47,489830,IT,2024-08-22,2024-08-22 12:09
0c7f3421-9023-4db4-bc25-4bb3e8b4ee0e,48,49520,IT,2024-08-22,2024-08-22 12:09
45fd1e8c-50b1-49fd-8c34-d500c0bcf8b1,49,1040200,IT,2024-08-22,2024-08-22 12:09
0824bd2a-d8de-4a87-bdeb-1dc77a247af4,50,1091500,IT,2024-08-22,2024-08-22 12:09
c0fa3117-1634-4696-9c89-f85cfc525428,51,1449850,IT,2024-08-22,2024-08-22 12:09
b4058b0c-0c21-42c3-bbfd-ec986f0632a6,52,359550,IT,2024-08-22,2024-08-22 12:09
02dde4e8-4e7c-4bfc-9b7d-65c19f67c748,53,1845910,IT,2024-08-22,2024-08-22 12:09
f560231d-8ce6-4002-ace3-0627d1b3b67c,54,2778580,IT,2024-08-22,2024-08-22 12:09
f3aa4ae0-6c66-463e-94d6-1ec68d8ff65d,56,1575940,IT,2024-08-22,2024-08-22 12:09
63f8761c-3c10-4b8e-b348-710eb9a03d34,57,1401590,IT,2024-08-22,2024-08-22 12:09
fd859965-65c1-4d6e-9dc4-113c9717a68d,58,252490,IT,2024-08-22,2024-08-22 12:09
2ec38c2d-4eb7-4949-afa1-8498de0b97fc,59,553850,IT,2024-08-22,2024-08-22 12:09
da99a847-4bfd-4892-ae78-d9dd18a8a9d6,60,250900,IT,2024-08-22,2024-08-22 12:09
83dc2d81-08c4-4d22-8a0d-7dea0cf59633,62,1326470,IT,2024-08-22,2024-08-22 12:09
6407aeff-3633-4076-a49c-107d0327f38e,64,380600,IT,2024-08-22,2024-08-22 12:09
97a7f27c-a8e8-4030-84b1-37c2b5e8f3e8,65,1562430,IT,2024-08-22,2024-08-22 12:09
30ea3b3b-0568-4485-a733-cb1d3ccc68cb,66,2967990,IT,2024-08-22,2024-08-22 12:09
9649974a-aa67-47f4-a851-ff3a8bf4dae1,67,2162800,IT,2024-08-22,2024-08-22 12:09
8af7819f-6fc4-4b05-a6e5-0ad33c5a518e,68,582660,IT,2024-08-22,2024-08-22 12:09
b6bbcd6c-1a94-4d4a-939e-3ed69910b8ed,69,1085660,IT,2024-08-22,2024-08-22 12:09
57eaf913-70a3-41b4-bafa-7fdab963a811,70,239140,IT,2024-08-22,2024-08-22 12:09
14d60578-7af1-452c-87ed-c5f79b45602b,71,412020,IT,2024-08-22,2024-08-22 12:09
b73e8158-e851-4a39-8320-4fe16153ed36,72,1250410,IT,2024-08-22,2024-08-22 12:09
2251020d-0777-44ef-984c-3e51455d3811,73,39210,IT,2024-08-22,2024-08-22 12:09
4ff5bf0e-073c-4044-a89e-61708d61e1ad,74,1665460,IT,2024-08-22,2024-08-22 12:09
d17f99d7-7dcf-4507-a6a1-243088ca6fd6,75,2519060,IT,2024-08-22,2024-08-22 12:09
26a428ce-f431-4dfb-8162-191f07e352eb,77,739630,IT,2024-08-22,2024-08-22 12:09
ad1369ba-58b0-4f25-b694-d2dd6248276e,78,2567870,IT,2024-08-22,2024-08-22 12:09
6e29c063-5bd2-4919-8f66-0461f5913060,80,552520,IT,2024-08-22,2024-08-22 12:09
4b6078d2-d2a9-491c-a2f1-2cba34804c8e,81,782330,IT,2024-08-22,2024-08-22 12:09
b4521bf7-544f-438c-8559-599812e4f1d2,82,1966720,IT,2024-08-22,2024-08-22 12:09
228bd659-9676-40a4-a632-c6f196e3abd9,83,2638370,IT,2024-08-22,2024-08-22 12:09
47d13cf0-2095-4187-9d49-0e8821d623ff,84,997010,IT,2024-08-22,2024-08-22 12:09
2ae3376b-39e3-4041-b2d0-f63e57f31035,85,2751000,IT,2024-08-22,2024-08-22 12:09
