App_Id,Hours_Played(30days),Datetime
730,642293666,2024-08-17 12:09
2923300,288912045,2024-08-17 12:09
570,339390288,2024-08-17 12:09
578080,211663473,2024-08-17 12:09
1172470,88474742,2024-08-17 12:09
2139460,93832086,2024-08-17 12:09
1203220,93245634,2024-08-17 12:09
271590,86185075,2024-08-17 12:09
1245620,88748826,2024-08-17 12:09
1938090,49155480,2024-08-17 12:09
1086940,49184644,2024-08-17 12:09
252490,70043741,2024-08-17 12:09
431960,57906772,2024-08-17 12:09
440,52691397,2024-08-17 12:09
413150,53516506,2024-08-17 12:09
238960,54930197,2024-08-17 12:09
251570,44968300,2024-08-17 12:09
359550,37407174,2024-08-17 12:09
1782210,38317301,2024-08-17 12:09
2074920,58613158,2024-08-17 12:09
236390,42904861,2024-08-17 12:09
289070,34143344,2024-08-17 12:09
230410,34356924,2024-08-17 12:09
1085660,34580145,2024-08-17 12:09
436150,21442246,2024-08-17 12:09
438100,21468353,2024-08-17 12:09
2195250,34902227,2024-08-17 12:09
381210,32882567,2024-08-17 12:09
2357570,23109839,2024-08-17 12:09
553850,18921185,2024-08-17 12:09
39210,24979224,2024-08-17 12:09
3047030,18583724,2024-08-17 12:09
594650,10350614,2024-08-17 12:09
582010,19579881,2024-08-17 12:09
550,17620055,2024-08-17 12:09
2252570,33946503,2024-08-17 12:09
394360,26116194,2024-08-17 12:09
1281930,22411137,2024-08-17 12:09
1222670,23718480,2024-08-17 12:09
1091500,16632889,2024-08-17 12:09
2977660,19565972,2024-08-17 12:09
221100,24754589,2024-08-17 12:09
1366800,18099740,2024-08-17 12:09
105600,21157180,2024-08-17 12:09
1623730,25136074,2024-08-17 12:09
108600,17375190,2024-08-17 12:09
322330,20433338,2024-08-17 12:09
1449850,13406803,2024-08-17 12:09
1174180,21762852,2024-08-17 12:09
304930,18358197,2024-08-17 12:09
489830,13801649,2024-08-17 12:09
346110,18512420,2024-08-17 12:09
294100,16114146,2024-08-17 12:09
1599340,15374172,2024-08-17 12:09
252950,12495314,2024-08-17 12:09
377160,15295772,2024-08-17 12:09
2344520,7098708,2024-08-17 12:09
218620,13013655,2024-08-17 12:09
2016590,15459429,2024-08-17 12:09
2709570,3165030,2024-08-17 12:09
4000,17310170,2024-08-17 12:09
739630,12116712,2024-08-17 12:09
480,20618695,2024-08-17 12:09
892970,14194828,2024-08-17 12:09
813780,11108738,2024-08-17 12:09
1142710,14517167,2024-08-17 12:09
1966720,8909302,2024-08-17 12:09
1623660,12058574,2024-08-17 12:09
261550,13621764,2024-08-17 12:09
275850,19292476,2024-08-17 12:09
1238810,11961360,2024-08-17 12:09
2448970,14945340,2024-08-17 12:09
960090,10974569,2024-08-17 12:09
250900,11147340,2024-08-17 12:09
1313140,2356843,2024-08-17 12:09
8930,10461247,2024-08-17 12:09
1364780,11145928,2024-08-17 12:09
1158310,11290091,2024-08-17 12:09
2399830,9481288,2024-08-17 12:09
322170,10070206,2024-08-17 12:09
646570,9496790,2024-08-17 12:09
2073850,8788723,2024-08-17 12:09
227300,19998951,2024-08-17 12:09
548430,9442796,2024-08-17 12:09
1454400,8561103,2024-08-17 12:09
582660,10875052,2024-08-17 12:09
232090,8265670,2024-08-17 12:09
629520,9784387,2024-08-17 12:09
1248130,16125618,2024-08-17 12:09
292030,11299196,2024-08-17 12:09
2889840,744374,2024-08-17 12:09
513710,10286185,2024-08-17 12:09
281990,8290367,2024-08-17 12:09
1973530,6303069,2024-08-17 12:09
2709440,3483195,2024-08-17 12:09
427520,8736832,2024-08-17 12:09
284160,9522444,2024-08-17 12:09
291550,7874859,2024-08-17 12:09
386360,5274009,2024-08-17 12:09
236850,9957345,2024-08-17 12:09
397540,3414967,2024-08-17 12:09
2338770,9029372,2024-08-17 12:09
1517290,6931382,2024-08-17 12:09
311210,4307359,2024-08-17 12:09
1172620,7406365,2024-08-17 12:09
306130,7985250,2024-08-17 12:09
1151340,6933590,2024-08-17 12:09
1446780,5188449,2024-08-17 12:09
107410,7923416,2024-08-17 12:09
1687950,4562383,2024-08-17 12:09
457140,7541446,2024-08-17 12:09
2142790,1625990,2024-08-17 12:09
1575940,75186,2024-08-17 12:09
393380,8297456,2024-08-17 12:09
1238840,6690882,2024-08-17 12:09
632360,5064798,2024-08-17 12:09
1905180,8448577,2024-08-17 12:09
216150,5382934,2024-08-17 12:09
2426960,7078209,2024-08-17 12:09
427410,1680231,2024-08-17 12:09
2349820,7224486,2024-08-17 12:09
240,7596679,2024-08-17 12:09
3132990,1022443,2024-08-17 12:09
1551360,7730252,2024-08-17 12:09
255710,6569986,2024-08-17 12:09
270880,5301982,2024-08-17 12:09
1466860,6428997,2024-08-17 12:09
1920960,5852141,2024-08-17 12:09
3076520,4533619,2024-08-17 12:09
1040200,448023,2024-08-17 12:09
286160,3574097,2024-08-17 12:09
761890,6943531,2024-08-17 12:09
244210,6669901,2024-08-17 12:09
766570,7216872,2024-08-17 12:09
1476970,5188107,2024-08-17 12:09
814380,5326901,2024-08-17 12:09
1293830,8438020,2024-08-17 12:09
1794680,2849468,2024-08-17 12:09
1325860,6180876,2024-08-17 12:09
1665460,5954567,2024-08-17 12:09
2379780,4893160,2024-08-17 12:09
529340,6317591,2024-08-17 12:09
945360,3855106,2024-08-17 12:09
2526380,2160867,2024-08-17 12:09
49520,2686774,2024-08-17 12:09
2670630,6246037,2024-08-17 12:09
1778820,5372962,2024-08-17 12:09
1818450,10683487,2024-08-17 12:09
526870,6575334,2024-08-17 12:09
552990,4585191,2024-08-17 12:09
2707930,4899231,2024-08-17 12:09
2141910,4437760,2024-08-17 12:09
1237970,2430159,2024-08-17 12:09
2567870,8962042,2024-08-17 12:09
1049590,6882842,2024-08-17 12:09
1283970,4466273,2024-08-17 12:09
1812620,4155664,2024-08-17 12:09
1716740,4043084,2024-08-17 12:09
949230,5298781,2024-08-17 12:09
985810,2136307,2024-08-17 12:09
10,7373755,2024-08-17 12:09
376210,3590284,2024-08-17 12:09
686810,3471472,2024-08-17 12:09
714010,5592118,2024-08-17 12:09
1144200,4696081,2024-08-17 12:09
1326470,5071445,2024-08-17 12:09
367520,4411777,2024-08-17 12:09
1329410,5510732,2024-08-17 12:09
2291060,3573652,2024-08-17 12:09
365670,5536609,2024-08-17 12:09
1250410,4660467,2024-08-17 12:09
990080,5203604,2024-08-17 12:09
1361210,2897316,2024-08-17 12:09
976730,2513546,2024-08-17 12:09
1203620,4056562,2024-08-17 12:09
440900,3713327,2024-08-17 12:09
1904540,5424414,2024-08-17 12:09
648800,4992898,2024-08-17 12:09
1118200,4001012,2024-08-17 12:09
1593500,2188014,2024-08-17 12:09
374320,4275121,2024-08-17 12:09
22380,2894436,2024-08-17 12:09
2855560,2571776,2024-08-17 12:09
