GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1346479,1818773,2024-08-18
578080,2,739569,3257248,2024-08-18
570,3,696723,1295114,2024-08-18
2923300,4,513980,917272,2024-08-18
1203220,5,279342,385770,2024-08-18
1172470,6,254744,624473,2024-08-18
271590,7,175897,364548,2024-08-18
2139460,8,152133,231668,2024-08-18
252490,9,128862,245243,2024-08-18
431960,10,119312,150375,2024-08-18
1245620,11,114695,953426,2024-08-18
413150,12,110381,236614,2024-08-18
238960,13,106220,229337,2024-08-18
1086940,14,105030,875343,2024-08-18
251570,15,94034,125419,2024-08-18
1938090,16,89506,491670,2024-08-18
236390,17,89243,121318,2024-08-18
440,18,74274,253997,2024-08-18
289070,19,71133,162657,2024-08-18
2074920,20,70545,264860,2024-08-18
2252570,21,69954,89478,2024-08-18
2195250,22,67977,107359,2024-08-18
582010,23,66362,334684,2024-08-18
359550,24,63946,201933,2024-08-18
230410,25,57368,189837,2024-08-18
394360,26,56495,78108,2024-08-18
1782210,27,55649,75967,2024-08-18
594650,28,55647,60124,2024-08-18
221100,29,52403,73418,2024-08-18
381210,30,51111,105093,2024-08-18
322330,31,50227,115925,2024-08-18
2357570,32,49955,75608,2024-08-18
438100,33,45806,52956,2024-08-18
480,34,45203,102705,2024-08-18
1966720,35,44040,240817,2024-08-18
1281930,36,43213,47602,2024-08-18
436150,37,43111,47136,2024-08-18
1085660,38,42855,316750,2024-08-18
1222670,39,42633,96328,2024-08-18
1091500,40,42524,1054388,2024-08-18
1623730,41,42246,2101867,2024-08-18
1238810,42,40080,116104,2024-08-18
39210,43,39548,95150,2024-08-18
1174180,44,39418,77655,2024-08-18
227300,45,39408,69754,2024-08-18
346110,46,39389,248405,2024-08-18
2709570,47,38610,47836,2024-08-18
553850,48,38256,458709,2024-08-18
3047030,49,38150,38838,2024-08-18
105600,50,37273,489886,2024-08-18
1248130,51,37182,105636,2024-08-18
1366800,52,36491,36491,2024-08-18
550,53,33871,162399,2024-08-18
4000,54,33463,73863,2024-08-18
108600,55,32745,65505,2024-08-18
489830,56,31812,69906,2024-08-18
1449850,57,29954,262689,2024-08-18
294100,58,29646,62257,2024-08-18
2344520,59,29350,39782,2024-08-18
377160,60,29285,472962,2024-08-18
261550,61,29277,248216,2024-08-18
739630,62,28766,112717,2024-08-18
892970,63,28653,502387,2024-08-18
1142710,64,28494,166754,2024-08-18
304930,65,28217,112703,2024-08-18
1599340,66,28017,1325305,2024-08-18
252950,67,27890,147632,2024-08-18
2977660,68,27386,90669,2024-08-18
292030,69,27114,103329,2024-08-18
1364780,70,26420,70573,2024-08-18
1818450,71,24564,38437,2024-08-18
2016590,72,23669,57164,2024-08-18
2448970,73,23426,39325,2024-08-18
1568590,74,23355,702845,2024-08-18
275850,75,23326,212613,2024-08-18
813780,76,23061,38725,2024-08-18
218620,77,22485,247709,2024-08-18
1158310,78,22459,98872,2024-08-18
250900,79,21754,70701,2024-08-18
548430,80,21605,54160,2024-08-18
513710,81,20863,68322,2024-08-18
1238840,82,20682,53714,2024-08-18
236850,83,20453,48165,2024-08-18
8930,84,20420,91363,2024-08-18
2709440,85,19892,21806,2024-08-18
322170,86,19509,88346,2024-08-18
1313140,87,19450,61780,2024-08-18
629520,88,19104,21920,2024-08-18
960090,89,19051,53943,2024-08-18
284160,90,19041,26844,2024-08-18
1446780,91,18825,231360,2024-08-18
107410,92,18824,56679,2024-08-18
1049590,93,18642,52853,2024-08-18
1172620,94,18624,66906,2024-08-18
2338770,95,18590,30363,2024-08-18
1687950,96,18262,35474,2024-08-18
646570,97,18231,33086,2024-08-18
393380,98,18190,35151,2024-08-18
427520,99,18104,34700,2024-08-18
2399830,100,17803,98047,2024-08-18
1623660,101,17682,97173,2024-08-18
1293830,102,17510,75689,2024-08-18
1905180,103,17369,20080,2024-08-18
281990,104,17359,68602,2024-08-18
1517290,105,17209,107376,2024-08-18
1551360,106,17097,81096,2024-08-18
1466860,107,16783,73928,2024-08-18
766570,108,16615,24544,2024-08-18
306130,109,16010,49234,2024-08-18
582660,110,15982,60395,2024-08-18
1325860,111,15717,16688,2024-08-18
2073850,112,15589,242619,2024-08-18
457140,113,15431,27486,2024-08-18
291550,114,15387,34816,2024-08-18
240,115,15326,100056,2024-08-18
397540,116,14967,93820,2024-08-18
2162800,117,14867,14867,2024-08-18
1151340,118,14837,73368,2024-08-18
10,119,14519,319586,2024-08-18
1454400,120,14469,67867,2024-08-18
244210,121,14376,19661,2024-08-18
1426210,122,14261,32685,2024-08-18
2567870,123,14046,94480,2024-08-18
2889840,124,13877,15979,2024-08-18
255710,125,13861,60386,2024-08-18
444200,126,13649,56669,2024-08-18
1329410,127,13645,39075,2024-08-18
2426960,128,13590,22281,2024-08-18
1040200,129,13485,13485,2024-08-18
1973530,130,13346,38950,2024-08-18
814380,131,13280,125315,2024-08-18
1575940,132,13097,13097,2024-08-18
761890,133,13078,27227,2024-08-18
1920960,134,12926,85551,2024-08-18
714010,135,12710,15141,2024-08-18
