App_Id,Hours_Played(30days),Datetime
730,645605848,2024-08-18 13:10
2923300,290724452,2024-08-18 13:10
570,340341855,2024-08-18 13:10
578080,213215879,2024-08-18 13:10
1172470,89366199,2024-08-18 13:10
2139460,93659215,2024-08-18 13:10
1203220,93270524,2024-08-18 13:10
271590,86819026,2024-08-18 13:10
1245620,87018487,2024-08-18 13:10
1086940,49723906,2024-08-18 13:10
431960,58121631,2024-08-18 13:10
1938090,49439002,2024-08-18 13:10
252490,70366564,2024-08-18 13:10
413150,53484719,2024-08-18 13:10
440,52603598,2024-08-18 13:10
251570,45736087,2024-08-18 13:10
238960,56807048,2024-08-18 13:10
2074920,57761537,2024-08-18 13:10
359550,37522471,2024-08-18 13:10
236390,43242498,2024-08-18 13:10
289070,34355486,2024-08-18 13:10
230410,34620128,2024-08-18 13:10
438100,21806727,2024-08-18 13:10
1966720,9240660,2024-08-18 13:10
1085660,34056405,2024-08-18 13:10
436150,22024915,2024-08-18 13:10
2195250,35000146,2024-08-18 13:10
582010,19947621,2024-08-18 13:10
381210,32912739,2024-08-18 13:10
2357570,23339058,2024-08-18 13:10
1782210,38440270,2024-08-18 13:10
2252570,34087391,2024-08-18 13:10
39210,24853504,2024-08-18 13:10
553850,19172722,2024-08-18 13:10
550,17696676,2024-08-18 13:10
1091500,16915121,2024-08-18 13:10
1281930,22539495,2024-08-18 13:10
394360,26340517,2024-08-18 13:10
594650,11029066,2024-08-18 13:10
1222670,23793943,2024-08-18 13:10
1623730,24792829,2024-08-18 13:10
322330,20538996,2024-08-18 13:10
105600,21123083,2024-08-18 13:10
221100,24930418,2024-08-18 13:10
3047030,18997336,2024-08-18 13:10
2977660,19591973,2024-08-18 13:10
108600,17502138,2024-08-18 13:10
1174180,21779663,2024-08-18 13:10
1449850,13512878,2024-08-18 13:10
1366800,18282228,2024-08-18 13:10
346110,18705479,2024-08-18 13:10
489830,14033052,2024-08-18 13:10
294100,16258128,2024-08-18 13:10
304930,18312817,2024-08-18 13:10
1599340,15400298,2024-08-18 13:10
377160,15441946,2024-08-18 13:10
2344520,7492444,2024-08-18 13:10
2709570,3786005,2024-08-18 13:10
2016590,15377316,2024-08-18 13:10
480,20711948,2024-08-18 13:10
4000,17349372,2024-08-18 13:10
739630,12218216,2024-08-18 13:10
261550,13723361,2024-08-18 13:10
1142710,14590264,2024-08-18 13:10
218620,13002133,2024-08-18 13:10
1238810,12052742,2024-08-18 13:10
252950,12549670,2024-08-18 13:10
892970,14242719,2024-08-18 13:10
813780,11219798,2024-08-18 13:10
1623660,12058319,2024-08-18 13:10
275850,19351416,2024-08-18 13:10
2448970,15376886,2024-08-18 13:10
1364780,11206750,2024-08-18 13:10
1313140,2707492,2024-08-18 13:10
960090,11041971,2024-08-18 13:10
250900,11213396,2024-08-18 13:10
646570,9528577,2024-08-18 13:10
1158310,11402072,2024-08-18 13:10
8930,10554188,2024-08-18 13:10
2399830,9576251,2024-08-18 13:10
292030,11333713,2024-08-18 13:10
227300,20017655,2024-08-18 13:10
281990,8373129,2024-08-18 13:10
1454400,8586511,2024-08-18 13:10
513710,10330233,2024-08-18 13:10
322170,10100587,2024-08-18 13:10
2073850,8845612,2024-08-18 13:10
397540,3639116,2024-08-18 13:10
1687950,4729540,2024-08-18 13:10
232090,8325850,2024-08-18 13:10
2338770,9021477,2024-08-18 13:10
582660,10883865,2024-08-18 13:10
548430,9501653,2024-08-18 13:10
1446780,5324244,2024-08-18 13:10
629520,9837098,2024-08-18 13:10
1248130,16227669,2024-08-18 13:10
427520,8845663,2024-08-18 13:10
1973530,6358333,2024-08-18 13:10
236850,10042978,2024-08-18 13:10
1517290,6989976,2024-08-18 13:10
457140,7635672,2024-08-18 13:10
2709440,3845038,2024-08-18 13:10
284160,9567054,2024-08-18 13:10
311210,4384653,2024-08-18 13:10
386360,5320051,2024-08-18 13:10
291550,7869180,2024-08-18 13:10
306130,8036818,2024-08-18 13:10
1172620,7521081,2024-08-18 13:10
1575940,330077,2024-08-18 13:10
1151340,6947808,2024-08-18 13:10
1238840,6758154,2024-08-18 13:10
3132990,1212869,2024-08-18 13:10
393380,8354800,2024-08-18 13:10
107410,7999019,2024-08-18 13:10
240,7674841,2024-08-18 13:10
2349820,7202430,2024-08-18 13:10
1920960,5877047,2024-08-18 13:10
1905180,8480311,2024-08-18 13:10
2889840,963776,2024-08-18 13:10
255710,6614108,2024-08-18 13:10
2142790,1824352,2024-08-18 13:10
216150,5405464,2024-08-18 13:10
632360,5079920,2024-08-18 13:10
766570,7246106,2024-08-18 13:10
2426960,7170952,2024-08-18 13:10
1466860,6512399,2024-08-18 13:10
427410,1840930,2024-08-18 13:10
1551360,7720337,2024-08-18 13:10
814380,5361266,2024-08-18 13:10
1293830,8312366,2024-08-18 13:10
270880,5321756,2024-08-18 13:10
1040200,701355,2024-08-18 13:10
3076520,4735167,2024-08-18 13:10
1049590,6918260,2024-08-18 13:10
529340,6319185,2024-08-18 13:10
761890,6975092,2024-08-18 13:10
1325860,6203136,2024-08-18 13:10
1476970,5232035,2024-08-18 13:10
1794680,2975156,2024-08-18 13:10
286160,3629507,2024-08-18 13:10
2379780,4896681,2024-08-18 13:10
945360,3889828,2024-08-18 13:10
244210,6700244,2024-08-18 13:10
1237970,2560823,2024-08-18 13:10
552990,4624847,2024-08-18 13:10
1818450,10752048,2024-08-18 13:10
949230,5334521,2024-08-18 13:10
1283970,4511001,2024-08-18 13:10
526870,6553935,2024-08-18 13:10
2526380,2330168,2024-08-18 13:10
2670630,6212355,2024-08-18 13:10
49520,2763135,2024-08-18 13:10
1665460,5937495,2024-08-18 13:10
1716740,4106838,2024-08-18 13:10
2707930,4926532,2024-08-18 13:10
1329410,5513475,2024-08-18 13:10
1326470,5102891,2024-08-18 13:10
1778820,5409883,2024-08-18 13:10
2141910,4484619,2024-08-18 13:10
714010,5646625,2024-08-18 13:10
2567870,8848819,2024-08-18 13:10
1812620,4177072,2024-08-18 13:10
10,7316439,2024-08-18 13:10
376210,3661101,2024-08-18 13:10
2291060,3717054,2024-08-18 13:10
1144200,4734676,2024-08-18 13:10
990080,5209062,2024-08-18 13:10
2855560,2703312,2024-08-18 13:10
1203620,4128333,2024-08-18 13:10
686810,3508353,2024-08-18 13:10
367520,4395100,2024-08-18 13:10
779340,3249166,2024-08-18 13:10
1904540,5445971,2024-08-18 13:10
365670,5521840,2024-08-18 13:10
648800,5004459,2024-08-18 13:10
976730,2530753,2024-08-18 13:10
1250410,4693794,2024-08-18 13:10
1361210,2933498,2024-08-18 13:10
440900,3744188,2024-08-18 13:10
2161700,1849699,2024-08-18 13:10
1846380,1121280,2024-08-18 13:10
374320,4267467,2024-08-18 13:10
1604030,4536635,2024-08-18 13:10
985810,2224817,2024-08-18 13:10
1948980,1512156,2024-08-18 13:10
1468810,2689063,2024-08-18 13:10
1158160,3532429,2024-08-18 13:10
1868140,3626000,2024-08-18 13:10
1593500,2278174,2024-08-18 13:10
2215430,3873909,2024-08-18 13:10
700330,4513666,2024-08-18 13:10
233860,3429633,2024-08-18 13:10
1118200,4016058,2024-08-18 13:10
22380,2904883,2024-08-18 13:10
1997040,3901624,2024-08-18 13:10
2646460,4499491,2024-08-18 13:10
1267910,3769569,2024-08-18 13:10
1426210,4810074,2024-08-18 13:10
1009850,2078246,2024-08-18 13:10
2050650,2902377,2024-08-18 13:10
1366540,2376110,2024-08-18 13:10
1919590,2785837,2024-08-18 13:10
239140,2704042,2024-08-18 13:10
933110,2871076,2024-08-18 13:10
431730,3137703,2024-08-18 13:10
444200,6430346,2024-08-18 13:10
304390,2864362,2024-08-18 13:10
1145360,3125697,2024-08-18 13:10
1240440,1706256,2024-08-18 13:10
899770,6191619,2024-08-18 13:10
435150,2993072,2024-08-18 13:10
242760,3437622,2024-08-18 13:10
1222680,1676035,2024-08-18 13:10
444090,2676196,2024-08-18 13:10
1286830,2778779,2024-08-18 13:10
812140,3364171,2024-08-18 13:10
244850,2916462,2024-08-18 13:10
48700,2830874,2024-08-18 13:10
2051620,2394882,2024-08-18 13:10
1973710,2656002,2024-08-18 13:10
1568590,5215030,2024-08-18 13:10
1258080,2766436,2024-08-18 13:10
262060,2438459,2024-08-18 13:10
2582560,54197,2024-08-18 13:10
2881650,2570199,2024-08-18 13:10
1677740,3574447,2024-08-18 13:10
214950,3076371,2024-08-18 13:10
1599600,1346608,2024-08-18 13:10
1371580,1994380,2024-08-18 13:10
1063730,2359725,2024-08-18 13:10
3590,2407575,2024-08-18 13:10
1290000,1945637,2024-08-18 13:10
1942280,2549355,2024-08-18 13:10
1282100,2052308,2024-08-18 13:10
1328670,2353928,2024-08-18 13:10
268500,2509759,2024-08-18 13:10
728880,2123329,2024-08-18 13:10
1169040,562211,2024-08-18 13:10
2250040,2126780,2024-08-18 13:10
359320,1986595,2024-08-18 13:10
264710,3077877,2024-08-18 13:10
2780980,162314,2024-08-18 13:10
518790,2766278,2024-08-18 13:10
1147690,2488262,2024-08-18 13:10
2321470,2932977,2024-08-18 13:10
1284210,2325350,2024-08-18 13:10
977400,2595686,2024-08-18 13:10
962130,2494447,2024-08-18 13:10
993090,1930530,2024-08-18 13:10
552520,1513134,2024-08-18 13:10
3103840,550505,2024-08-18 13:10
2808930,2498580,2024-08-18 13:10
1818750,2542725,2024-08-18 13:10
1062090,2522867,2024-08-18 13:10
1447430,2159569,2024-08-18 13:10
231430,2332442,2024-08-18 13:10
627690,2267252,2024-08-18 13:10
877280,1803829,2024-08-18 13:10
221380,2106638,2024-08-18 13:10
872410,1485564,2024-08-18 13:10
644930,1845751,2024-08-18 13:10
534380,2607501,2024-08-18 13:10
655500,1635350,2024-08-18 13:10
1384160,2348349,2024-08-18 13:10
1260320,2421013,2024-08-18 13:10
380600,2946222,2024-08-18 13:10
1184370,2285933,2024-08-18 13:10
3056550,519914,2024-08-18 13:10
1149460,1511907,2024-08-18 13:10
2420110,2612235,2024-08-18 13:10
392160,2316003,2024-08-18 13:10
1432860,1776143,2024-08-18 13:10
958260,1497929,2024-08-18 13:10
1145350,2141139,2024-08-18 13:10
2325290,2244401,2024-08-18 13:10
8500,2092664,2024-08-18 13:10
1343400,1702858,2024-08-18 13:10
1659040,2619753,2024-08-18 13:10
1811260,2512553,2024-08-18 13:10
1909840,1129710,2024-08-18 13:10
2471100,2280352,2024-08-18 13:10
1336980,1040936,2024-08-18 13:10
2445690,2259530,2024-08-18 13:10
570940,2115548,2024-08-18 13:10
494840,1755975,2024-08-18 13:10
1189490,1329742,2024-08-18 13:10
1363080,2687401,2024-08-18 13:10
1562430,601371,2024-08-18 13:10
601510,1783255,2024-08-18 13:10
881100,1928097,2024-08-18 13:10
1407200,2387969,2024-08-18 13:10
4700,2272360,2024-08-18 13:10
2186680,1932151,2024-08-18 13:10
2961880,789293,2024-08-18 13:10
460930,2340142,2024-08-18 13:10
386180,2227064,2024-08-18 13:10
379430,2391574,2024-08-18 13:10
1859910,1565304,2024-08-18 13:10
2012510,635753,2024-08-18 13:10
2369390,1081693,2024-08-18 13:10
1284190,2279461,2024-08-18 13:10
2427700,1553106,2024-08-18 13:10
703080,2419564,2024-08-18 13:10
1677280,1907342,2024-08-18 13:10
1874880,1531371,2024-08-18 13:10
400750,1830607,2024-08-18 13:10
835570,1687280,2024-08-18 13:10
34330,1889666,2024-08-18 13:10
323190,1983270,2024-08-18 13:10
1465360,2015384,2024-08-18 13:10
356190,2026077,2024-08-18 13:10
671860,1546529,2024-08-18 13:10
1891700,1807418,2024-08-18 13:10
1222690,1155260,2024-08-18 13:10
1824220,1525681,2024-08-18 13:10
1201240,2173197,2024-08-18 13:10
208650,1924658,2024-08-18 13:10
219990,1586685,2024-08-18 13:10
12210,2020655,2024-08-18 13:10
1097150,1075938,2024-08-18 13:10
602960,1844258,2024-08-18 13:10
729040,580172,2024-08-18 13:10
1113000,907579,2024-08-18 13:10
2951630,1644586,2024-08-18 13:10
782330,1188823,2024-08-18 13:10
594570,1729190,2024-08-18 13:10
335300,1540666,2024-08-18 13:10
581320,1432122,2024-08-18 13:10
1569040,1993456,2024-08-18 13:10
1092790,1172739,2024-08-18 13:10
504230,1973903,2024-08-18 13:10
916440,2054687,2024-08-18 13:10
2231380,2285334,2024-08-18 13:10
2552430,1624802,2024-08-18 13:10
268910,1445004,2024-08-18 13:10
1304930,1956095,2024-08-18 13:10
588650,1515386,2024-08-18 13:10
1943950,1955566,2024-08-18 13:10
568220,1298513,2024-08-18 13:10
1621690,1363289,2024-08-18 13:10
203770,1598946,2024-08-18 13:10
1128810,1463713,2024-08-18 13:10
505460,1604927,2024-08-18 13:10
431240,766449,2024-08-18 13:10
1922560,2147979,2024-08-18 13:10
219740,1197651,2024-08-18 13:10
2208920,1880253,2024-08-18 13:10
2524890,1440410,2024-08-18 13:10
495420,1343179,2024-08-18 13:10
1232580,359731,2024-08-18 13:10
961200,981651,2024-08-18 13:10
1506830,1666852,2024-08-18 13:10
1229490,1229919,2024-08-18 13:10
1068820,819047,2024-08-18 13:10
2668080,1818455,2024-08-18 13:10
471710,1385359,2024-08-18 13:10
1456940,114636,2024-08-18 13:10
400040,1708577,2024-08-18 13:10
815370,1608655,2024-08-18 13:10
282070,995103,2024-08-18 13:10
287700,1239602,2024-08-18 13:10
266840,1329246,2024-08-18 13:10
784150,2613480,2024-08-18 13:10
1888160,1116622,2024-08-18 13:10
220200,1328907,2024-08-18 13:10
552500,1252937,2024-08-18 13:10
1259420,1740514,2024-08-18 13:10
305620,1432807,2024-08-18 13:10
1325200,1048598,2024-08-18 13:10
1875830,1312620,2024-08-18 13:10
1588010,963042,2024-08-18 13:10
1167630,1651781,2024-08-18 13:10
363970,1453460,2024-08-18 13:10
1286680,717690,2024-08-18 13:10
2281730,1377191,2024-08-18 13:10
573090,1314445,2024-08-18 13:10
632470,1549086,2024-08-18 13:10
1173510,885820,2024-08-18 13:10
2054970,1396431,2024-08-18 13:10
1013320,1459211,2024-08-18 13:10
767560,1187227,2024-08-18 13:10
10500,1529569,2024-08-18 13:10
1676840,554639,2024-08-18 13:10
2894940,1159071,2024-08-18 13:10
508440,1438133,2024-08-18 13:10
924970,1405019,2024-08-18 13:10
1985810,927225,2024-08-18 13:10
1535560,1316189,2024-08-18 13:10
1928420,1248324,2024-08-18 13:10
1637320,1402486,2024-08-18 13:10
1066780,1770695,2024-08-18 13:10
977950,971609,2024-08-18 13:10
1774580,990788,2024-08-18 13:10
2666510,862950,2024-08-18 13:10
1151640,1488114,2024-08-18 13:10
719890,1124999,2024-08-18 13:10
1787090,1292909,2024-08-18 13:10
2003310,1398094,2024-08-18 13:10
412220,2321823,2024-08-18 13:10
880940,1054108,2024-08-18 13:10
1549250,1208871,2024-08-18 13:10
620,1492081,2024-08-18 13:10
1206560,973282,2024-08-18 13:10
1607250,1065293,2024-08-18 13:10
544810,858925,2024-08-18 13:10
493340,1516378,2024-08-18 13:10
204360,1808581,2024-08-18 13:10
1669000,1283483,2024-08-18 13:10
635260,1280372,2024-08-18 13:10
1256670,839115,2024-08-18 13:10
1817070,1222104,2024-08-18 13:10
47810,795760,2024-08-18 13:10
1217060,957323,2024-08-18 13:10
1180320,911200,2024-08-18 13:10
1401590,1491753,2024-08-18 13:10
787480,1145764,2024-08-18 13:10
1971870,1493982,2024-08-18 13:10
786520,1054438,2024-08-18 13:10
32470,1137454,2024-08-18 13:10
637090,981215,2024-08-18 13:10
1627720,991898,2024-08-18 13:10
1527950,1371732,2024-08-18 13:10
2315690,996858,2024-08-18 13:10
1056640,1033101,2024-08-18 13:10
47890,1199550,2024-08-18 13:10
601150,1046869,2024-08-18 13:10
1129580,1900148,2024-08-18 13:10
2849080,1972684,2024-08-18 13:10
1147560,781377,2024-08-18 13:10
1649080,397162,2024-08-18 13:10
2072450,948681,2024-08-18 13:10
824270,1120887,2024-08-18 13:10
976310,1335368,2024-08-18 13:10
2167580,1179925,2024-08-18 13:10
2221490,1089776,2024-08-18 13:10
1119730,936186,2024-08-18 13:10
1546320,1026710,2024-08-18 13:10
365360,1020433,2024-08-18 13:10
1336490,993710,2024-08-18 13:10
1603180,32014,2024-08-18 13:10
805550,1662708,2024-08-18 13:10
1084600,1008249,2024-08-18 13:10
8800,1048860,2024-08-18 13:10
