GameID,Rank,PeakPlayers,AllTimePeak,Date
243730,1724,524,1753,2024-08-08
268050,1725,205,4499,2024-08-08
365960,1726,705,1769,2024-08-08
602320,1727,179,448,2024-08-08
628890,1728,199,5626,2024-08-08
656350,1729,224,3245,2024-08-08
1071870,1730,343,1853,2024-08-08
1474700,1731,392,522,2024-08-08
1803580,1732,160,1012,2024-08-08
2235240,1733,148,3778,2024-08-08
2321430,1734,162,342,2024-08-08
2358050,1735,115,680,2024-08-08
3056550,1736,1202,9939,2024-08-08
244310,1737,547,2494,2024-08-08
531640,1738,187,2894,2024-08-08
567630,1739,278,2203,2024-08-08
996470,1740,258,21018,2024-08-08
1272160,1741,241,1819,2024-08-08
1592190,1742,217,11991,2024-08-08
2059810,1743,191,2049,2024-08-08
2415010,1744,148,2870,2024-08-08
2840770,1745,224,1117,2024-08-08
223250,1746,353,1650,2024-08-08
427190,1747,160,993,2024-08-08
568880,1748,548,1638,2024-08-08
1179680,1749,182,1371,2024-08-08
1413480,1750,157,1906,2024-08-08
1895880,1751,290,8757,2024-08-08
2342950,1752,176,5582,2024-08-08
2878040,1753,232,1657,2024-08-08
70010,1754,456,1360,2024-08-08
311310,1755,328,5222,2024-08-08
613830,1756,187,953,2024-08-08
770810,1757,165,608,2024-08-08
1018830,1758,237,1490,2024-08-08
1122340,1759,236,840,2024-08-08
1178490,1760,218,1221,2024-08-08
1218740,1761,164,5740,2024-08-08
1313860,1762,308,44388,2024-08-08
1424800,1763,177,4423,2024-08-08
1475810,1764,256,14086,2024-08-08
22490,1765,710,3897,2024-08-08
403190,1766,195,6670,2024-08-08
973580,1767,239,3923,2024-08-08
981600,1768,163,950,2024-08-08
1088710,1769,181,2740,2024-08-08
1238060,1770,194,1105,2024-08-08
1755920,1771,202,274,2024-08-08
1895300,1772,132,320,2024-08-08
2163330,1773,239,10173,2024-08-08
2617400,1774,186,439,2024-08-08
1963040,1775,222,3740,2024-08-08
2179850,1776,138,1683,2024-08-08
2692440,1777,155,169,2024-08-08
3019370,1778,366,465,2024-08-08
43210,1779,304,1158,2024-08-08
71270,1780,322,77630,2024-08-08
215080,1781,320,4078,2024-08-08
319510,1782,187,1536,2024-08-08
410980,1783,176,283,2024-08-08
755500,1784,224,1233,2024-08-08
1171690,1785,205,24712,2024-08-08
1696810,1786,198,2039,2024-08-08
1985170,1787,175,2466,2024-08-08
3074340,1788,146,365,2024-08-08
8770,1789,420,2724,2024-08-08
304430,1790,212,4170,2024-08-08
334230,1791,172,3787,2024-08-08
367670,1792,117,623,2024-08-08
382030,1793,429,1460,2024-08-08
424030,1794,952,1393,2024-08-08
445980,1795,182,6487,2024-08-08
1388590,1796,199,1635,2024-08-08
1443200,1797,154,380,2024-08-08
2322440,1798,152,1923,2024-08-08
2440960,1799,153,339,2024-08-08
420,1800,286,1419,2024-08-08
635,1801,422,1979,2024-08-08
259680,1802,138,867,2024-08-08
261570,1803,234,13108,2024-08-08
383180,1804,210,20476,2024-08-08
453090,1805,302,1400,2024-08-08
470310,1806,206,1012,2024-08-08
909080,1807,162,1837,2024-08-08
1106530,1808,194,2063,2024-08-08
1166860,1809,222,684,2024-08-08
2378900,1810,154,794,2024-08-08
2384610,1811,162,337,2024-08-08
2540100,1812,212,3651,2024-08-08
3073850,1813,438,438,2024-08-08
12110,1814,209,1239,2024-08-08
17575,1815,590,1678,2024-08-08
45740,1816,160,2812,2024-08-08
374280,1817,224,1835,2024-08-08
578650,1818,208,20349,2024-08-08
606280,1819,271,7730,2024-08-08
628060,1820,178,465,2024-08-08
1016120,1821,179,5473,2024-08-08
1088090,1822,211,3357,2024-08-08
1268590,1823,227,8382,2024-08-08
1482860,1824,177,4787,2024-08-08
1745200,1825,156,347,2024-08-08
1924480,1826,124,2372,2024-08-08
2427560,1827,134,941,2024-08-08
2674590,1828,266,852,2024-08-08
47780,1829,165,2484,2024-08-08
206420,1830,261,42270,2024-08-08
314650,1831,160,596,2024-08-08
476620,1832,317,56627,2024-08-08
532210,1833,300,468717,2024-08-08
588030,1834,195,2638,2024-08-08
682990,1835,262,7574,2024-08-08
1114940,1836,160,514,2024-08-08
1341290,1837,372,8390,2024-08-08
1612810,1838,176,222,2024-08-08
1949740,1839,218,16242,2024-08-08
2063610,1840,690,2762,2024-08-08
306020,1841,220,1660,2024-08-08
362620,1842,233,933,2024-08-08
978300,1843,159,1560,2024-08-08
979710,1844,131,178,2024-08-08
1182110,1845,130,2551,2024-08-08
380,1846,216,1132,2024-08-08
33930,1847,261,19175,2024-08-08
217200,1848,315,834,2024-08-08
261030,1849,202,18627,2024-08-08
312070,1850,389,1841,2024-08-08
329050,1851,171,4500,2024-08-08
550650,1852,521,15939,2024-08-08
718850,1853,161,10462,2024-08-08
884660,1854,253,12266,2024-08-08
1144170,1855,207,523,2024-08-08
1372110,1856,172,7029,2024-08-08
1495320,1857,117,924,2024-08-08
1677310,1858,158,322,2024-08-08
2313330,1859,174,2494,2024-08-08
215360,1860,406,1698,2024-08-08
301120,1861,164,964,2024-08-08
538030,1862,224,3479,2024-08-08
1280780,1863,189,856,2024-08-08
1295500,1864,215,2598,2024-08-08
1367080,1865,1999,25422,2024-08-08
1437820,1866,137,1582,2024-08-08
2052410,1867,189,1049,2024-08-08
2302990,1868,142,815,2024-08-08
250520,1869,156,1981,2024-08-08
266410,1870,560,1000,2024-08-08
397350,1871,142,242,2024-08-08
757320,1872,127,796,2024-08-08
1043260,1873,162,3335,2024-08-08
1574820,1874,190,446,2024-08-08
2248760,1875,533,2756,2024-08-08
2387380,1876,181,391,2024-08-08
296490,1877,178,1601,2024-08-08
378860,1878,238,6775,2024-08-08
1368910,1879,193,2304,2024-08-08
1369670,1880,191,610,2024-08-08
1583720,1881,211,3751,2024-08-08
2444170,1882,153,18958,2024-08-08
42750,1883,455,2780,2024-08-08
302550,1884,398,1426,2024-08-08
520440,1885,172,3455,2024-08-08
632300,1886,261,2254,2024-08-08
895870,1887,145,2113,2024-08-08
1281630,1888,349,1177,2024-08-08
1607680,1889,172,916,2024-08-08
1653970,1890,129,200,2024-08-08
1739010,1891,125,1855,2024-08-08
1993150,1892,159,1851,2024-08-08
2013240,1893,169,1731,2024-08-08
2131650,1894,144,1240,2024-08-08
2273420,1895,170,3914,2024-08-08
15100,1896,212,1468,2024-08-08
247000,1897,299,3590,2024-08-08
341800,1898,192,1767,2024-08-08
429660,1899,154,8085,2024-08-08
768200,1900,269,12741,2024-08-08
790710,1901,154,688,2024-08-08
846770,1902,187,3614,2024-08-08
1289310,1903,126,6509,2024-08-08
1295920,1904,182,1399,2024-08-08
1426450,1905,224,3546,2024-08-08
1434480,1906,185,438,2024-08-08
1753410,1907,193,621,2024-08-08
2098510,1908,154,474,2024-08-08
2631960,1909,177,345,2024-08-08
8980,1910,159,23655,2024-08-08
21000,1911,236,1052,2024-08-08
368070,1912,233,4086,2024-08-08
589870,1913,149,1506,2024-08-08
861540,1914,147,2994,2024-08-08
1001270,1915,469,5162,2024-08-08
1107320,1916,196,590,2024-08-08
1157390,1917,270,5376,2024-08-08
1190460,1918,223,32515,2024-08-08
1426050,1919,204,1515,2024-08-08
1588530,1920,231,1181,2024-08-08
1785650,1921,447,3964,2024-08-08
2060160,1922,181,785,2024-08-08
2318310,1923,130,284,2024-08-08
2552440,1924,151,208,2024-08-08
4940,1925,131,637,2024-08-08
230030,1926,380,1140,2024-08-08
599390,1927,290,1019,2024-08-08
604500,1928,186,434,2024-08-08
644560,1929,174,8250,2024-08-08
858210,1930,141,1309,2024-08-08
859570,1931,255,5174,2024-08-08
871980,1932,123,6179,2024-08-08
1020790,1933,176,3897,2024-08-08
1121640,1934,179,5786,2024-08-08
1252600,1935,128,935,2024-08-08
1262350,1936,172,872,2024-08-08
1463120,1937,141,2116,2024-08-08
1963370,1938,215,4632,2024-08-08
2124680,1939,215,5115,2024-08-08
2445660,1940,153,233,2024-08-08
2562730,1941,157,1629,2024-08-08
11020,1942,293,1466,2024-08-08
15170,1943,291,1720,2024-08-08
39120,1944,172,15546,2024-08-08
283640,1945,196,2430,2024-08-08
363090,1946,201,364,2024-08-08
555570,1947,245,14437,2024-08-08
822240,1948,180,5009,2024-08-08
829110,1949,196,866,2024-08-08
918570,1950,186,12222,2024-08-08
1121560,1951,211,4616,2024-08-08
1201540,1952,151,3539,2024-08-08
1238820,1953,228,1412,2024-08-08
1358750,1954,190,3538,2024-08-08
1369470,1955,154,419,2024-08-08
1458100,1956,155,873,2024-08-08
1999360,1957,121,1615,2024-08-08
2015240,1958,253,794,2024-08-08
2399420,1959,594,4728,2024-08-08
2990,1960,466,925,2024-08-08
394510,1961,240,6744,2024-08-08
541210,1962,177,865,2024-08-08
593280,1963,171,1651,2024-08-08
688420,1964,188,1770,2024-08-08
1036950,1965,174,243,2024-08-08
1175730,1966,218,2144,2024-08-08
1555110,1967,164,436,2024-08-08
2484250,1968,933,9877,2024-08-08
2708450,1969,192,1399,2024-08-08
3139650,1970,94,94,2024-08-08
10150,1971,140,1570,2024-08-08
72780,1972,445,2231,2024-08-08
215830,1973,136,2091,2024-08-08
238010,1974,234,3392,2024-08-08
262410,1975,143,1597,2024-08-08
274920,1976,277,3554,2024-08-08
348670,1977,102,511,2024-08-08
521890,1978,272,1414,2024-08-08
582500,1979,342,1793,2024-08-08
648100,1980,188,1288,2024-08-08
653530,1981,132,1256,2024-08-08
1080110,1982,279,24010,2024-08-08
1266700,1983,155,2870,2024-08-08
1337760,1984,125,4894,2024-08-08
1477070,1985,158,3044,2024-08-08
1581770,1986,174,3669,2024-08-08
2422870,1987,208,1108,2024-08-08
2478970,1988,380,6789,2024-08-08
2513240,1989,134,688,2024-08-08
2716930,1990,155,388,2024-08-08
2899890,1991,156,169,2024-08-08
212160,1992,153,4124,2024-08-08
242680,1993,153,1213,2024-08-08
383870,1994,197,17568,2024-08-08
541570,1995,161,2107,2024-08-08
747610,1996,273,1088,2024-08-08
1029550,1997,271,1264,2024-08-08
1416260,1998,295,1296,2024-08-08
1477590,1999,240,2768,2024-08-08
1641960,2000,213,5171,2024-08-08
1766060,2001,216,1531,2024-08-08
2123310,2002,109,944,2024-08-08
2591210,2003,248,3056,2024-08-08
2739980,2004,149,241,2024-08-08
9880,2005,129,9794,2024-08-08
99900,2006,154,13143,2024-08-08
654890,2007,159,874,2024-08-08
1364210,2008,350,986,2024-08-08
1443820,2009,95,659,2024-08-08
1727650,2010,150,1595,2024-08-08
1850740,2011,313,4747,2024-08-08
1964220,2012,151,307,2024-08-08
2802290,2013,178,178,2024-08-08
20510,2014,353,889,2024-08-08
311260,2015,283,3513,2024-08-08
311560,2016,164,2371,2024-08-08
418240,2017,187,5037,2024-08-08
795630,2018,131,757,2024-08-08
1457320,2019,153,3472,2024-08-08
1951410,2020,472,1422,2024-08-08
1960270,2021,108,632,2024-08-08
2084000,2022,145,1156,2024-08-08
2431880,2023,134,1146,2024-08-08
3015610,2024,146,15155,2024-08-08
3042480,2025,122,913,2024-08-08
320,2026,210,2702,2024-08-08
407130,2027,206,5022,2024-08-08
414340,2028,169,5653,2024-08-08
562810,2029,191,3180,2024-08-08
777390,2030,195,1312,2024-08-08
1124180,2031,202,1052,2024-08-08
1265820,2032,169,1469,2024-08-08
1350650,2033,167,3383,2024-08-08
1424330,2034,178,591,2024-08-08
1684350,2035,209,2913,2024-08-08
1937780,2036,224,5424,2024-08-08
2163090,2037,284,2628,2024-08-08
2216660,2038,95,377,2024-08-08
108200,2039,171,2164,2024-08-08
287980,2040,212,2104,2024-08-08
501300,2041,150,564,2024-08-08
601430,2042,162,9918,2024-08-08
738540,2043,148,3450,2024-08-08
829420,2044,109,310,2024-08-08
939400,2045,221,10241,2024-08-08
1279610,2046,197,2092,2024-08-08
1594940,2047,122,4358,2024-08-08
1701520,2048,177,2412,2024-08-08
2147450,2049,183,938,2024-08-08
2823080,2050,116,749,2024-08-08
3045310,2051,145,185,2024-08-08
40960,2052,249,882,2024-08-08
71340,2053,160,1686,2024-08-08
251290,2054,133,840,2024-08-08
513510,2055,95,1854,2024-08-08
688470,2056,165,3580,2024-08-08
1060230,2057,178,1826,2024-08-08
1141530,2058,286,483,2024-08-08
1252330,2059,171,20094,2024-08-08
1342330,2060,250,2182,2024-08-08
1530160,2061,149,1685,2024-08-08
1621310,2062,238,3622,2024-08-08
1645820,2063,160,700,2024-08-08
1722860,2064,193,678,2024-08-08
1810920,2065,141,1473,2024-08-08
1901910,2066,139,568,2024-08-08
1980920,2067,130,301,2024-08-08
2366120,2068,112,154,2024-08-08
2693930,2069,201,1141,2024-08-08
356500,2070,180,485,2024-08-08
362490,2071,134,1256,2024-08-08
369990,2072,291,1716,2024-08-08
397340,2073,144,885,2024-08-08
605740,2074,189,798,2024-08-08
775500,2075,131,14516,2024-08-08
937380,2076,96,1271,2024-08-08
966610,2077,189,398,2024-08-08
985890,2078,158,6438,2024-08-08
1179580,2079,180,5009,2024-08-08
1201230,2080,130,2952,2024-08-08
1250790,2081,150,640,2024-08-08
1286990,2082,158,489,2024-08-08
1371630,2083,124,1042,2024-08-08
1839950,2084,178,3183,2024-08-08
1932260,2085,198,419,2024-08-08
222480,2086,124,2095,2024-08-08
1335790,2087,312,1073,2024-08-08
1999770,2088,199,7162,2024-08-08
2005010,2089,146,7561,2024-08-08
2239140,2090,224,684,2024-08-08
39500,2091,565,915,2024-08-08
700030,2092,158,5331,2024-08-08
738060,2093,177,6492,2024-08-08
823550,2094,109,367,2024-08-08
853450,2095,130,1184,2024-08-08
1016920,2096,317,9852,2024-08-08
1240210,2097,162,1348,2024-08-08
1466640,2098,213,2289,2024-08-08
1546990,2099,184,955,2024-08-08
1638220,2100,142,1600,2024-08-08
1656780,2101,147,4265,2024-08-08
1911390,2102,181,3328,2024-08-08
2285150,2103,150,19585,2024-08-08
71250,2104,133,332,2024-08-08
214510,2105,269,5045,2024-08-08
257510,2106,186,4007,2024-08-08
482400,2107,178,7850,2024-08-08
496300,2108,166,3518,2024-08-08
837380,2109,99,137,2024-08-08
1005300,2110,153,6630,2024-08-08
1140150,2111,174,442,2024-08-08
1148350,2112,173,430,2024-08-08
1243850,2113,205,506,2024-08-08
1396240,2114,167,813,2024-08-08
1709400,2115,146,4727,2024-08-08
2943280,2116,143,578,2024-08-08
374980,2117,500,2108,2024-08-08
414740,2118,140,1530,2024-08-08
447530,2119,132,1574,2024-08-08
448510,2120,160,1195,2024-08-08
536220,2121,137,8278,2024-08-08
734750,2122,159,1820,2024-08-08
842780,2123,151,298,2024-08-08
865360,2124,288,2930,2024-08-08
1028630,2125,204,649,2024-08-08
1198090,2126,111,2758,2024-08-08
1225570,2127,218,951,2024-08-08
1229240,2128,149,2212,2024-08-08
1265860,2129,181,517,2024-08-08
1718870,2130,145,469,2024-08-08
1730700,2131,111,907,2024-08-08
1740720,2132,125,2510,2024-08-08
2160360,2133,146,160,2024-08-08
2375550,2134,184,13737,2024-08-08
2456940,2135,351,351,2024-08-08
2642660,2136,117,6931,2024-08-08
2630,2137,277,822,2024-08-08
21130,2138,250,1018,2024-08-08
206440,2139,186,615,2024-08-08
285330,2140,166,833,2024-08-08
366220,2141,144,1958,2024-08-08
860890,2142,106,2648,2024-08-08
871540,2143,164,1502,2024-08-08
1593030,2144,162,5916,2024-08-08
2109370,2145,153,3564,2024-08-08
2187290,2146,204,4650,2024-08-08
2229880,2147,175,925,2024-08-08
50130,2148,293,29474,2024-08-08
91720,2149,493,1736,2024-08-08
238090,2150,218,10861,2024-08-08
348550,2151,166,2383,2024-08-08
564530,2152,168,662,2024-08-08
866800,2153,144,4120,2024-08-08
954850,2154,174,25724,2024-08-08
969990,2155,168,15419,2024-08-08
979690,2156,183,14013,2024-08-08
1467450,2157,594,9328,2024-08-08
1672740,2158,184,1166,2024-08-08
2226700,2159,105,765,2024-08-08
2696480,2160,111,694,2024-08-08
2984660,2161,154,154,2024-08-08
4920,2162,178,9510,2024-08-08
48720,2163,206,9315,2024-08-08
212542,2164,557,1503,2024-08-08
694280,2165,200,3352,2024-08-08
710920,2166,245,6433,2024-08-08
789100,2167,140,199,2024-08-08
811320,2168,211,666,2024-08-08
1388770,2169,112,1791,2024-08-08
1614550,2170,166,2751,2024-08-08
1690800,2171,86,427,2024-08-08
2141730,2172,130,316,2024-08-08
2540830,2173,186,572,2024-08-08
2857890,2174,112,243,2024-08-08
8190,2175,146,7547,2024-08-08
265630,2176,129,3537,2024-08-08
442120,2177,150,835,2024-08-08
658850,2178,131,1888,2024-08-08
773790,2179,216,1252,2024-08-08
967050,2180,246,3173,2024-08-08
1084020,2181,135,167,2024-08-08
1218210,2182,116,4026,2024-08-08
1261240,2183,116,341,2024-08-08
1574240,2184,144,1131,2024-08-08
1805480,2185,145,8461,2024-08-08
2544720,2186,143,387,2024-08-08
2596880,2187,162,170,2024-08-08
3088990,2188,130,137,2024-08-08
9480,2189,132,6509,2024-08-08
57690,2190,148,10892,2024-08-08
320430,2191,98,197,2024-08-08
327400,2192,195,264,2024-08-08
342940,2193,101,677,2024-08-08
753420,2194,150,3332,2024-08-08
1573360,2195,113,531,2024-08-08
1606340,2196,117,1179,2024-08-08
2479830,2197,158,1117,2024-08-08
15620,2198,195,18862,2024-08-08
345260,2199,186,321,2024-08-08
352720,2200,157,2825,2024-08-08
393080,2201,160,1409,2024-08-08
538680,2202,130,1628,2024-08-08
638510,2203,147,1046,2024-08-08
794600,2204,119,1939,2024-08-08
1887930,2205,106,1085,2024-08-08
2238900,2206,120,8028,2024-08-08
2494960,2207,351,1621,2024-08-08
2535770,2208,144,303,2024-08-08
2809040,2209,166,1939,2024-08-08
339340,2210,143,3128,2024-08-08
420000,2211,137,240,2024-08-08
509980,2212,166,1525,2024-08-08
564230,2213,100,1712,2024-08-08
628080,2214,133,335,2024-08-08
629820,2215,124,2861,2024-08-08
942970,2216,145,7754,2024-08-08
1544020,2217,169,17580,2024-08-08
1712830,2218,153,847,2024-08-08
2106840,2219,165,723,2024-08-08
3540,2220,99,211,2024-08-08
39150,2221,143,4470,2024-08-08
326360,2222,292,704,2024-08-08
378540,2223,150,5978,2024-08-08
437920,2224,190,1002,2024-08-08
978780,2225,151,3706,2024-08-08
1054510,2226,132,728,2024-08-08
1076200,2227,118,2548,2024-08-08
1141020,2228,183,273,2024-08-08
1388880,2229,103,8662,2024-08-08
1455660,2230,112,2008,2024-08-08
1468720,2231,149,1802,2024-08-08
1611410,2232,155,2191,2024-08-08
1789480,2233,175,14332,2024-08-08
2281410,2234,104,1126,2024-08-08
2145,2235,493,1989,2024-08-08
301520,2236,147,26725,2024-08-08
314000,2237,167,1271,2024-08-08
383080,2238,90,9127,2024-08-08
400910,2239,104,693,2024-08-08
404410,2240,109,3035,2024-08-08
638230,2241,140,3313,2024-08-08
644830,2242,164,3719,2024-08-08
960990,2243,238,1346,2024-08-08
991780,2244,156,2968,2024-08-08
1012790,2245,134,496,2024-08-08
1244800,2246,175,1853,2024-08-08
1546570,2247,116,1729,2024-08-08
1771980,2248,185,1343,2024-08-08
1837970,2249,157,344,2024-08-08
1920490,2250,146,1305,2024-08-08
2667960,2251,103,3835,2024-08-08
2693120,2252,116,154,2024-08-08
244160,2253,123,17790,2024-08-08
246840,2254,106,354,2024-08-08
324160,2255,119,415,2024-08-08
566050,2256,192,337,2024-08-08
872670,2257,168,1965,2024-08-08
979120,2258,117,3598,2024-08-08
991270,2259,110,1922,2024-08-08
1088150,2260,159,1661,2024-08-08
1257290,2261,161,4005,2024-08-08
1490890,2262,143,7995,2024-08-08
1896170,2263,100,901,2024-08-08
2620730,2264,159,406,2024-08-08
2676840,2265,172,594,2024-08-08
2803810,2266,196,196,2024-08-08
17505,2267,304,1563,2024-08-08
45770,2268,106,725,2024-08-08
245620,2269,162,13483,2024-08-08
253250,2270,127,1851,2024-08-08
455130,2271,103,697,2024-08-08
826630,2272,138,8164,2024-08-08
1119980,2273,119,406,2024-08-08
1649240,2274,121,6691,2024-08-08
1850510,2275,122,2489,2024-08-08
1955830,2276,106,1168,2024-08-08
2962750,2277,137,427,2024-08-08
2989250,2278,138,1256,2024-08-08
3095080,2279,354,354,2024-08-08
6020,2280,144,2337,2024-08-08
16700,2281,163,306,2024-08-08
269770,2282,116,3419,2024-08-08
505230,2283,149,1422,2024-08-08
536270,2284,156,3334,2024-08-08
601050,2285,120,1385,2024-08-08
790820,2286,95,2546,2024-08-08
1084520,2287,116,1216,2024-08-08
1147550,2288,113,864,2024-08-08
1196310,2289,217,474,2024-08-08
1437840,2290,129,362,2024-08-08
1895350,2291,91,759,2024-08-08
2242710,2292,140,320,2024-08-08
2356560,2293,112,2001,2024-08-08
115320,2294,121,4070,2024-08-08
405310,2295,230,2112,2024-08-08
607260,2296,124,423,2024-08-08
821880,2297,74,2930,2024-08-08
933820,2298,137,6426,2024-08-08
1189630,2299,147,16175,2024-08-08
1265920,2300,147,1227,2024-08-08
1455630,2301,98,523,2024-08-08
1526520,2302,86,1942,2024-08-08
1708520,2303,240,25575,2024-08-08
1850160,2304,104,1147,2024-08-08
2168680,2305,143,566,2024-08-08
2213300,2306,167,339,2024-08-08
2274120,2307,106,186,2024-08-08
2823890,2308,168,408,2024-08-08
108710,2309,184,6652,2024-08-08
222440,2310,133,589,2024-08-08
477740,2311,100,960,2024-08-08
585410,2312,113,470,2024-08-08
882100,2313,129,35955,2024-08-08
965200,2314,149,964,2024-08-08
977880,2315,109,13882,2024-08-08
1184140,2316,95,4748,2024-08-08
1416960,2317,115,290,2024-08-08
1638230,2318,108,920,2024-08-08
1649950,2319,133,1156,2024-08-08
1668540,2320,113,2286,2024-08-08
2167960,2321,109,313,2024-08-08
2373630,2322,111,514,2024-08-08
48000,2323,110,27466,2024-08-08
220440,2324,117,5757,2024-08-08
239350,2325,107,2919,2024-08-08
452280,2326,130,3028,2024-08-08
589360,2327,133,10805,2024-08-08
601840,2328,126,7693,2024-08-08
924980,2329,119,11998,2024-08-08
1076160,2330,122,316,2024-08-08
1110910,2331,135,1931,2024-08-08
1173780,2332,128,1612,2024-08-08
1292940,2333,95,1277,2024-08-08
1372530,2334,126,778,2024-08-08
1748620,2335,84,1702,2024-08-08
1786790,2336,129,1583,2024-08-08
1799370,2337,98,828,2024-08-08
1810580,2338,101,82511,2024-08-08
1862520,2339,105,697,2024-08-08
1895630,2340,81,97,2024-08-08
2126680,2341,88,889,2024-08-08
2491360,2342,71,668,2024-08-08
2655960,2343,100,779,2024-08-08
2796340,2344,134,205,2024-08-08
2600,2345,124,3251,2024-08-08
48220,2346,159,9047,2024-08-08
394310,2347,159,4305,2024-08-08
445310,2348,180,558,2024-08-08
715670,2349,104,336,2024-08-08
1364290,2350,110,461,2024-08-08
1436700,2351,233,1584,2024-08-08
1536070,2352,132,753,2024-08-08
1578650,2353,92,570,2024-08-08
1580130,2354,119,171,2024-08-08
1614440,2355,124,499,2024-08-08
1813430,2356,67,216,2024-08-08
1939970,2357,178,1310,2024-08-08
2008100,2358,124,812,2024-08-08
2229260,2359,103,661,2024-08-08
2504480,2360,158,2030,2024-08-08
2841010,2361,72,145,2024-08-08
2996570,2362,160,979,2024-08-08
3053460,2363,279,490,2024-08-08
4850,2364,226,384,2024-08-08
40950,2365,178,755,2024-08-08
236690,2366,184,6511,2024-08-08
236870,2367,113,51650,2024-08-08
274520,2368,126,1315,2024-08-08
321360,2369,144,874,2024-08-08
350080,2370,161,3064,2024-08-08
443810,2371,144,3093,2024-08-08
476460,2372,101,239,2024-08-08
661130,2373,68,1409,2024-08-08
971620,2374,85,355,2024-08-08
1055430,2375,246,553,2024-08-08
1071100,2376,110,309,2024-08-08
1148760,2377,101,688,2024-08-08
1590320,2378,123,2635,2024-08-08
1690730,2379,85,1052,2024-08-08
1938010,2380,137,28511,2024-08-08
2009350,2381,160,482,2024-08-08
2154900,2382,77,9549,2024-08-08
2178420,2383,135,568,2024-08-08
2450700,2384,297,518,2024-08-08
2639100,2385,132,478,2024-08-08
2738380,2386,163,500,2024-08-08
22100,2387,116,1918,2024-08-08
35450,2388,198,16551,2024-08-08
215100,2389,81,973,2024-08-08
242550,2390,203,1266,2024-08-08
298030,2391,121,608,2024-08-08
301320,2392,154,333,2024-08-08
313690,2393,194,2186,2024-08-08
352400,2394,189,3498,2024-08-08
367450,2395,112,4134,2024-08-08
374040,2396,131,6545,2024-08-08
385760,2397,114,14905,2024-08-08
460790,2398,132,4194,2024-08-08
502570,2399,99,125,2024-08-08
610180,2400,129,3902,2024-08-08
680420,2401,190,125143,2024-08-08
758370,2402,163,747,2024-08-08
960910,2403,159,747,2024-08-08
990630,2404,116,737,2024-08-08
1102930,2405,73,470,2024-08-08
1134570,2406,246,25575,2024-08-08
1173790,2407,93,1806,2024-08-08
1275670,2408,139,453,2024-08-08
1343670,2409,109,2884,2024-08-08
1359090,2410,210,4288,2024-08-08
1380410,2411,120,221,2024-08-08
1519350,2412,88,5602,2024-08-08
1592280,2413,91,1528,2024-08-08
2096600,2414,145,863,2024-08-08
2303350,2415,123,1120,2024-08-08
2337630,2416,118,362,2024-08-08
2433470,2417,182,673,2024-08-08
2857880,2418,123,1166,2024-08-08
3920,2419,148,1342,2024-08-08
214730,2420,231,778,2024-08-08
406290,2421,106,672,2024-08-08
532110,2422,112,642,2024-08-08
577800,2423,120,25432,2024-08-08
586200,2424,100,1735,2024-08-08
793460,2425,159,1805,2024-08-08
899440,2426,155,9549,2024-08-08
914620,2427,137,3136,2024-08-08
1031500,2428,141,1322,2024-08-08
1083880,2429,83,627,2024-08-08
1260820,2430,95,460,2024-08-08
1494460,2431,86,174,2024-08-08
1563180,2432,150,3527,2024-08-08
1608070,2433,106,9648,2024-08-08
1722870,2434,149,177,2024-08-08
2107090,2435,124,181,2024-08-08
2131640,2436,107,640,2024-08-08
50,2437,152,5639,2024-08-08
92,2438,486,4272,2024-08-08
290080,2439,235,7896,2024-08-08
363110,2440,140,321,2024-08-08
382110,2441,88,425,2024-08-08
425220,2442,125,857,2024-08-08
446800,2443,170,12615,2024-08-08
612020,2444,104,2382,2024-08-08
650760,2445,141,510,2024-08-08
1161590,2446,112,5509,2024-08-08
1178830,2447,62,22076,2024-08-08
1191120,2448,91,1587,2024-08-08
1205950,2449,92,155,2024-08-08
1220140,2450,132,2244,2024-08-08
1631080,2451,81,491,2024-08-08
1742020,2452,72,10901,2024-08-08
1968730,2453,130,1648,2024-08-08
1990690,2454,112,529,2024-08-08
2540630,2455,129,167,2024-08-08
2544090,2456,79,1033,2024-08-08
2703850,2457,130,1425,2024-08-08
2750080,2458,222,901,2024-08-08
4570,2459,125,3241,2024-08-08
22300,2460,127,2653,2024-08-08
207890,2461,201,87719,2024-08-08
227320,2462,113,2778,2024-08-08
366090,2463,159,1488,2024-08-08
411300,2464,246,22969,2024-08-08
457550,2465,79,315,2024-08-08
673880,2466,126,2748,2024-08-08
682130,2467,100,397,2024-08-08
794800,2468,98,355,2024-08-08
900040,2469,272,8233,2024-08-08
1337970,2470,93,490,2024-08-08
1360810,2471,111,2727,2024-08-08
1493640,2472,270,3791,2024-08-08
1502970,2473,128,530,2024-08-08
1530340,2474,76,895,2024-08-08
1847520,2475,142,301,2024-08-08
1875060,2476,142,1237,2024-08-08
2383020,2477,90,366,2024-08-08
2870840,2478,263,1311,2024-08-08
3057390,2479,89,4755,2024-08-08
3092370,2480,162,172,2024-08-08
235600,2481,104,6146,2024-08-08
321800,2482,100,856,2024-08-08
537800,2483,98,9898,2024-08-08
564710,2484,95,5690,2024-08-08
577230,2485,112,799,2024-08-08
584400,2486,122,11937,2024-08-08
625340,2487,173,3079,2024-08-08
892420,2488,63,1522,2024-08-08
897450,2489,138,3563,2024-08-08
913550,2490,82,520,2024-08-08
1069160,2491,106,1347,2024-08-08
1163550,2492,91,4442,2024-08-08
