Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,NZ,2024-08-11 12:05
2,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",NZ,2024-08-11 12:05
3,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",NZ,2024-08-11 12:05
4,397540,Borderlands 3,NT$ 178.00,NZ,2024-08-11 12:05
5,1245620,ELDEN RING,"NT$ 1,790.00",NZ,2024-08-11 12:05
6,238960,Path of Exile(not available in your region),"NT$ 1,790.00",NZ,2024-08-11 12:05
7,1593500,God of War,NT$ 476.00,NZ,2024-08-11 12:05
8,2074920,The First Descendant,Free To Play,NZ,2024-08-11 12:05
9,578080,PUBG: BATTLEGROUNDS,Free To Play,NZ,2024-08-11 12:05
10,236390,War Thunder,Free To Play,NZ,2024-08-11 12:05
11,1086940,Baldur's Gate 3,"NT$ 1,599.00",NZ,2024-08-11 12:05
12,377160,Fallout 4,NT$ 239.00,NZ,2024-08-11 12:05
13,306130,The Elder Scrolls® Online,NT$ 179.00,NZ,2024-08-11 12:05
14,553850,HELLDIVERS™ 2,"NT$ 1,190.00",NZ,2024-08-11 12:05
15,1716740,Starfield,"NT$ 1,333.00",NZ,2024-08-11 12:05
16,2139460,Once Human,Free To Play,NZ,2024-08-11 12:05
17,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",NZ,2024-08-11 12:05
18,38150,Tiny Tina's Wonderlands Chaotic Great Edition,NT$ 470.00,NZ,2024-08-11 12:05
19,570,Dota 2,Free To Play,NZ,2024-08-11 12:05
20,1222670,The Sims™ 4,Free To Play,NZ,2024-08-11 12:05
21,2358720,Black Myth: Wukong,"NT$ 1,280.00",NZ,2024-08-11 12:05
22,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",NZ,2024-08-11 12:05
23,199943,Fallout 4: Game of the Year Edition,NT$ 479.00,NZ,2024-08-11 12:05
24,1085660,Destiny 2,Free To Play,NZ,2024-08-11 12:05
