Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,HK,2024-08-07 12:03
2,578080,PUBG: BATTLEGROUNDS,Free To Play,HK,2024-08-07 12:03
3,2358720,Black Myth: Wukong,"NT$ 1,280.00",HK,2024-08-07 12:03
4,1172470,Apex Legends™,Free To Play,HK,2024-08-07 12:03
6,1203220,NARAKA: BLADEPOINT,Free To Play,HK,2024-08-07 12:03
7,2074920,The First Descendant,Free To Play,HK,2024-08-07 12:03
8,2897760,Romantic Escapades(hidden by your preferences),NT$ 295.00,HK,2024-08-07 12:03
9,2139460,Once Human,Free To Play,HK,2024-08-07 12:03
10,2668080,Snowbreak: Containment Zone,Free To Play,HK,2024-08-07 12:03
11,2458860,Summer Clover(hidden by your preferences),NT$ 329.00,HK,2024-08-07 12:03
12,992300,嗜血印 Bloody Spell,NT$ 63.00,HK,2024-08-07 12:03
13,2346550,Rise of Eros(hidden by your preferences),Free To Play,HK,2024-08-07 12:03
14,1222670,The Sims™ 4,Free To Play,HK,2024-08-07 12:03
15,2344520,Diablo® IV,"NT$ 1,575.00",HK,2024-08-07 12:03
16,230410,Warframe,Free To Play,HK,2024-08-07 12:03
18,1665460,eFootball™ 2024,Free To Play,HK,2024-08-07 12:03
19,1245620,ELDEN RING,"NT$ 1,790.00",HK,2024-08-07 12:03
20,1085660,Destiny 2,Free To Play,HK,2024-08-07 12:03
21,1449850,Yu-Gi-Oh! Master Duel,Free To Play,HK,2024-08-07 12:03
22,2808930,Lust Goddess(hidden by your preferences),Free To Play,HK,2024-08-07 12:03
23,2445690,Lost Castle 2,NT$ 220.00,HK,2024-08-07 12:03
24,271590,Grand Theft Auto V,NT$ 662.00,HK,2024-08-07 12:03
25,431960,Wallpaper Engine,NT$ 120.00,HK,2024-08-07 12:03
26,381210,Dead by Daylight,NT$ 151.00,HK,2024-08-07 12:03
28,1238810,Battlefield™ V,NT$ 209.00,HK,2024-08-07 12:03
29,2147450,幻塔,Free To Play,HK,2024-08-07 12:03
31,744900,Dead Frontier 2,Free To Play,HK,2024-08-07 12:03
32,1237970,Titanfall® 2,NT$ 79.00,HK,2024-08-07 12:03
33,1335200,Action Taimanin,Free To Play,HK,2024-08-07 12:03
35,1089090,ONE PIECE: PIRATE WARRIORS 4,NT$ 297.00,HK,2024-08-07 12:03
36,236390,War Thunder,Free To Play,HK,2024-08-07 12:03
38,1909840,JIANGHU CHRONICLES,NT$ 278.00,HK,2024-08-07 12:03
39,2639100,Inari(hidden by your preferences),NT$ 214.00,HK,2024-08-07 12:03
40,2053940,Idol Hands 2(hidden by your preferences),NT$ 202.00,HK,2024-08-07 12:03
41,570,Dota 2,Free To Play,HK,2024-08-07 12:03
42,2739590,Mad Island(hidden by your preferences),NT$ 328.00,HK,2024-08-07 12:03
43,282070,This War of Mine,NT$ 65.00,HK,2024-08-07 12:03
44,1938090,Call of Duty®,NT$ 65.00,HK,2024-08-07 12:03
46,2567870,Chained Together,NT$ 102.00,HK,2024-08-07 12:03
