Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,CZ,2024-08-19 12:05
2,1675200,Steam Deck,Free To Play,CZ,2024-08-19 12:05
3,2358720,Black Myth: Wukong,"NT$ 1,280.00",CZ,2024-08-19 12:05
4,1091500,Cyberpunk 2077,NT$ 799.00,CZ,2024-08-19 12:05
5,236390,War Thunder,Free To Play,CZ,2024-08-19 12:05
6,2162800,shapez 2,NT$ 326.00,CZ,2024-08-19 12:05
7,1575940,Sins of a Solar Empire II,NT$ 596.00,CZ,2024-08-19 12:05
8,570,Dota 2,Free To Play,CZ,2024-08-19 12:05
9,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",CZ,2024-08-19 12:05
10,1222670,The Sims™ 4,Free To Play,CZ,2024-08-19 12:05
11,2139460,Once Human,Free To Play,CZ,2024-08-19 12:05
12,552520,Far Cry® 5,NT$ 254.00,CZ,2024-08-19 12:05
13,2756770,Tavern Manager Simulator 🍻,NT$ 214.00,CZ,2024-08-19 12:05
14,594650,Hunt: Showdown 1896,NT$ 639.00,CZ,2024-08-19 12:05
15,578080,PUBG: BATTLEGROUNDS,Free To Play,CZ,2024-08-19 12:05
17,1313140,Cult of the Lamb,NT$ 244.00,CZ,2024-08-19 12:05
18,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,CZ,2024-08-19 12:05
20,2369390,Far Cry® 6,NT$ 424.00,CZ,2024-08-19 12:05
21,1172620,Sea of Thieves: 2024 Edition,NT$ 652.00,CZ,2024-08-19 12:05
22,227300,Euro Truck Simulator 2,NT$ 428.00,CZ,2024-08-19 12:05
23,292030,The Witcher 3: Wild Hunt,NT$ 217.00,CZ,2024-08-19 12:05
24,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CZ,2024-08-19 12:05
25,2647820,Ad Fundum,NT$ 138.00,CZ,2024-08-19 12:05
26,1086940,Baldur's Gate 3,"NT$ 1,599.00",CZ,2024-08-19 12:05
27,1245620,ELDEN RING,"NT$ 1,790.00",CZ,2024-08-19 12:05
28,397540,Borderlands 3,NT$ 178.00,CZ,2024-08-19 12:05
29,230410,Warframe,Free To Play,CZ,2024-08-19 12:05
31,238960,Path of Exile(not available in your region),Free To Play,CZ,2024-08-19 12:05
33,1846380,Need for Speed™ Unbound,NT$ 199.00,CZ,2024-08-19 12:05
34,1059530,Valve Index® Headset(not available in your region),NT$ 199.00,CZ,2024-08-19 12:05
35,252490,Rust,NT$ 694.00,CZ,2024-08-19 12:05
36,438040,Shakes and Fidget,Free To Play,CZ,2024-08-19 12:05
37,2074920,The First Descendant,Free To Play,CZ,2024-08-19 12:05
38,298110,Far Cry® 4,NT$ 169.00,CZ,2024-08-19 12:05
