Rank,GameID,GameName,Cost,Country,Datetime
1,1593500,God of War,NT$ 476.00,BR,2024-08-12 13:11
2,730,Counter-Strike 2,Free To Play,BR,2024-08-12 13:11
3,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",BR,2024-08-12 13:11
4,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",BR,2024-08-12 13:11
5,570,Dota 2,Free To Play,BR,2024-08-12 13:11
6,271590,Grand Theft Auto V,NT$ 662.00,BR,2024-08-12 13:11
7,1245620,ELDEN RING,"NT$ 1,790.00",BR,2024-08-12 13:11
8,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,BR,2024-08-12 13:11
9,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,BR,2024-08-12 13:11
10,2358720,Black Myth: Wukong,"NT$ 1,280.00",BR,2024-08-12 13:11
11,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",BR,2024-08-12 13:11
12,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,BR,2024-08-12 13:11
13,578080,PUBG: BATTLEGROUNDS,Free To Play,BR,2024-08-12 13:11
14,397540,Borderlands 3,NT$ 178.00,BR,2024-08-12 13:11
15,1086940,Baldur's Gate 3,"NT$ 1,599.00",BR,2024-08-12 13:11
16,2344520,Diablo® IV,"NT$ 1,575.00",BR,2024-08-12 13:11
17,381210,Dead by Daylight,NT$ 379.00,BR,2024-08-12 13:11
18,1665460,eFootball™ 2024,Free To Play,BR,2024-08-12 13:11
19,238960,Path of Exile(not available in your region),Free To Play,BR,2024-08-12 13:11
20,108600,Project Zomboid,NT$ 328.00,BR,2024-08-12 13:11
21,413150,Stardew Valley,NT$ 318.00,BR,2024-08-12 13:11
22,2074920,The First Descendant,Free To Play,BR,2024-08-12 13:11
23,230410,Warframe,Free To Play,BR,2024-08-12 13:11
24,1962663,Call of Duty®: Warzone™,Free To Play,BR,2024-08-12 13:11
25,1222700,A Way Out,NT$ 159.00,BR,2024-08-12 13:11
26,1237970,Titanfall® 2,NT$ 79.00,BR,2024-08-12 13:11
27,377160,Fallout 4,NT$ 239.00,BR,2024-08-12 13:11
28,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 239.00,BR,2024-08-12 13:11
29,2780980,LOCKDOWN Protocol,NT$ 188.00,BR,2024-08-12 13:11
30,1517290,Battlefield™ 2042,NT$ 239.00,BR,2024-08-12 13:11
31,1174180,Red Dead Redemption 2,"NT$ 1,790.00",BR,2024-08-12 13:11
32,306130,The Elder Scrolls® Online,NT$ 179.00,BR,2024-08-12 13:11
33,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",BR,2024-08-12 13:11
34,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",BR,2024-08-12 13:11
35,782330,DOOM Eternal,NT$ 299.00,BR,2024-08-12 13:11
36,739630,Phasmophobia,NT$ 198.00,BR,2024-08-12 13:11
37,311210,Call of Duty®: Black Ops III,NT$ 659.00,BR,2024-08-12 13:11
38,1222670,The Sims™ 4,Free To Play,BR,2024-08-12 13:11
39,1938090,Call of Duty®,Free To Play,BR,2024-08-12 13:11
40,1085660,Destiny 2,Free To Play,BR,2024-08-12 13:11
41,1222680,Need for Speed™ Heat,NT$ 199.00,BR,2024-08-12 13:11
42,199943,Fallout 4: Game of the Year Edition,NT$ 479.00,BR,2024-08-12 13:11
43,49520,Borderlands 2,NT$ 149.00,BR,2024-08-12 13:11
44,1289670,EA Play,NT$ 34.00,BR,2024-08-12 13:11
45,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,BR,2024-08-12 13:11
46,2567870,Chained Together,NT$ 102.00,BR,2024-08-12 13:11
47,38150,Tiny Tina's Wonderlands Chaotic Great Edition,NT$ 470.00,BR,2024-08-12 13:11
48,993090,Lossless Scaling,NT$ 138.00,BR,2024-08-12 13:11
49,431960,Wallpaper Engine,NT$ 120.00,BR,2024-08-12 13:11
50,1091500,Cyberpunk 2077,"NT$ 1,599.00",BR,2024-08-12 13:11
51,985810,GrandChase,Free To Play,BR,2024-08-12 13:11
52,2142790,Fields of Mistria,NT$ 248.00,BR,2024-08-12 13:11
53,2139460,Once Human,Free To Play,BR,2024-08-12 13:11
54,582660,Black Desert,NT$ 200.00,BR,2024-08-12 13:11
55,15435,Wolfenstein Alt History Collection,NT$ 436.00,BR,2024-08-12 13:11
56,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",BR,2024-08-12 13:11
57,1149460,ICARUS,NT$ 283.00,BR,2024-08-12 13:11
58,379720,DOOM,NT$ 119.00,BR,2024-08-12 13:11
