Rank,GameID,GameName,Cost,Country,Datetime
2,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",BE,2024-08-12 13:11
3,1593500,God of War,NT$ 476.00,BE,2024-08-12 13:11
4,397540,Borderlands 3,NT$ 178.00,BE,2024-08-12 13:11
5,306130,The Elder Scrolls® Online,NT$ 179.00,BE,2024-08-12 13:11
7,2074920,The First Descendant,Free To Play,BE,2024-08-12 13:11
8,393080,Call of Duty®: Modern Warfare® Remastered (2017),NT$ 655.00,BE,2024-08-12 13:11
10,1086940,Baldur's Gate 3,"NT$ 1,599.00",BE,2024-08-12 13:11
11,1222670,The Sims™ 4,Free To Play,BE,2024-08-12 13:11
12,311210,Call of Duty®: Black Ops III,NT$ 659.00,BE,2024-08-12 13:11
14,1245620,ELDEN RING,"NT$ 1,790.00",BE,2024-08-12 13:11
15,236390,War Thunder,Free To Play,BE,2024-08-12 13:11
16,238960,Path of Exile(not available in your region),Free To Play,BE,2024-08-12 13:11
17,230410,Warframe,Free To Play,BE,2024-08-12 13:11
18,227300,Euro Truck Simulator 2,NT$ 428.00,BE,2024-08-12 13:11
20,2139460,Once Human,Free To Play,BE,2024-08-12 13:11
21,381210,Dead by Daylight,NT$ 379.00,BE,2024-08-12 13:11
22,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",BE,2024-08-12 13:11
23,553850,HELLDIVERS™ 2,"NT$ 1,190.00",BE,2024-08-12 13:11
25,1151340,Fallout 76,NT$ 299.00,BE,2024-08-12 13:11
28,271590,Grand Theft Auto V,NT$ 662.00,BE,2024-08-12 13:11
29,2808930,Lust Goddess(hidden by your preferences),Free To Play,BE,2024-08-12 13:11
30,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,BE,2024-08-12 13:11
31,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,BE,2024-08-12 13:11
32,1085660,Destiny 2,Free To Play,BE,2024-08-12 13:11
33,49520,Borderlands 2,NT$ 149.00,BE,2024-08-12 13:11
34,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,BE,2024-08-12 13:11
35,377160,Fallout 4,NT$ 239.00,BE,2024-08-12 13:11
36,1237970,Titanfall® 2,NT$ 79.00,BE,2024-08-12 13:11
37,252490,Rust,NT$ 694.00,BE,2024-08-12 13:11
38,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 694.00,BE,2024-08-12 13:11
