Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,CH,2024-08-09 12:05
2,578080,PUBG: BATTLEGROUNDS,Free To Play,CH,2024-08-09 12:05
3,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CH,2024-08-09 12:05
4,2074920,The First Descendant,Free To Play,CH,2024-08-09 12:05
5,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",CH,2024-08-09 12:05
6,236390,War Thunder,Free To Play,CH,2024-08-09 12:05
7,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CH,2024-08-09 12:05
8,2362300,Train Sim World® 4,NT$ 599.00,CH,2024-08-09 12:05
9,2139460,Once Human,Free To Play,CH,2024-08-09 12:05
10,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,CH,2024-08-09 12:05
11,1449850,Yu-Gi-Oh! Master Duel,Free To Play,CH,2024-08-09 12:05
12,552990,World of Warships,Free To Play,CH,2024-08-09 12:05
13,2662170,Train Sim World® 4: Expert DB BR 101 & IC Steuerwagen Loco Add-On,NT$ 599.00,CH,2024-08-09 12:05
14,1245620,ELDEN RING,"NT$ 1,790.00",CH,2024-08-09 12:05
15,2396240,SteamWorld Heist II,NT$ 439.00,CH,2024-08-09 12:05
16,306130,The Elder Scrolls® Online,NT$ 179.00,CH,2024-08-09 12:05
17,1172470,Apex Legends™,Free To Play,CH,2024-08-09 12:05
19,1593500,God of War,NT$ 476.00,CH,2024-08-09 12:05
20,2567870,Chained Together,NT$ 102.00,CH,2024-08-09 12:05
21,1086940,Baldur's Gate 3,"NT$ 1,599.00",CH,2024-08-09 12:05
22,230410,Warframe,Free To Play,CH,2024-08-09 12:05
23,2751000,Prince of Persia The Lost Crown,NT$ 677.00,CH,2024-08-09 12:05
24,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 677.00,CH,2024-08-09 12:05
26,2305840,Cat Quest III,NT$ 340.00,CH,2024-08-09 12:05
27,238960,Path of Exile(not available in your region),NT$ 340.00,CH,2024-08-09 12:05
28,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",CH,2024-08-09 12:05
30,252490,Rust,NT$ 694.00,CH,2024-08-09 12:05
31,546560,Half-Life: Alyx,NT$ 305.00,CH,2024-08-09 12:05
32,227300,Euro Truck Simulator 2,NT$ 428.00,CH,2024-08-09 12:05
35,1085660,Destiny 2,Free To Play,CH,2024-08-09 12:05
36,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",CH,2024-08-09 12:05
38,1599340,Lost Ark(not available in your region),NT$ 687.00,CH,2024-08-09 12:05
39,1222670,The Sims™ 4,Free To Play,CH,2024-08-09 12:05
40,2488620,F1® 24,"NT$ 1,439.00",CH,2024-08-09 12:05
42,2358720,Black Myth: Wukong,"NT$ 1,280.00",CH,2024-08-09 12:05
43,1407200,World of Tanks,Free To Play,CH,2024-08-09 12:05
44,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",CH,2024-08-09 12:05
45,1643310,Dungeons 4,NT$ 825.00,CH,2024-08-09 12:05
46,570,Dota 2,Free To Play,CH,2024-08-09 12:05
47,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,CH,2024-08-09 12:05
48,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",CH,2024-08-09 12:05
49,2142790,Fields of Mistria,NT$ 248.00,CH,2024-08-09 12:05
51,271590,Grand Theft Auto V,NT$ 662.00,CH,2024-08-09 12:05
54,381210,Dead by Daylight,NT$ 379.00,CH,2024-08-09 12:05
55,782330,DOOM Eternal,NT$ 299.00,CH,2024-08-09 12:05
56,397540,Borderlands 3,NT$ 178.00,CH,2024-08-09 12:05
57,2426960,Summoners War,Free To Play,CH,2024-08-09 12:05
59,2964020,"Dungeons 4 - The Good, the Bad and the Evil",NT$ 315.00,CH,2024-08-09 12:05
63,1237970,Titanfall® 2,NT$ 79.00,CH,2024-08-09 12:05
64,2344520,Diablo® IV,"NT$ 1,575.00",CH,2024-08-09 12:05
65,1363080,Manor Lords,NT$ 999.00,CH,2024-08-09 12:05
67,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,CH,2024-08-09 12:05
69,582660,Black Desert,NT$ 200.00,CH,2024-08-09 12:05
70,1203620,Enshrouded,NT$ 499.00,CH,2024-08-09 12:05
71,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CH,2024-08-09 12:05
72,494840,UBOAT,NT$ 146.00,CH,2024-08-09 12:05
73,1149460,ICARUS,NT$ 283.00,CH,2024-08-09 12:05
74,1326470,Sons Of The Forest,NT$ 488.00,CH,2024-08-09 12:05
75,1151340,Fallout 76,NT$ 299.00,CH,2024-08-09 12:05
77,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",CH,2024-08-09 12:05
78,2399830,ARK: Survival Ascended,"NT$ 1,382.00",CH,2024-08-09 12:05
79,766570,Russian Fishing 4,Free To Play,CH,2024-08-09 12:05
80,2521630,Mini Settlers,NT$ 169.00,CH,2024-08-09 12:05
81,2300320,Farming Simulator 25,"NT$ 1,199.00",CH,2024-08-09 12:05
82,377160,Fallout 4,NT$ 239.00,CH,2024-08-09 12:05
83,1934680,Age of Mythology: Retold,"NT$ 1,018.00",CH,2024-08-09 12:05
84,1142710,Total War: WARHAMMER III,"NT$ 1,790.00",CH,2024-08-09 12:05
85,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,CH,2024-08-09 12:05
86,1551360,Forza Horizon 5,"NT$ 1,688.00",CH,2024-08-09 12:05
87,1174180,Red Dead Redemption 2,"NT$ 1,790.00",CH,2024-08-09 12:05
89,990080,Hogwarts Legacy,"NT$ 1,690.00",CH,2024-08-09 12:05
90,2395210,Tony Hawk's™ Pro Skater™ 1 + 2,NT$ 499.00,CH,2024-08-09 12:05
91,2406770,Bodycam,NT$ 566.00,CH,2024-08-09 12:05
92,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",CH,2024-08-09 12:05
93,304390,FOR HONOR™,NT$ 849.00,CH,2024-08-09 12:05
94,805550,Assetto Corsa Competizione,"NT$ 1,190.00",CH,2024-08-09 12:05
95,215280,Secret World Legends,Free To Play,CH,2024-08-09 12:05
96,1938090,Call of Duty®,Free To Play,CH,2024-08-09 12:05
97,1623730,Palworld,NT$ 488.00,CH,2024-08-09 12:05
98,703080,Planet Zoo,NT$ 975.00,CH,2024-08-09 12:05
99,1857090,Norland,NT$ 699.00,CH,2024-08-09 12:05
100,739630,Phasmophobia,NT$ 198.00,CH,2024-08-09 12:05
