Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",CA,2024-08-22 12:03
2,1675200,Steam Deck,"NT$ 1,280.00",CA,2024-08-22 12:03
3,730,Counter-Strike 2,Free To Play,CA,2024-08-22 12:03
4,230410,Warframe,Free To Play,CA,2024-08-22 12:03
5,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CA,2024-08-22 12:03
6,1295660,Sid Meier's Civilization® VII,"NT$ 2,090.00",CA,2024-08-22 12:03
7,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",CA,2024-08-22 12:03
8,397540,Borderlands 3,NT$ 178.00,CA,2024-08-22 12:03
9,2344520,Diablo® IV,NT$ 945.00,CA,2024-08-22 12:03
10,1599340,Lost Ark(not available in your region),NT$ 945.00,CA,2024-08-22 12:03
12,2139460,Once Human,Free To Play,CA,2024-08-22 12:03
13,1245620,ELDEN RING,"NT$ 1,790.00",CA,2024-08-22 12:03
14,1086940,Baldur's Gate 3,"NT$ 1,599.00",CA,2024-08-22 12:03
15,1771300,Kingdom Come: Deliverance II,"NT$ 1,755.00",CA,2024-08-22 12:03
16,1575940,Sins of a Solar Empire II,NT$ 596.00,CA,2024-08-22 12:03
17,236390,War Thunder,Free To Play,CA,2024-08-22 12:03
18,2074920,The First Descendant,Free To Play,CA,2024-08-22 12:03
19,1172470,Apex Legends™,Free To Play,CA,2024-08-22 12:03
20,2162800,shapez 2,NT$ 326.00,CA,2024-08-22 12:03
21,1401590,Disney Dreamlight Valley,"NT$ 1,019.00",CA,2024-08-22 12:03
22,1030840,Mafia: Definitive Edition,NT$ 238.00,CA,2024-08-22 12:03
23,2357570,Overwatch® 2,Free To Play,CA,2024-08-22 12:03
24,238960,Path of Exile(not available in your region),Free To Play,CA,2024-08-22 12:03
25,582010,Monster Hunter: World,NT$ 303.00,CA,2024-08-22 12:03
26,2780980,LOCKDOWN Protocol,NT$ 188.00,CA,2024-08-22 12:03
27,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 188.00,CA,2024-08-22 12:03
28,381210,Dead by Daylight,NT$ 379.00,CA,2024-08-22 12:03
29,271590,Grand Theft Auto V,NT$ 480.00,CA,2024-08-22 12:03
30,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,CA,2024-08-22 12:03
31,289070,Sid Meier’s Civilization® VI,NT$ 179.00,CA,2024-08-22 12:03
33,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CA,2024-08-22 12:03
34,2142790,Fields of Mistria,NT$ 248.00,CA,2024-08-22 12:03
36,1446780,MONSTER HUNTER RISE,NT$ 280.00,CA,2024-08-22 12:03
37,594650,Hunt: Showdown 1896,NT$ 639.00,CA,2024-08-22 12:03
38,2515020,FINAL FANTASY XVI,"NT$ 1,490.00",CA,2024-08-22 12:03
39,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",CA,2024-08-22 12:03
40,578080,PUBG: BATTLEGROUNDS,Free To Play,CA,2024-08-22 12:03
41,570,Dota 2,Free To Play,CA,2024-08-22 12:03
42,1040200,Crime Scene Cleaner,NT$ 288.00,CA,2024-08-22 12:03
44,440,Team Fortress 2,Free To Play,CA,2024-08-22 12:03
45,1449850,Yu-Gi-Oh! Master Duel,Free To Play,CA,2024-08-22 12:03
47,49520,Borderlands 2,NT$ 149.00,CA,2024-08-22 12:03
49,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CA,2024-08-22 12:03
50,216150,MapleStory(not available in your region),"NT$ 1,190.00",CA,2024-08-22 12:03
51,1284210,Guild Wars 2,Free To Play,CA,2024-08-22 12:03
52,1151340,Fallout 76,"NT$ 1,199.00",CA,2024-08-22 12:03
53,3124940,Warframe:  Sevagoth Prime Access - Weapons Pack,NT$ 719.00,CA,2024-08-22 12:03
54,1118010,Monster Hunter World: Iceborne,NT$ 455.00,CA,2024-08-22 12:03
55,252490,Rust,NT$ 694.00,CA,2024-08-22 12:03
56,2567870,Chained Together,NT$ 102.00,CA,2024-08-22 12:03
57,1562430,DREDGE,NT$ 486.00,CA,2024-08-22 12:03
58,1085660,Destiny 2,Free To Play,CA,2024-08-22 12:03
59,1966720,Lethal Company,NT$ 188.00,CA,2024-08-22 12:03
61,2073850,THE FINALS,Free To Play,CA,2024-08-22 12:03
62,2141910,Magic: The Gathering Arena(not available in your region),Free To Play,CA,2024-08-22 12:03
63,3124950,Warframe:  Sevagoth Prime Access - Accessories Pack,NT$ 719.00,CA,2024-08-22 12:03
64,413150,Stardew Valley,NT$ 398.00,CA,2024-08-22 12:03
65,1973530,Limbus Company,Free To Play,CA,2024-08-22 12:03
66,1353230,Bomb Rush Cyberfunk,NT$ 299.00,CA,2024-08-22 12:03
67,1059550,Valve Index® Controllers(not available in your region),NT$ 299.00,CA,2024-08-22 12:03
68,1934680,Age of Mythology: Retold,"NT$ 1,018.00",CA,2024-08-22 12:03
69,1222670,The Sims™ 4,Free To Play,CA,2024-08-22 12:03
70,582660,Black Desert,NT$ 200.00,CA,2024-08-22 12:03
72,1091500,Cyberpunk 2077,"NT$ 1,599.00",CA,2024-08-22 12:03
73,306130,The Elder Scrolls® Online,NT$ 599.00,CA,2024-08-22 12:03
74,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",CA,2024-08-22 12:03
75,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",CA,2024-08-22 12:03
76,489830,The Elder Scrolls V: Skyrim Special Edition,"NT$ 1,199.00",CA,2024-08-22 12:03
77,739630,Phasmophobia,NT$ 248.00,CA,2024-08-22 12:03
78,2369390,Far Cry® 6,NT$ 424.00,CA,2024-08-22 12:03
79,1290000,PowerWash Simulator,NT$ 553.00,CA,2024-08-22 12:03
80,1313140,Cult of the Lamb,NT$ 488.00,CA,2024-08-22 12:03
82,239140,Dying Light,NT$ 60.00,CA,2024-08-22 12:03
83,1898300,ASKA,NT$ 326.00,CA,2024-08-22 12:03
85,294100,RimWorld,NT$ 529.00,CA,2024-08-22 12:03
86,2808930,Lust Goddess(hidden by your preferences),Free To Play,CA,2024-08-22 12:03
87,1845910,Dragon Age™: The Veilguard,"NT$ 1,799.00",CA,2024-08-22 12:03
88,270880,American Truck Simulator,NT$ 428.00,CA,2024-08-22 12:03
89,1716740,Starfield,"NT$ 1,990.00",CA,2024-08-22 12:03
90,1286680,Tiny Tina's Wonderlands,NT$ 433.00,CA,2024-08-22 12:03
91,1534980,Terminus: Zombie Survivors,NT$ 262.00,CA,2024-08-22 12:03
92,3124930,Warframe:  Sevagoth Prime Access - Prime Pack,"NT$ 1,149.00",CA,2024-08-22 12:03
93,585420,Trailmakers,NT$ 75.00,CA,2024-08-22 12:03
94,108600,Project Zomboid,NT$ 328.00,CA,2024-08-22 12:03
95,1962663,Call of Duty®: Warzone™,Free To Play,CA,2024-08-22 12:03
96,2016590,Dark and Darker,Free To Play,CA,2024-08-22 12:03
97,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",CA,2024-08-22 12:03
99,1286830,STAR WARS™: The Old Republic™,Free To Play,CA,2024-08-22 12:03
100,1696780,Steam Deck Docking Station,Free To Play,CA,2024-08-22 12:03
