Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",global,2024-08-12 13:11
2,730,Counter-Strike 2,Free To Play,global,2024-08-12 13:11
3,578080,PUBG: BATTLEGROUNDS,Free To Play,global,2024-08-12 13:11
5,2074920,The First Descendant,Free To Play,global,2024-08-12 13:11
6,570,Dota 2,Free To Play,global,2024-08-12 13:11
7,1593500,God of War,NT$ 476.00,global,2024-08-12 13:11
8,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",global,2024-08-12 13:11
9,1245620,ELDEN RING,"NT$ 1,790.00",global,2024-08-12 13:11
11,393080,Call of Duty®: Modern Warfare® Remastered (2017),NT$ 655.00,global,2024-08-12 13:11
12,397540,Borderlands 3,NT$ 178.00,global,2024-08-12 13:11
13,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",global,2024-08-12 13:11
14,1086940,Baldur's Gate 3,"NT$ 1,599.00",global,2024-08-12 13:11
15,236390,War Thunder,Free To Play,global,2024-08-12 13:11
16,306130,The Elder Scrolls® Online,NT$ 179.00,global,2024-08-12 13:11
17,2139460,Once Human,Free To Play,global,2024-08-12 13:11
18,1203220,NARAKA: BLADEPOINT,Free To Play,global,2024-08-12 13:11
19,553850,HELLDIVERS™ 2,"NT$ 1,190.00",global,2024-08-12 13:11
20,230410,Warframe,Free To Play,global,2024-08-12 13:11
21,271590,Grand Theft Auto V,NT$ 662.00,global,2024-08-12 13:11
22,311210,Call of Duty®: Black Ops III,NT$ 659.00,global,2024-08-12 13:11
23,381210,Dead by Daylight,NT$ 379.00,global,2024-08-12 13:11
24,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,global,2024-08-12 13:11
25,1222670,The Sims™ 4,Free To Play,global,2024-08-12 13:11
26,1172470,Apex Legends™,Free To Play,global,2024-08-12 13:11
27,1085660,Destiny 2,Free To Play,global,2024-08-12 13:11
29,1237970,Titanfall® 2,NT$ 79.00,global,2024-08-12 13:11
30,2142790,Fields of Mistria,NT$ 248.00,global,2024-08-12 13:11
31,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,global,2024-08-12 13:11
32,2344520,Diablo® IV,"NT$ 1,575.00",global,2024-08-12 13:11
33,1449850,Yu-Gi-Oh! Master Duel,Free To Play,global,2024-08-12 13:11
34,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",global,2024-08-12 13:11
35,1151340,Fallout 76,NT$ 299.00,global,2024-08-12 13:11
36,413150,Stardew Valley,NT$ 318.00,global,2024-08-12 13:11
37,377160,Fallout 4,NT$ 239.00,global,2024-08-12 13:11
38,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,global,2024-08-12 13:11
39,49520,Borderlands 2,NT$ 149.00,global,2024-08-12 13:11
40,2567870,Chained Together,NT$ 102.00,global,2024-08-12 13:11
41,440,Team Fortress 2,Free To Play,global,2024-08-12 13:11
42,782330,DOOM Eternal,NT$ 299.00,global,2024-08-12 13:11
43,252490,Rust,NT$ 694.00,global,2024-08-12 13:11
44,739630,Phasmophobia,NT$ 198.00,global,2024-08-12 13:11
47,1286680,Tiny Tina's Wonderlands,NT$ 433.00,global,2024-08-12 13:11
48,1091500,Cyberpunk 2077,"NT$ 1,599.00",global,2024-08-12 13:11
49,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",global,2024-08-12 13:11
50,202970,Call of Duty®: Black Ops II,NT$ 623.00,global,2024-08-12 13:11
52,427410,Abiotic Factor,NT$ 326.00,global,2024-08-12 13:11
53,431960,Wallpaper Engine,NT$ 120.00,global,2024-08-12 13:11
54,1144200,Ready or Not,NT$ 846.00,global,2024-08-12 13:11
55,1517290,Battlefield™ 2042,NT$ 239.00,global,2024-08-12 13:11
56,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,global,2024-08-12 13:11
58,1282100,REMNANT II®,NT$ 550.00,global,2024-08-12 13:11
59,1938090,Call of Duty®,NT$ 550.00,global,2024-08-12 13:11
60,548430,Deep Rock Galactic,NT$ 144.00,global,2024-08-12 13:11
61,582660,Black Desert,NT$ 200.00,global,2024-08-12 13:11
62,2840770,Avatar: Frontiers of Pandora™,NT$ 995.00,global,2024-08-12 13:11
64,2582560,EA SPORTS™ Madden NFL 25,"NT$ 2,099.00",global,2024-08-12 13:11
66,1716740,Starfield,"NT$ 1,333.00",global,2024-08-12 13:11
67,251570,7 Days to Die,NT$ 670.00,global,2024-08-12 13:11
68,2751000,Prince of Persia The Lost Crown,NT$ 677.00,global,2024-08-12 13:11
69,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",global,2024-08-12 13:11
70,261640,Borderlands: The Pre-Sequel,NT$ 446.00,global,2024-08-12 13:11
71,1659040,HITMAN World of Assassination,NT$ 420.00,global,2024-08-12 13:11
72,1238810,Battlefield™ V,NT$ 209.00,global,2024-08-12 13:11
73,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,global,2024-08-12 13:11
74,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",global,2024-08-12 13:11
75,552990,World of Warships,Free To Play,global,2024-08-12 13:11
76,2357570,Overwatch® 2,Free To Play,global,2024-08-12 13:11
77,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,global,2024-08-12 13:11
78,1326470,Sons Of The Forest,NT$ 488.00,global,2024-08-12 13:11
79,1149460,ICARUS,NT$ 283.00,global,2024-08-12 13:11
80,2016590,Dark and Darker,Free To Play,global,2024-08-12 13:11
81,294100,RimWorld,NT$ 529.00,global,2024-08-12 13:11
82,1623730,Palworld,NT$ 488.00,global,2024-08-12 13:11
83,1551360,Forza Horizon 5,"NT$ 1,688.00",global,2024-08-12 13:11
84,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",global,2024-08-12 13:11
85,1174180,Red Dead Redemption 2,"NT$ 1,790.00",global,2024-08-12 13:11
86,2366980,Thank Goodness You're Here!,NT$ 296.00,global,2024-08-12 13:11
87,227300,Euro Truck Simulator 2,NT$ 428.00,global,2024-08-12 13:11
88,1966720,Lethal Company,NT$ 188.00,global,2024-08-12 13:11
89,1665460,eFootball™ 2024,Free To Play,global,2024-08-12 13:11
90,2881650,Content Warning,NT$ 121.00,global,2024-08-12 13:11
91,2670630,Supermarket Simulator,NT$ 238.00,global,2024-08-12 13:11
92,1332010,Stray,NT$ 323.00,global,2024-08-12 13:11
93,1316680,VLADiK BRUTAL,NT$ 203.00,global,2024-08-12 13:11
