Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,DE,2024-08-09 12:05
3,2362300,Train Sim World® 4,NT$ 599.00,DE,2024-08-09 12:05
4,2662170,Train Sim World® 4: Expert DB BR 101 & IC Steuerwagen Loco Add-On,NT$ 599.00,DE,2024-08-09 12:05
5,553850,HELLDIVERS™ 2,"NT$ 1,190.00",DE,2024-08-09 12:05
6,2074920,The First Descendant,Free To Play,DE,2024-08-09 12:05
7,1449850,Yu-Gi-Oh! Master Duel,Free To Play,DE,2024-08-09 12:05
8,306130,The Elder Scrolls® Online,NT$ 179.00,DE,2024-08-09 12:05
9,236390,War Thunder,Free To Play,DE,2024-08-09 12:05
10,578080,PUBG: BATTLEGROUNDS,Free To Play,DE,2024-08-09 12:05
11,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",DE,2024-08-09 12:05
12,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",DE,2024-08-09 12:05
13,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,DE,2024-08-09 12:05
14,1593500,God of War,NT$ 476.00,DE,2024-08-09 12:05
15,2139460,Once Human,Free To Play,DE,2024-08-09 12:05
16,2142790,Fields of Mistria,NT$ 248.00,DE,2024-08-09 12:05
17,2396240,SteamWorld Heist II,NT$ 439.00,DE,2024-08-09 12:05
18,238960,Path of Exile(not available in your region),NT$ 439.00,DE,2024-08-09 12:05
20,1599340,Lost Ark(not available in your region),"NT$ 1,119.00",DE,2024-08-09 12:05
21,552990,World of Warships,Free To Play,DE,2024-08-09 12:05
22,381210,Dead by Daylight,NT$ 379.00,DE,2024-08-09 12:05
23,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 379.00,DE,2024-08-09 12:05
24,1245620,ELDEN RING,"NT$ 1,790.00",DE,2024-08-09 12:05
25,1222670,The Sims™ 4,Free To Play,DE,2024-08-09 12:05
26,2751000,Prince of Persia The Lost Crown,NT$ 677.00,DE,2024-08-09 12:05
27,1086940,Baldur's Gate 3,"NT$ 1,599.00",DE,2024-08-09 12:05
28,230410,Warframe,Free To Play,DE,2024-08-09 12:05
29,2305840,Cat Quest III,NT$ 340.00,DE,2024-08-09 12:05
30,2567870,Chained Together,NT$ 102.00,DE,2024-08-09 12:05
31,1172470,Apex Legends™,Free To Play,DE,2024-08-09 12:05
32,1643310,Dungeons 4,NT$ 825.00,DE,2024-08-09 12:05
36,271590,Grand Theft Auto V,NT$ 662.00,DE,2024-08-09 12:05
37,570,Dota 2,Free To Play,DE,2024-08-09 12:05
38,582660,Black Desert,NT$ 200.00,DE,2024-08-09 12:05
39,1151340,Fallout 76,NT$ 299.00,DE,2024-08-09 12:05
40,252490,Rust,NT$ 694.00,DE,2024-08-09 12:05
41,397540,Borderlands 3,NT$ 178.00,DE,2024-08-09 12:05
42,2964020,"Dungeons 4 - The Good, the Bad and the Evil",NT$ 315.00,DE,2024-08-09 12:05
44,1407200,World of Tanks,Free To Play,DE,2024-08-09 12:05
45,2358720,Black Myth: Wukong,"NT$ 1,280.00",DE,2024-08-09 12:05
46,1857090,Norland,NT$ 699.00,DE,2024-08-09 12:05
47,1149460,ICARUS,NT$ 283.00,DE,2024-08-09 12:05
49,494840,UBOAT,NT$ 146.00,DE,2024-08-09 12:05
50,1085660,Destiny 2,Free To Play,DE,2024-08-09 12:05
51,2395210,Tony Hawk's™ Pro Skater™ 1 + 2,NT$ 499.00,DE,2024-08-09 12:05
52,227300,Euro Truck Simulator 2,NT$ 428.00,DE,2024-08-09 12:05
54,1237970,Titanfall® 2,NT$ 79.00,DE,2024-08-09 12:05
55,2344520,Diablo® IV,"NT$ 1,575.00",DE,2024-08-09 12:05
57,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",DE,2024-08-09 12:05
58,546560,Half-Life: Alyx,NT$ 305.00,DE,2024-08-09 12:05
59,2426960,Summoners War,Free To Play,DE,2024-08-09 12:05
60,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,DE,2024-08-09 12:05
62,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,DE,2024-08-09 12:05
63,311210,Call of Duty®: Black Ops III,NT$ 659.00,DE,2024-08-09 12:05
64,377160,Fallout 4,NT$ 239.00,DE,2024-08-09 12:05
66,2141910,Magic: The Gathering Arena(not available in your region),NT$ 239.00,DE,2024-08-09 12:05
67,2290000,TerraScape,NT$ 268.00,DE,2024-08-09 12:05
68,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",DE,2024-08-09 12:05
69,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",DE,2024-08-09 12:05
70,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",DE,2024-08-09 12:05
71,782330,DOOM Eternal,NT$ 299.00,DE,2024-08-09 12:05
73,1489970,Highrise City,NT$ 244.00,DE,2024-08-09 12:05
74,2396980,Fate/stay night REMASTERED,NT$ 439.00,DE,2024-08-09 12:05
76,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,DE,2024-08-09 12:05
