Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",JP,2024-08-21 12:05
2,1172470,Apex Legends™,Free To Play,JP,2024-08-21 12:05
3,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",JP,2024-08-21 12:05
4,2357570,Overwatch® 2,Free To Play,JP,2024-08-21 12:05
5,2515020,FINAL FANTASY XVI,"NT$ 1,490.00",JP,2024-08-21 12:05
6,582010,Monster Hunter: World,NT$ 303.00,JP,2024-08-21 12:05
7,2074920,The First Descendant,Free To Play,JP,2024-08-21 12:05
8,1449850,Yu-Gi-Oh! Master Duel,Free To Play,JP,2024-08-21 12:05
9,2139460,Once Human,Free To Play,JP,2024-08-21 12:05
10,2162800,shapez 2,NT$ 326.00,JP,2024-08-21 12:05
11,1446780,MONSTER HUNTER RISE,NT$ 280.00,JP,2024-08-21 12:05
12,1364780,Street Fighter™ 6,"NT$ 1,680.00",JP,2024-08-21 12:05
14,1118010,Monster Hunter World: Iceborne,NT$ 455.00,JP,2024-08-21 12:05
15,2668080,Snowbreak: Containment Zone,Free To Play,JP,2024-08-21 12:05
16,1973710,ヘブンバーンズレッド,Free To Play,JP,2024-08-21 12:05
17,960170,DJMAX RESPECT V,NT$ 139.00,JP,2024-08-21 12:05
19,2586520,Atelier Resleriana: Forgotten Alchemy and the Polar Night Liberator(not available in your region),NT$ 139.00,JP,2024-08-21 12:05
20,1534980,Terminus: Zombie Survivors,NT$ 262.00,JP,2024-08-21 12:05
21,1336980,NOBUNAGA'S AMBITION: Awakening,NT$ 995.00,JP,2024-08-21 12:05
22,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",JP,2024-08-21 12:05
23,251570,7 Days to Die,NT$ 670.00,JP,2024-08-21 12:05
24,2190220,Touhou Danmaku Kagura Phantasia Lost,NT$ 341.00,JP,2024-08-21 12:05
26,1245620,ELDEN RING,"NT$ 1,790.00",JP,2024-08-21 12:05
27,271590,Grand Theft Auto V,NT$ 480.00,JP,2024-08-21 12:05
28,2490990,Visions of Mana,"NT$ 1,790.00",JP,2024-08-21 12:05
29,1295660,Sid Meier's Civilization® VII,"NT$ 2,090.00",JP,2024-08-21 12:05
31,2344520,Diablo® IV,"NT$ 1,575.00",JP,2024-08-21 12:05
32,1040200,Crime Scene Cleaner,NT$ 288.00,JP,2024-08-21 12:05
33,381210,Dead by Daylight,NT$ 379.00,JP,2024-08-21 12:05
34,2157560,Granblue Fantasy Versus: Rising,"NT$ 1,040.00",JP,2024-08-21 12:05
35,39210,FINAL FANTASY XIV Online(not available in your region),"NT$ 1,040.00",JP,2024-08-21 12:05
36,2526380,Sword of Convallaria,Free To Play,JP,2024-08-21 12:05
37,1151340,Fallout 76,NT$ 299.00,JP,2024-08-21 12:05
38,1361350,DEAD OR ALIVE Xtreme Venus Vacation(not available in your region),NT$ 299.00,JP,2024-08-21 12:05
39,730,Counter-Strike 2,Free To Play,JP,2024-08-21 12:05
40,289070,Sid Meier’s Civilization® VI,NT$ 179.00,JP,2024-08-21 12:05
41,2396980,Fate/stay night REMASTERED,NT$ 439.00,JP,2024-08-21 12:05
42,2051010,Professional Baseball Spirits 2024-2025,"NT$ 1,673.00",JP,2024-08-21 12:05
43,1575940,Sins of a Solar Empire II,NT$ 596.00,JP,2024-08-21 12:05
44,1046480,THE IDOLM@STER STARLIT SEASON,NT$ 676.00,JP,2024-08-21 12:05
45,3023190,みんなで推理,NT$ 102.00,JP,2024-08-21 12:05
46,2291060,EARTH DEFENSE FORCE 6,"NT$ 1,950.00",JP,2024-08-21 12:05
47,2764370,Starward,Free To Play,JP,2024-08-21 12:05
48,1665460,eFootball™ 2024,Free To Play,JP,2024-08-21 12:05
49,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",JP,2024-08-21 12:05
50,1030840,Mafia: Definitive Edition,NT$ 238.00,JP,2024-08-21 12:05
51,1290000,PowerWash Simulator,NT$ 553.00,JP,2024-08-21 12:05
52,2492040,FATAL FURY: City of the Wolves,"NT$ 1,840.00",JP,2024-08-21 12:05
53,397540,Borderlands 3,NT$ 178.00,JP,2024-08-21 12:05
54,252490,Rust,NT$ 694.00,JP,2024-08-21 12:05
55,2399830,ARK: Survival Ascended,"NT$ 1,382.00",JP,2024-08-21 12:05
56,227300,Euro Truck Simulator 2,NT$ 428.00,JP,2024-08-21 12:05
57,230410,Warframe,Free To Play,JP,2024-08-21 12:05
58,2016590,Dark and Darker,Free To Play,JP,2024-08-21 12:05
59,1353230,Bomb Rush Cyberfunk,NT$ 299.00,JP,2024-08-21 12:05
60,502500,ACE COMBAT™ 7: SKIES UNKNOWN,NT$ 358.00,JP,2024-08-21 12:05
61,2567870,Chained Together,NT$ 102.00,JP,2024-08-21 12:05
62,1875830,Shin Megami Tensei V: Vengeance,"NT$ 1,790.00",JP,2024-08-21 12:05
64,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,JP,2024-08-21 12:05
65,2972990,hololive Treasure Mountain,NT$ 172.00,JP,2024-08-21 12:05
67,1881700,Undawn(not available in your region),NT$ 172.00,JP,2024-08-21 12:05
68,2701660,DRAGON QUEST III HD-2D Remake,"NT$ 1,790.00",JP,2024-08-21 12:05
69,377160,Fallout 4,NT$ 239.00,JP,2024-08-21 12:05
70,2250600,Disgaea 7: Vows of the Virtueless,"NT$ 1,192.00",JP,2024-08-21 12:05
71,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",JP,2024-08-21 12:05
72,2739590,Mad Island(hidden by your preferences),NT$ 328.00,JP,2024-08-21 12:05
74,1954420,RiichiCity - ACG mahjong games,Free To Play,JP,2024-08-21 12:05
75,1623730,Palworld,NT$ 488.00,JP,2024-08-21 12:05
76,2154770,NOBUNAGA'S AMBITION: Hadou(not available in your region),NT$ 488.00,JP,2024-08-21 12:05
77,648800,Raft,NT$ 468.00,JP,2024-08-21 12:05
78,578080,PUBG: BATTLEGROUNDS,Free To Play,JP,2024-08-21 12:05
79,2693860,NARIBIKIMURA,NT$ 202.00,JP,2024-08-21 12:05
80,1096900,RPG Maker MZ,NT$ 645.00,JP,2024-08-21 12:05
81,346110,ARK: Survival Evolved,NT$ 268.00,JP,2024-08-21 12:05
83,1477590,EZ2ON REBOOT : R,NT$ 402.00,JP,2024-08-21 12:05
