Rank,GameID,GameName,Cost,Country,Datetime
1,1675200,Steam Deck,NT$ 239.00,IT,2024-08-15 11:10
2,1091500,Cyberpunk 2077,NT$ 799.00,IT,2024-08-15 11:10
3,2358720,Black Myth: Wukong,"NT$ 1,280.00",IT,2024-08-15 11:10
4,730,Counter-Strike 2,Free To Play,IT,2024-08-15 11:10
5,1245620,ELDEN RING,"NT$ 1,790.00",IT,2024-08-15 11:10
6,2074920,The First Descendant,Free To Play,IT,2024-08-15 11:10
7,1313140,Cult of the Lamb,NT$ 244.00,IT,2024-08-15 11:10
8,1040200,Crime Scene Cleaner,NT$ 288.00,IT,2024-08-15 11:10
9,1086940,Baldur's Gate 3,"NT$ 1,599.00",IT,2024-08-15 11:10
10,393080,Call of Duty®: Modern Warfare® Remastered (2017),"NT$ 1,310.00",IT,2024-08-15 11:10
11,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",IT,2024-08-15 11:10
12,2161700,Persona 3 Reload,"NT$ 1,134.00",IT,2024-08-15 11:10
14,1687950,Persona 5 Royal,NT$ 716.00,IT,2024-08-15 11:10
16,1172620,Sea of Thieves: 2024 Edition,NT$ 652.00,IT,2024-08-15 11:10
17,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",IT,2024-08-15 11:10
18,1172470,Apex Legends™,Free To Play,IT,2024-08-15 11:10
19,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",IT,2024-08-15 11:10
20,230410,Warframe,Free To Play,IT,2024-08-15 11:10
21,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",IT,2024-08-15 11:10
22,397540,Borderlands 3,NT$ 178.00,IT,2024-08-15 11:10
23,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,IT,2024-08-15 11:10
24,1333350,Angel Legion,Free To Play,IT,2024-08-15 11:10
26,236390,War Thunder,Free To Play,IT,2024-08-15 11:10
28,1665460,eFootball™ 2024,Free To Play,IT,2024-08-15 11:10
29,271590,Grand Theft Auto V,NT$ 662.00,IT,2024-08-15 11:10
30,1599340,Lost Ark(not available in your region),NT$ 662.00,IT,2024-08-15 11:10
32,1449850,Yu-Gi-Oh! Master Duel,Free To Play,IT,2024-08-15 11:10
33,311210,Call of Duty®: Black Ops III,"NT$ 1,998.00",IT,2024-08-15 11:10
34,582010,Monster Hunter: World,NT$ 303.00,IT,2024-08-15 11:10
35,553850,HELLDIVERS™ 2,"NT$ 1,190.00",IT,2024-08-15 11:10
36,292030,The Witcher 3: Wild Hunt,NT$ 217.00,IT,2024-08-15 11:10
37,2141910,Magic: The Gathering Arena(not available in your region),NT$ 217.00,IT,2024-08-15 11:10
38,227300,Euro Truck Simulator 2,NT$ 428.00,IT,2024-08-15 11:10
40,2808930,Lust Goddess(hidden by your preferences),Free To Play,IT,2024-08-15 11:10
41,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,IT,2024-08-15 11:10
42,570,Dota 2,Free To Play,IT,2024-08-15 11:10
43,582660,Black Desert,NT$ 200.00,IT,2024-08-15 11:10
44,2461850,Senua’s Saga: Hellblade II,"NT$ 1,110.00",IT,2024-08-15 11:10
45,1962663,Call of Duty®: Warzone™,Free To Play,IT,2024-08-15 11:10
46,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,IT,2024-08-15 11:10
47,1085660,Destiny 2,Free To Play,IT,2024-08-15 11:10
48,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,IT,2024-08-15 11:10
49,1790600,DRAGON BALL: Sparking! ZERO,"NT$ 1,890.00",IT,2024-08-15 11:10
50,381210,Dead by Daylight,NT$ 379.00,IT,2024-08-15 11:10
51,1222670,The Sims™ 4,Free To Play,IT,2024-08-15 11:10
52,1169040,Necesse,NT$ 174.00,IT,2024-08-15 11:10
53,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",IT,2024-08-15 11:10
54,1203220,NARAKA: BLADEPOINT,Free To Play,IT,2024-08-15 11:10
55,2139460,Once Human,Free To Play,IT,2024-08-15 11:10
56,1997040,MARVEL SNAP,Free To Play,IT,2024-08-15 11:10
58,413150,Stardew Valley,NT$ 318.00,IT,2024-08-15 11:10
60,2252570,Football Manager 2024,NT$ 519.00,IT,2024-08-15 11:10
61,440,Team Fortress 2,Free To Play,IT,2024-08-15 11:10
62,805550,Assetto Corsa Competizione,NT$ 349.00,IT,2024-08-15 11:10
63,1649080,Two Point Campus,NT$ 199.00,IT,2024-08-15 11:10
64,2344520,Diablo® IV,"NT$ 1,575.00",IT,2024-08-15 11:10
65,202970,Call of Duty®: Black Ops II,"NT$ 1,890.00",IT,2024-08-15 11:10
66,1622910,Still Wakes the Deep,NT$ 424.00,IT,2024-08-15 11:10
68,2488620,F1® 24,"NT$ 1,439.00",IT,2024-08-15 11:10
69,767560,War Robots,Free To Play,IT,2024-08-15 11:10
70,2591280,F1® Manager 2024,NT$ 820.00,IT,2024-08-15 11:10
71,377160,Fallout 4,NT$ 239.00,IT,2024-08-15 11:10
72,535930,Two Point Hospital,NT$ 178.00,IT,2024-08-15 11:10
75,2756770,Tavern Manager Simulator 🍻,NT$ 214.00,IT,2024-08-15 11:10
76,244210,Assetto Corsa,NT$ 79.00,IT,2024-08-15 11:10
78,548430,Deep Rock Galactic,NT$ 144.00,IT,2024-08-15 11:10
79,1716740,Starfield,"NT$ 1,333.00",IT,2024-08-15 11:10
80,739630,Phasmophobia,NT$ 198.00,IT,2024-08-15 11:10
81,1517290,Battlefield™ 2042,NT$ 239.00,IT,2024-08-15 11:10
82,238960,Path of Exile(not available in your region),NT$ 239.00,IT,2024-08-15 11:10
84,2567870,Chained Together,NT$ 102.00,IT,2024-08-15 11:10
85,306130,The Elder Scrolls® Online,NT$ 179.00,IT,2024-08-15 11:10
87,436150,Governor of Poker 3,Free To Play,IT,2024-08-15 11:10
88,1326470,Sons Of The Forest,NT$ 488.00,IT,2024-08-15 11:10
89,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",IT,2024-08-15 11:10
90,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",IT,2024-08-15 11:10
93,782330,DOOM Eternal,NT$ 299.00,IT,2024-08-15 11:10
94,1118010,Monster Hunter World: Iceborne,NT$ 455.00,IT,2024-08-15 11:10
95,494840,UBOAT,NT$ 146.00,IT,2024-08-15 11:10
96,250900,The Binding of Isaac: Rebirth,NT$ 268.00,IT,2024-08-15 11:10
98,1151340,Fallout 76,NT$ 299.00,IT,2024-08-15 11:10
99,2399420,Le Mans Ultimate,"NT$ 1,007.00",IT,2024-08-15 11:10
100,2526380,Sword of Convallaria,Free To Play,IT,2024-08-15 11:10
