Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",global,2024-08-24 12:04
2,730,Counter-Strike 2,Free To Play,global,2024-08-24 12:04
3,570,Dota 2,Free To Play,global,2024-08-24 12:04
4,1675200,Steam Deck,Free To Play,global,2024-08-24 12:04
5,578080,PUBG: BATTLEGROUNDS,Free To Play,global,2024-08-24 12:04
6,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",global,2024-08-24 12:04
7,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",global,2024-08-24 12:04
8,230410,Warframe,Free To Play,global,2024-08-24 12:04
9,2139460,Once Human,Free To Play,global,2024-08-24 12:04
10,2344520,Diablo® IV,NT$ 945.00,global,2024-08-24 12:04
11,1043810,Tactical Breach Wizards,NT$ 295.00,global,2024-08-24 12:04
12,2074920,The First Descendant,Free To Play,global,2024-08-24 12:04
13,1245620,ELDEN RING,"NT$ 1,790.00",global,2024-08-24 12:04
14,236390,War Thunder,Free To Play,global,2024-08-24 12:04
15,1086940,Baldur's Gate 3,"NT$ 1,599.00",global,2024-08-24 12:04
16,1172470,Apex Legends™,Free To Play,global,2024-08-24 12:04
17,271590,Grand Theft Auto V,NT$ 480.00,global,2024-08-24 12:04
18,1575940,Sins of a Solar Empire II,NT$ 596.00,global,2024-08-24 12:04
19,1295660,Sid Meier's Civilization® VII,"NT$ 2,090.00",global,2024-08-24 12:04
20,582010,Monster Hunter: World,NT$ 303.00,global,2024-08-24 12:04
22,1329410,雀魂麻將(MahjongSoul),Free To Play,global,2024-08-24 12:04
23,2780980,LOCKDOWN Protocol,NT$ 188.00,global,2024-08-24 12:04
24,2853730,Skull and Bones,NT$ 716.00,global,2024-08-24 12:04
25,381210,Dead by Daylight,NT$ 379.00,global,2024-08-24 12:04
26,252490,Rust,NT$ 694.00,global,2024-08-24 12:04
27,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,global,2024-08-24 12:04
28,2672610,Black Myth: Wukong Deluxe Edition Upgrade,NT$ 300.00,global,2024-08-24 12:04
29,2162800,shapez 2,NT$ 326.00,global,2024-08-24 12:04
30,289070,Sid Meier’s Civilization® VI,NT$ 179.00,global,2024-08-24 12:04
31,1030840,Mafia: Definitive Edition,NT$ 238.00,global,2024-08-24 12:04
