Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",US,2024-08-19 12:05
2,730,Counter-Strike 2,Free To Play,US,2024-08-19 12:05
3,1675200,Steam Deck,Free To Play,US,2024-08-19 12:05
4,1575940,Sins of a Solar Empire II,NT$ 596.00,US,2024-08-19 12:05
5,2139460,Once Human,Free To Play,US,2024-08-19 12:05
6,1091500,Cyberpunk 2077,NT$ 799.00,US,2024-08-19 12:05
7,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",US,2024-08-19 12:05
8,2074920,The First Descendant,Free To Play,US,2024-08-19 12:05
9,2582560,EA SPORTS™ Madden NFL 25,"NT$ 2,099.00",US,2024-08-19 12:05
10,2162800,shapez 2,NT$ 326.00,US,2024-08-19 12:05
11,1313140,Cult of the Lamb,NT$ 244.00,US,2024-08-19 12:05
12,1086940,Baldur's Gate 3,"NT$ 1,599.00",US,2024-08-19 12:05
13,236390,War Thunder,Free To Play,US,2024-08-19 12:05
14,1245620,ELDEN RING,"NT$ 1,790.00",US,2024-08-19 12:05
16,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",US,2024-08-19 12:05
17,230410,Warframe,Free To Play,US,2024-08-19 12:05
18,594650,Hunt: Showdown 1896,NT$ 639.00,US,2024-08-19 12:05
20,1085660,Destiny 2,Free To Play,US,2024-08-19 12:05
21,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,US,2024-08-19 12:05
22,397540,Borderlands 3,NT$ 178.00,US,2024-08-19 12:05
23,2142790,Fields of Mistria,NT$ 248.00,US,2024-08-19 12:05
24,381210,Dead by Daylight,NT$ 379.00,US,2024-08-19 12:05
25,2161700,Persona 3 Reload,"NT$ 1,134.00",US,2024-08-19 12:05
26,1151340,Fallout 76,NT$ 299.00,US,2024-08-19 12:05
27,1172470,Apex Legends™,Free To Play,US,2024-08-19 12:05
29,553850,HELLDIVERS™ 2,"NT$ 1,190.00",US,2024-08-19 12:05
30,1222670,The Sims™ 4,Free To Play,US,2024-08-19 12:05
31,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,US,2024-08-19 12:05
32,1599340,Lost Ark(not available in your region),NT$ 679.00,US,2024-08-19 12:05
33,1353230,Bomb Rush Cyberfunk,NT$ 299.00,US,2024-08-19 12:05
34,271590,Grand Theft Auto V,NT$ 974.00,US,2024-08-19 12:05
35,306130,The Elder Scrolls® Online,NT$ 179.00,US,2024-08-19 12:05
36,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 179.00,US,2024-08-19 12:05
37,238960,Path of Exile(not available in your region),NT$ 179.00,US,2024-08-19 12:05
38,1172620,Sea of Thieves: 2024 Edition,NT$ 652.00,US,2024-08-19 12:05
39,1687950,Persona 5 Royal,NT$ 716.00,US,2024-08-19 12:05
40,2780980,LOCKDOWN Protocol,NT$ 188.00,US,2024-08-19 12:05
41,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",US,2024-08-19 12:05
42,440,Team Fortress 2,Free To Play,US,2024-08-19 12:05
43,1040200,Crime Scene Cleaner,NT$ 288.00,US,2024-08-19 12:05
44,1562430,DREDGE,NT$ 486.00,US,2024-08-19 12:05
46,252490,Rust,NT$ 694.00,US,2024-08-19 12:05
47,214490,Alien: Isolation,NT$ 199.00,US,2024-08-19 12:05
48,1962663,Call of Duty®: Warzone™,Free To Play,US,2024-08-19 12:05
49,1144200,Ready or Not,NT$ 846.00,US,2024-08-19 12:05
50,2059530,Dawn of Defiance,NT$ 246.00,US,2024-08-19 12:05
51,2369390,Far Cry® 6,NT$ 424.00,US,2024-08-19 12:05
52,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",US,2024-08-19 12:05
53,582010,Monster Hunter: World,NT$ 303.00,US,2024-08-19 12:05
55,1966720,Lethal Company,NT$ 188.00,US,2024-08-19 12:05
57,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,US,2024-08-19 12:05
58,2141910,Magic: The Gathering Arena(not available in your region),NT$ 299.00,US,2024-08-19 12:05
59,578080,PUBG: BATTLEGROUNDS,Free To Play,US,2024-08-19 12:05
60,570,Dota 2,Free To Play,US,2024-08-19 12:05
61,49520,Borderlands 2,NT$ 149.00,US,2024-08-19 12:05
62,1845910,Dragon Age™: The Veilguard,"NT$ 1,799.00",US,2024-08-19 12:05
63,2567870,Chained Together,NT$ 102.00,US,2024-08-19 12:05
64,2344520,Diablo® IV,"NT$ 1,575.00",US,2024-08-19 12:05
65,739630,Phasmophobia,NT$ 248.00,US,2024-08-19 12:05
66,552520,Far Cry® 5,NT$ 254.00,US,2024-08-19 12:05
67,2016590,Dark and Darker,Free To Play,US,2024-08-19 12:05
68,377160,Fallout 4,NT$ 239.00,US,2024-08-19 12:05
69,413150,Stardew Valley,NT$ 398.00,US,2024-08-19 12:05
70,251570,7 Days to Die,NT$ 670.00,US,2024-08-19 12:05
71,311210,Call of Duty®: Black Ops III,"NT$ 1,998.00",US,2024-08-19 12:05
72,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,US,2024-08-19 12:05
73,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",US,2024-08-19 12:05
74,1449850,Yu-Gi-Oh! Master Duel,Free To Play,US,2024-08-19 12:05
75,582660,Black Desert,NT$ 200.00,US,2024-08-19 12:05
76,1517290,Battlefield™ 2042,NT$ 239.00,US,2024-08-19 12:05
77,281990,Stellaris,"NT$ 1,018.00",US,2024-08-19 12:05
78,2357570,Overwatch® 2,Free To Play,US,2024-08-19 12:05
79,270880,American Truck Simulator,NT$ 428.00,US,2024-08-19 12:05
81,427410,Abiotic Factor,NT$ 408.00,US,2024-08-19 12:05
82,1446780,MONSTER HUNTER RISE,NT$ 280.00,US,2024-08-19 12:05
83,1174180,Red Dead Redemption 2,"NT$ 1,790.00",US,2024-08-19 12:05
84,1938090,Call of Duty®,"NT$ 1,790.00",US,2024-08-19 12:05
85,292030,The Witcher 3: Wild Hunt,NT$ 217.00,US,2024-08-19 12:05
86,2336880,Destiny 2: The Final Shape,NT$ 884.00,US,2024-08-19 12:05
87,2406770,Bodycam,NT$ 566.00,US,2024-08-19 12:05
88,294100,RimWorld,NT$ 529.00,US,2024-08-19 12:05
89,1326470,Sons Of The Forest,NT$ 488.00,US,2024-08-19 12:05
90,2561450,DREDGE - The Iron Rig,NT$ 360.00,US,2024-08-19 12:05
91,1059530,Valve Index® Headset(not available in your region),NT$ 360.00,US,2024-08-19 12:05
92,1846380,Need for Speed™ Unbound,NT$ 199.00,US,2024-08-19 12:05
94,1716740,Starfield,"NT$ 1,333.00",US,2024-08-19 12:05
95,2670630,Supermarket Simulator,NT$ 238.00,US,2024-08-19 12:05
96,1158310,Crusader Kings III,"NT$ 1,268.00",US,2024-08-19 12:05
