Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,TR,2024-08-27 12:05
2,2358720,Black Myth: Wukong,"NT$ 1,280.00",TR,2024-08-27 12:05
3,578080,PUBG: BATTLEGROUNDS,Free To Play,TR,2024-08-27 12:05
4,570,Dota 2,Free To Play,TR,2024-08-27 12:05
5,271590,Grand Theft Auto V,NT$ 480.00,TR,2024-08-27 12:05
6,2344520,Diablo® IV,NT$ 945.00,TR,2024-08-27 12:05
8,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",TR,2024-08-27 12:05
9,413150,Stardew Valley,NT$ 398.00,TR,2024-08-27 12:05
10,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,TR,2024-08-27 12:05
11,582660,Black Desert,NT$ 200.00,TR,2024-08-27 12:05
12,227300,Euro Truck Simulator 2,NT$ 428.00,TR,2024-08-27 12:05
13,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",TR,2024-08-27 12:05
14,1245620,ELDEN RING,"NT$ 1,790.00",TR,2024-08-27 12:05
15,394360,Hearts of Iron IV,NT$ 380.00,TR,2024-08-27 12:05
16,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",TR,2024-08-27 12:05
17,2780980,LOCKDOWN Protocol,NT$ 188.00,TR,2024-08-27 12:05
18,236390,War Thunder,Free To Play,TR,2024-08-27 12:05
19,252490,Rust,NT$ 694.00,TR,2024-08-27 12:05
20,381210,Dead by Daylight,NT$ 379.00,TR,2024-08-27 12:05
21,389430,Knight Online,Free To Play,TR,2024-08-27 12:05
22,239140,Dying Light,NT$ 60.00,TR,2024-08-27 12:05
23,2139460,Once Human,Free To Play,TR,2024-08-27 12:05
24,2567870,Chained Together,NT$ 102.00,TR,2024-08-27 12:05
25,1934680,Age of Mythology: Retold,"NT$ 1,018.00",TR,2024-08-27 12:05
26,2322010,God of War Ragnarök,"NT$ 1,490.00",TR,2024-08-27 12:05
27,1030840,Mafia: Definitive Edition,NT$ 238.00,TR,2024-08-27 12:05
28,1172470,Apex Legends™,Free To Play,TR,2024-08-27 12:05
29,2515020,FINAL FANTASY XVI,"NT$ 1,490.00",TR,2024-08-27 12:05
30,2074920,The First Descendant,Free To Play,TR,2024-08-27 12:05
31,1086940,Baldur's Gate 3,"NT$ 1,599.00",TR,2024-08-27 12:05
32,1551360,Forza Horizon 5,"NT$ 1,688.00",TR,2024-08-27 12:05
33,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",TR,2024-08-27 12:05
34,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,TR,2024-08-27 12:05
35,1527950,Wartales,NT$ 406.00,TR,2024-08-27 12:05
36,2144640,Endzone 2,NT$ 367.00,TR,2024-08-27 12:05
37,440,Team Fortress 2,Free To Play,TR,2024-08-27 12:05
38,238960,Path of Exile(not available in your region),Free To Play,TR,2024-08-27 12:05
39,1222140,Detroit: Become Human,NT$ 396.00,TR,2024-08-27 12:05
41,230410,Warframe,Free To Play,TR,2024-08-27 12:05
42,1295660,Sid Meier's Civilization® VII,"NT$ 2,090.00",TR,2024-08-27 12:05
43,1289670,EA Play,NT$ 169.00,TR,2024-08-27 12:05
