Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,ES,2024-08-15 11:10
2,730,Counter-Strike 2,Free To Play,ES,2024-08-15 11:10
3,1675200,Steam Deck,Free To Play,ES,2024-08-15 11:10
4,393080,Call of Duty®: Modern Warfare® Remastered (2017),"NT$ 1,310.00",ES,2024-08-15 11:10
5,1313140,Cult of the Lamb,NT$ 244.00,ES,2024-08-15 11:10
6,1091500,Cyberpunk 2077,NT$ 799.00,ES,2024-08-15 11:10
7,1040200,Crime Scene Cleaner,NT$ 288.00,ES,2024-08-15 11:10
8,1687950,Persona 5 Royal,NT$ 716.00,ES,2024-08-15 11:10
9,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",ES,2024-08-15 11:10
10,2358720,Black Myth: Wukong,"NT$ 1,280.00",ES,2024-08-15 11:10
11,1599340,Lost Ark(not available in your region),"NT$ 1,280.00",ES,2024-08-15 11:10
12,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",ES,2024-08-15 11:10
14,311210,Call of Duty®: Black Ops III,"NT$ 1,998.00",ES,2024-08-15 11:10
15,1086940,Baldur's Gate 3,"NT$ 1,599.00",ES,2024-08-15 11:10
16,2161700,Persona 3 Reload,"NT$ 1,134.00",ES,2024-08-15 11:10
17,1245620,ELDEN RING,"NT$ 1,790.00",ES,2024-08-15 11:10
18,1172620,Sea of Thieves: 2024 Edition,NT$ 652.00,ES,2024-08-15 11:10
19,1203220,NARAKA: BLADEPOINT,Free To Play,ES,2024-08-15 11:10
20,2074920,The First Descendant,Free To Play,ES,2024-08-15 11:10
21,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,ES,2024-08-15 11:10
23,739630,Phasmophobia,NT$ 198.00,ES,2024-08-15 11:10
24,381210,Dead by Daylight,NT$ 379.00,ES,2024-08-15 11:10
25,2349820,Hero's Land,Free To Play,ES,2024-08-15 11:10
26,271590,Grand Theft Auto V,NT$ 662.00,ES,2024-08-15 11:10
27,216150,MapleStory(not available in your region),NT$ 662.00,ES,2024-08-15 11:10
28,236390,War Thunder,Free To Play,ES,2024-08-15 11:10
29,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",ES,2024-08-15 11:10
30,230410,Warframe,Free To Play,ES,2024-08-15 11:10
31,292030,The Witcher 3: Wild Hunt,NT$ 217.00,ES,2024-08-15 11:10
32,582010,Monster Hunter: World,NT$ 303.00,ES,2024-08-15 11:10
34,252490,Rust,NT$ 694.00,ES,2024-08-15 11:10
35,1172470,Apex Legends™,Free To Play,ES,2024-08-15 11:10
36,397540,Borderlands 3,NT$ 178.00,ES,2024-08-15 11:10
37,2139460,Once Human,Free To Play,ES,2024-08-15 11:10
38,413150,Stardew Valley,NT$ 318.00,ES,2024-08-15 11:10
39,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,ES,2024-08-15 11:10
41,2016590,Dark and Darker,Free To Play,ES,2024-08-15 11:10
42,1790600,DRAGON BALL: Sparking! ZERO,"NT$ 1,890.00",ES,2024-08-15 11:10
44,2344520,Diablo® IV,"NT$ 1,575.00",ES,2024-08-15 11:10
45,2142790,Fields of Mistria,NT$ 248.00,ES,2024-08-15 11:10
46,582660,Black Desert,NT$ 200.00,ES,2024-08-15 11:10
48,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,ES,2024-08-15 11:10
50,1222670,The Sims™ 4,Free To Play,ES,2024-08-15 11:10
51,227300,Euro Truck Simulator 2,NT$ 428.00,ES,2024-08-15 11:10
52,1649080,Two Point Campus,NT$ 199.00,ES,2024-08-15 11:10
53,570,Dota 2,Free To Play,ES,2024-08-15 11:10
54,202970,Call of Duty®: Black Ops II,"NT$ 1,890.00",ES,2024-08-15 11:10
55,1290000,PowerWash Simulator,NT$ 553.00,ES,2024-08-15 11:10
