Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",RU,2024-08-22 12:03
2,570,Dota 2,Free To Play,RU,2024-08-22 12:03
3,730,Counter-Strike 2,Free To Play,RU,2024-08-22 12:03
4,578080,PUBG: BATTLEGROUNDS,Free To Play,RU,2024-08-22 12:03
5,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",RU,2024-08-22 12:03
6,252490,Rust,NT$ 694.00,RU,2024-08-22 12:03
7,594650,Hunt: Showdown 1896,NT$ 639.00,RU,2024-08-22 12:03
8,1086940,Baldur's Gate 3,"NT$ 1,599.00",RU,2024-08-22 12:03
9,2808930,Lust Goddess(hidden by your preferences),Free To Play,RU,2024-08-22 12:03
10,1167630,Teardown,NT$ 424.00,RU,2024-08-22 12:03
11,588650,Dead Cells,NT$ 349.00,RU,2024-08-22 12:03
12,440,Team Fortress 2,Free To Play,RU,2024-08-22 12:03
14,739630,Phasmophobia,NT$ 248.00,RU,2024-08-22 12:03
15,2074920,The First Descendant,Free To Play,RU,2024-08-22 12:03
16,2139460,Once Human,Free To Play,RU,2024-08-22 12:03
17,1245620,ELDEN RING,"NT$ 1,790.00",RU,2024-08-22 12:03
18,1818450,STALCRAFT: X,Free To Play,RU,2024-08-22 12:03
19,1575940,Sins of a Solar Empire II,NT$ 596.00,RU,2024-08-22 12:03
20,1966720,Lethal Company,NT$ 188.00,RU,2024-08-22 12:03
21,431960,Wallpaper Engine,NT$ 120.00,RU,2024-08-22 12:03
22,227300,Euro Truck Simulator 2,NT$ 428.00,RU,2024-08-22 12:03
23,1544020,The Callisto Protocol™,NT$ 269.00,RU,2024-08-22 12:03
24,2567870,Chained Together,NT$ 102.00,RU,2024-08-22 12:03
25,2881650,Content Warning,NT$ 152.00,RU,2024-08-22 12:03
26,1316680,VLADiK BRUTAL,NT$ 226.00,RU,2024-08-22 12:03
27,766570,Russian Fishing 4,Free To Play,RU,2024-08-22 12:03
28,221100,DayZ,"NT$ 1,499.00",RU,2024-08-22 12:03
29,238960,Path of Exile(not available in your region),"NT$ 1,499.00",RU,2024-08-22 12:03
30,294100,RimWorld,NT$ 529.00,RU,2024-08-22 12:03
31,1232580,Knock on the Coffin Lid,NT$ 302.00,RU,2024-08-22 12:03
32,761890,Albion Online,Free To Play,RU,2024-08-22 12:03
33,4000,Garry's Mod,NT$ 278.00,RU,2024-08-22 12:03
34,505460,Foxhole,NT$ 438.00,RU,2024-08-22 12:03
35,582660,Black Desert,NT$ 200.00,RU,2024-08-22 12:03
36,1898300,ASKA,NT$ 326.00,RU,2024-08-22 12:03
37,552500,Warhammer: Vermintide 2,NT$ 114.00,RU,2024-08-22 12:03
38,284160,BeamNG.drive,NT$ 408.00,RU,2024-08-22 12:03
39,2780980,LOCKDOWN Protocol,NT$ 188.00,RU,2024-08-22 12:03
40,2016590,Dark and Darker,Free To Play,RU,2024-08-22 12:03
41,2073850,THE FINALS,Free To Play,RU,2024-08-22 12:03
42,1313140,Cult of the Lamb,NT$ 488.00,RU,2024-08-22 12:03
43,8500,EVE Online,Free To Play,RU,2024-08-22 12:03
44,393380,Squad,"NT$ 1,000.00",RU,2024-08-22 12:03
45,635260,CarX Drift Racing Online,NT$ 134.00,RU,2024-08-22 12:03
46,1326470,Sons Of The Forest,NT$ 488.00,RU,2024-08-22 12:03
48,648800,Raft,NT$ 468.00,RU,2024-08-22 12:03
49,105600,Terraria,NT$ 188.00,RU,2024-08-22 12:03
50,2406770,Bodycam,NT$ 566.00,RU,2024-08-22 12:03
51,2162800,shapez 2,NT$ 326.00,RU,2024-08-22 12:03
52,250900,The Binding of Isaac: Rebirth,NT$ 268.00,RU,2024-08-22 12:03
53,629520,Soundpad,NT$ 102.00,RU,2024-08-22 12:03
54,2672610,Black Myth: Wukong Deluxe Edition Upgrade,NT$ 300.00,RU,2024-08-22 12:03
55,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,RU,2024-08-22 12:03
56,2101430,Dead Cells: Return to Castlevania,NT$ 150.00,RU,2024-08-22 12:03
57,427520,Factorio,NT$ 600.00,RU,2024-08-22 12:03
58,2961880,Grocery Store Simulator,NT$ 121.00,RU,2024-08-22 12:03
59,541570,Sally Face - Episode One,NT$ 22.00,RU,2024-08-22 12:03
60,1040200,Crime Scene Cleaner,NT$ 288.00,RU,2024-08-22 12:03
61,108600,Project Zomboid,NT$ 328.00,RU,2024-08-22 12:03
62,413150,Stardew Valley,NT$ 398.00,RU,2024-08-22 12:03
63,892970,Valheim,NT$ 318.00,RU,2024-08-22 12:03
64,394360,Hearts of Iron IV,"NT$ 1,268.00",RU,2024-08-22 12:03
65,548430,Deep Rock Galactic,NT$ 438.00,RU,2024-08-22 12:03
66,867210,Songs of Conquest,NT$ 379.00,RU,2024-08-22 12:03
67,233860,Kenshi,NT$ 438.00,RU,2024-08-22 12:03
68,322170,Geometry Dash,NT$ 51.00,RU,2024-08-22 12:03
69,242760,The Forest,NT$ 318.00,RU,2024-08-22 12:03
70,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",RU,2024-08-22 12:03
71,268910,Cuphead,NT$ 468.00,RU,2024-08-22 12:03
72,1203220,NARAKA: BLADEPOINT,Free To Play,RU,2024-08-22 12:03
73,322330,Don't Starve Together,NT$ 268.00,RU,2024-08-22 12:03
75,1943950,Escape the Backrooms,NT$ 186.00,RU,2024-08-22 12:03
76,1304930,The Outlast Trials,NT$ 599.00,RU,2024-08-22 12:03
77,1158310,Crusader Kings III,"NT$ 1,268.00",RU,2024-08-22 12:03
78,567990,Sally Face - Season Pass,NT$ 135.00,RU,2024-08-22 12:03
79,1545450,Incredibox,NT$ 47.00,RU,2024-08-22 12:03
80,767560,War Robots,Free To Play,RU,2024-08-22 12:03
82,238370,Magicka 2,NT$ 97.00,RU,2024-08-22 12:03
83,1284210,Guild Wars 2,Free To Play,RU,2024-08-22 12:03
84,1249970,Test Drive Unlimited Solar Crown,"NT$ 1,199.00",RU,2024-08-22 12:03
85,1144200,Ready or Not,NT$ 846.00,RU,2024-08-22 12:03
86,1353230,Bomb Rush Cyberfunk,NT$ 299.00,RU,2024-08-22 12:03
87,265930,Goat Simulator,NT$ 37.00,RU,2024-08-22 12:03
88,1874880,Arma Reforger,NT$ 899.00,RU,2024-08-22 12:03
89,1973530,Limbus Company,Free To Play,RU,2024-08-22 12:03
91,427410,Abiotic Factor,NT$ 408.00,RU,2024-08-22 12:03
92,960170,DJMAX RESPECT V,NT$ 139.00,RU,2024-08-22 12:03
94,1623730,Palworld,NT$ 488.00,RU,2024-08-22 12:03
95,346110,ARK: Survival Evolved,NT$ 268.00,RU,2024-08-22 12:03
96,251570,7 Days to Die,NT$ 670.00,RU,2024-08-22 12:03
97,1203620,Enshrouded,NT$ 499.00,RU,2024-08-22 12:03
98,374320,DARK SOULS™ III,"NT$ 1,290.00",RU,2024-08-22 12:03
99,1286350,BPM: BULLETS PER MINUTE,NT$ 82.00,RU,2024-08-22 12:03
100,1601580,Frostpunk 2,NT$ 670.00,RU,2024-08-22 12:03
