Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,TR,2024-08-10 12:05
2,578080,PUBG: BATTLEGROUNDS,Free To Play,TR,2024-08-10 12:05
3,306130,The Elder Scrolls® Online,NT$ 179.00,TR,2024-08-10 12:05
4,1593500,God of War,NT$ 476.00,TR,2024-08-10 12:05
5,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",TR,2024-08-10 12:05
6,570,Dota 2,Free To Play,TR,2024-08-10 12:05
7,389430,Knight Online,Free To Play,TR,2024-08-10 12:05
8,413150,Stardew Valley,NT$ 318.00,TR,2024-08-10 12:05
9,1245620,ELDEN RING,"NT$ 1,790.00",TR,2024-08-10 12:05
10,271590,Grand Theft Auto V,NT$ 662.00,TR,2024-08-10 12:05
11,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,TR,2024-08-10 12:05
12,582660,Black Desert,NT$ 200.00,TR,2024-08-10 12:05
13,2567870,Chained Together,NT$ 102.00,TR,2024-08-10 12:05
14,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,TR,2024-08-10 12:05
15,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",TR,2024-08-10 12:05
16,782330,DOOM Eternal,NT$ 299.00,TR,2024-08-10 12:05
17,236390,War Thunder,Free To Play,TR,2024-08-10 12:05
18,2751000,Prince of Persia The Lost Crown,NT$ 677.00,TR,2024-08-10 12:05
19,2322010,God of War Ragnarök,"NT$ 1,490.00",TR,2024-08-10 12:05
20,1238840,Battlefield™ 1,NT$ 164.00,TR,2024-08-10 12:05
21,252490,Rust,NT$ 694.00,TR,2024-08-10 12:05
22,227300,Euro Truck Simulator 2,NT$ 428.00,TR,2024-08-10 12:05
23,2074920,The First Descendant,Free To Play,TR,2024-08-10 12:05
24,1551360,Forza Horizon 5,"NT$ 1,688.00",TR,2024-08-10 12:05
25,15435,Wolfenstein Alt History Collection,NT$ 436.00,TR,2024-08-10 12:05
26,2358720,Black Myth: Wukong,"NT$ 1,280.00",TR,2024-08-10 12:05
27,1665460,eFootball™ 2024,Free To Play,TR,2024-08-10 12:05
28,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",TR,2024-08-10 12:05
29,440,Team Fortress 2,Free To Play,TR,2024-08-10 12:05
30,377160,Fallout 4,NT$ 239.00,TR,2024-08-10 12:05
31,1237970,Titanfall® 2,NT$ 79.00,TR,2024-08-10 12:05
32,2344520,Diablo® IV,"NT$ 1,575.00",TR,2024-08-10 12:05
33,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,TR,2024-08-10 12:05
34,1716740,Starfield,"NT$ 1,333.00",TR,2024-08-10 12:05
35,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",TR,2024-08-10 12:05
36,33608,HELLDIVERS™ 2 Super Citizen Edition,"NT$ 1,432.00",TR,2024-08-10 12:05
37,381210,Dead by Daylight,NT$ 379.00,TR,2024-08-10 12:05
38,2000950,Call of Duty®: Modern Warfare®,NT$ 605.00,TR,2024-08-10 12:05
39,1222670,The Sims™ 4,Free To Play,TR,2024-08-10 12:05
40,1086940,Baldur's Gate 3,"NT$ 1,599.00",TR,2024-08-10 12:05
41,1172470,Apex Legends™,Free To Play,TR,2024-08-10 12:05
42,230410,Warframe,Free To Play,TR,2024-08-10 12:05
43,553850,HELLDIVERS™ 2,"NT$ 1,190.00",TR,2024-08-10 12:05
44,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",TR,2024-08-10 12:05
45,1316680,VLADiK BRUTAL,NT$ 203.00,TR,2024-08-10 12:05
46,397540,Borderlands 3,NT$ 178.00,TR,2024-08-10 12:05
47,1151340,Fallout 76,NT$ 299.00,TR,2024-08-10 12:05
48,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",TR,2024-08-10 12:05
49,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,TR,2024-08-10 12:05
50,552990,World of Warships,Free To Play,TR,2024-08-10 12:05
51,2252570,Football Manager 2024,"NT$ 1,299.00",TR,2024-08-10 12:05
52,2878420,Old Market Simulator,NT$ 112.00,TR,2024-08-10 12:05
53,739630,Phasmophobia,NT$ 198.00,TR,2024-08-10 12:05
54,379720,DOOM,NT$ 119.00,TR,2024-08-10 12:05
55,1517290,Battlefield™ 2042,NT$ 239.00,TR,2024-08-10 12:05
56,2139460,Once Human,Free To Play,TR,2024-08-10 12:05
57,1289670,EA Play,NT$ 34.00,TR,2024-08-10 12:05
58,94174,DARK SOULS III Deluxe Edition,"NT$ 1,890.00",TR,2024-08-10 12:05
59,1966720,Lethal Company,NT$ 188.00,TR,2024-08-10 12:05
60,612880,Wolfenstein II: The New Colossus,NT$ 179.00,TR,2024-08-10 12:05
61,714210,Zula Türkiye(not available in your region),NT$ 179.00,TR,2024-08-10 12:05
62,1962660,Call of Duty®: Modern Warfare® II,"NT$ 1,109.00",TR,2024-08-10 12:05
63,238960,Path of Exile(not available in your region),"NT$ 1,109.00",TR,2024-08-10 12:05
64,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",TR,2024-08-10 12:05
65,993090,Lossless Scaling,NT$ 138.00,TR,2024-08-10 12:05
66,431960,Wallpaper Engine,NT$ 120.00,TR,2024-08-10 12:05
67,1085660,Destiny 2,Free To Play,TR,2024-08-10 12:05
68,444200,World of Tanks Blitz,Free To Play,TR,2024-08-10 12:05
69,1943950,Escape the Backrooms,NT$ 186.00,TR,2024-08-10 12:05
70,261550,Mount & Blade II: Bannerlord,"NT$ 1,399.00",TR,2024-08-10 12:05
71,1846380,Need for Speed™ Unbound,NT$ 199.00,TR,2024-08-10 12:05
72,1091500,Cyberpunk 2077,"NT$ 1,599.00",TR,2024-08-10 12:05
73,2881650,Content Warning,NT$ 121.00,TR,2024-08-10 12:05
74,1332010,Stray,NT$ 323.00,TR,2024-08-10 12:05
75,1119730,"Ranch Simulator: Build, Hunt, Farm",NT$ 113.00,TR,2024-08-10 12:05
76,1326470,Sons Of The Forest,NT$ 488.00,TR,2024-08-10 12:05
