Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",TW,2024-08-20 12:06
2,2139460,Once Human,Free To Play,TW,2024-08-20 12:06
3,578080,PUBG: BATTLEGROUNDS,Free To Play,TW,2024-08-20 12:06
4,730,Counter-Strike 2,Free To Play,TW,2024-08-20 12:06
5,1203220,NARAKA: BLADEPOINT,Free To Play,TW,2024-08-20 12:06
6,2515020,FINAL FANTASY XVI,"NT$ 1,490.00",TW,2024-08-20 12:06
7,1172470,Apex Legends™,Free To Play,TW,2024-08-20 12:06
8,2074920,The First Descendant,Free To Play,TW,2024-08-20 12:06
9,2855560,流亡黯道,Free To Play,TW,2024-08-20 12:06
10,1091500,Cyberpunk 2077,"NT$ 1,599.00",TW,2024-08-20 12:06
11,958260,DEAD OR ALIVE Xtreme Venus Vacation,Free To Play,TW,2024-08-20 12:06
12,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",TW,2024-08-20 12:06
15,582010,Monster Hunter: World,NT$ 303.00,TW,2024-08-20 12:06
16,1687950,Persona 5 Royal,"NT$ 1,790.00",TW,2024-08-20 12:06
17,2161700,Persona 3 Reload,"NT$ 1,890.00",TW,2024-08-20 12:06
18,985810,GrandChase,Free To Play,TW,2024-08-20 12:06
19,2668080,Snowbreak: Containment Zone,Free To Play,TW,2024-08-20 12:06
20,1446780,MONSTER HUNTER RISE,NT$ 280.00,TW,2024-08-20 12:06
21,1313140,Cult of the Lamb,NT$ 488.00,TW,2024-08-20 12:06
22,1859910,Legend of Mortal,NT$ 369.00,TW,2024-08-20 12:06
23,1118010,Monster Hunter World: Iceborne,NT$ 455.00,TW,2024-08-20 12:06
24,1245620,ELDEN RING,"NT$ 1,790.00",TW,2024-08-20 12:06
26,1575940,Sins of a Solar Empire II,NT$ 596.00,TW,2024-08-20 12:06
28,230410,Warframe,Free To Play,TW,2024-08-20 12:06
29,835570,Conqueror's Blade,Free To Play,TW,2024-08-20 12:06
30,2672610,Black Myth: Wukong Deluxe Edition Upgrade,NT$ 300.00,TW,2024-08-20 12:06
31,271590,Grand Theft Auto V,NT$ 480.00,TW,2024-08-20 12:06
32,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 799.00,TW,2024-08-20 12:06
