Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,TW,2024-08-09 12:05
2,1449850,Yu-Gi-Oh! Master Duel,Free To Play,TW,2024-08-09 12:05
3,2139460,Once Human,Free To Play,TW,2024-08-09 12:05
4,1203220,NARAKA: BLADEPOINT,Free To Play,TW,2024-08-09 12:05
5,2358720,Black Myth: Wukong,"NT$ 1,280.00",TW,2024-08-09 12:05
6,2074920,The First Descendant,Free To Play,TW,2024-08-09 12:05
7,958260,DEAD OR ALIVE Xtreme Venus Vacation,Free To Play,TW,2024-08-09 12:05
8,730,Counter-Strike 2,Free To Play,TW,2024-08-09 12:05
9,1973710,ヘブンバーンズレッド,Free To Play,TW,2024-08-09 12:05
10,2855560,流亡黯道,Free To Play,TW,2024-08-09 12:05
11,1172470,Apex Legends™,Free To Play,TW,2024-08-09 12:05
12,306130,The Elder Scrolls® Online,NT$ 179.00,TW,2024-08-09 12:05
13,553850,HELLDIVERS™ 2,"NT$ 1,190.00",TW,2024-08-09 12:05
14,2897760,Romantic Escapades(hidden by your preferences),NT$ 295.00,TW,2024-08-09 12:05
15,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,TW,2024-08-09 12:05
16,1245620,ELDEN RING,"NT$ 1,790.00",TW,2024-08-09 12:05
17,230410,Warframe,Free To Play,TW,2024-08-09 12:05
18,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",TW,2024-08-09 12:05
20,1089090,ONE PIECE: PIRATE WARRIORS 4,NT$ 297.00,TW,2024-08-09 12:05
21,2396980,Fate/stay night REMASTERED,NT$ 439.00,TW,2024-08-09 12:05
22,1859910,Legend of Mortal,NT$ 369.00,TW,2024-08-09 12:05
23,1593500,God of War,NT$ 476.00,TW,2024-08-09 12:05
24,2344520,Diablo® IV,"NT$ 1,575.00",TW,2024-08-09 12:05
26,1222670,The Sims™ 4,Free To Play,TW,2024-08-09 12:05
27,2668080,Snowbreak: Containment Zone,Free To Play,TW,2024-08-09 12:05
28,271590,Grand Theft Auto V,NT$ 662.00,TW,2024-08-09 12:05
29,1085660,Destiny 2,Free To Play,TW,2024-08-09 12:05
30,2349820,Hero's Land,Free To Play,TW,2024-08-09 12:05
31,1610440,Minds Beneath Us,NT$ 385.00,TW,2024-08-09 12:05
32,381210,Dead by Daylight,NT$ 379.00,TW,2024-08-09 12:05
34,2167580,Summoners War: Chronicles,Free To Play,TW,2024-08-09 12:05
35,1909840,JIANGHU CHRONICLES,NT$ 278.00,TW,2024-08-09 12:05
36,2305840,Cat Quest III,NT$ 340.00,TW,2024-08-09 12:05
37,1973530,Limbus Company,Free To Play,TW,2024-08-09 12:05
39,2197680,That Time I Got Reincarnated as a Slime ISEKAI Chronicles,"NT$ 1,490.00",TW,2024-08-09 12:05
40,835570,Conqueror's Blade,Free To Play,TW,2024-08-09 12:05
41,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",TW,2024-08-09 12:05
43,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",TW,2024-08-09 12:05
44,1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,Free To Play,TW,2024-08-09 12:05
45,236390,War Thunder,Free To Play,TW,2024-08-09 12:05
47,1336980,NOBUNAGA'S AMBITION: Awakening,NT$ 995.00,TW,2024-08-09 12:05
48,1086940,Baldur's Gate 3,"NT$ 1,599.00",TW,2024-08-09 12:05
49,251570,7 Days to Die,NT$ 670.00,TW,2024-08-09 12:05
50,2751000,Prince of Persia The Lost Crown,NT$ 677.00,TW,2024-08-09 12:05
51,1237970,Titanfall® 2,NT$ 79.00,TW,2024-08-09 12:05
52,2449710,Town of Sins(hidden by your preferences),Free To Play,TW,2024-08-09 12:05
54,2458860,Summer Clover(hidden by your preferences),NT$ 329.00,TW,2024-08-09 12:05
55,992300,嗜血印 Bloody Spell,NT$ 63.00,TW,2024-08-09 12:05
56,1088850,Marvel's Guardians of the Galaxy,NT$ 298.00,TW,2024-08-09 12:05
58,397540,Borderlands 3,NT$ 178.00,TW,2024-08-09 12:05
60,2445690,Lost Castle 2,NT$ 245.00,TW,2024-08-09 12:05
61,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,TW,2024-08-09 12:05
62,227300,Euro Truck Simulator 2,NT$ 428.00,TW,2024-08-09 12:05
63,1638230,Xuan-Yuan Sword: Mists Beyond the Mountains,NT$ 179.00,TW,2024-08-09 12:05
65,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",TW,2024-08-09 12:05
66,2878980,NBA 2K25,"NT$ 2,090.00",TW,2024-08-09 12:05
67,431960,Wallpaper Engine,NT$ 120.00,TW,2024-08-09 12:05
68,1151340,Fallout 76,NT$ 299.00,TW,2024-08-09 12:05
69,252490,Rust,NT$ 694.00,TW,2024-08-09 12:05
70,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",TW,2024-08-09 12:05
71,1377580,Soulworker,Free To Play,TW,2024-08-09 12:05
